Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57356.raw
P0A9X9	CSPA_ECOLI	cspA	Cold shock protein CspA	1	0	306582
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	3	3	3.29634e+06
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	2	2	397758
P0AA10	RL13_ECOLI	rplM	Large ribosomal subunit protein uL13	4	4	334197
P0AA25	THIO_ECOLI	trxA	Thioredoxin 1	4	4	1.21258e+06
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	2	2	1.05972e+06
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	1	1	2262.55
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	1	1	6263.01
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	1	1	161907
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	669023
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	6	6	1.501e+06
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	2	2	179113
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	2	2	755216
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	2	2	119907
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	1	1	157016
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	2	2	95386.7
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	11	11	1.84235e+07
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	10	10	853985
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	1	1	4540.66
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	6	6	2.05697e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	10	10	1.08745e+06
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	6	6	384171
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	2	2	2953.61
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	1	1	364217
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	2	2	78508.5
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	7	7	3.33463e+06
P0ABV2	EXBD_ECOLI	exbD	Biopolymer transport protein ExbD	1	1	487456
P0AC19	FOLX_ECOLI	folX	Dihydroneopterin triphosphate 2'-epimerase	1	1	96528.6
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	10	6	1.39935e+06
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	9	9	1.61841e+06
P0AC41	SDHA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	5	5	3.77881e+06
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin 2	2	2	960947
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin 3	1	1	2.04459e+06
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	4	4	8.82877e+06
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	1	1	3853.45
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	1	1	3012.52
P0ACE7	HINT_ECOLI	hinT	Purine nucleoside phosphoramidase	1	1	5308.64
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	4	4	3.52147e+06
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	6	6	2.69544e+06
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	4	4	1.94282e+06
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	5	5	8.65138e+06
P0ACJ8	CRP_ECOLI	crp	DNA-binding transcriptional dual regulator CRP	4	4	618575
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	2	2	90379.1
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	2	2	14001.5
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	5	5	312795
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible putative lipoprotein OsmE	1	1	1.82971e+06
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	17479.9
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	2	2	248428
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	1	1	825182
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	2	2	2.4606e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	1	1	119682
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	3	3	1.6648e+06
P0ADV7	MLAC_ECOLI	mlaC	Intermembrane phospholipid transport system binding protein MlaC	2	2	202226
P0ADY3	RL14_ECOLI	rplN	Large ribosomal subunit protein uL14	3	3	775066
P0ADY7	RL16_ECOLI	rplP	Large ribosomal subunit protein uL16	2	2	251057
P0ADZ4	RS15_ECOLI	rpsO	Small ribosomal subunit protein uS15	2	2	1.205e+06
P0ADZ7	YAJC_ECOLI	yajC	Sec translocon accessory complex subunit YajC	1	1	8187.46
P0AE08	AHPC_ECOLI	ahpC	Alkyl hydroperoxide reductase C	6	6	7.08298e+06
P0AE18	MAP1_ECOLI	map	Methionine aminopeptidase	2	2	292526
P0AE37	ASTA_ECOLI	astA	Arginine N-succinyltransferase	1	1	1250.88
P0AE52	BCP_ECOLI	bcp	Peroxiredoxin Bcp	1	1	2942.85
P0AEE5	MGLB_ECOLI	mglB	D-galactose/methyl-galactoside binding periplasmic protein MglB	10	10	3.05436e+06
P0AEG4	DSBA_ECOLI	dsbA	Thiol:disulfide interchange protein DsbA	2	2	19266.9
P0AEH5	ELAB_ECOLI	elaB	Protein ElaB	2	2	2.18748e+06
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	2	2	1.16064e+06
P0AEK4	FABI_ECOLI	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	3	3	6.60183e+06
P0AEM9	TCYJ_ECOLI	tcyJ	L-cystine-binding protein TcyJ	3	3	571640
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	1	1	127545
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	5	5	392064
P0AES4;P0AES5	GYRA_ECOLI;GYRA_SHIFL	gyrA	DNA gyrase subunit A	6	6	142511
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2	762655
P0AET8	HDHA_ECOLI	hdhA	7alpha-hydroxysteroid dehydrogenase	1	1	104022
P0AEU7	SKP_ECOLI	skp	Chaperone protein Skp	1	1	1.49138e+06
P0AEX9	MALE_ECOLI	malE	Maltose/maltodextrin-binding periplasmic protein	13	13	1.00071e+06
P0AEZ3	MIND_ECOLI	minD	Septum site-determining protein MinD	2	2	1734.25
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	1	1	68253.3
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	1	1	253232
P0AF93	RIDA_ECOLI	ridA	2-iminobutanoate/2-iminopropanoate deaminase	2	2	3.10933e+06
P0AF96	TABA_ECOLI	tabA	Toxin-antitoxin biofilm protein TabA	3	3	27646.8
P0AFF6	NUSA_ECOLI	nusA	Transcription termination/antitermination protein NusA	3	3	698520
P0AFG0	NUSG_ECOLI	nusG	Transcription termination/antitermination protein NusG	1	1	9267.94
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	10	10	1.75335e+06
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	3	3	1.12655e+06
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	10	10	2.52402e+06
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	7	7	1.90737e+06
P0AFK0	PMBA_ECOLI	pmbA	Metalloprotease PmbA	2	2	5068.25
P0AFP6	GCH1L_ECOLI	ybgI	GTP cyclohydrolase 1 type 2 homolog	2	2	549902
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	1	1	3526.92
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1	201824
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	3	3	403746
P0AG44	RL17_ECOLI	rplQ	Large ribosomal subunit protein bL17	2	2	1.82254e+06
P0AG48	RL21_ECOLI	rplU	Large ribosomal subunit protein bL21	3	3	1.56099e+06
P0AG51	RL30_ECOLI	rpmD	Large ribosomal subunit protein uL30	1	1	581563
P0AG55	RL6_ECOLI	rplF	Large ribosomal subunit protein uL6	7	7	1.76965e+06
P0AG59	RS14_ECOLI	rpsN	Small ribosomal subunit protein uS14	2	2	310304
P0AG63	RS17_ECOLI	rpsQ	Small ribosomal subunit protein uS17	1	1	11018.6
P0AG67	RS1_ECOLI	rpsA	Small ribosomal subunit protein bS1	11	11	2.90068e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	534401
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	2	2	957638
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	3	3	1.25119e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	2	2	181454
P0AGE9	SUCD_ECOLI	sucD	Succinate--CoA ligase [ADP-forming] subunit alpha	9	8	2.63759e+06
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	2	2	1.17921e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	2	2	29650.8
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	1	1	7031.83
P0C037	PPNP_ECOLI	ppnP	Pyrimidine/purine nucleoside phosphorylase	1	1	12210.5
P0C074	YSF3_YEAST	YSF3	RDS3 complex subunit 10	1	1	101608
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	6	6	5.3995e+07
P0C0L4	CO4A_HUMAN	C4A	Complement C4-A	6	1	2.0149e+06
P0C0S5;Q71UI9	H2AV_HUMAN;H2AZ_HUMAN	H2AZ1;H2AZ2	Histone H2A.Z	2	0	2.30953e+07
P0C0T4;Q3E792	RS25A_YEAST;RS25B_YEAST	RPS25A;RPS25B	Small ribosomal subunit protein eS25B	4	0	2.41652e+07
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	3	3	97499.8
P0C0V8	RS21A_YEAST	RPS21A	Small ribosomal subunit protein eS21A	7	1	7.93044e+07
P0C0W1	RS22A_YEAST	RPS22A	Small ribosomal subunit protein uS8A	7	1	3.92563e+07
P0C0W9;Q3E757	RL11A_YEAST;RL11B_YEAST	RPL11A;RPL11B	Large ribosomal subunit protein uL5A	5	0	6.04348e+07
P0C0X0;Q3E7X9	RS28A_YEAST;RS28B_YEAST	RPS28A;RPS28B	Small ribosomal subunit protein eS28B	3	0	7.75603e+07
P0C2H6;P0C2H7	RL27A_YEAST;RL27B_YEAST	RPL27A;RPL27B	Large ribosomal subunit protein eL27A	6	0	1.02975e+08
P0C2H8	RL31A_YEAST	RPL31A	Large ribosomal subunit protein eL31A	7	1	8.89031e+07
P0C2H9	RL31B_YEAST	RPL31B	Large ribosomal subunit protein eL31B	1	1	2.16433e+06
P0C2I4	YH11A_YEAST	TY1A-H	Transposon Ty1-H Gag polyprotein	1	0	1.10541e+06
P0C2J3;Q03494;Q12113;Q12501	YD22B_YEAST;YL21B_YEAST;YO21B_YEAST;YO22B_YEAST	TY2B-DR2;TY2B-LR1;TY2B-OR1;TY2B-OR2	Transposon Ty2-LR1 Gag-Pol polyprotein	3	0	108350
P0C2J4;P0C2J6;P0CX61;P0CX62;P25383;Q12293;Q12392;Q12439;Q99303	YC21A_YEAST;YD21A_YEAST;YD23A_YEAST;YF21A_YEAST;YG22A_YEAST;YL21A_YEAST;YL22A_YEAST;YO21A_YEAST;YO22A_YEAST	TY2A-C;TY2A-DR1;TY2A-DR3;TY2A-F;TY2A-GR2;TY2A-LR1;TY2A-LR2;TY2A-OR1;TY2A-OR2	Transposon Ty2-LR1 Gag polyprotein	1	0	4891.82
P0C2W1	FBSP1_HUMAN	FBXO45	F-box/SPRY domain-containing protein 1	1	1	2512.51
P0C5N3	YG41A_YEAST	YGL041W-A	Uncharacterized protein YGL041W-A, mitochondrial	3	3	77022.9
P0C7P0	CISD3_HUMAN	CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial	1	1	1.33235e+06
P0C7T5	ATX1L_HUMAN	ATXN1L	Ataxin-1-like	2	2	346862
P0C8J8	GATZ_ECOLI	gatZ	D-tagatose-1,6-bisphosphate aldolase subunit GatZ	7	6	708955
P0CAP2	GRL1A_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A	4	2	815508
P0CE11;P40107	GMT1_YEAST;GMT2_YEAST	HVG1;VRG4	Probable GDP-mannose transporter 2	1	0	372845
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	12	0	8.56425e+06
P0CG12	DERPC_HUMAN	DERPC	Decreased expression in renal and prostate cancer protein	3	3	689011
P0CG13	CTF8_HUMAN	CHTF8	Chromosome transmission fidelity protein 8 homolog	1	1	8413.73
P0CG29;P0CG30	GST2_HUMAN;GSTT2_HUMAN	GSTT2;GSTT2B	Glutathione S-transferase theta-2	3	0	533579
P0CS90	HSP77_YEAST	SSC1	Import motor subunit, mitochondrial	29	22	5.76966e+07
P0CT04	IPB2_YEAST	PBI2	Protease B inhibitor 2	6	6	9.5028e+06
P0CT86	YJ107_YEAST	YJR107C-A	Uncharacterized protein YJR107C-A	1	1	2452.27
P0CW40;P0CW41;Q08295	IMA2_YEAST;MALX2_YEAST;MALX4_YEAST	IMA2;IMA3;IMA4	Oligo-1,6-glucosidase IMA3	1	0	212724
P0CX08;P0CX09	DSF1_YEAST;MAN2_YEAST	DSF1;MAN2	Mannitol dehydrogenase DSF1	2	0	300845
P0CX12;P0CX13;P43542;P47187;P53822;Q07788	COS1_YEAST;COS2_YEAST;COS3_YEAST;COS4_YEAST;COS5_YEAST;COS7_YEAST	COS1;COS2;COS3;COS4;COS5;COS7	Protein COS2	1	0	88392.4
P0CX20;P0CX21;P0CX22	YRF11_YEAST;YRF15_YEAST;YRF18_YEAST	YRF1-1;YRF1-5;YRF1-8	Y' element ATP-dependent helicase protein 1 copy 1	4	0	267993
P0CX23;P0CX24	RL20A_YEAST;RL20B_YEAST	RPL20A;RPL20B	Large ribosomal subunit protein eL20A	6	0	5.32506e+07
P0CX25;P0CX26	RL43A_YEAST;RL43B_YEAST	RPL43A;RPL43B	Large ribosomal subunit protein eL43A	4	0	1.76252e+07
P0CX27;P0CX28	RL44A_YEAST;RL44B_YEAST	RPL42A;RPL42B	Large ribosomal subunit protein eL42A	1	0	5.39588e+07
P0CX29;P0CX30	RS23A_YEAST;RS23B_YEAST	RPS23A;RPS23B	Small ribosomal subunit protein uS12A	4	0	1.83463e+07
P0CX31;P0CX32	RS24A_YEAST;RS24B_YEAST	RPS24A;RPS24B	Small ribosomal subunit protein eS24A	5	0	1.18169e+08
P0CX33;P0CX34	RS30A_YEAST;RS30B_YEAST	RPS30A;RPS30B	Small ribosomal subunit protein eS30A	2	0	5.24589e+07
P0CX35;P0CX36	RS4A_YEAST;RS4B_YEAST	RPS4A;RPS4B	Small ribosomal subunit protein eS4A	11	0	6.28545e+07
P0CX37;P0CX38	RS6A_YEAST;RS6B_YEAST	RPS6A;RPS6B	Small ribosomal subunit protein eS6A	9	0	5.25326e+07
P0CX39;P0CX40	RS8A_YEAST;RS8B_YEAST	RPS8A;RPS8B	Small ribosomal subunit protein eS8A	5	0	1.29348e+08
P0CX41;P0CX42	RL23A_YEAST;RL23B_YEAST	RPL23A;RPL23B	Large ribosomal subunit protein uL14A	6	0	6.1601e+07
P0CX43;P0CX44	RL1A_YEAST;RL1B_YEAST	RPL1A;RPL1B	Large ribosomal subunit protein uL1A	6	0	9.95796e+07
P0CX45;P0CX46	RL2A_YEAST;RL2B_YEAST	RPL2A;RPL2B	Large ribosomal subunit protein uL2A	9	0	9.84175e+07
P0CX47;P0CX48	RS11A_YEAST;RS11B_YEAST	RPS11A;RPS11B	Small ribosomal subunit protein uS17A	11	0	1.04519e+08
P0CX49;P0CX50	RL18A_YEAST;RL18B_YEAST	RPL18A;RPL18B	Large ribosomal subunit protein eL18A	7	0	4.66794e+07
P0CX51;P0CX52	RS16A_YEAST;RS16B_YEAST	RPS16A;RPS16B	Small ribosomal subunit protein uS9A	8	0	8.65272e+07
P0CX53;P0CX54	RL12A_YEAST;RL12B_YEAST	RPL12A;RPL12B	Large ribosomal subunit protein uL11A	7	0	4.83028e+07
P0CX55;P0CX56	RS18A_YEAST;RS18B_YEAST	RPS18A;RPS18B	Small ribosomal subunit protein uS13A	10	0	6.14096e+07
P0CX80;P0CX81	MTCU1_YEAST;MTCU2_YEAST	CUP1-1;CUP1-2	Copper metallothionein 1-1	2	0	346164
P0CX82;P0CX83	RL19A_YEAST;RL19B_YEAST	RPL19A;RPL19B	Large ribosomal subunit protein eL19A	6	0	9.91715e+07
P0CX84;P0CX85	RL35A_YEAST;RL35B_YEAST	RPL35A;RPL35B	Large ribosomal subunit protein uL29A	5	0	7.22395e+07
P0DI81;P0DI82	TPC2A_HUMAN;TPC2B_HUMAN	TRAPPC2;TRAPPC2B	Trafficking protein particle complex subunit 2	1	0	7799.78
P0DI83	NARR_HUMAN	RAB34	Ras-related protein Rab-34, isoform NARR	2	2	62175.3
P0DMM9;P0DMN0	ST1A3_HUMAN;ST1A4_HUMAN	SULT1A3;SULT1A4	Sulfotransferase 1A3	5	0	1.836e+06
P0DMV8;P0DMV9	HS71A_HUMAN;HS71B_HUMAN	HSPA1A;HSPA1B	Heat shock 70 kDa protein 1A	17	0	1.743e+07
P0DN76;Q01081	U2AF1_HUMAN;U2AF5_HUMAN	U2AF1;U2AF1L5	Splicing factor U2AF 35 kDa subunit-like protein	3	0	2.3075e+06
P0DN79;P35520	CBSL_HUMAN;CBS_HUMAN	CBS;CBSL	Cystathionine beta-synthase-like protein	12	0	3.94319e+07
P0DP23;P0DP24;P0DP25	CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN	CALM1;CALM2;CALM3	Calmodulin-1	7	0	1.16393e+07
P0DP91	ERPG3_HUMAN	ERCC6	Chimeric ERCC6-PGBD3 protein	2	0	3448.79
P0DPB6	RPAC2_HUMAN	POLR1D	DNA-directed RNA polymerases I and III subunit RPAC2	5	5	2.34193e+06
P0DPD7	EFMT4_HUMAN	EEF1AKMT4	EEF1A lysine methyltransferase 4	4	1	1.52074e+06
P10030	PIFC_ECOLI	pifC	Transcriptional repressor PifC	1	1	415664
P10080	SSBP1_YEAST	SBP1	Single-stranded nucleic acid-binding protein	8	8	1.78572e+07
P10081	IF4A_YEAST	TIF1	ATP-dependent RNA helicase eIF4A	18	17	6.52369e+07
P10109	ADX_HUMAN	FDX1	Adrenodoxin, mitochondrial	2	2	161841
P10155	RO60_HUMAN	RO60	60 kDa SS-A/Ro ribonucleoprotein	10	10	2.20456e+06
P10176	COX8A_HUMAN	COX8A	Cytochrome c oxidase subunit 8A, mitochondrial	1	1	141923
P10253	LYAG_HUMAN	GAA	Lysosomal alpha-glucosidase	15	15	1.5127e+06
P10301	RRAS_HUMAN	RRAS	Ras-related protein R-Ras	7	6	595919
P10321	HLAC_HUMAN	HLA-C	HLA class I histocompatibility antigen, C alpha chain	10	3	7.10846e+06
P10355	PT122_YEAST	PET122	Protein PET122, mitochondrial	1	1	1291.73
P10356	YEY2_YEAST	YER152C	Uncharacterized protein YER152C	11	11	769099
P10363	PRI1_YEAST	PRI1	DNA primase small subunit	6	6	9.63096e+06
P10398	ARAF_HUMAN	ARAF	Serine/threonine-protein kinase A-Raf	13	10	1.12502e+06
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	1	1	2886.24
P10412	H14_HUMAN	H1-4	Histone H1.4	4	1	2.25333e+08
P10507	MPPB_YEAST	MAS1	Mitochondrial-processing peptidase subunit beta	11	11	2.15225e+07
P10515	ODP2_HUMAN	DLAT	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	8	8	2.73454e+06
P10586	PTPRF_HUMAN	PTPRF	Receptor-type tyrosine-protein phosphatase F	31	27	9.05224e+06
P10588	NR2F6_HUMAN	NR2F6	Nuclear receptor subfamily 2 group F member 6	2	2	56984.8
P10589	COT1_HUMAN	NR2F1	COUP transcription factor 1	1	0	158049
P10591	HSP71_YEAST	SSA1	Heat shock protein SSA1	23	8	2.94054e+08
P10592	HSP72_YEAST	SSA2	Heat shock protein SSA2	8	7	6.73636e+07
P10599	THIO_HUMAN	TXN	Thioredoxin	5	5	5.79724e+07
P10606	COX5B_HUMAN	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	5	5	8.16198e+06
P10614	CP51_YEAST	ERG11	Lanosterol 14-alpha demethylase CYP51	14	14	3.0987e+07
P10619	PPGB_HUMAN	CTSA	Lysosomal protective protein	6	6	1.65492e+06
P10620	MGST1_HUMAN	MGST1	Microsomal glutathione S-transferase 1	3	3	4.05024e+06
P10622	RLA3_YEAST	RPP1B	Large ribosomal subunit protein P1B	1	1	3.89415e+07
P10636	TAU_HUMAN	MAPT	Microtubule-associated protein tau	3	3	239750
P10643	CO7_HUMAN	C7	Complement component C7	2	2	1.14795e+07
P10644	KAP0_HUMAN	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit	12	10	2.131e+06
P10659	METK1_YEAST	SAM1	S-adenosylmethionine synthase 1	15	9	1.48065e+07
P10662	RT01_YEAST	MRP1	Small ribosomal subunit protein mS43	10	10	1.95245e+06
P10664	RL4A_YEAST	RPL4A	Large ribosomal subunit protein uL4A	14	2	7.195e+07
P10746	HEM4_HUMAN	UROS	Uroporphyrinogen-III synthase	9	9	677475
P10768	ESTD_HUMAN	ESD	S-formylglutathione hydrolase	6	6	2.25559e+06
P10809	CH60_HUMAN	HSPD1	60 kDa heat shock protein, mitochondrial	23	23	5.01048e+07
P10823	GPA2_YEAST	GPA2	Guanine nucleotide-binding protein alpha-2 subunit	10	10	3.50675e+06
P10834	PET54_YEAST	PET54	Protein PET54	6	6	598908
P10849	MTF2_YEAST	MTF2	Mitochondrial transcription factor 2	1	1	48832.6
P10862	RAD18_YEAST	RAD18	Postreplication repair E3 ubiquitin-protein ligase RAD18	4	4	2.25587e+06
P10869	AK_YEAST	HOM3	Aspartokinase	12	12	3.24025e+06
P10909	CLUS_HUMAN	CLU	Clusterin	8	8	1.90651e+06
P10961	HSF_YEAST	HSF1	Heat shock transcription factor	11	11	702292
P10962	MAK16_YEAST	MAK16	Protein MAK16	4	4	1.03531e+06
P10963	PCKA_YEAST	PCK1	Phosphoenolpyruvate carboxykinase (ATP)	15	15	1.15731e+06
P10964	RPA1_YEAST	RPA190	DNA-directed RNA polymerase I subunit RPA190	47	46	1.05644e+07
P11021	BIP_HUMAN	HSPA5	Endoplasmic reticulum chaperone BiP	32	27	1.87487e+08
P11047	LAMC1_HUMAN	LAMC1	Laminin subunit gamma-1	9	9	1.10133e+06
P11075	SEC7_YEAST	SEC7	Protein transport protein SEC7	55	55	6.83525e+06
P11076	ARF1_YEAST	ARF1	ADP-ribosylation factor 1	8	2	3.09395e+07
P11117	PPAL_HUMAN	ACP2	Lysosomal acid phosphatase	11	11	498287
P11142	HSP7C_HUMAN	HSPA8	Heat shock cognate 71 kDa protein	26	18	4.53168e+07
P11154	PYC1_YEAST	PYC1	Pyruvate carboxylase 1	9	9	4.68499e+06
P11166	GTR1_HUMAN	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	4	4	1.46551e+06
P11169	GTR3_HUMAN	SLC2A3	Solute carrier family 2, facilitated glucose transporter member 3	4	1	1.26348e+06
P11171	41_HUMAN	EPB41	Protein 4.1	8	8	1.20044e+06
P11172	UMPS_HUMAN	UMPS	Uridine 5'-monophosphate synthase	14	13	4.44229e+06
P11177	ODPB_HUMAN	PDHB	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	11	11	3.1138e+06
P11182	ODB2_HUMAN	DBT	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	12	12	6.58477e+07
P11216	PYGB_HUMAN	PYGB	Glycogen phosphorylase, brain form	18	15	4.7131e+06
P11217	PYGM_HUMAN	PYGM	Glycogen phosphorylase, muscle form	1	1	109727
P11233	RALA_HUMAN	RALA	Ras-related protein Ral-A	5	3	1.02438e+06
P11234	RALB_HUMAN	RALB	Ras-related protein Ral-B	3	3	191914
P11274	BCR_HUMAN	BCR	Breakpoint cluster region protein	1	1	5368.34
P11279	LAMP1_HUMAN	LAMP1	Lysosome-associated membrane glycoprotein 1	5	5	5.66375e+06
P11310	ACADM_HUMAN	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	9	9	5.65397e+07
P11325	SYLM_YEAST	NAM2	Leucine--tRNA ligase, mitochondrial	10	10	1.22261e+06
P11353	HEM6_YEAST	HEM13	Oxygen-dependent coproporphyrinogen-III oxidase	10	10	2.79707e+06
P11387	TOP1_HUMAN	TOP1	DNA topoisomerase 1	25	20	3.94986e+07
P11388	TOP2A_HUMAN	TOP2A	DNA topoisomerase 2-alpha	43	32	8.68588e+06
P11412	G6PD_YEAST	ZWF1	Glucose-6-phosphate 1-dehydrogenase	23	23	7.25047e+06
P11413	G6PD_HUMAN	G6PD	Glucose-6-phosphate 1-dehydrogenase	24	24	6.99481e+06
P11433	CDC24_YEAST	CDC24	Cell division control protein 24	11	11	2.85394e+06
P11441	UBL4A_HUMAN	UBL4A	Ubiquitin-like protein 4A	6	6	1.20361e+06
P11484	SSB1_YEAST	SSB1	Ribosome-associated molecular chaperone SSB1	27	2	1.10777e+08
P11491	PPB_YEAST	PHO8	Repressible alkaline phosphatase	14	14	2.50714e+06
P11498	PYC_HUMAN	PC	Pyruvate carboxylase, mitochondrial	32	31	2.31635e+06
P11532	DMD_HUMAN	DMD	Dystrophin	12	12	1.39731e+06
P11586	C1TC_HUMAN	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic	37	37	1.29414e+07
P11632	NHP6A_YEAST	NHP6A	Non-histone chromosomal protein 6A	3	3	8.36534e+06
P11633	NHP6B_YEAST	NHP6B	Non-histone chromosomal protein 6B	1	1	5.57671e+06
P11655	SEC12_YEAST	SEC12	Guanine nucleotide-exchange factor SEC12	8	8	1.18801e+07
P11709	BIK1_YEAST	BIK1	Nuclear fusion protein BIK1	4	4	3.69671e+06
P11717	MPRI_HUMAN	IGF2R	Cation-independent mannose-6-phosphate receptor	39	39	3.72466e+06
P11745	RNA1_YEAST	RNA1	Ran GTPase-activating protein 1	21	21	4.76464e+06
P11746	MCM1_YEAST	MCM1	Pheromone receptor transcription factor	1	1	331856
P11766	ADHX_HUMAN	ADH5	Alcohol dehydrogenase class-3	11	10	2.98617e+06
P11792	SCH9_YEAST	SCH9	Serine/threonine-protein kinase SCH9	12	12	1.18682e+07
P11802	CDK4_HUMAN	CDK4	Cyclin-dependent kinase 4	8	8	927731
P11908	PRPS2_HUMAN	PRPS2	Ribose-phosphate pyrophosphokinase 2	8	3	4.91934e+06
