Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57362.raw
P33753	TRM2_YEAST	TRM2	tRNA (uracil(54)-C(5))-methyltransferase	2	2	139006
P33754	SEC66_YEAST	SEC66	Translocation protein SEC66	6	6	1.74153e+06
P33755	NPL4_YEAST	NPL4	Nuclear protein localization protein 4	18	18	1.76683e+06
P33760	PEX6_YEAST	PEX6	Peroxisomal ATPase PEX6	3	3	92238.6
P33767	OSTB_YEAST	WBP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	14	14	4.3756e+06
P33775	PMT1_YEAST	PMT1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	14	14	1.27627e+07
P33891	TIP20_YEAST	TIP20	Protein transport protein TIP20	11	11	2.35837e+06
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	83	82	9.56896e+06
P33894	STE13_YEAST	STE13	Dipeptidyl aminopeptidase A	13	13	3.07639e+06
P33895	NUF2_YEAST	NUF2	Kinetochore protein NUF2	5	5	3.3373e+06
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	8	6	371656
P33981	TTK_HUMAN	TTK	Dual specificity protein kinase TTK	3	3	8.24608e+06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	23	23	5.19292e+06
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	29	29	6.43118e+06
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	24	24	7.7911e+06
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	1	1	3.9815e+06
P34072	MKS1_YEAST	MKS1	Negative regulator of RAS-cAMP pathway	8	8	1.1455e+06
P34077	NIC96_YEAST	NIC96	Nucleoporin NIC96	16	16	2.23921e+06
P34078	LTV1_YEAST	LTV1	Protein LTV1	3	3	776262
P34087	RPB7_YEAST	RPB7	DNA-directed RNA polymerase II subunit RPB7	3	3	2.10093e+06
P34110	VPS35_YEAST	VPS35	Vacuolar protein sorting-associated protein 35	20	20	7.13657e+06
P34111	TFC3_YEAST	TFC3	Transcription factor tau 138 kDa subunit	12	12	956198
P34160	NCBP1_YEAST	STO1	Nuclear cap-binding protein complex subunit 1	19	19	2.05326e+06
P34162	MED20_YEAST	SRB2	Mediator of RNA polymerase II transcription subunit 20	7	7	4.37341e+06
P34163	TGL1_YEAST	TGL1	Sterol esterase TGL1	13	13	2.00037e+06
P34164	SIP2_YEAST	SIP2	SNF1 protein kinase subunit beta-2	5	5	4.64398e+06
P34167	IF4B_YEAST	TIF3	Eukaryotic translation initiation factor 4B	25	25	9.3481e+06
P34216	EDE1_YEAST	EDE1	EH domain-containing and endocytosis protein 1	36	36	5.0362e+06
P34217	PIN4_YEAST	PIN4	RNA-binding protein PIN4	10	10	1.07421e+06
P34218	SAS3_YEAST	SAS3	Histone acetyltransferase SAS3	1	1	2064.74
P34220	YBF5_YEAST	YBL055C	Deoxyribonuclease Tat-D	11	11	1.17175e+06
P34221	PP2C3_YEAST	PTC3	Protein phosphatase 2C homolog 3	6	6	1.05158e+06
P34222	PTH2_YEAST	PTH2	Peptidyl-tRNA hydrolase 2	5	5	1.58804e+06
P34223	UBX1_YEAST	SHP1	UBX domain-containing protein 1	18	18	4.68222e+06
P34226	SKT5_YEAST	SKT5	Chitin synthase regulator SKT5	5	5	609868
P34227	PRX1_YEAST	PRX1	Peroxiredoxin PRX1, mitochondrial	8	8	8.34114e+06
P34228	SEF1_YEAST	SEF1	Putative transcription factor SEF1	2	2	860456
P34231	YKS7_YEAST	YKL187C	Uncharacterized protein YKL187C	2	2	9508
P34232	MTR2_YEAST	MTR2	mRNA transport regulator MTR2	3	3	1.62675e+06
P34233	ASH1_YEAST	ASH1	Transcriptional regulatory protein ASH1	2	2	128478
P34237	CASP_YEAST	COY1	Protein CASP	18	18	2.23412e+06
P34240	ZRT3_YEAST	ZRT3	Zinc-regulated transporter 3	4	4	703640
P34241	URB1_YEAST	URB1	Nucleolar pre-ribosomal-associated protein 1	25	25	5.22169e+07
P34243	HCS1_YEAST	HCS1	DNA polymerase alpha-associated DNA helicase A	5	5	275986
P34247	UTP11_YEAST	UTP11	U3 small nucleolar RNA-associated protein 11	4	4	4.27487e+07
P34248	YKK0_YEAST	YKL100C	Probable intramembrane protease YKL100C	8	8	1.70574e+06
P34250	SEG2_YEAST	SEG2	Eisosome protein SEG2	4	4	2.25208e+06
P34253	KTI12_YEAST	KTI12	Protein KTI12	8	8	422162
P34730	BMH2_YEAST	BMH2	Protein BMH2	3	3	1.79586e+07
P34756	FAB1_YEAST	FAB1	1-phosphatidylinositol 3-phosphate 5-kinase FAB1	13	13	4.92404e+06
P34758	SCD5_YEAST	SCD5	Protein SCD5	6	6	769796
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	10	8	2.25643e+08
P34761	WHI3_YEAST	WHI3	Protein WHI3	8	8	9.45218e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	12	12	2.07442e+06
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	19	18	1.01623e+07
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	8	8	1.82636e+06
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	36	34	5.28565e+06
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	8	8	1.03854e+07
P35052	GPC1_HUMAN	GPC1	Glypican-1	8	8	3.16228e+06
P35056	PEX5_YEAST	PEX5	Peroxisomal targeting signal receptor	7	7	1.89573e+06
P35080	PROF2_HUMAN	PFN2	Profilin-2	3	3	510234
P35127	UBL1_YEAST	YUH1	Ubiquitin carboxyl-terminal hydrolase YUH1	5	5	295379
P35169	TOR1_YEAST	TOR1	Serine/threonine-protein kinase TOR1	21	20	1.35004e+07
P35172	TREB_YEAST	NTH2	Probable trehalase	1	1	2343.49
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	8	8	7.35635e+06
P35177	SPT7_YEAST	SPT7	Transcriptional activator SPT7	11	11	247964
P35178	RRP1_YEAST	RRP1	Ribosomal RNA-processing protein 1	4	4	484570
P35179	SC61G_YEAST	SSS1	Protein transport protein SSS1	1	1	2.69071e+07
P35180	TOM20_YEAST	TOM20	Mitochondrial import receptor subunit TOM20	5	5	3.0276e+06
P35181	AP1S1_YEAST	APS1	AP-1 complex subunit sigma-1	4	4	2.83536e+06
P35182	PP2C1_YEAST	PTC1	Protein phosphatase 2C homolog 1	1	1	11813.2
P35183	AST1_YEAST	AST1	Protein AST1	8	7	688095
P35184	SQT1_YEAST	SQT1	Ribosome assembly protein SQT1	3	3	2.05857e+06
P35189	TAF14_YEAST	TAF14	Transcription initiation factor TFIID subunit 14	7	7	4.92905e+06
P35191	MDJ1_YEAST	MDJ1	DnaJ homolog 1, mitochondrial	14	14	2.82078e+06
P35193	ATG19_YEAST	ATG19	Autophagy-related protein 19	1	1	69463.6
P35194	UTP20_YEAST	UTP20	U3 small nucleolar RNA-associated protein 20	39	39	1.94864e+06
P35196	RER2_YEAST	RER2	Dehydrodolichyl diphosphate synthase complex subunit RER2	3	3	409586
P35197	GCS1_YEAST	GCS1	ADP-ribosylation factor GTPase-activating protein GCS1	17	17	3.35368e+06
P35202	THI80_YEAST	THI80	Thiamine pyrophosphokinase	8	8	297591
P35206	CSG2_YEAST	CSG2	Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2	2	2	1.0512e+06
P35207	SKI2_YEAST	SKI2	Antiviral helicase SKI2	29	28	2.34508e+06
P35210	SPT23_YEAST	SPT23	Protein SPT23	5	5	610270
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	20	14	2.67979e+06
P35226	BMI1_HUMAN	BMI1	Polycomb complex protein BMI-1	1	1	65919.1
P35232	PHB_HUMAN	PHB	Prohibitin	16	16	9.54742e+06
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	14	13	6.25691e+06
P35241	RADI_HUMAN	RDX	Radixin	10	10	4.50289e+06
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	4	4	2.06757e+06
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	14	14	2.1216e+06
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	13	13	2.99976e+06
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	16	16	1.16951e+06
P35268	RL22_HUMAN	RPL22	60S ribosomal protein L22	2	2	2.74536e+07
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	8	8	1.58314e+06
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	6	6	1.51567e+06
P35354	PGH2_HUMAN	PTGS2	Prostaglandin G/H synthase 2	13	12	3.4044e+06
P35443	TSP4_HUMAN	THBS4	Thrombospondin-4	2	1	7462.56
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	22	22	1.96242e+06
P35579	MYH9_HUMAN	MYH9	Myosin-9	96	77	1.4098e+07
P35580	MYH10_HUMAN	MYH10	Myosin-10	11	10	4.20547e+06
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	28	28	2.66172e+06
P35609	ACTN2_HUMAN	ACTN2	Alpha-actinin-2	1	1	6645.04
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	4	4	1.97021e+06
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	5	5	284745
P35612	ADDB_HUMAN	ADD2	Beta-adducin	1	1	7288.51
P35613	BASI_HUMAN	BSG	Basigin	8	8	1.0282e+07
P35625	TIMP3_HUMAN	TIMP3	Metalloproteinase inhibitor 3	1	1	779415
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	6	6	7.28476e+06
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	39	39	2.29604e+06
P35659	DEK_HUMAN	DEK	Protein DEK	8	8	6.99208e+06
P35688	LRG1_YEAST	LRG1	Rho-GTPase-activating protein LRG1	4	4	118895
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	5	5	6.04907e+07
P35718	RPC8_YEAST	RPC25	DNA-directed RNA polymerase III subunit RPC8	3	3	274270
P35719	MRP8_YEAST	MRP8	Uncharacterized protein MRP8	10	10	2.31663e+07
P35723	YET1_YEAST	YET1	Endoplasmic reticulum transmembrane protein 1	5	5	5.75584e+06
P35724	MNR2_YEAST	MNR2	Manganese resistance protein MNR2	8	8	151655
P35725	YKG3_YEAST	YKL063C	Uncharacterized protein YKL063C	2	2	1.38353e+06
P35727	BLI1_YEAST	BLI1	Biogenesis of lysosome-related organelles complex 1 subunit BLI1	1	1	9570.38
P35728	MPE1_YEAST	MPE1	Protein MPE1	5	5	4.11513e+06
P35729	NU120_YEAST	NUP120	Nucleoporin NUP120	16	16	1.89449e+07
P35732	DEF1_YEAST	DEF1	RNA polymerase II degradation factor 1	9	9	5.59082e+06
P35734	ASK1_YEAST	ASK1	DASH complex subunit ASK1	6	6	2.94059e+06
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	3	3	3.35071e+06
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	8	6	329924
P35817	BDF1_YEAST	BDF1	Bromodomain-containing factor 1	21	21	2.14535e+06
P35842;P38693	PPAB_YEAST;PPAC_YEAST	PHO11;PHO12	Acid phosphatase PHO11	4	0	9.46735e+06
P35844	KES1_YEAST	KES1	Oxysterol-binding protein homolog 4	17	17	8.61155e+06
P35845	OSH1_YEAST	SWH1	Oxysterol-binding protein homolog 1	23	23	685765
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	7	7	2.19553e+06
P35997;P38711	RS27A_YEAST;RS27B_YEAST	RPS27A;RPS27B	Small ribosomal subunit protein eS27A	4	0	1.33332e+08
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	21	16	1.07851e+07
P36000	AP1B1_YEAST	APL2	AP-1 complex subunit beta-1	18	18	1.54445e+06
P36003	NNK1_YEAST	NNK1	Nitrogen network kinase 1	1	1	64455.8
P36004	KKQ8_YEAST	KKQ8	Probable serine/threonine-protein kinase KKQ8	3	3	324915
P36006	MYO3_YEAST	MYO3	Myosin-3	20	20	1.33879e+07
P36007	LTHAD_YEAST	SRY1	L-threo-3-hydroxyaspartate ammonia-lyase	10	10	2.62401e+06
P36008	EF1G2_YEAST	TEF4	Elongation factor 1-gamma 2	16	16	5.1428e+07
P36009	DHR2_YEAST	DHR2	Probable ATP-dependent RNA helicase DHR2	4	4	171084
P36010	NDK_YEAST	YNK1	Nucleoside diphosphate kinase	11	11	2.31253e+07
P36013	MAOM_YEAST	MAE1	NAD-dependent malic enzyme, mitochondrial	24	24	1.9391e+07
P36015	YKT6_YEAST	YKT6	Synaptobrevin homolog YKT6	11	11	5.86294e+06
P36016	LHS1_YEAST	LHS1	Heat shock protein 70 homolog LHS1	19	19	8.54709e+06
P36017	VPS21_YEAST	VPS21	Vacuolar protein sorting-associated protein 21	13	12	8.76071e+06
P36018	YPT52_YEAST	YPT52	GTP-binding protein YPT52	11	11	4.98258e+06
P36019	YPT53_YEAST	YPT53	GTP-binding protein YPT53	7	7	882108
P36024	SIS2_YEAST	SIS2	Phosphopantothenoylcysteine decarboxylase subunit SIS2	10	10	4.74084e+07
P36027	MID2_YEAST	MID2	Cell wall integrity sensor MID2	1	1	132901
P36029	TPO5_YEAST	TPO5	Polyamine transporter TPO5	5	5	159547
P36035	JEN1_YEAST	JEN1	Carboxylic acid transporter protein homolog	2	2	274570
P36036	YRA2_YEAST	YRA2	RNA annealing protein YRA2	5	5	2.34061e+06
P36037	DOA1_YEAST	DOA1	Protein DOA1	27	27	7.15784e+06
P36039	EMC3_YEAST	EMC3	ER membrane protein complex subunit 3	1	1	14880.9
P36040	POC2_YEAST	ADD66	Proteasome assembly chaperone 2	5	5	7.3438e+06
P36041	EAP1_YEAST	EAP1	Protein EAP1	15	15	1.43906e+06
P36046	MIA40_YEAST	MIA40	Mitochondrial intermembrane space import and assembly protein 40	11	11	623495
P36047	SDS22_YEAST	SDS22	Protein phosphatase 1 regulatory subunit SDS22	9	9	9.63279e+06
P36048	SN114_YEAST	SNU114	Pre-mRNA-splicing factor SNU114	16	16	671111
P36049	EBP2_YEAST	EBP2	rRNA-processing protein EBP2	11	11	1.07702e+06
P36051	MCD4_YEAST	MCD4	GPI ethanolamine phosphate transferase 1	6	6	1.13911e+06
P36053	ELF1_YEAST	ELF1	Transcription elongation factor 1	4	4	2.07054e+06
P36054	RCN1_YEAST	RCN1	Calcipressin-like protein	6	6	1.94105e+06
P36057	SRPB_YEAST	SRP102	Signal recognition particle receptor subunit beta	4	4	671661
P36059	NNRD_YEAST	NNR2	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	10	10	1.02224e+06
P36060	MCR1_YEAST	MCR1	NADH-cytochrome b5 reductase 2	15	15	1.01776e+07
P36062	AVT3_YEAST	AVT3	Vacuolar amino acid transporter 3	4	4	93165
P36064	COXM1_YEAST	CMC1	COX assembly mitochondrial protein	2	2	12620.9
P36066	MGR3L_YEAST	YKL133C	Protein MRG3-like	2	2	470527
P36068	SHE2_YEAST	SHE2	SWI5-dependent HO expression protein 2	4	4	1.35139e+06
P36069	PMU1_YEAST	PMU1	Probable phosphoglycerate mutase PMU1	8	8	3.5626e+06
P36075	CUE2_YEAST	CUE2	Endonuclease CUE2	1	1	6532.16
P36076	CAB3_YEAST	CAB3	Coenzyme A biosynthesis protein 3	12	12	1.64455e+06
P36080	RRP14_YEAST	RRP14	Ribosomal RNA-processing protein 14	5	5	1.11817e+06
P36081	PSG1_YEAST	PSG1	PMA1 stabilization in the Golgi protein 1	7	7	2.89349e+06
P36083	YKH5_YEAST	YKL075C	Uncharacterized protein YKL075C	2	2	112994
P36084	MUD2_YEAST	MUD2	Splicing factor MUD2	1	1	152450
P36088	FRMSR_YEAST	YKL069W	Free methionine-R-sulfoxide reductase	5	5	676480
P36090	ANR2_YEAST	ANR2	Uncharacterized protein ANR2	8	8	449114
P36091	DCW1_YEAST	DCW1	Mannan endo-1,6-alpha-mannosidase DCW1	2	2	1.23541e+06
P36094	SPC42_YEAST	SPC42	Spindle pole body component SPC42	3	3	483456
P36095	VPS24_YEAST	VPS24	Vacuolar protein-sorting-associated protein 24	7	7	3.11363e+06
P36096	TUL1_YEAST	TUL1	Transmembrane E3 ubiquitin-protein ligase 1	3	3	104860
P36097	TTI1_YEAST	TTI1	TEL2-interacting protein 1	3	3	79742.8
P36100	T2EA_YEAST	TFA1	Transcription initiation factor IIE subunit alpha	9	9	6.46789e+06
P36101	TCD2_YEAST	TCD2	tRNA threonylcarbamoyladenosine dehydratase 2	10	10	1.03489e+06
P36102	PAN3_YEAST	PAN3	PAN2-PAN3 deadenylation complex subunit PAN3	4	4	3.87671e+06
P36103	YKC3_YEAST	YKL023W	Uncharacterized protein YKL023W	4	4	333686
P36104	SWD2_YEAST	SWD2	COMPASS component SWD2	6	6	4.73019e+06
P36105	RL14A_YEAST	RPL14A	Large ribosomal subunit protein eL14A	6	1	7.05208e+07
P36106	BYE1_YEAST	BYE1	Transcription factor BYE1	1	1	16461.1
P36107	AUR1_YEAST	AUR1	Inositol phosphorylceramide synthase catalytic subunit AUR1	2	2	206950
P36108	DID4_YEAST	DID4	DOA4-independent degradation protein 4	4	4	965708
P36112	MIC60_YEAST	MIC60	MICOS complex subunit MIC60	14	14	5.77432e+06
P36114	YKR18_YEAST	YKR018C	IML2-like protein YKR018C	19	19	5.83549e+06
P36115	IRS4_YEAST	IRS4	Increased rDNA silencing protein 4	1	1	1531.97
P36116	VPS51_YEAST	VPS51	Vacuolar protein sorting-associated protein 51	5	5	1.33822e+06
P36117	ALY1_YEAST	ALY1	Arrestin-related trafficking adapter 6	4	4	70933.9
P36119	RQT4_YEAST	RQT4	RQC trigger complex subunit RQT4	7	7	421619
P36120	DBP7_YEAST	DBP7	ATP-dependent RNA helicase DBP7	5	5	105012
P36121	RPC5_YEAST	RPC37	DNA-directed RNA polymerase III subunit RPC5	7	7	517486
P36122	BCH2_YEAST	BCH2	Protein BCH2	4	4	272711
P36123	SA190_YEAST	SAP190	SIT4-associating protein SAP190	13	13	1.46451e+06
P36124	SET3_YEAST	SET3	SET domain-containing protein 3	13	13	1.31677e+07
P36125	GMH1_YEAST	GMH1	Protein GMH1	1	1	8491.38
P36126	SPO14_YEAST	SPO14	Phospholipase D1	8	8	2.0212e+06
P36130	CAF4_YEAST	CAF4	CCR4-associated factor 4	5	5	91418.7
P36131	SPC34_YEAST	SPC34	DASH complex subunit SPC34	4	4	1.05404e+06
P36132	KAE1_YEAST	KAE1	tRNA N6-adenosine threonylcarbamoyltransferase	8	8	1.34638e+06
P36135	UTH1_YEAST	UTH1	Probable secreted beta-glucosidase UTH1	3	3	215527
P36136	SHB17_YEAST	SHB17	Sedoheptulose 1,7-bisphosphatase	10	10	3.77521e+06
P36139	PET10_YEAST	PET10	Protein PET10	14	14	4.74124e+06
P36141	FMP46_YEAST	FMP46	Putative redox protein FMP46, mitochondrial	7	7	2.6538e+06
P36143	GLG1_YEAST	GLG1	Glycogenin-1	2	2	81200.9
P36144	RL1D1_YEAST	UTP30	Ribosome biogenesis protein UTP30	3	3	512425
P36145	T2EB_YEAST	TFA2	Transcription initiation factor IIE subunit beta	8	8	471641
P36146	LAS1_YEAST	LAS1	Protein LAS1	2	2	4.71816e+06
P36147	PAM17_YEAST	PAM17	Presequence translocated-associated motor subunit PAM17, mitochondrial	2	2	2.03653e+06
P36148	GPT2_YEAST	GPT2	Glycerol-3-phosphate O-acyltransferase 2	18	18	4.69109e+06
P36149	BET3_YEAST	BET3	Trafficking protein particle complex subunit BET3	1	1	20639
P36151	YK50_YEAST	YKR070W	Mitochondrial hydrolase YKR070W	7	7	884765
P36152	DRE2_YEAST	DRE2	Fe-S cluster assembly protein DRE2	10	10	1.9503e+06
P36154	AIM29_YEAST	AIM29	Altered inheritance rate of mitochondria protein 29	4	4	2.42202e+07
P36156	GTO2_YEAST	ECM4	Glutathione S-transferase omega-like 2	10	10	1.53918e+06
P36158	YK58_YEAST	YKR078W	Uncharacterized protein YKR078W	4	4	838366
P36159	RNZ_YEAST	TRZ1	Ribonuclease Z	6	6	362731
P36160	RPF2_YEAST	RPF2	Ribosome biogenesis protein RPF2	7	7	7.44266e+06
P36161	NU133_YEAST	NUP133	Nucleoporin NUP133	31	31	2.37665e+06
P36162	DAD2_YEAST	DAD2	DASH complex subunit DAD2	1	1	110130
P36163	OMA1_YEAST	OMA1	Mitochondrial metalloendopeptidase OMA1	4	4	254309
P36164	TVP38_YEAST	TVP38	Golgi apparatus membrane protein TVP38	1	1	18280.3
P36165	TGL4_YEAST	TGL4	Triacylglycerol lipase 4	11	11	994953
P36166	PXL1_YEAST	PXL1	Paxillin-like protein 1	11	11	521757
P36168	ESL2_YEAST	ESL2	EST/SMG-like protein 2	4	4	1.17975e+06
P36169	SKG1_YEAST	SKG1	Suppressor of lethality of KEX2 GAS1 double null mutant protein 1	3	3	33142.7
P36224	JNM1_YEAST	JNM1	Nuclear migration protein JNM1	1	1	2680.61
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	5	5	907587
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	7	7	6.16911e+06
P36421	SYYC_YEAST	TYS1	Tyrosine--tRNA ligase, cytoplasmic	15	15	1.04653e+07
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	10	7	3.54288e+06
P36516	RM03_YEAST	MRPL3	Large ribosomal subunit protein mL44	5	5	4.33021e+07
P36517	RM04_YEAST	MRPL4	Large ribosomal subunit protein uL29m	1	1	882514
P36519	RM07_YEAST	MRPL7	Large ribosomal subunit protein uL5m	1	1	140558
P36521	RM11_YEAST	MRPL11	Large ribosomal subunit protein uL10m	4	4	110733
P36523	RM15_YEAST	MRPL15	Large ribosomal subunit protein mL57	2	2	729483
P36527	RM28_YEAST	MRPL28	Large ribosomal subunit protein mL40	3	3	18572.7
P36528	RM17_YEAST	MRPL17	Large ribosomal subunit protein mL46	4	4	295409
P36531	RM36_YEAST	MRPL36	Large ribosomal subunit protein bL31m	2	2	568419
P36534	RM40_YEAST	MRPL40	Large ribosomal subunit protein uL24m	4	4	463409
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	9	9	5.65966e+06
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	6	3	8.88576e+06
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	7	7	278046
P36578	RL4_HUMAN	RPL4	60S ribosomal protein L4	16	15	4.1637e+07
P36639	8ODP_HUMAN	NUDT1	7,8-dihydro-8-oxoguanine triphosphatase	3	3	76042.4
P36683	ACNB_ECOLI	acnB	Aconitate hydratase B	12	12	3.23221e+06
P36775	LONM_YEAST	PIM1	Lon protease homolog, mitochondrial	29	28	1.17372e+07
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	23	23	1.60398e+07
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	20	20	3.04024e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	3	3	1.02067e+06
P36897	TGFR1_HUMAN	TGFBR1	TGF-beta receptor type-1	1	1	2310.57
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	12	12	1.8741e+06
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	3	3	268870
P36952	SPB5_HUMAN	SERPINB5	Serpin B5	15	15	2.87692e+07
P36954	RPB9_HUMAN	POLR2I	DNA-directed RNA polymerase II subunit RPB9	2	2	95885.5
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	3	3	4.65645e+06
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	9	9	3.75049e+06
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	5	5	2.94007e+06
P36973	APT2_YEAST	APT2	Adenine phosphoribosyltransferase 2	2	2	2.2579e+06
P37012	PGM2_YEAST	PGM2	Phosphoglucomutase 2	23	20	2.3799e+07
P37020	GEF1_YEAST	GEF1	Anion/proton exchange transporter GEF1	7	7	4.09531e+06
P37095	PEPB_ECOLI	pepB	Peptidase B	2	2	12414.5
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	7	7	6.78237e+06
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	7	7	1.91682e+06
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	10	5	1.88325e+06
P37254	ADCS_YEAST	ABZ1	Aminodeoxychorismate synthase	9	9	2.91293e+06
P37262	SOL2_YEAST	SOL2	6-phosphogluconolactonase-like protein 2	5	5	1.78026e+06
P37263	YC16_YEAST	YCR087C-A	UPF0743 protein YCR087C-A	6	6	750583
P37267	CBP4_YEAST	CBP4	Assembly factor CBP4	3	3	425891
P37268	FDFT_HUMAN	FDFT1	Squalene synthase	3	3	1.39797e+06
P37291	GLYC_YEAST	SHM2	Serine hydroxymethyltransferase, cytosolic	25	25	6.91772e+07
P37292	GLYM_YEAST	SHM1	Serine hydroxymethyltransferase, mitochondrial	21	21	6.26334e+06
P37293	NAT2_YEAST	NAT2	Putative N-terminal acetyltransferase 2	4	4	354323
P37296	VPP2_YEAST	STV1	V-type proton ATPase subunit a, Golgi isoform	10	10	9.66927e+06
P37297	STT4_YEAST	STT4	Phosphatidylinositol 4-kinase STT4	16	16	572052
P37298	DHSD_YEAST	SDH4	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	3	3	176286
P37302	APE3_YEAST	APE3	Aminopeptidase Y	10	10	2.70428e+07
P37303	GLY1_YEAST	GLY1	Low specificity L-threonine aldolase	13	13	3.07903e+06
P37304	PAM1_YEAST	PAM1	Protein PAM1	14	14	1.95168e+06
P37330	MASZ_ECOLI	glcB	Malate synthase G	1	1	3793.36
P37366	CCL1_YEAST	CCL1	Cyclin CCL1	9	9	876256
P37370	VRP1_YEAST	VRP1	Verprolin	12	12	635577
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	5	5	1.2745e+06
P37666	GHRB_ECOLI	ghrB	Glyoxylate/hydroxypyruvate reductase B	1	1	57526.7
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	8	8	1.44598e+06
P37744	RMLA1_ECOLI	rfbA	Glucose-1-phosphate thymidylyltransferase 1	3	1	1.61008e+06
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	1.43719e+06
P37769	KDUD_ECOLI	kduD	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	5	5	927361
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	10	9	3.26144e+07
P37837	TALDO_HUMAN	TALDO1	Transaldolase	12	12	6.57294e+07
P37838	NOP4_YEAST	NOP4	Nucleolar protein 4	10	10	2.25601e+06
P37898	AAP1_YEAST	AAP1	Alanine/arginine aminopeptidase	28	28	1.70412e+07
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate import solute-binding protein	3	3	5.12139e+06
P37903	USPF_ECOLI	uspF	Universal stress protein F	2	2	19399.9
P38009	PUR92_YEAST	ADE17	Bifunctional purine biosynthesis protein ADE17	16	16	3.61478e+07
P38011	GBLP_YEAST	ASC1	Small ribosomal subunit protein RACK1	12	12	6.704e+07
