Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57389.raw
O95487	SC24B_HUMAN	SEC24B	Protein transport protein Sec24B	5	5	77346.2
O95562	SFT2B_HUMAN	SFT2D2	Vesicle transport protein SFT2B	1	1	54074.2
O95563	MPC2_HUMAN	MPC2	Mitochondrial pyruvate carrier 2	1	1	188033
O95571	ETHE1_HUMAN	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	7	7	3.92533e+06
O95573	ACSL3_HUMAN	ACSL3	Long-chain-fatty-acid--CoA ligase 3	14	14	6.00257e+06
O95602	RPA1_HUMAN	POLR1A	DNA-directed RNA polymerase I subunit RPA1	14	14	1.15729e+06
O95619	YETS4_HUMAN	YEATS4	YEATS domain-containing protein 4	1	1	10693
O95628	CNOT4_HUMAN	CNOT4	CCR4-NOT transcription complex subunit 4	3	3	20222.9
O95630	STABP_HUMAN	STAMBP	STAM-binding protein	7	7	643990
O95639	CPSF4_HUMAN	CPSF4	Cleavage and polyadenylation specificity factor subunit 4	4	4	119746
O95674	CDS2_HUMAN	CDS2	Phosphatidate cytidylyltransferase 2	1	1	3684.81
O95684	CEP43_HUMAN	CEP43	Centrosomal protein 43	2	2	12924.8
O95707	RPP29_HUMAN	POP4	Ribonuclease P protein subunit p29	3	3	30634.4
O95714	HERC2_HUMAN	HERC2	E3 ubiquitin-protein ligase HERC2	6	5	230202
O95721	SNP29_HUMAN	SNAP29	Synaptosomal-associated protein 29	3	3	15523.1
O95747	OXSR1_HUMAN	OXSR1	Serine/threonine-protein kinase OSR1	11	10	2.74103e+06
O95757	HS74L_HUMAN	HSPA4L	Heat shock 70 kDa protein 4L	20	20	1.29981e+06
O95758	PTBP3_HUMAN	PTBP3	Polypyrimidine tract-binding protein 3	6	6	581721
O95777	LSM8_HUMAN	LSM8	U6 snRNA-associated Sm-like protein LSm8	3	3	2.42472e+06
O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1	30	22	2.56976e+06
O95785	WIZ_HUMAN	WIZ	Protein Wiz	11	11	790578
O95793	STAU1_HUMAN	STAU1	Double-stranded RNA-binding protein Staufen homolog 1	3	3	21261.2
O95801	TTC4_HUMAN	TTC4	Tetratricopeptide repeat protein 4	2	2	84674.4
O95816	BAG2_HUMAN	BAG2	BAG family molecular chaperone regulator 2	11	11	4.06678e+06
O95817	BAG3_HUMAN	BAG3	BAG family molecular chaperone regulator 3	10	10	318044
O95819	M4K4_HUMAN	MAP4K4	Mitogen-activated protein kinase kinase kinase kinase 4	6	3	127939
O95825	QORL1_HUMAN	CRYZL1	Quinone oxidoreductase-like protein 1	5	5	83064.5
O95831	AIFM1_HUMAN	AIFM1	Apoptosis-inducing factor 1, mitochondrial	16	16	3.16147e+06
O95832	CLD1_HUMAN	CLDN1	Claudin-1	1	1	21638.6
O95833	CLIC3_HUMAN	CLIC3	Chloride intracellular channel protein 3	8	8	322608
O95834	EMAL2_HUMAN	EML2	Echinoderm microtubule-associated protein-like 2	9	8	675559
O95861	BPNT1_HUMAN	BPNT1	3'(2'),5'-bisphosphate nucleotidase 1	10	10	2.01326e+06
O95865	DDAH2_HUMAN	DDAH2	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2	6	5	348541
O95870	ABHGA_HUMAN	ABHD16A	Phosphatidylserine lipase ABHD16A	4	4	935324
O95881	TXD12_HUMAN	TXNDC12	Thioredoxin domain-containing protein 12	4	4	2.27663e+06
O95983	MBD3_HUMAN	MBD3	Methyl-CpG-binding domain protein 3	3	3	404545
O95985	TOP3B_HUMAN	TOP3B	DNA topoisomerase 3-beta-1	2	2	190026
O95989	NUDT3_HUMAN	NUDT3	Diphosphoinositol polyphosphate phosphohydrolase 1	3	3	162683
O95994;Q8TD06	AGR2_HUMAN;AGR3_HUMAN	AGR2;AGR3	Anterior gradient protein 2 homolog	1	0	17686.9
O96000	NDUBA_HUMAN	NDUFB10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	8	8	1.34609e+06
O96005	CLPT1_HUMAN	CLPTM1	Cleft lip and palate transmembrane protein 1	6	6	533399
O96007	MOC2B_HUMAN	MOCS2	Molybdopterin synthase catalytic subunit	2	2	199709
O96008	TOM40_HUMAN	TOMM40	Mitochondrial import receptor subunit TOM40 homolog	6	6	2.77934e+06
O96011	PX11B_HUMAN	PEX11B	Peroxisomal membrane protein 11B	3	3	1.47837e+06
O96013	PAK4_HUMAN	PAK4	Serine/threonine-protein kinase PAK 4	5	4	133016
O96017	CHK2_HUMAN	CHEK2	Serine/threonine-protein kinase Chk2	3	3	63389.1
O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A	11	8	4.65252e+06
O96028	NSD2_HUMAN	NSD2	Histone-lysine N-methyltransferase NSD2	2	2	70153
O96033	MOC2A_HUMAN	MOCS2	Molybdopterin synthase sulfur carrier subunit	2	2	1.5064e+06
P00044	CYC1_YEAST	CYC1	Cytochrome c isoform 1	2	2	3.19252e+06
P00045	CYC7_YEAST	CYC7	Cytochrome c isoform 2	3	3	3.02398e+06
P00127	QCR6_YEAST	QCR6	Cytochrome b-c1 complex subunit 6, mitochondrial	2	2	7.13976e+06
P00128	QCR7_YEAST	QCR7	Cytochrome b-c1 complex subunit 7, mitochondrial	1	1	752824
P00156	CYB_HUMAN	MT-CYB	Cytochrome b	1	1	2.44101e+06
P00175	CYB2_YEAST	CYB2	L-lactate dehydrogenase (cytochrome)	3	3	117991
P00330	ADH1_YEAST	ADH1	Alcohol dehydrogenase 1	15	10	1.07868e+09
P00331	ADH2_YEAST	ADH2	Alcohol dehydrogenase 2	3	3	150017
P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain	10	10	1.51961e+08
P00350	6PGD_ECOLI	gnd	6-phosphogluconate dehydrogenase, decarboxylating	9	9	1.62253e+06
P00358	G3P2_YEAST	TDH2	Glyceraldehyde-3-phosphate dehydrogenase 2	1	1	3.44082e+07
P00359	G3P3_YEAST	TDH3	Glyceraldehyde-3-phosphate dehydrogenase 3	7	1	1.30009e+09
P00360	G3P1_YEAST	TDH1	Glyceraldehyde-3-phosphate dehydrogenase 1	15	8	3.85605e+09
P00367	DHE3_HUMAN	GLUD1	Glutamate dehydrogenase 1, mitochondrial	20	7	2.76422e+06
P00370	DHE4_ECOLI	gdhA	NADP-specific glutamate dehydrogenase	1	1	849.667
P00374	DYR_HUMAN	DHFR	Dihydrofolate reductase	6	4	642915
P00387	NB5R3_HUMAN	CYB5R3	NADH-cytochrome b5 reductase 3	10	10	5.10072e+06
P00390	GSHR_HUMAN	GSR	Glutathione reductase, mitochondrial	11	11	2.3383e+06
P00403	COX2_HUMAN	MT-CO2	Cytochrome c oxidase subunit 2	3	3	1.99274e+07
P00414	COX3_HUMAN	MT-CO3	Cytochrome c oxidase subunit 3	1	1	183596
P00425	COX5B_YEAST	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	4	3	793097
P00427	COX6_YEAST	COX6	Cytochrome c oxidase subunit 6, mitochondrial	5	5	2.14699e+06
P00431	CCPR_YEAST	CCP1	Cytochrome c peroxidase, mitochondrial	10	10	2.32167e+06
P00441	SODC_HUMAN	SOD1	Superoxide dismutase [Cu-Zn]	3	3	1.21321e+07
P00445	SODC_YEAST	SOD1	Superoxide dismutase [Cu-Zn]	12	12	1.98135e+08
P00447	SODM_YEAST	SOD2	Superoxide dismutase [Mn], mitochondrial	4	4	5.08643e+06
P00448	SODM_ECOLI	sodA	Superoxide dismutase [Mn]	2	2	1.1383e+06
P00452	RIR1_ECOLI	nrdA	Ribonucleoside-diphosphate reductase 1 subunit alpha	3	3	131849
P00488	F13A_HUMAN	F13A1	Coagulation factor XIII A chain	3	3	1.11743e+06
P00491	PNPH_HUMAN	PNP	Purine nucleoside phosphorylase	13	13	5.33318e+06
P00492	HPRT_HUMAN	HPRT1	Hypoxanthine-guanine phosphoribosyltransferase	8	8	1.08897e+07
P00498	HIS1_YEAST	HIS1	ATP phosphoribosyltransferase	8	8	4.8121e+06
P00505	AATM_HUMAN	GOT2	Aspartate aminotransferase, mitochondrial	18	17	1.21363e+07
P00509	AAT_ECOLI	aspC	Aspartate aminotransferase	4	4	274926
P00519	ABL1_HUMAN	ABL1	Tyrosine-protein kinase ABL1	1	1	7209.39
P00533	EGFR_HUMAN	EGFR	Epidermal growth factor receptor	24	23	1.014e+07
P00546	CDK1_YEAST	CDC28	Cyclin-dependent kinase 1	8	7	3.87582e+06
P00549	KPYK1_YEAST	CDC19	Pyruvate kinase 1	29	27	1.02795e+09
P00558	PGK1_HUMAN	PGK1	Phosphoglycerate kinase 1	23	18	1.17265e+08
P00560	PGK_YEAST	PGK1	Phosphoglycerate kinase	27	26	1.07585e+09
P00568	KAD1_HUMAN	AK1	Adenylate kinase isoenzyme 1	10	9	7.5432e+06
P00572	KTHY_YEAST	CDC8	Thymidylate kinase	3	3	694424
P00635	PPA5_YEAST	PHO5	Repressible acid phosphatase	1	1	296159
P00724	INV2_YEAST	SUC2	Invertase 2	10	10	3.80203e+06
P00729	CBPY_YEAST	PRC1	Carboxypeptidase Y	6	6	9.14164e+06
P00734	THRB_HUMAN	F2	Prothrombin	6	6	4.08547e+06
P00742	FA10_HUMAN	F10	Coagulation factor X	1	1	206368
P00746	CFAD_HUMAN	CFD	Complement factor D	1	1	13248.8
P00747	PLMN_HUMAN	PLG	Plasminogen	2	2	1.01735e+06
P00812	ARGI_YEAST	CAR1	Arginase	6	6	5.7244e+06
P00813	ADA_HUMAN	ADA	Adenosine deaminase	1	1	119927
P00815	HIS2_YEAST	HIS4	Histidine biosynthesis trifunctional protein	23	23	1.81992e+07
P00817	IPYR_YEAST	IPP1	Inorganic pyrophosphatase	11	11	6.07181e+07
P00830	ATPB_YEAST	ATP2	ATP synthase subunit beta, mitochondrial	17	13	4.20678e+07
P00846	ATP6_HUMAN	MT-ATP6	ATP synthase subunit a	1	1	2.04221e+06
P00864	CAPP_ECOLI	ppc	Phosphoenolpyruvate carboxylase	3	3	86464.4
P00890	CISY1_YEAST	CIT1	Citrate synthase, mitochondrial	13	12	1.36027e+07
P00899	TRPE_YEAST	TRP2	Anthranilate synthase component 1	23	23	3.7006e+06
P00924	ENO1_YEAST	ENO1	Enolase 1	9	9	5.18516e+08
P00925	ENO2_YEAST	ENO2	Enolase 2	17	11	1.64605e+09
P00927	THDH_YEAST	ILV1	Threonine dehydratase, mitochondrial	15	15	3.42037e+06
P00931	TRP_YEAST	TRP5	Tryptophan synthase	28	28	1.13561e+07
P00937	TRPG_YEAST	TRP3	Multifunctional tryptophan biosynthesis protein	11	11	1.3163e+07
P00942	TPIS_YEAST	TPI1	Triosephosphate isomerase	11	11	2.7556e+08
P00950	PMG1_YEAST	GPM1	Phosphoglycerate mutase 1	12	12	6.6081e+08
P00954	SYW_ECOLI	trpS	Tryptophan--tRNA ligase	1	1	4837.58
P00956	SYI_ECOLI	ileS	Isoleucine--tRNA ligase	3	2	826981
P00957	SYA_ECOLI	alaS	Alanine--tRNA ligase	3	3	92211.2
P00958	SYMC_YEAST	MES1	Methionine--tRNA ligase, cytoplasmic	31	31	7.74437e+06
P00959	SYM_ECOLI	metG	Methionine--tRNA ligase	1	1	5237.89
P00961	SYGB_ECOLI	glyS	Glycine--tRNA ligase beta subunit	2	2	29419.9
P00966	ASSY_HUMAN	ASS1	Argininosuccinate synthase	13	13	4.26205e+07
P01008	ANT3_HUMAN	SERPINC1	Antithrombin-III	2	2	2.79023e+06
P01023	A2MG_HUMAN	A2M	Alpha-2-macroglobulin	5	3	2.10589e+07
P01024	CO3_HUMAN	C3	Complement C3	26	26	1.42569e+07
P01033	TIMP1_HUMAN	TIMP1	Metalloproteinase inhibitor 1	6	6	2.14755e+06
P01034	CYTC_HUMAN	CST3	Cystatin-C	1	1	6425.94
P01094	IPA3_YEAST	PAI3	Protease A inhibitor 3	2	2	2.35927e+06
P01097	ATIF_YEAST	INH1	F(1)-ATPase inhibitor IF(1), mitochondrial	3	3	1.05031e+06
P01111	RASN_HUMAN	NRAS	GTPase NRas	6	2	2.40224e+06
P01112	RASH_HUMAN	HRAS	GTPase HRas	2	1	26881.7
P01116	RASK_HUMAN	KRAS	GTPase KRas	1	1	123712
P01119	RAS1_YEAST	RAS1	Ras-like protein 1	4	4	276598
P01120	RAS2_YEAST	RAS2	Ras-like protein 2	9	8	9.96853e+06
P01123	YPT1_YEAST	YPT1	GTP-binding protein YPT1	5	5	1.36757e+07
P01130	LDLR_HUMAN	LDLR	Low-density lipoprotein receptor	10	10	379514
P01889	HLAB_HUMAN	HLA-B	HLA class I histocompatibility antigen, B alpha chain	4	2	6.59839e+06
P01893	HLAH_HUMAN	HLA-H	Putative HLA class I histocompatibility antigen, alpha chain H	1	1	744541
P02042;P68871	HBB_HUMAN;HBD_HUMAN	HBB;HBD	Hemoglobin subunit delta	2	0	3.24254e+07
P02144	MYG_HUMAN	MB	Myoglobin	1	1	303766
P02294	H2B2_YEAST	HTB2	Histone H2B.2	5	0	1.61684e+09
P02309	H4_YEAST	HHF1	Histone H4	4	4	9.15592e+07
P02358	RS6_ECOLI	rpsF	Small ribosomal subunit protein bS6	2	2	1.44422e+06
P02359	RS7_ECOLI	rpsG	Small ribosomal subunit protein uS7	3	3	538328
P02400	RLA4_YEAST	RPP2B	Large ribosomal subunit protein P2B	4	4	1.21103e+08
P02406	RL28_YEAST	RPL28	Large ribosomal subunit protein uL15	7	6	2.00326e+08
P02407;P14127	RS17A_YEAST;RS17B_YEAST	RPS17A;RPS17B	Small ribosomal subunit protein eS17A	6	0	1.27319e+08
P02413	RL15_ECOLI	rplO	Large ribosomal subunit protein uL15	4	4	741143
P02462	CO4A1_HUMAN	COL4A1	Collagen alpha-1(IV) chain	2	1	17094.4
P02545	LMNA_HUMAN	LMNA	Prelamin-A/C	38	37	2.96156e+07
P02557	TBB_YEAST	TUB2	Tubulin beta chain	12	11	1.68686e+07
P02649	APOE_HUMAN	APOE	Apolipoprotein E	1	1	1.39885e+06
P02656	APOC3_HUMAN	APOC3	Apolipoprotein C-III	1	1	102976
P02663	CASA2_BOVIN	CSN1S2	Alpha-S2-casein	1	1	127063
P02748	CO9_HUMAN	C9	Complement component C9	2	2	1.56357e+06
P02751	FINC_HUMAN	FN1	Fibronectin	7	7	396407
P02765	FETUA_HUMAN	AHSG	Alpha-2-HS-glycoprotein	3	3	5.36571e+07
P02769	ALBU_BOVIN	ALB	Albumin	36	34	5.34954e+07
P02771	FETA_HUMAN	AFP	Alpha-fetoprotein	1	1	1.35284e+06
P02786	TFR1_HUMAN	TFRC	Transferrin receptor protein 1	26	26	1.80412e+07
P02788	TRFL_HUMAN	LTF	Lactotransferrin	2	2	1.07243e+06
P02792	FRIL_HUMAN	FTL	Ferritin light chain	1	1	70683.7
P02794	FRIH_HUMAN	FTH1	Ferritin heavy chain	3	3	251743
P02795	MT2_HUMAN	MT2A	Metallothionein-2	3	1	5.86017e+06
P02829	HSP82_YEAST	HSP82	ATP-dependent molecular chaperone HSP82	6	6	2.70616e+07
P02925	RBSB_ECOLI	rbsB	Ribose import binding protein RbsB	9	9	3.52845e+06
P02992	EFTU_YEAST	TUF1	Elongation factor Tu, mitochondrial	15	14	1.7095e+07
P02994	EF1A_YEAST	TEF1	Elongation factor 1-alpha	17	12	1.94103e+09
P03841;P26478	MALM_ECOLI;MALM_SALTY	malM	Maltose operon periplasmic protein	1	1	2.27209e+06
P03871	REP1_YEAST	REP1	Partitioning protein REP1	6	6	1.09936e+07
P03872	REP2_YEAST	REP2	Partitioning protein REP2	4	4	278548
P03874	CBP2_YEAST	CBP2	Cytochrome B pre-mRNA-processing protein 2	1	1	310793
P03891	NU2M_HUMAN	MT-ND2	NADH-ubiquinone oxidoreductase chain 2	1	1	49279.6
P03897	NU3M_HUMAN	MT-ND3	NADH-ubiquinone oxidoreductase chain 3	1	1	215044
P03905	NU4M_HUMAN	MT-ND4	NADH-ubiquinone oxidoreductase chain 4	2	2	947561
P03915	NU5M_HUMAN	MT-ND5	NADH-ubiquinone oxidoreductase chain 5	3	3	428236
P03923	NU6M_HUMAN	MT-ND6	NADH-ubiquinone oxidoreductase chain 6	1	1	137375
P03928	ATP8_HUMAN	MT-ATP8	ATP synthase protein 8	2	2	334157
P03965	CARB_YEAST	CPA2	Carbamoyl phosphate synthase arginine-specific large chain	23	23	3.54466e+06
P04003	C4BPA_HUMAN	C4BPA	C4b-binding protein alpha chain	1	1	612847
P04004	VTNC_HUMAN	VTN	Vitronectin	4	4	3.62566e+06
P04037	COX4_YEAST	COX4	Cytochrome c oxidase subunit 4, mitochondrial	5	5	617192
P04039	COX8_YEAST	COX8	Cytochrome c oxidase subunit 8, mitochondrial	1	1	1.0344e+06
P04040	CATA_HUMAN	CAT	Catalase	20	20	4.98579e+06
P04046	PUR1_YEAST	ADE4	Amidophosphoribosyltransferase	17	17	9.24753e+06
P04049	RAF1_HUMAN	RAF1	RAF proto-oncogene serine/threonine-protein kinase	1	1	8050.85
P04050	RPB1_YEAST	RPO21	DNA-directed RNA polymerase II subunit RPB1	41	40	8.63761e+06
P04051	RPC1_YEAST	RPO31	DNA-directed RNA polymerase III subunit RPC1	12	11	510601
P04062	GLCM_HUMAN	GBA	Lysosomal acid glucosylceramidase	5	5	943494
P04075	ALDOA_HUMAN	ALDOA	Fructose-bisphosphate aldolase A	22	18	7.81327e+07
P04076	ARLY_YEAST	ARG4	Argininosuccinate lyase	10	9	7.04772e+06
P04079	GUAA_ECOLI	guaA	GMP synthase [glutamine-hydrolyzing]	1	1	5308.5
P04080	CYTB_HUMAN	CSTB	Cystatin-B	6	6	7.93833e+06
P04083	ANXA1_HUMAN	ANXA1	Annexin A1	14	14	2.92522e+07
P04114	APOB_HUMAN	APOB	Apolipoprotein B-100	6	6	1.02814e+06
P04147	PABP_YEAST	PAB1	Polyadenylate-binding protein, cytoplasmic and nuclear	27	27	2.72715e+07
P04150	GCR_HUMAN	NR3C1	Glucocorticoid receptor	7	7	194705
P04156	PRIO_HUMAN	PRNP	Major prion protein	3	3	288180
P04161	PUR3_YEAST	ADE8	Phosphoribosylglycinamide formyltransferase	6	6	2.67601e+06
P04179	SODM_HUMAN	SOD2	Superoxide dismutase [Mn], mitochondrial	2	2	5.71314e+06
P04181	OAT_HUMAN	OAT	Ornithine aminotransferase, mitochondrial	8	8	1.27551e+07
P04183	KITH_HUMAN	TK1	Thymidine kinase, cytosolic	9	9	349393
P04406	G3P_HUMAN	GAPDH	Glyceraldehyde-3-phosphate dehydrogenase	13	13	2.18681e+08
P04424	ARLY_HUMAN	ASL	Argininosuccinate lyase	2	2	34148.3
P04439	HLAA_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain	2	2	2.86323e+06
P04449	RL24A_YEAST	RPL24A	Large ribosomal subunit protein eL24A	5	1	1.04169e+08
P04456	RL25_YEAST	RPL25	Large ribosomal subunit protein uL23	5	5	1.09758e+08
P04632	CPNS1_HUMAN	CAPNS1	Calpain small subunit 1	4	3	2.60968e+06
P04733;P07438;Q93083	MT1B_HUMAN;MT1F_HUMAN;MT1L_HUMAN	MT1B;MT1F;MT1L	Metallothionein-1F	1	0	192968
P04745;P04746;P19961	AMY1_HUMAN;AMY2B_HUMAN;AMYP_HUMAN	AMY1A;AMY2A;AMY2B	Alpha-amylase 1	1	0	340766
P04786	TOP1_YEAST	TOP1	DNA topoisomerase 1	15	15	2.22025e+07
P04792	HSPB1_HUMAN	HSPB1	Heat shock protein beta-1	9	9	2.11367e+07
P04801	SYTC_YEAST	THS1	Threonine--tRNA ligase, cytoplasmic	33	33	1.07096e+07
P04802	SYDC_YEAST	DPS1	Aspartate--tRNA ligase, cytoplasmic	26	24	2.0729e+07
P04806	HXKA_YEAST	HXK1	Hexokinase-1	16	16	9.08308e+07
P04807	HXKB_YEAST	HXK2	Hexokinase-2	20	18	2.54461e+08
P04818	TYSY_HUMAN	TYMS	Thymidylate synthase	5	5	2.52816e+06
P04819	DNLI1_YEAST	CDC9	DNA ligase 1	10	10	602404
P04821	CDC25_YEAST	CDC25	Cell division control protein 25	7	7	482312
P04825	AMPN_ECOLI	pepN	Aminopeptidase N	6	6	282668
P04840	VDAC1_YEAST	POR1	Mitochondrial outer membrane protein porin 1	15	15	7.92141e+07
P04843	RPN1_HUMAN	RPN1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	20	20	7.68814e+06
P04844	RPN2_HUMAN	RPN2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	8	8	4.62005e+06
P04899	GNAI2_HUMAN	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2	12	7	9.62138e+06
P04911;P04912	H2A1_YEAST;H2A2_YEAST	HTA1;HTA2	Histone H2A.1	3	0	5.17945e+07
P04920	B3A2_HUMAN	SLC4A2	Anion exchange protein 2	2	1	10467.6
P05023	AT1A1_HUMAN	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1	28	17	6.36605e+06
P05026	AT1B1_HUMAN	ATP1B1	Sodium/potassium-transporting ATPase subunit beta-1	6	6	1.2061e+06
P05030	PMA1_YEAST	PMA1	Plasma membrane ATPase 1	23	10	1.64331e+08
P05055	PNP_ECOLI	pnp	Polyribonucleotide nucleotidyltransferase	5	5	378029
P05062	ALDOB_HUMAN	ALDOB	Fructose-bisphosphate aldolase B	1	1	9148.75
P05066	PHR_YEAST	PHR1	Deoxyribodipyrimidine photo-lyase, mitochondrial	3	3	3.08034e+06
P05067	A4_HUMAN	APP	Amyloid-beta precursor protein	4	4	46570.7
P05091	ALDH2_HUMAN	ALDH2	Aldehyde dehydrogenase, mitochondrial	3	3	175847
P05114	HMGN1_HUMAN	HMGN1	Non-histone chromosomal protein HMG-14	3	3	3.05779e+06
P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2	8	3	3.33103e+07
P05150	OTC_YEAST	ARG3	Ornithine carbamoyltransferase	2	2	71575.3
P05161	ISG15_HUMAN	ISG15	Ubiquitin-like protein ISG15	5	5	5.06514e+06
P05165	PCCA_HUMAN	PCCA	Propionyl-CoA carboxylase alpha chain, mitochondrial	2	2	2.11324e+07
P05166	PCCB_HUMAN	PCCB	Propionyl-CoA carboxylase beta chain, mitochondrial	5	5	129768
P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1	18	15	1.10473e+07
P05204	HMGN2_HUMAN	HMGN2	Non-histone chromosomal protein HMG-17	2	1	6.86154e+06
P05317	RLA0_YEAST	RPP0	Large ribosomal subunit protein uL10	10	9	9.90358e+07
P05319	RLA2_YEAST	RPP2A	Large ribosomal subunit protein P2A	4	4	1.4126e+08
P05362	ICAM1_HUMAN	ICAM1	Intercellular adhesion molecule 1	8	8	453306
P05373	HEM2_YEAST	HEM2	Delta-aminolevulinic acid dehydratase	10	10	2.18074e+06
P05374	CHO2_YEAST	CHO2	Phosphatidylethanolamine N-methyltransferase	14	14	1.83404e+06
P05375	PLMT_YEAST	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase	3	3	1.6523e+06
P05387	RLA2_HUMAN	RPLP2	60S acidic ribosomal protein P2	5	5	5.77044e+07
P05412	JUN_HUMAN	JUN	Transcription factor AP-1	1	1	42066.2
P05423	RPC4_HUMAN	POLR3D	DNA-directed RNA polymerase III subunit RPC4	5	5	205603
P05453	ERF3_YEAST	SUP35	Eukaryotic peptide chain release factor GTP-binding subunit	16	15	7.51966e+06
P05455	LA_HUMAN	SSB	Lupus La protein	11	11	5.32749e+06
P05496;P48201;Q06055	AT5G1_HUMAN;AT5G2_HUMAN;AT5G3_HUMAN	ATP5MC1;ATP5MC2;ATP5MC3	ATP synthase F(0) complex subunit C1, mitochondrial	1	0	474934
P05543	THBG_HUMAN	SERPINA7	Thyroxine-binding globulin	2	2	845178
P05546	HEP2_HUMAN	SERPIND1	Heparin cofactor 2	1	1	1.84438e+06
P05549	AP2A_HUMAN	TFAP2A	Transcription factor AP-2-alpha	2	2	173755
P05556	ITB1_HUMAN	ITGB1	Integrin beta-1	21	21	8.9839e+06
P05626	ATPF_YEAST	ATP4	ATP synthase subunit 4, mitochondrial	6	6	525876
P05694	METE_YEAST	MET6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	34	34	3.00099e+07
P05737	RL7A_YEAST	RPL7A	Large ribosomal subunit protein uL30A	11	1	1.63531e+08
P05738	RL9A_YEAST	RPL9A	Large ribosomal subunit protein uL6A	7	1	9.38072e+07
P05739	RL6B_YEAST	RPL6B	Large ribosomal subunit protein eL6B	9	5	1.26557e+08
P05740	RL17A_YEAST	RPL17A	Large ribosomal subunit protein uL22A	6	1	9.31435e+07
P05743	RL26A_YEAST	RPL26A	Large ribosomal subunit protein uL24A	8	1	1.6501e+08
P05744	RL33A_YEAST	RPL33A	Large ribosomal subunit protein eL33A	3	1	1.22221e+08
P05745	RL36A_YEAST	RPL36A	Large ribosomal subunit protein eL36A	1	1	1.74839e+07
P05748	RL15A_YEAST	RPL15A	Large ribosomal subunit protein eL15A	9	2	1.1346e+08
P05749	RL22A_YEAST	RPL22A	Large ribosomal subunit protein eL22A	3	2	4.2263e+07
P05750	RS3_YEAST	RPS3	Small ribosomal subunit protein uS3	12	12	1.3302e+08
P05755	RS9B_YEAST	RPS9B	Small ribosomal subunit protein uS4B	1	1	6.19431e+06
P05756	RS13_YEAST	RPS13	Small ribosomal subunit protein uS15	7	7	1.08932e+08
P05759	RS31_YEAST	RPS31	Ubiquitin-ribosomal protein eS31 fusion protein	6	2	4.07528e+08
P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18	21	19	9.79131e+07
P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8	27	21	1.3642e+08
P05986	KAPC_YEAST	TPK3	cAMP-dependent protein kinase type 3	2	2	1.42084e+06
P06100	NOT2_YEAST	CDC36	General negative regulator of transcription subunit 2	3	3	2.5276e+06
P06101	CDC37_YEAST	CDC37	Hsp90 co-chaperone Cdc37	16	16	4.49734e+06
P06102	NOT3_YEAST	NOT3	General negative regulator of transcription subunit 3	19	19	3.32089e+06
P06103	EIF3B_YEAST	PRT1	Eukaryotic translation initiation factor 3 subunit B	24	24	7.06614e+06
P06104	UBC2_YEAST	RAD6	Ubiquitin-conjugating enzyme E2 2	1	1	616074
P06105	SC160_YEAST	SCP160	Protein SCP160	53	53	1.97629e+07
P06115	CATT_YEAST	CTT1	Catalase T	6	6	353225
P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase	3	3	188013
P06168	ILV5_YEAST	ILV5	Ketol-acid reductoisomerase, mitochondrial	14	14	5.97834e+07
P06169	PDC1_YEAST	PDC1	Pyruvate decarboxylase isozyme 1	22	15	1.56087e+09
P06174	HEM4_YEAST	HEM4	Uroporphyrinogen-III synthase	2	2	752074
P06182	CCHL_YEAST	CYC3	Holocytochrome-c synthase	4	4	1.60371e+06
P06197	PIS_YEAST	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	4	4	6.36748e+06
P06208	LEU1_YEAST	LEU4	2-isopropylmalate synthase	17	9	1.1272e+07
P06242	KIN28_YEAST	KIN28	Serine/threonine-protein kinase KIN28	3	3	73069.4
P06244	KAPA_YEAST	TPK1	cAMP-dependent protein kinase type 1	3	3	129520
P06245	KAPB_YEAST	TPK2	cAMP-dependent protein kinase type 2	8	6	2.75548e+06
P06280	AGAL_HUMAN	GLA	Alpha-galactosidase A	4	4	104876
P06396	GELS_HUMAN	GSN	Gelsolin	15	15	7.86651e+06
P06454	PTMA_HUMAN	PTMA	Prothymosin alpha	4	4	2.09034e+07
P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1	14	13	2.2273e+06
