Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57351.raw
P09624	DLDH_YEAST	LPD1	Dihydrolipoyl dehydrogenase, mitochondrial	25	24	7.37944e+06
P09651	ROA1_HUMAN	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	14	5	2.39636e+07
P09661	RU2A_HUMAN	SNRPA1	U2 small nuclear ribonucleoprotein A'	9	9	1.67292e+06
P09669	COX6C_HUMAN	COX6C	Cytochrome c oxidase subunit 6C	3	3	3.16576e+06
P09733	TBA1_YEAST	TUB1	Tubulin alpha-1 chain	7	7	6.7129e+06
P09734	TBA3_YEAST	TUB3	Tubulin alpha-3 chain	13	8	5.84587e+07
P09798	CDC16_YEAST	CDC16	Anaphase-promoting complex subunit CDC16	3	3	5389.66
P09874	PARP1_HUMAN	PARP1	Poly [ADP-ribose] polymerase 1	41	41	1.14259e+07
P09880	TRNL_YEAST	TRL1	tRNA ligase	13	13	889440
P09884	DPOLA_HUMAN	POLA1	DNA polymerase alpha catalytic subunit	26	26	2.06113e+06
P09913	IFIT2_HUMAN	IFIT2	Interferon-induced protein with tetratricopeptide repeats 2	1	1	4555.53
P09914	IFIT1_HUMAN	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1	3	2	2.2275e+06
P09938	RIR2_YEAST	RNR2	Ribonucleoside-diphosphate reductase small chain 1	17	17	3.34903e+07
P09950	HEM1_YEAST	HEM1	5-aminolevulinate synthase, mitochondrial	8	8	697916
P09959	SWI6_YEAST	SWI6	Regulatory protein SWI6	10	10	2.54116e+06
P09960	LKHA4_HUMAN	LTA4H	Leukotriene A-4 hydrolase	27	27	1.9032e+07
P09972	ALDOC_HUMAN	ALDOC	Fructose-bisphosphate aldolase C	4	4	3.51916e+06
P0A0K7;P0A0K8;P66936;P66937;Q2FKQ1;Q5HJZ1;Q5HK03;Q6GD85;Q6GKU0;Q8CQK4	GYRB_STAA3;GYRB_STAAC;GYRB_STAAM;GYRB_STAAN;GYRB_STAAR;GYRB_STAAS;GYRB_STAAU;GYRB_STAAW;GYRB_STAEQ;GYRB_STAES	gyrB	DNA gyrase subunit B	1	1	556765
P0A1S0;P0A1S1;P0A6X7	IHFA_ECOLI;IHFA_SALTI;IHFA_SALTY	ihfA	Integration host factor subunit alpha	2	2	260666
P0A3B2;P0DTT0	BIPA_ECO27;BIPA_ECOLI	bipA	Large ribosomal subunit assembly factor BipA	5	5	210914
P0A6A3	ACKA_ECOLI	ackA	Acetate kinase	1	1	734166
P0A6A8	ACP_ECOLI	acpP	Acyl carrier protein	1	1	4.38388e+06
P0A6B7	ISCS_ECOLI	iscS	Cysteine desulfurase IscS	4	4	240675
P0A6F1	CARA_ECOLI	carA	Carbamoyl phosphate synthase small chain	1	1	95692.6
P0A6F3	GLPK_ECOLI	glpK	Glycerol kinase	22	22	2.93932e+06
P0A6F5	CH60_ECOLI	groEL	Chaperonin GroEL	13	13	3.65675e+06
P0A6F9	CH10_ECOLI	groES	Co-chaperonin GroES	4	4	1.48669e+06
P0A6G7	CLPP_ECOLI	clpP	ATP-dependent Clp protease proteolytic subunit	1	1	200866
P0A6H1	CLPX_ECOLI	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	1	1	5.87656e+06
P0A6H5	HSLU_ECOLI	hslU	ATP-dependent protease ATPase subunit HslU	3	3	1.05924e+06
P0A6K6	DEOB_ECOLI	deoB	Phosphopentomutase	9	9	4.04357e+06
P0A6L0	DEOC_ECOLI	deoC	Deoxyribose-phosphate aldolase	2	2	524149
P0A6M8	EFG_ECOLI	fusA	Elongation factor G	23	23	6.77564e+06
P0A6N4	EFP_ECOLI	efp	Elongation factor P	2	2	101215
P0A6P1	EFTS_ECOLI	tsf	Elongation factor Ts	12	12	3.99592e+06
P0A6P9	ENO_ECOLI	eno	Enolase	9	9	6.29369e+06
P0A6Q3	FABA_ECOLI	fabA	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	3	3	364429
P0A6T1	G6PI_ECOLI	pgi	Glucose-6-phosphate isomerase	4	4	1.22389e+06
P0A6T5	GCH1_ECOLI	folE	GTP cyclohydrolase 1	4	4	1.13424e+06
P0A6T9	GCSH_ECOLI	gcvH	Glycine cleavage system H protein	1	1	800224
P0A6V1	GLGC_ECOLI	glgC	Glucose-1-phosphate adenylyltransferase	1	1	3262.06
P0A6W5	GREA_ECOLI	greA	Transcription elongation factor GreA	2	2	68607.2
P0A6Y1	IHFB_ECOLI	ihfB	Integration host factor subunit beta	1	1	561671
P0A6Y8	DNAK_ECOLI	dnaK	Chaperone protein DnaK	18	18	5.43773e+07
P0A6Z3	HTPG_ECOLI	htpG	Chaperone protein HtpG	5	5	241995
P0A705	IF2_ECOLI	infB	Translation initiation factor IF-2	3	3	295780
P0A707	IF3_ECOLI	infC	Translation initiation factor IF-3	2	2	4852.49
P0A744	MSRA_ECOLI	msrA	Peptide methionine sulfoxide reductase MsrA	2	2	2.62965e+06
P0A759	NAGB_ECOLI	nagB	Glucosamine-6-phosphate deaminase	2	2	2.31259e+06
P0A763	NDK_ECOLI	ndk	Nucleoside diphosphate kinase	4	4	587335
P0A786	PYRB_ECOLI	pyrB	Aspartate carbamoyltransferase catalytic subunit	1	1	3787.34
P0A796	PFKA_ECOLI	pfkA	ATP-dependent 6-phosphofructokinase isozyme 1	1	1	111326
P0A799	PGK_ECOLI	pgk	Phosphoglycerate kinase	8	8	2.08258e+06
P0A7D4	PURA_ECOLI	purA	Adenylosuccinate synthetase	11	11	1.37952e+06
P0A7E5	PYRG_ECOLI	pyrG	CTP synthase	2	2	76072.9
P0A7G6	RECA_ECOLI	recA	Protein RecA	2	2	93741.9
P0A7J3	RL10_ECOLI	rplJ	Large ribosomal subunit protein uL10	5	5	2.64845e+07
P0A7J7	RL11_ECOLI	rplK	Large ribosomal subunit protein uL11	5	5	1.55902e+06
P0A7K2	RL7_ECOLI	rplL	Large ribosomal subunit protein bL12	3	3	8.43602e+06
P0A7K6	RL19_ECOLI	rplS	Large ribosomal subunit protein bL19	3	3	1.2574e+06
P0A7L0	RL1_ECOLI	rplA	Large ribosomal subunit protein uL1	6	6	1.11418e+06
P0A7L3	RL20_ECOLI	rplT	Large ribosomal subunit protein bL20	2	2	1.58216e+06
P0A7L8	RL27_ECOLI	rpmA	Large ribosomal subunit protein bL27	1	1	307222
P0A7M2	RL28_ECOLI	rpmB	Large ribosomal subunit protein bL28	2	2	795604
P0A7M6	RL29_ECOLI	rpmC	Large ribosomal subunit protein uL29	1	1	678655
P0A7M9	RL31_ECOLI	rpmE	Large ribosomal subunit protein bL31	2	2	621048
P0A7N9	RL33_ECOLI	rpmG	Large ribosomal subunit protein bL33	1	1	85585.5
P0A7R1	RL9_ECOLI	rplI	Large ribosomal subunit protein bL9	8	8	995985
P0A7R5	RS10_ECOLI	rpsJ	Small ribosomal subunit protein uS10	4	4	3.2492e+06
P0A7R9	RS11_ECOLI	rpsK	Small ribosomal subunit protein uS11	2	2	949041
P0A7S3	RS12_ECOLI	rpsL	Small ribosomal subunit protein uS12	3	3	2.23065e+06
P0A7S9;P0A7T0;P0A7T1;P0A7T2	RS13_ECO57;RS13_ECOL6;RS13_ECOLI;RS13_SHIFL	rpsM	Small ribosomal subunit protein uS13	4	4	623071
P0A7T3	RS16_ECOLI	rpsP	Small ribosomal subunit protein bS16	3	3	1.31779e+06
P0A7T7	RS18_ECOLI	rpsR	Small ribosomal subunit protein bS18	3	3	683136
P0A7U3	RS19_ECOLI	rpsS	Small ribosomal subunit protein uS19	3	2	532994
P0A7U7	RS20_ECOLI	rpsT	Small ribosomal subunit protein bS20	3	3	2.15232e+06
P0A7V0	RS2_ECOLI	rpsB	Small ribosomal subunit protein uS2	7	7	2.055e+06
P0A7V3	RS3_ECOLI	rpsC	Small ribosomal subunit protein uS3	6	6	1.32831e+06
P0A7V8	RS4_ECOLI	rpsD	Small ribosomal subunit protein uS4	7	7	1.26768e+06
P0A7W1	RS5_ECOLI	rpsE	Small ribosomal subunit protein uS5	6	6	1.2351e+06
P0A7W7	RS8_ECOLI	rpsH	Small ribosomal subunit protein uS8	6	6	1.00213e+06
P0A7X3	RS9_ECOLI	rpsI	Small ribosomal subunit protein uS9	4	4	5.55971e+06
P0A7Z0	RPIA_ECOLI	rpiA	Ribose-5-phosphate isomerase A	2	2	342685
P0A7Z4	RPOA_ECOLI	rpoA	DNA-directed RNA polymerase subunit alpha	10	10	2.48772e+06
P0A805	RRF_ECOLI	frr	Ribosome-recycling factor	3	3	503261
P0A825	GLYA_ECOLI	glyA	Serine hydroxymethyltransferase	10	10	920179
P0A836;P0A837;P0A838	SUCC_ECO57;SUCC_ECOL6;SUCC_ECOLI	sucC	Succinate--CoA ligase [ADP-forming] subunit beta	10	10	2.25682e+06
P0A850	TIG_ECOLI	tig	Trigger factor	11	11	2.13316e+07
P0A853	TNAA_ECOLI	tnaA	Tryptophanase	23	23	1.41167e+07
P0A858	TPIS_ECOLI	tpiA	Triosephosphate isomerase	4	4	1.17507e+06
P0A862	TPX_ECOLI	tpx	Thiol peroxidase	5	5	1.66983e+06
P0A867	TALA_ECOLI	talA	Transaldolase A	4	4	1.05898e+06
P0A870	TALB_ECOLI	talB	Transaldolase B	10	10	1.75412e+06
P0A8A0	YEBC_ECOLI	yebC	Probable transcriptional regulatory protein YebC	2	2	101884
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	1	1	290685
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	4	4	1.91436e+06
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	2	2	201112
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	4	4	4.27783e+06
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	7	6	478352
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	2	2	92570.9
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	5	3	420286
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	1	1	3304.12
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	1	1	89173
P0A8T7;Q0TA77	RPOC_ECOL5;RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	17	17	2.91176e+06
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	19	19	2.50283e+06
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	3	3	104173
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	3	3	5.01361e+06
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	7	7	3.72738e+06
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	2	2	324693
P0A978	CSPG_ECOLI	cspG	Cold shock-like protein CspG	1	0	122716
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	2	2	12906.7
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	15	12	3.15196e+07
P0A9C5	GLN1B_ECOLI	glnA	Glutamine synthetase	4	4	214667
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	4	4	3.78369e+06
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	11	11	4.17704e+06
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	2	2	12303.8
P0A9J8	CMPDT_ECOLI	pheA	Bifunctional chorismate mutase/prephenate dehydratase	4	4	2.19425e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	2	2	170809
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	4	4	175849
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	2	2	7.98581e+06
P0A9M0	LON_ECOLI	lon	Lon protease	5	5	1.06484e+06
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	4	4	420828
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	12	12	1.82731e+07
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	1	1	1.06657e+06
P0A9P9;P0A9Q0	IDNO_ECOL6;IDNO_ECOLI	idnO	5-keto-D-gluconate 5-reductase	1	1	568867
P0A9Q1;P0A9Q2	ARCA_ECOL6;ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	5	5	5.4704e+06
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	1	1	291445
P0A9Q7	ADHE_ECOLI	adhE	Bifunctional aldehyde-alcohol dehydrogenase AdhE	22	22	2.28689e+06
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	2	2	96160.6
P0A9W3	ETTA_ECOLI	ettA	Energy-dependent translational throttle protein EttA	2	2	2.14384e+06
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	3	3	3.73746e+06
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	2	2	813255
P0AA10	RL13_ECOLI	rplM	Large ribosomal subunit protein uL13	2	2	272867
P0AA25	THIO_ECOLI	trxA	Thioredoxin 1	4	4	1.53545e+06
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	3	3	1.03526e+06
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	2	2	14325.8
P0AAT4	YBDG_ECOLI	ybdG	Miniconductance mechanosensitive channel YbdG	1	1	1.89019e+06
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	1	1	346052
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	542004
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	6	6	896722
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	3	3	1.55021e+06
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	1	1	61175.3
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	3	3	264729
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	1	1	2961.77
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	2	2	120554
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	2	2	431982
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	14	14	5.09908e+06
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	11	11	697547
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	2	2	59294.4
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	1	1	1.13876e+06
P0ABE2	BOLA_ECOLI	bolA	DNA-binding transcriptional regulator BolA	1	1	33971
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	6	6	1.94543e+07
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	10	10	3.11801e+06
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	6	6	438675
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	1	1	13832.8
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	8	8	2.98984e+06
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	9	5	567288
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	10	10	6.83985e+06
P0AC41	SDHA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	7	7	3.06318e+06
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin 2	1	1	211437
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin 3	2	2	828373
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	4	4	3.63252e+07
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	2	2	2741.2
P0ACE7	HINT_ECOLI	hinT	Purine nucleoside phosphoramidase	1	1	2251.06
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	4	4	3.54818e+06
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	1	1	3.40689e+06
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	6	6	2.91919e+06
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	4	4	2.02238e+06
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	2	2	7.41611e+06
P0ACJ8	CRP_ECOLI	crp	DNA-binding transcriptional dual regulator CRP	4	4	354520
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	3	3	4032.32
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	3	3	400968
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	7	7	565510
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	280178
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	2	2	3683.6
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	1	1	114184
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	3	3	1.66967e+06
P0ADY3	RL14_ECOLI	rplN	Large ribosomal subunit protein uL14	4	4	821584
P0ADY7	RL16_ECOLI	rplP	Large ribosomal subunit protein uL16	2	2	325285
P0ADZ4	RS15_ECOLI	rpsO	Small ribosomal subunit protein uS15	1	1	568784
P0ADZ7	YAJC_ECOLI	yajC	Sec translocon accessory complex subunit YajC	2	2	172289
P0AE08	AHPC_ECOLI	ahpC	Alkyl hydroperoxide reductase C	6	6	1.34806e+07
P0AE18	MAP1_ECOLI	map	Methionine aminopeptidase	2	2	547033
P0AE52	BCP_ECOLI	bcp	Peroxiredoxin Bcp	2	2	173039
P0AEE5	MGLB_ECOLI	mglB	D-galactose/methyl-galactoside binding periplasmic protein MglB	12	12	3.87486e+06
P0AEG4	DSBA_ECOLI	dsbA	Thiol:disulfide interchange protein DsbA	2	2	211041
P0AEH5	ELAB_ECOLI	elaB	Protein ElaB	2	2	1.31628e+06
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	2	2	349440
P0AEK4	FABI_ECOLI	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	4	4	7.96462e+06
P0AEM9	TCYJ_ECOLI	tcyJ	L-cystine-binding protein TcyJ	4	4	925664
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	3	3	2.01534e+06
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	6	6	493823
P0AES4;P0AES5	GYRA_ECOLI;GYRA_SHIFL	gyrA	DNA gyrase subunit A	6	6	1.24033e+06
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2	828239
P0AET8	HDHA_ECOLI	hdhA	7alpha-hydroxysteroid dehydrogenase	2	2	8518.85
P0AEU7	SKP_ECOLI	skp	Chaperone protein Skp	2	2	2.64492e+06
P0AEX9	MALE_ECOLI	malE	Maltose/maltodextrin-binding periplasmic protein	11	11	1.19017e+06
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	1	1	10228
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	1	1	750288
P0AF93	RIDA_ECOLI	ridA	2-iminobutanoate/2-iminopropanoate deaminase	4	4	2.83302e+06
P0AF96	TABA_ECOLI	tabA	Toxin-antitoxin biofilm protein TabA	3	3	111693
P0AFF6	NUSA_ECOLI	nusA	Transcription termination/antitermination protein NusA	3	3	249228
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	9	9	1.2215e+06
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	4	4	1.19015e+06
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	8	8	788476
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	7	7	1.86366e+06
P0AFP6	GCH1L_ECOLI	ybgI	GTP cyclohydrolase 1 type 2 homolog	1	1	87531
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	6	6	212188
P0AG44	RL17_ECOLI	rplQ	Large ribosomal subunit protein bL17	2	2	1.12184e+06
P0AG48	RL21_ECOLI	rplU	Large ribosomal subunit protein bL21	3	3	1.32996e+06
P0AG51	RL30_ECOLI	rpmD	Large ribosomal subunit protein uL30	1	1	278922
P0AG55	RL6_ECOLI	rplF	Large ribosomal subunit protein uL6	8	8	1.32395e+06
P0AG59	RS14_ECOLI	rpsN	Small ribosomal subunit protein uS14	2	2	21396.9
P0AG63	RS17_ECOLI	rpsQ	Small ribosomal subunit protein uS17	2	2	6.01228e+06
P0AG67	RS1_ECOLI	rpsA	Small ribosomal subunit protein bS1	13	13	2.68245e+06
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	2	2	4949.92
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	4	4	3.44838e+06
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	1	1	573482
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	3	3	153733
P0AGE9	SUCD_ECOLI	sucD	Succinate--CoA ligase [ADP-forming] subunit alpha	10	9	2.02567e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	3	3	5462.89
P0C018	RL18_ECOLI	rplR	Large ribosomal subunit protein uL18	1	1	162691
P0C037	PPNP_ECOLI	ppnP	Pyrimidine/purine nucleoside phosphorylase	1	1	274722
P0C074	YSF3_YEAST	YSF3	RDS3 complex subunit 10	1	1	173097
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	5	5	4.34637e+07
P0C0L4	CO4A_HUMAN	C4A	Complement C4-A	7	0	3.58693e+06
P0C0S5;Q71UI9	H2AV_HUMAN;H2AZ_HUMAN	H2AZ1;H2AZ2	Histone H2A.Z	2	0	1.93036e+07
P0C0T4;Q3E792	RS25A_YEAST;RS25B_YEAST	RPS25A;RPS25B	Small ribosomal subunit protein eS25B	4	0	6.09211e+07
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	3	3	105495
P0C0V8	RS21A_YEAST	RPS21A	Small ribosomal subunit protein eS21A	7	1	7.17803e+07
P0C0W1	RS22A_YEAST	RPS22A	Small ribosomal subunit protein uS8A	6	0	3.46e+07
P0C0W9;Q3E757	RL11A_YEAST;RL11B_YEAST	RPL11A;RPL11B	Large ribosomal subunit protein uL5A	6	0	5.90414e+07
P0C0X0;Q3E7X9	RS28A_YEAST;RS28B_YEAST	RPS28A;RPS28B	Small ribosomal subunit protein eS28B	4	0	7.00551e+07
P0C2H6;P0C2H7	RL27A_YEAST;RL27B_YEAST	RPL27A;RPL27B	Large ribosomal subunit protein eL27A	7	0	9.72001e+07
P0C2H8	RL31A_YEAST	RPL31A	Large ribosomal subunit protein eL31A	7	1	8.44667e+07
P0C2H9	RL31B_YEAST	RPL31B	Large ribosomal subunit protein eL31B	1	1	2.50723e+06
P0C2I4	YH11A_YEAST	TY1A-H	Transposon Ty1-H Gag polyprotein	2	0	1.34318e+06
P0C5N3	YG41A_YEAST	YGL041W-A	Uncharacterized protein YGL041W-A, mitochondrial	1	1	397143
P0C7P0	CISD3_HUMAN	CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial	2	2	266861
P0C8J6	GATY_ECOLI	gatY	D-tagatose-1,6-bisphosphate aldolase subunit GatY	2	2	2421.06
P0C8J8	GATZ_ECOLI	gatZ	D-tagatose-1,6-bisphosphate aldolase subunit GatZ	5	4	925582
P0CAP2	GRL1A_HUMAN	POLR2M	DNA-directed RNA polymerase II subunit GRINL1A	2	0	12586.3
P0CE41	HAP1_YEAST	HAP1	Heme-responsive zinc finger transcription factor HAP1	2	2	84997.9
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	15	0	1.21714e+07
P0CG12	DERPC_HUMAN	DERPC	Decreased expression in renal and prostate cancer protein	5	5	4.21618e+06
P0CG13	CTF8_HUMAN	CHTF8	Chromosome transmission fidelity protein 8 homolog	1	1	2594.2
P0CG29;P0CG30	GST2_HUMAN;GSTT2_HUMAN	GSTT2;GSTT2B	Glutathione S-transferase theta-2	4	0	995838
P0CH08;P0CH09	RL40A_YEAST;RL40B_YEAST	RPL40A;RPL40B	Ubiquitin-ribosomal protein eL40A fusion protein	1	0	71791.2
P0CS90	HSP77_YEAST	SSC1	Import motor subunit, mitochondrial	28	21	6.77619e+07
P0CT04	IPB2_YEAST	PBI2	Protease B inhibitor 2	6	6	8.2131e+06
P0CW40;P0CW41;Q08295	IMA2_YEAST;MALX2_YEAST;MALX4_YEAST	IMA2;IMA3;IMA4	Oligo-1,6-glucosidase IMA3	1	0	5123.55
P0CX08;P0CX09	DSF1_YEAST;MAN2_YEAST	DSF1;MAN2	Mannitol dehydrogenase DSF1	1	0	4102.04
P0CX23;P0CX24	RL20A_YEAST;RL20B_YEAST	RPL20A;RPL20B	Large ribosomal subunit protein eL20A	9	0	4.65987e+07
P0CX25;P0CX26	RL43A_YEAST;RL43B_YEAST	RPL43A;RPL43B	Large ribosomal subunit protein eL43A	4	0	1.70328e+07
P0CX27;P0CX28	RL44A_YEAST;RL44B_YEAST	RPL42A;RPL42B	Large ribosomal subunit protein eL42A	1	0	5.15961e+07
P0CX29;P0CX30	RS23A_YEAST;RS23B_YEAST	RPS23A;RPS23B	Small ribosomal subunit protein uS12A	5	0	1.37038e+07
P0CX31;P0CX32	RS24A_YEAST;RS24B_YEAST	RPS24A;RPS24B	Small ribosomal subunit protein eS24A	4	0	1.07663e+08
P0CX33;P0CX34	RS30A_YEAST;RS30B_YEAST	RPS30A;RPS30B	Small ribosomal subunit protein eS30A	2	0	4.76864e+07
P0CX35;P0CX36	RS4A_YEAST;RS4B_YEAST	RPS4A;RPS4B	Small ribosomal subunit protein eS4A	17	0	5.54992e+07
P0CX37;P0CX38	RS6A_YEAST;RS6B_YEAST	RPS6A;RPS6B	Small ribosomal subunit protein eS6A	9	0	6.57374e+07
P0CX39;P0CX40	RS8A_YEAST;RS8B_YEAST	RPS8A;RPS8B	Small ribosomal subunit protein eS8A	6	0	1.15242e+08
P0CX41;P0CX42	RL23A_YEAST;RL23B_YEAST	RPL23A;RPL23B	Large ribosomal subunit protein uL14A	6	0	6.28194e+07
P0CX43;P0CX44	RL1A_YEAST;RL1B_YEAST	RPL1A;RPL1B	Large ribosomal subunit protein uL1A	8	0	8.69839e+07
P0CX45;P0CX46	RL2A_YEAST;RL2B_YEAST	RPL2A;RPL2B	Large ribosomal subunit protein uL2A	10	0	8.19664e+07
P0CX47;P0CX48	RS11A_YEAST;RS11B_YEAST	RPS11A;RPS11B	Small ribosomal subunit protein uS17A	11	0	9.29347e+07
P0CX49;P0CX50	RL18A_YEAST;RL18B_YEAST	RPL18A;RPL18B	Large ribosomal subunit protein eL18A	8	0	4.48778e+07
P0CX51;P0CX52	RS16A_YEAST;RS16B_YEAST	RPS16A;RPS16B	Small ribosomal subunit protein uS9A	10	0	7.7121e+07
P0CX53;P0CX54	RL12A_YEAST;RL12B_YEAST	RPL12A;RPL12B	Large ribosomal subunit protein uL11A	7	0	4.61384e+07
P0CX55;P0CX56	RS18A_YEAST;RS18B_YEAST	RPS18A;RPS18B	Small ribosomal subunit protein uS13A	11	0	5.77708e+07
