Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57383.raw
P30530	UFO_HUMAN	AXL	Tyrosine-protein kinase receptor UFO	4	4	48787.4
P30533	AMRP_HUMAN	LRPAP1	Alpha-2-macroglobulin receptor-associated protein	9	9	815823
P30536	TSPO_HUMAN	TSPO	Translocator protein	3	3	3.65459e+06
P30566	PUR8_HUMAN	ADSL	Adenylosuccinate lyase	10	10	2.37562e+06
P30619	SEC1_YEAST	SEC1	Protein transport protein SEC1	7	7	149236
P30622	CLIP1_HUMAN	CLIP1	CAP-Gly domain-containing linker protein 1	23	21	5.0157e+07
P30624	LCF1_YEAST	FAA1	Long-chain-fatty-acid--CoA ligase 1	28	27	5.62169e+06
P30626	SORCN_HUMAN	SRI	Sorcin	10	10	2.56596e+06
P30656	PSB5_YEAST	PRE2	Proteasome subunit beta type-5	7	7	2.7877e+06
P30657	PSB7_YEAST	PRE4	Proteasome subunit beta type-7	2	2	2.31361e+06
P30665	MCM4_YEAST	MCM4	DNA replication licensing factor MCM4	13	13	1.71232e+06
P30711	GSTT1_HUMAN	GSTT1	Glutathione S-transferase theta-1	5	5	625102
P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor	14	13	1.13833e+07
P30771	RENT1_YEAST	NAM7	ATP-dependent helicase NAM7	13	13	3.77095e+06
P30822	XPO1_YEAST	CRM1	Exportin-1	31	30	4.98233e+06
P30825	SL7A1_HUMAN	SLC7A1	High affinity cationic amino acid transporter 1	3	3	1.31018e+06
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	8	8	1.72248e+06
P30838	AL3A1_HUMAN	ALDH3A1	Aldehyde dehydrogenase, dimeric NADP-preferring	7	7	2.39884e+06
P30850	RNB_ECOLI	rnb	Exoribonuclease 2	5	5	279118
P30859	ARTI_ECOLI	artI	Putative ABC transporter arginine-binding protein 2	4	4	890863
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	22	22	1.00053e+06
P30902	ATP7_YEAST	ATP7	ATP synthase subunit d, mitochondrial	2	2	12605.3
P30952	MLS1_YEAST	MLS1	Malate synthase 1	1	1	7106.04
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	21	21	4.48273e+06
P31057	PANB_ECOLI	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	1	1	1.3824e+06
P31109	SNC1_YEAST	SNC1	Synaptobrevin homolog 1	1	1	542096
P31115	PUS3_YEAST	DEG1	tRNA pseudouridine(38/39) synthase	4	4	541137
P31116	DHOM_YEAST	HOM6	Homoserine dehydrogenase	12	12	1.7404e+07
P31120	GLMM_ECOLI	glmM	Phosphoglucosamine mutase	11	11	2.98953e+06
P31133	POTF_ECOLI	potF	Putrescine-binding periplasmic protein PotF	5	5	39382.3
P31142	THTM_ECOLI	sseA	3-mercaptopyruvate sulfurtransferase	3	3	928054
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	9	9	1.56644e+06
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	17	13	2.66961e+07
P31321	KAP1_HUMAN	PRKAR1B	cAMP-dependent protein kinase type I-beta regulatory subunit	3	3	1.95216e+07
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	62	58	4.93599e+07
P31350	RIR2_HUMAN	RRM2	Ribonucleoside-diphosphate reductase subunit M2	9	8	1.92367e+06
P31373	CYS3_YEAST	CYS3	Cystathionine gamma-lyase	8	8	2.13694e+07
P31374	PSK1_YEAST	PSK1	Serine/threonine-protein kinase PSK1	9	8	678129
P31380	FUN30_YEAST	FUN30	ATP-dependent helicase FUN30	6	6	1.15993e+06
P31382	PMT2_YEAST	PMT2	Dolichyl-phosphate-mannose--protein mannosyltransferase 2	12	10	3.86452e+06
P31383	2AAA_YEAST	TPD3	Protein phosphatase PP2A regulatory subunit A	14	14	2.57129e+06
P31384	CCR4_YEAST	CCR4	CCR4-Not complex 3'-5'-exoribonuclease subunit Ccr4	13	13	977031
P31385	DEP1_YEAST	DEP1	Transcriptional regulatory protein DEP1	3	3	64980.7
P31412	VATC_YEAST	VMA5	V-type proton ATPase subunit C	10	10	8.98784e+06
P31431	SDC4_HUMAN	SDC4	Syndecan-4	3	3	315607
P31483	TIA1_HUMAN	TIA1	Nucleolysin TIA-1 isoform p40	3	3	322084
P31539	HS104_YEAST	HSP104	Heat shock protein 104	38	37	2.53576e+07
P31658	HCHA_ECOLI	hchA	Protein/nucleic acid deglycase 1	5	5	3.52152e+06
P31663	PANC_ECOLI	panC	Pantothenate synthetase	3	3	999760
P31677	OTSA_ECOLI	otsA	Trehalose-6-phosphate synthase	3	3	1.03052e+06
P31678	OTSB_ECOLI	otsB	Trehalose-6-phosphate phosphatase	3	3	23823.2
P31688	TPS2_YEAST	TPS2	Trehalose-phosphatase	31	30	4.01513e+07
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	9	9	1.78484e+08
P31697	FIMC_ECOLI	fimC	Chaperone protein FimC	1	1	1201.42
P31749	AKT1_HUMAN	AKT1	RAC-alpha serine/threonine-protein kinase	3	2	66841.7
P31751	AKT2_HUMAN	AKT2	RAC-beta serine/threonine-protein kinase	2	2	85546.8
P31755	OCH1_YEAST	OCH1	Initiation-specific alpha-1,6-mannosyltransferase	6	6	581011
P31787	ACBP_YEAST	ACB1	Acyl-CoA-binding protein	2	2	2.36587e+07
P31802	NARP_ECOLI	narP	Nitrate/nitrite response regulator protein NarP	1	1	2254.76
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	17	17	7.57176e+06
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial	7	7	1.24819e+06
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	24	22	8.55832e+06
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	8	8	7.62316e+06
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	12	7	2.08307e+07
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	4	4	3.0598e+07
P31947	1433S_HUMAN	SFN	14-3-3 protein sigma	7	7	8.31084e+06
P31948	STIP1_HUMAN	STIP1	Stress-induced-phosphoprotein 1	31	31	1.49967e+07
P31949	S10AB_HUMAN	S100A11	Protein S100-A11	4	4	1.66271e+08
P31979	NUOF_ECOLI	nuoF	NADH-quinone oxidoreductase subunit F	7	7	547786
P32004	L1CAM_HUMAN	L1CAM	Neural cell adhesion molecule L1	20	20	2.57525e+06
P32047	MLF3_YEAST	MLF3	Protein MLF3	1	1	11717.5
P32048	SYKM_YEAST	MSK1	Lysine--tRNA ligase, mitochondrial	2	2	69811.4
P32074	COPG_YEAST	SEC21	Coatomer subunit gamma	29	28	3.79596e+06
P32119	PRDX2_HUMAN	PRDX2	Peroxiredoxin-2	8	8	4.36654e+07
P32121	ARRB2_HUMAN	ARRB2	Beta-arrestin-2	1	1	15065.6
P32157	YIIM_ECOLI	yiiM	Protein YiiM	1	1	95287
P32178	CHMU_YEAST	ARO7	Chorismate mutase	10	10	2.88758e+06
P32179	MET22_YEAST	MET22	3'(2'),5'-bisphosphate nucleotidase	10	10	1.26597e+07
P32189	GLPK_HUMAN	GK	Glycerol kinase	5	0	163947
P32191	GPDM_YEAST	GUT2	Glycerol-3-phosphate dehydrogenase, mitochondrial	19	19	3.5574e+06
P32259	MED16_YEAST	SIN4	Mediator of RNA polymerase II transcription subunit 16	7	7	236814
P32263	P5CR_YEAST	PRO3	Pyrroline-5-carboxylate reductase	12	12	1.81224e+07
P32264	PROB_YEAST	PRO1	Glutamate 5-kinase	11	11	508588
P32266	MGM1_YEAST	MGM1	Dynamin-like GTPase MGM1, mitochondrial	2	2	71481.9
P32288	GLNA_YEAST	GLN1	Glutamine synthetase	10	10	2.17904e+07
P32316	ACH1_YEAST	ACH1	Acetyl-CoA hydrolase	8	8	386257
P32319	VPS10_YEAST	PEP1	Vacuolar protein sorting/targeting protein VPS10	34	30	1.27301e+06
P32320	CDD_HUMAN	CDA	Cytidine deaminase	3	3	110000
P32321	DCTD_HUMAN	DCTD	Deoxycytidylate deaminase	4	4	2.97376e+06
P32322	P5CR1_HUMAN	PYCR1	Pyrroline-5-carboxylate reductase 1, mitochondrial	10	9	1.62152e+06
P32324	EF2_YEAST	EFT1	Elongation factor 2	38	37	1.01564e+08
P32327	PYC2_YEAST	PYC2	Pyruvate carboxylase 2	34	11	7.31476e+06
P32329	YPS1_YEAST	YPS1	Aspartic proteinase 3	1	1	4.91102e+06
P32333	BTAF1_YEAST	MOT1	TATA-binding protein-associated factor MOT1	10	10	103797
P32335	MSS51_YEAST	MSS51	Protein MSS51, mitochondrial	3	3	492609
P32337	IMB3_YEAST	PSE1	Importin subunit beta-3	10	10	3.48543e+06
P32340	NDI1_YEAST	NDI1	Rotenone-insensitive NADH-ubiquinone oxidoreductase, mitochondrial	10	10	535178
P32341	VPH2_YEAST	VPH2	Vacuolar ATPase assembly integral membrane protein VPH2	1	1	2423.38
P32342	SRP21_YEAST	SRP21	Signal recognition particle subunit SRP21	1	1	3615.85
P32347	DCUP_YEAST	HEM12	Uroporphyrinogen decarboxylase	8	8	1.92933e+07
P32349	RPC3_YEAST	RPC82	DNA-directed RNA polymerase III subunit RPC3	6	6	148654
P32350	KNS1_YEAST	KNS1	Dual specificity protein kinase KNS1	1	1	8065.25
P32351	IMPX_YEAST	IMP2'	Sugar utilization regulatory protein IMP2	3	3	103238
P32352	ERG2_YEAST	ERG2	C-8 sterol isomerase ERG2	4	4	3.84021e+06
P32353	ERG3_YEAST	ERG3	Delta(7)-sterol 5(6)-desaturase ERG3	3	3	3.80438e+06
P32356	TREA_YEAST	NTH1	Cytosolic neutral trehalase	21	19	3.87978e+06
P32364	SMY1_YEAST	SMY1	Kinesin-related protein SMY1	6	6	2.89188e+06
P32366	VA0D_YEAST	VMA6	V-type proton ATPase subunit d	8	8	8.79047e+06
P32368	SAC1_YEAST	SAC1	Phosphatidylinositol-3-phosphatase SAC1	24	24	5.19861e+06
P32377	MVD1_YEAST	MVD1	Diphosphomevalonate decarboxylase	13	13	2.69237e+06
P32378	COQ2_YEAST	COQ2	4-hydroxybenzoate polyprenyltransferase, mitochondrial	1	1	144093
P32379	PSA5_YEAST	PUP2	Proteasome subunit alpha type-5	11	11	6.75658e+06
P32380	SP110_YEAST	SPC110	Spindle pole body component 110	4	4	315785
P32381	ARP2_YEAST	ARP2	Actin-related protein 2	12	12	4.54488e+06
P32386	YBT1_YEAST	YBT1	ATP-dependent bile acid permease	28	28	1.39574e+07
P32388	RM49_YEAST	MRP49	Large ribosomal subunit protein mL61	1	1	13313.9
P32389	MET4_YEAST	MET4	Transcriptional activator of sulfur metabolism MET4	2	2	9565.11
P32419	MDHP_YEAST	MDH3	Malate dehydrogenase, peroxisomal	11	11	3.04724e+06
P32445	RIM1_YEAST	RIM1	Single-stranded DNA-binding protein RIM1, mitochondrial	5	5	4.95411e+06
P32447	ASF1_YEAST	ASF1	Histone chaperone ASF1	4	4	137266
P32449	AROG_YEAST	ARO4	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited	8	8	6.88723e+06
P32452	PHA2_YEAST	PHA2	Probable prephenate dehydratase	4	4	197613
P32453	ATP11_YEAST	ATP11	Protein ATP11, mitochondrial	6	6	953492
P32454	APE2_YEAST	APE2	Aminopeptidase 2, mitochondrial	35	32	1.06176e+07
P32455	GBP1_HUMAN	GBP1	Guanylate-binding protein 1	8	7	414411
P32456	GBP2_HUMAN	GBP2	Guanylate-binding protein 2	2	2	25407.9
P32457	CDC3_YEAST	CDC3	Cell division control protein 3	16	16	2.05534e+06
P32458	CDC11_YEAST	CDC11	Cell division control protein 11	8	8	810968
P32461	DPH2_YEAST	DPH2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	1	1	19582.8
P32462	ERG24_YEAST	ERG24	Delta(14)-sterol reductase ERG24	2	2	354950
P32463	ACPM_YEAST	ACP1	Acyl carrier protein, mitochondrial	3	3	8.50962e+06
P32466	HXT3_YEAST	HXT3	Low-affinity glucose transporter HXT3	10	8	3.72821e+06
P32467	HXT4_YEAST	HXT4	Low-affinity glucose transporter HXT4	2	2	50724.1
P32468	CDC12_YEAST	CDC12	Cell division control protein 12	11	11	1.8076e+06
P32469	DPH5_YEAST	DPH5	Diphthine methyl ester synthase	6	6	1.23942e+07
P32471	EF1B_YEAST	EFB1	Elongation factor 1-beta	6	6	2.51573e+07
P32472	FKBP2_YEAST	FPR2	Peptidyl-prolyl cis-trans isomerase FPR2	6	6	4.01966e+06
P32473	ODPB_YEAST	PDB1	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	11	11	1.29204e+07
P32474	EUG1_YEAST	EUG1	Protein disulfide-isomerase EUG1	7	7	727596
P32476	ERG1_YEAST	ERG1	Squalene epoxidase ERG1	12	12	1.81694e+06
P32477	GSH1_YEAST	GSH1	Glutamate--cysteine ligase	15	15	2.95231e+06
P32478	HS150_YEAST	HSP150	Cell wall mannoprotein HSP150	2	1	2.2744e+06
P32480	HIR2_YEAST	HIR2	Protein HIR2	4	4	303636
P32481	IF2G_YEAST	GCD11	Eukaryotic translation initiation factor 2 subunit gamma	21	20	5.60339e+06
P32485	HOG1_YEAST	HOG1	Mitogen-activated protein kinase HOG1	13	12	4.31704e+06
P32486	KRE6_YEAST	KRE6	Beta-glucan synthesis-associated protein KRE6	8	7	178628
P32490	MKK1_YEAST	MKK1	MAP kinase kinase MKK1/SSP32	1	1	3960
P32492	MYO4_YEAST	MYO4	Myosin-4	7	7	83520.7
P32494	NGG1_YEAST	NGG1	Chromatin-remodeling complexes subunit NGG1	3	3	2.1031e+06
P32495	NHP2_YEAST	NHP2	H/ACA ribonucleoprotein complex subunit NHP2	4	4	2.89419e+06
P32496	RPN12_YEAST	RPN12	26S proteasome regulatory subunit RPN12	9	9	2.85671e+06
P32497	EIF3C_YEAST	NIP1	Eukaryotic translation initiation factor 3 subunit C	21	21	3.4349e+06
P32499	NUP2_YEAST	NUP2	Nucleoporin NUP2	24	24	4.31477e+06
P32500	NDC1_YEAST	NDC1	Nucleoporin NDC1	5	5	248063
P32501	EI2BE_YEAST	GCD6	Translation initiation factor eIF2B subunit epsilon	12	12	1.18739e+06
P32502	EI2BB_YEAST	GCD7	Translation initiation factor eIF2B subunit beta	6	6	687357
P32505	NAB2_YEAST	NAB2	Nuclear polyadenylated RNA-binding protein NAB2	8	8	1.02916e+06
P32519	ELF1_HUMAN	ELF1	ETS-related transcription factor Elf-1	1	1	296708
P32521	PAN1_YEAST	PAN1	Actin cytoskeleton-regulatory complex protein PAN1	24	24	1.63293e+06
P32523	PRP19_YEAST	PRP19	Pre-mRNA-processing factor 19	4	4	195964
P32525	ECM25_YEAST	ECM25	Protein ECM25	1	1	13785
P32527	ZUO1_YEAST	ZUO1	Zuotin	14	14	8.93054e+06
P32528	DUR1_YEAST	DUR1,2	Urea amidolyase	29	29	3.17145e+06
P32529	RPA12_YEAST	RPA12	DNA-directed RNA polymerase I subunit RPA12	1	1	286346
P32558	SPT16_YEAST	SPT16	FACT complex subunit SPT16	31	31	3.34125e+06
P32561	RPD3_YEAST	RPD3	Histone deacetylase RPD3	9	9	1.95651e+06
P32563	VPP1_YEAST	VPH1	V-type proton ATPase subunit a, vacuolar isoform	17	17	4.14631e+06
P32565	RPN2_YEAST	RPN2	26S proteasome regulatory subunit RPN2	29	27	4.57252e+06
P32566	SMI1_YEAST	SMI1	Cell wall assembly regulator SMI1	8	8	1.32646e+06
P32567	PAH1_YEAST	PAH1	Phosphatidic acid phosphohydrolase 1	4	4	62681.6
P32568	SNQ2_YEAST	SNQ2	Protein SNQ2	10	10	8.08069e+06
P32570	MED22_YEAST	SRB6	Mediator of RNA polymerase II transcription subunit 22	1	1	33451.4
P32573	SPS19_YEAST	SPS19	Peroxisomal 2,4-dienoyl-CoA reductase SPS19 [(3E)-enoyl-CoA-producing]	1	1	3431.21
P32578	SIP1_YEAST	SIP1	SNF1 protein kinase subunit beta-1	4	4	128568
P32579	SUA5_YEAST	SUA5	Threonylcarbamoyl-AMP synthase	3	3	616306
P32582	CBS_YEAST	CYS4	Cystathionine beta-synthase	21	21	1.10767e+07
P32583	SRP40_YEAST	SRP40	Suppressor protein SRP40	3	3	1.60784e+06
P32585	MED18_YEAST	SRB5	Mediator of RNA polymerase II transcription subunit 18	2	2	32979.1
P32588	PUB1_YEAST	PUB1	Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1	5	5	9.13444e+06
P32589	HSP7F_YEAST	SSE1	Heat shock protein homolog SSE1	29	23	4.95874e+07
P32590	HSP79_YEAST	SSE2	Heat shock protein homolog SSE2	14	14	1.15542e+06
P32591	SWI3_YEAST	SWI3	SWI/SNF complex subunit SWI3	8	8	175743
P32597	STH1_YEAST	STH1	Nuclear protein STH1/NPS1	15	15	920093
P32598	PP12_YEAST	GLC7	Serine/threonine-protein phosphatase PP1-2	11	8	8.15955e+06
P32599	FIMB_YEAST	SAC6	Fimbrin	20	20	1.20255e+07
P32600	TOR2_YEAST	TOR2	Serine/threonine-protein kinase TOR2	3	3	2.6381e+06
P32602	SEC17_YEAST	SEC17	Alpha-soluble NSF attachment protein	10	10	2.17761e+06
P32604	F26_YEAST	FBP26	Fructose-2,6-bisphosphatase	7	7	359875
P32605	RU1A_YEAST	MUD1	U1 small nuclear ribonucleoprotein A	2	2	79426.4
P32607	RTG1_YEAST	RTG1	Retrograde regulation protein 1	2	2	269988
P32608	RTG2_YEAST	RTG2	Retrograde regulation protein 2	14	14	1.8359e+06
P32610	VATD_YEAST	VMA8	V-type proton ATPase subunit D	3	3	2.99563e+06
P32614	FRDS_YEAST	FRD1	Fumarate reductase 1	18	18	5.24517e+06
P32617	IES6_YEAST	IES6	Chromatin-remodeling complex subunit IES6	1	1	2197.85
P32618	YEF3_YEAST	YEL043W	Uncharacterized protein YEL043W	2	2	166671
P32621	GDA1_YEAST	GDA1	Guanosine-diphosphatase	12	12	2.32372e+06
P32623	CRH2_YEAST	UTR2	Probable glycosidase CRH2	4	4	1.63126e+06
P32626	ENOPH_YEAST	UTR4	Enolase-phosphatase E1	4	4	1.14144e+06
P32628	RAD23_YEAST	RAD23	UV excision repair protein RAD23	9	9	3.89353e+06
P32629	ANP1_YEAST	ANP1	Mannan polymerase II complex ANP1 subunit	8	8	1.97252e+06
P32639	BRR2_YEAST	BRR2	Pre-mRNA-splicing helicase BRR2	7	7	201381
P32642	GLRX4_YEAST	GRX4	Monothiol glutaredoxin-4	2	2	5955.07
P32643	TMT1_YEAST	TMT1	Trans-aconitate 3-methyltransferase	2	2	102987
P32644	ECM32_YEAST	ECM32	Putative ATP-dependent RNA helicase ECM32	4	4	101278
P32656	CHAC_YEAST	GCG1	Glutathione-specific gamma-glutamylcyclotransferase	2	2	154951
P32657	CHD1_YEAST	CHD1	Chromo domain-containing protein 1	18	17	3.07101e+06
P32660	ATC5_YEAST	DNF1	Phospholipid-transporting ATPase DNF1	16	13	4.89914e+06
P32767	KA122_YEAST	KAP122	Importin beta-like protein KAP122	4	4	94258.7
P32769	HBS1_YEAST	HBS1	Elongation factor 1 alpha-like protein	13	13	757694
P32771	FADH_YEAST	SFA1	S-(hydroxymethyl)glutathione dehydrogenase	8	8	2.22419e+06
P32774	T2AG_YEAST	TOA2	Transcription initiation factor IIA subunit 2	3	3	354516
P32775	GLGB_YEAST	GLC3	1,4-alpha-glucan-branching enzyme	19	19	1.86866e+06
P32776	TFB1_YEAST	TFB1	General transcription and DNA repair factor IIH subunit TFB1	6	6	718902
P32783	MCES_YEAST	ABD1	mRNA cap guanine-N7 methyltransferase	4	4	1.71229e+06
P32784	GPT1_YEAST	SCT1	Glycerol-3-phosphate O-acyltransferase 1	4	4	122541
P32787	MG101_YEAST	MGM101	Mitochondrial genome maintenance protein MGM101	7	7	7.36336e+06
P32790	SLA1_YEAST	SLA1	Actin cytoskeleton-regulatory complex protein SLA1	16	16	1.28045e+06
P32792	YHH7_YEAST	YSC83	UPF0744 protein YSC83	2	2	1.61878e+06
P32793	YSC84_YEAST	YSC84	Protein YSC84	12	7	2.56623e+06
P32794	AFG2_YEAST	AFG2	ATPase family gene 2 protein	6	6	848330
P32795	YME1_YEAST	YME1	Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1	12	12	398886
P32796	CACP_YEAST	CAT2	Carnitine O-acetyltransferase, mitochondrial	7	7	406131
P32798	COT1_YEAST	COT1	Vacuolar zinc transporter COT1	4	4	2.20592e+06
P32802	TMN1_YEAST	EMP70	Transmembrane 9 superfamily member 1	8	7	1.9734e+06
P32803	EMP24_YEAST	EMP24	Endosomal protein P24B	5	5	5.67973e+06
P32805	FZF1_YEAST	FZF1	Zinc finger protein FZF1	1	1	110498
P32806	GYP6_YEAST	GYP6	GTPase-activating protein GYP6	4	4	1.65877e+06
P32831	NGR1_YEAST	NGR1	Negative growth regulatory protein NGR1	4	4	438757
P32832	RSC7_YEAST	NPL6	Chromatin structure-remodeling complex subunit RSC7	7	7	797374
P32835;P32836	GSP1_YEAST;GSP2_YEAST	GSP1;GSP2	GTP-binding nuclear protein GSP1/CNR1	1	0	1.18788e+07
P32842	VATL2_YEAST	VMA11	V-type proton ATPase subunit c'	1	1	165484
P32843	YME2_YEAST	YME2	Mitochondrial escape protein 2	15	15	458818
P32844	SEC6_YEAST	SEC6	Exocyst complex component SEC6	2	2	305601
P32854	PEP12_YEAST	PEP12	Syntaxin PEP12	2	2	254400
P32855	SEC8_YEAST	SEC8	Exocyst complex component SEC8	2	2	69420.3
P32857	PTM1_YEAST	PTM1	Membrane protein PTM1	5	5	897324
P32860	NFU1_YEAST	NFU1	NifU-like protein, mitochondrial	10	10	527354
P32861	UGPA1_YEAST	UGP1	UTP--glucose-1-phosphate uridylyltransferase	18	18	1.2485e+07
P32864	RAEP_YEAST	MRS6	Rab proteins geranylgeranyltransferase component A	7	7	1.02372e+06
P32867	SSO1_YEAST	SSO1	Protein SSO1	3	3	1.53675e+06
P32873	BEM3_YEAST	BEM3	GTPase-activating protein BEM3	7	7	162156
P32875	LIPA_YEAST	LIP5	Lipoyl synthase, mitochondrial	1	1	8203.18
P32891	DLD1_YEAST	DLD1	D-lactate dehydrogenase [cytochrome] 1, mitochondrial	15	15	2.29047e+06
P32892	DRS1_YEAST	DRS1	ATP-dependent RNA helicase DRS1	11	11	1.42395e+06
P32895	KPR1_YEAST	PRS1	Ribose-phosphate pyrophosphokinase 1	11	11	4.72328e+06
P32897	TIM23_YEAST	TIM23	Mitochondrial import inner membrane translocase subunit TIM23	4	4	1.62852e+06
P32898	PREP_YEAST	CYM1	Presequence protease, mitochondrial	17	17	8.20174e+06
P32899	IMP3_YEAST	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	5	5	699953
P32901	PTR2_YEAST	PTR2	Peptide transporter PTR2	3	3	95116.9
P32902	RT04_YEAST	MRP4	Small ribosomal subunit protein uS2m	2	2	17527.3
P32905	RSSA1_YEAST	RPS0A	Small ribosomal subunit protein uS2A	9	2	7.87354e+07
P32906	MNS1_YEAST	MNS1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	4	4	394796
P32908	SMC1_YEAST	SMC1	Structural maintenance of chromosomes protein 1	12	12	2.87615e+06
P32909	SMY2_YEAST	SMY2	Protein SMY2	10	10	507520
P32910	RPC6_YEAST	RPC34	DNA-directed RNA polymerase III subunit RPC6	3	3	58040.9
P32911	SUI1_YEAST	SUI1	Eukaryotic translation initiation factor eIF-1	6	6	3.01102e+06
P32912	VAM7_YEAST	VAM7	Vacuolar morphogenesis protein 7	3	3	55835.7
P32913	VPS17_YEAST	VPS17	Vacuolar protein sorting-associated protein 17	4	4	1.31923e+06
P32914	SPT4_YEAST	SPT4	Transcription elongation factor SPT4	1	1	138123
P32915	SC61A_YEAST	SEC61	Protein transport protein SEC61	7	7	2.82105e+06
P32916	SRPR_YEAST	SRP101	Signal recognition particle receptor subunit alpha homolog	10	10	444301
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	6	6	537558
P32939	YPT7_YEAST	YPT7	Ypt/Rab-type GTPase YPT7	3	3	613798
P32969	RL9_HUMAN	RPL9	60S ribosomal protein L9	8	8	3.00235e+07
P33121	ACSL1_HUMAN	ACSL1	Long-chain-fatty-acid--CoA ligase 1	1	1	3391.03
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	6	6	550179
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	33	27	2.49505e+06
P33195	GCSP_ECOLI	gcvP	Glycine dehydrogenase (decarboxylating)	20	19	9.1052e+06
P33201	MRT4_YEAST	MRT4	Ribosome assembly factor MRT4	7	7	4.36431e+06
P33202	UFD4_YEAST	UFD4	Ubiquitin fusion degradation protein 4	13	13	362686
P33204	ARPC4_YEAST	ARC19	Actin-related protein 2/3 complex subunit 4	3	3	1.40247e+06
P33219	YEBF_ECOLI	yebF	Protein YebF	1	1	429390
P33221	PURT_ECOLI	purT	Formate-dependent phosphoribosylglycinamide formyltransferase	2	2	82148.3
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	5	5	2.27612e+06
P33297	PRS6A_YEAST	RPT5	26S proteasome regulatory subunit 6A	12	12	3.49824e+06
P33298	PRS6B_YEAST	RPT3	26S proteasome regulatory subunit 6B homolog	6	6	4.07041e+06
P33299	PRS7_YEAST	RPT1	26S proteasome regulatory subunit 7 homolog	11	11	3.66528e+06
P33302	PDR5_YEAST	PDR5	Pleiotropic ABC efflux transporter of multiple drugs	32	22	3.86269e+06
P33307	CSE1_YEAST	CSE1	Importin alpha re-exporter	16	16	560825
P33309	DOM34_YEAST	DOM34	Protein DOM34	7	7	683897
P33313	CNS1_YEAST	CNS1	Hsp70/Hsp90 co-chaperone CNS1	6	6	774675
P33314	BUD2_YEAST	BUD2	Inhibitory regulator protein BUD2/CLA2	2	2	808059
P33315	TKT2_YEAST	TKL2	Transketolase 2	4	4	48629
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	10	10	7.81036e+06
P33317	DUT_YEAST	DUT1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	5	5	1.58842e+06
P33322	CBF5_YEAST	CBF5	H/ACA ribonucleoprotein complex subunit CBF5	10	10	5.80283e+06
P33324	YKJ1_YEAST	YKL091C	CRAL-TRIO domain-containing protein YKL091C	8	8	1.61475e+06
P33327	DHE2_YEAST	GDH2	NAD-specific glutamate dehydrogenase	18	18	1.21896e+06
P33328	SNC2_YEAST	SNC2	Synaptobrevin homolog 2	2	2	1.36312e+06
P33330	SERC_YEAST	SER1	Phosphoserine aminotransferase	11	11	9.27204e+06
P33331	NTF2_YEAST	NTF2	Nuclear transport factor 2	3	3	1.80778e+07
P33332	SEC3_YEAST	SEC3	Exocyst complex component SEC3	12	12	9.5473e+06
P33333	PLSC_YEAST	SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase	9	9	2.23906e+06
P33334	PRP8_YEAST	PRP8	Pre-mRNA-splicing factor 8	3	3	2.48378e+06
P33338	SLA2_YEAST	SLA2	Protein SLA2	18	18	1.60514e+06
P33339	TFC4_YEAST	TFC4	Transcription factor tau 131 kDa subunit	3	3	837415
P33362	YEHZ_ECOLI	yehZ	Glycine betaine-binding protein YehZ	4	4	234218
