Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57353.raw
P32561	RPD3_YEAST	RPD3	Histone deacetylase RPD3	9	9	1.32561e+06
P32563	VPP1_YEAST	VPH1	V-type proton ATPase subunit a, vacuolar isoform	23	23	3.55028e+06
P32564	SCM4_YEAST	SCM4	Protein SCM4	2	2	258097
P32565	RPN2_YEAST	RPN2	26S proteasome regulatory subunit RPN2	32	30	3.80503e+06
P32566	SMI1_YEAST	SMI1	Cell wall assembly regulator SMI1	8	8	1.08307e+06
P32567	PAH1_YEAST	PAH1	Phosphatidic acid phosphohydrolase 1	9	9	106367
P32568	SNQ2_YEAST	SNQ2	Protein SNQ2	16	16	6.19309e+06
P32569	MED17_YEAST	SRB4	Mediator of RNA polymerase II transcription subunit 17	2	2	9733.74
P32570	MED22_YEAST	SRB6	Mediator of RNA polymerase II transcription subunit 22	2	2	304679
P32571	UBP4_YEAST	DOA4	Ubiquitin carboxyl-terminal hydrolase 4	3	3	188368
P32573	SPS19_YEAST	SPS19	Peroxisomal 2,4-dienoyl-CoA reductase SPS19 [(3E)-enoyl-CoA-producing]	3	3	4.03983e+06
P32578	SIP1_YEAST	SIP1	SNF1 protein kinase subunit beta-1	3	3	99765.8
P32579	SUA5_YEAST	SUA5	Threonylcarbamoyl-AMP synthase	3	3	1.06103e+06
P32582	CBS_YEAST	CYS4	Cystathionine beta-synthase	27	27	7.23252e+06
P32583	SRP40_YEAST	SRP40	Suppressor protein SRP40	3	3	1.49673e+06
P32585	MED18_YEAST	SRB5	Mediator of RNA polymerase II transcription subunit 18	1	1	62603
P32588	PUB1_YEAST	PUB1	Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1	7	7	6.48263e+06
P32589	HSP7F_YEAST	SSE1	Heat shock protein homolog SSE1	33	27	3.64226e+07
P32590	HSP79_YEAST	SSE2	Heat shock protein homolog SSE2	19	19	1.63542e+06
P32591	SWI3_YEAST	SWI3	SWI/SNF complex subunit SWI3	11	11	1.68909e+06
P32597	STH1_YEAST	STH1	Nuclear protein STH1/NPS1	27	27	618726
P32598	PP12_YEAST	GLC7	Serine/threonine-protein phosphatase PP1-2	11	8	6.30238e+07
P32599	FIMB_YEAST	SAC6	Fimbrin	25	25	1.36126e+07
P32600	TOR2_YEAST	TOR2	Serine/threonine-protein kinase TOR2	5	5	3.59228e+06
P32601	DSS4_YEAST	DSS4	Protein DSS4	2	2	4237.69
P32602	SEC17_YEAST	SEC17	Alpha-soluble NSF attachment protein	12	12	2.01516e+06
P32604	F26_YEAST	FBP26	Fructose-2,6-bisphosphatase	10	10	1.24118e+06
P32607	RTG1_YEAST	RTG1	Retrograde regulation protein 1	2	2	164692
P32608	RTG2_YEAST	RTG2	Retrograde regulation protein 2	22	22	1.40965e+06
P32610	VATD_YEAST	VMA8	V-type proton ATPase subunit D	4	4	2.25184e+06
P32614	FRDS_YEAST	FRD1	Fumarate reductase 1	21	21	1.05075e+07
P32617	IES6_YEAST	IES6	Chromatin-remodeling complex subunit IES6	5	5	558865
P32618	YEF3_YEAST	YEL043W	Uncharacterized protein YEL043W	8	8	175290
P32621	GDA1_YEAST	GDA1	Guanosine-diphosphatase	11	11	1.95315e+06
P32623	CRH2_YEAST	UTR2	Probable glycosidase CRH2	4	4	1.4181e+06
P32626	ENOPH_YEAST	UTR4	Enolase-phosphatase E1	5	5	2.94406e+06
P32628	RAD23_YEAST	RAD23	UV excision repair protein RAD23	12	12	3.87336e+06
P32629	ANP1_YEAST	ANP1	Mannan polymerase II complex ANP1 subunit	8	8	1.37154e+06
P32634	PMD1_YEAST	PMD1	Negative regulator of sporulation PMD1	3	3	258375
P32639	BRR2_YEAST	BRR2	Pre-mRNA-splicing helicase BRR2	12	12	1.42274e+06
P32642	GLRX4_YEAST	GRX4	Monothiol glutaredoxin-4	3	3	154793
P32643	TMT1_YEAST	TMT1	Trans-aconitate 3-methyltransferase	5	5	244986
P32644	ECM32_YEAST	ECM32	Putative ATP-dependent RNA helicase ECM32	8	8	631091
P32656	CHAC_YEAST	GCG1	Glutathione-specific gamma-glutamylcyclotransferase	4	4	1.10895e+06
P32657	CHD1_YEAST	CHD1	Chromo domain-containing protein 1	28	27	2.70258e+06
P32660	ATC5_YEAST	DNF1	Phospholipid-transporting ATPase DNF1	24	20	2.5287e+06
P32695	DUSA_ECOLI	dusA	tRNA-dihydrouridine(20/20a) synthase	1	1	1.25473e+06
P32705	ACTP_ECOLI	actP	Cation/acetate symporter ActP	2	2	468226
P32767	KA122_YEAST	KAP122	Importin beta-like protein KAP122	8	8	1.14316e+06
P32769	HBS1_YEAST	HBS1	Elongation factor 1 alpha-like protein	13	13	864101
P32770	DRI1_YEAST	NRP1	Putative RNA-binding protein involved in heterochromatin assembly	3	3	576860
P32771	FADH_YEAST	SFA1	S-(hydroxymethyl)glutathione dehydrogenase	9	9	1.53573e+06
P32774	T2AG_YEAST	TOA2	Transcription initiation factor IIA subunit 2	3	3	506348
P32775	GLGB_YEAST	GLC3	1,4-alpha-glucan-branching enzyme	22	22	4.67339e+06
P32776	TFB1_YEAST	TFB1	General transcription and DNA repair factor IIH subunit TFB1	8	8	1.43722e+06
P32783	MCES_YEAST	ABD1	mRNA cap guanine-N7 methyltransferase	7	7	8.282e+06
P32784	GPT1_YEAST	SCT1	Glycerol-3-phosphate O-acyltransferase 1	5	5	159052
P32785	FMT_YEAST	FMT1	Methionyl-tRNA formyltransferase, mitochondrial	1	1	1278.29
P32787	MG101_YEAST	MGM101	Mitochondrial genome maintenance protein MGM101	7	7	344271
P32788	YBB0_YEAST	YBL010C	Uncharacterized protein YBL010C	1	1	523374
P32790	SLA1_YEAST	SLA1	Actin cytoskeleton-regulatory complex protein SLA1	19	19	3.01703e+06
P32792	YHH7_YEAST	YSC83	UPF0744 protein YSC83	4	4	233887
P32793	YSC84_YEAST	YSC84	Protein YSC84	10	10	253652
P32794	AFG2_YEAST	AFG2	ATPase family gene 2 protein	11	11	393631
P32795	YME1_YEAST	YME1	Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1	14	14	995852
P32796	CACP_YEAST	CAT2	Carnitine O-acetyltransferase, mitochondrial	11	11	290783
P32798	COT1_YEAST	COT1	Vacuolar zinc transporter COT1	5	5	952148
P32802	TMN1_YEAST	EMP70	Transmembrane 9 superfamily member 1	8	7	1.85203e+06
P32803	EMP24_YEAST	EMP24	Endosomal protein P24B	5	5	5.26222e+06
P32805	FZF1_YEAST	FZF1	Zinc finger protein FZF1	3	3	76421.3
P32806	GYP6_YEAST	GYP6	GTPase-activating protein GYP6	5	5	3.95815e+06
P32829	MRE11_YEAST	MRE11	Double-strand break repair protein MRE11	2	2	541571
P32831	NGR1_YEAST	NGR1	Negative growth regulatory protein NGR1	8	8	5.3937e+06
P32832	RSC7_YEAST	NPL6	Chromatin structure-remodeling complex subunit RSC7	10	10	857376
P32833	ORC2_YEAST	ORC2	Origin recognition complex subunit 2	3	3	894565
P32835;P32836	GSP1_YEAST;GSP2_YEAST	GSP1;GSP2	GTP-binding nuclear protein GSP1/CNR1	1	0	1.12866e+07
P32838	PP2A4_YEAST	PPG1	Serine/threonine-protein phosphatase PP2A-like PPG1	1	1	7867.42
P32842	VATL2_YEAST	VMA11	V-type proton ATPase subunit c'	1	1	246232
P32843	YME2_YEAST	YME2	Mitochondrial escape protein 2	19	19	3.93222e+06
P32844	SEC6_YEAST	SEC6	Exocyst complex component SEC6	4	4	1.34597e+06
P32849	RAD5_YEAST	RAD5	DNA repair protein RAD5	1	1	4686.42
P32854	PEP12_YEAST	PEP12	Syntaxin PEP12	4	4	7.79058e+06
P32855	SEC8_YEAST	SEC8	Exocyst complex component SEC8	10	10	890802
P32856	STX2_HUMAN	STX2	Syntaxin-2	1	1	6090.51
P32857	PTM1_YEAST	PTM1	Membrane protein PTM1	5	5	1.0457e+06
P32860	NFU1_YEAST	NFU1	NifU-like protein, mitochondrial	11	11	1.03204e+07
P32861	UGPA1_YEAST	UGP1	UTP--glucose-1-phosphate uridylyltransferase	21	21	8.08257e+06
P32862	RGT1_YEAST	RGT1	Glucose transport transcription regulator RGT1	2	2	4628.46
P32864	RAEP_YEAST	MRS6	Rab proteins geranylgeranyltransferase component A	9	9	1.87792e+06
P32867	SSO1_YEAST	SSO1	Protein SSO1	4	4	1.34537e+06
P32873	BEM3_YEAST	BEM3	GTPase-activating protein BEM3	9	9	167262
P32875	LIPA_YEAST	LIP5	Lipoyl synthase, mitochondrial	4	4	178593
P32891	DLD1_YEAST	DLD1	D-lactate dehydrogenase [cytochrome] 1, mitochondrial	14	14	1.72853e+06
P32892	DRS1_YEAST	DRS1	ATP-dependent RNA helicase DRS1	13	13	1.26277e+06
P32895	KPR1_YEAST	PRS1	Ribose-phosphate pyrophosphokinase 1	13	13	6.42822e+06
P32896	PDC2_YEAST	PDC2	Protein PDC2	4	4	103292
P32897	TIM23_YEAST	TIM23	Mitochondrial import inner membrane translocase subunit TIM23	4	4	1.35566e+06
P32898	PREP_YEAST	CYM1	Presequence protease, mitochondrial	25	25	7.78776e+06
P32899	IMP3_YEAST	IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	5	5	342477
P32900	SKG6_YEAST	SKG6	Protein SKG6	1	1	3011.55
P32901	PTR2_YEAST	PTR2	Peptide transporter PTR2	6	6	1.88228e+06
P32902	RT04_YEAST	MRP4	Small ribosomal subunit protein uS2m	2	2	6560.06
P32905	RSSA1_YEAST	RPS0A	Small ribosomal subunit protein uS2A	10	2	5.19543e+07
P32906	MNS1_YEAST	MNS1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	7	7	1.70146e+06
P32908	SMC1_YEAST	SMC1	Structural maintenance of chromosomes protein 1	13	13	365789
P32909	SMY2_YEAST	SMY2	Protein SMY2	10	10	1.4305e+06
P32910	RPC6_YEAST	RPC34	DNA-directed RNA polymerase III subunit RPC6	2	2	355194
P32911	SUI1_YEAST	SUI1	Eukaryotic translation initiation factor eIF-1	6	6	2.71276e+06
P32912	VAM7_YEAST	VAM7	Vacuolar morphogenesis protein 7	4	4	7702.34
P32913	VPS17_YEAST	VPS17	Vacuolar protein sorting-associated protein 17	5	5	701287
P32914	SPT4_YEAST	SPT4	Transcription elongation factor SPT4	3	3	77667.5
P32915	SC61A_YEAST	SEC61	Protein transport protein SEC61	8	8	4.54532e+06
P32916	SRPR_YEAST	SRP101	Signal recognition particle receptor subunit alpha homolog	11	11	733389
P32917	STE5_YEAST	STE5	Protein STE5	3	3	7653.62
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	8	8	606173
P32939	YPT7_YEAST	YPT7	Ypt/Rab-type GTPase YPT7	6	6	1.75074e+06
P32969	RL9_HUMAN	RPL9	60S ribosomal protein L9	8	8	2.17243e+07
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	8	8	1.72874e+06
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	38	29	2.65449e+06
P33195	GCSP_ECOLI	gcvP	Glycine dehydrogenase (decarboxylating)	22	21	2.35447e+06
P33201	MRT4_YEAST	MRT4	Ribosome assembly factor MRT4	9	9	3.70361e+06
P33202	UFD4_YEAST	UFD4	Ubiquitin fusion degradation protein 4	23	23	1.50352e+06
P33203	PRP40_YEAST	PRP40	Pre-mRNA-processing protein PRP40	2	2	637662
P33204	ARPC4_YEAST	ARC19	Actin-related protein 2/3 complex subunit 4	3	3	1.07035e+06
P33218	YEBE_ECOLI	yebE	Inner membrane protein YebE	1	1	231980
P33219	YEBF_ECOLI	yebF	Protein YebF	1	1	1.01687e+06
P33221	PURT_ECOLI	purT	Formate-dependent phosphoribosylglycinamide formyltransferase	5	5	87270.3
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	13	7	1.87689e+06
P33297	PRS6A_YEAST	RPT5	26S proteasome regulatory subunit 6A	14	14	2.11458e+06
P33298	PRS6B_YEAST	RPT3	26S proteasome regulatory subunit 6B homolog	9	9	3.13188e+06
P33299	PRS7_YEAST	RPT1	26S proteasome regulatory subunit 7 homolog	13	13	3.8047e+06
P33301	XRS2_YEAST	XRS2	DNA repair protein XRS2	2	2	3133.94
P33302	PDR5_YEAST	PDR5	Pleiotropic ABC efflux transporter of multiple drugs	37	26	4.86772e+06
P33307	CSE1_YEAST	CSE1	Importin alpha re-exporter	17	17	7.72914e+06
P33309	DOM34_YEAST	DOM34	Protein DOM34	8	8	710632
P33310	MDL1_YEAST	MDL1	ATP-dependent permease MDL1, mitochondrial	2	2	425823
P33311	MDL2_YEAST	MDL2	ATP-dependent permease MDL2, mitochondrial	5	5	99836.7
P33312	RIB7_YEAST	RIB7	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase	1	1	6560.19
P33313	CNS1_YEAST	CNS1	Hsp70/Hsp90 co-chaperone CNS1	9	9	527332
P33314	BUD2_YEAST	BUD2	Inhibitory regulator protein BUD2/CLA2	4	4	227142
P33315	TKT2_YEAST	TKL2	Transketolase 2	5	5	1.15791e+06
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	11	11	6.09231e+06
P33317	DUT_YEAST	DUT1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	5	5	1.21995e+06
P33322	CBF5_YEAST	CBF5	H/ACA ribonucleoprotein complex subunit CBF5	14	14	3.23308e+06
P33324	YKJ1_YEAST	YKL091C	CRAL-TRIO domain-containing protein YKL091C	9	9	1.04967e+06
P33327	DHE2_YEAST	GDH2	NAD-specific glutamate dehydrogenase	24	24	6.88995e+06
P33328	SNC2_YEAST	SNC2	Synaptobrevin homolog 2	3	2	2.50951e+06
P33329	PPZ2_YEAST	PPZ2	Serine/threonine-protein phosphatase PP-Z2	3	3	354402
P33330	SERC_YEAST	SER1	Phosphoserine aminotransferase	12	12	6.32906e+06
P33331	NTF2_YEAST	NTF2	Nuclear transport factor 2	3	3	1.08382e+07
P33332	SEC3_YEAST	SEC3	Exocyst complex component SEC3	20	20	1.48365e+06
P33333	PLSC_YEAST	SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase	9	9	2.09008e+06
P33334	PRP8_YEAST	PRP8	Pre-mRNA-splicing factor 8	11	11	881510
P33336	SKN1_YEAST	SKN1	Beta-glucan synthesis-associated protein SKN1	3	3	147640
P33338	SLA2_YEAST	SLA2	Protein SLA2	21	21	1.16209e+06
P33339	TFC4_YEAST	TFC4	Transcription factor tau 131 kDa subunit	3	3	703692
P33362	YEHZ_ECOLI	yehZ	Glycine betaine-binding protein YehZ	4	4	1.04507e+06
P33363	BGLX_ECOLI	bglX	Periplasmic beta-glucosidase	3	3	153834
P33368	YOHF_ECOLI	yohF	Uncharacterized oxidoreductase YohF	2	2	854891
P33399	LHP1_YEAST	LHP1	La protein homolog	7	7	8.96515e+06
P33401	PGM1_YEAST	PGM1	Phosphoglucomutase 1	17	17	1.85238e+06
P33412	ECT1_YEAST	ECT1	Ethanolamine-phosphate cytidylyltransferase	2	2	315373
P33416	HSP78_YEAST	HSP78	Heat shock protein 78, mitochondrial	29	29	3.89727e+06
P33417	IXR1_YEAST	IXR1	Intrastrand cross-link recognition protein	4	4	452549
P33418	XPOT_YEAST	LOS1	Exportin-T	5	5	412323
P33419	SPC29_YEAST	SPC29	Spindle pole component 29	1	1	2461.14
P33421	SDH3_YEAST	SDH3	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	1	1	163976
P33441	MFT1_YEAST	MFT1	THO complex subunit MFT1	4	4	600219
P33442	RS3A1_YEAST	RPS1A	Small ribosomal subunit protein eS1A	3	3	2.57117e+07
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	24	23	822844
P33552	CKS2_HUMAN	CKS2	Cyclin-dependent kinases regulatory subunit 2	1	1	99536.4
P33570	TKT2_ECOLI	tktB	Transketolase 2	10	10	663279
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	9	9	200934
P33602	NUOG_ECOLI	nuoG	NADH-quinone oxidoreductase subunit G	16	16	1.84553e+06
P33607	NUOL_ECOLI	nuoL	NADH-quinone oxidoreductase subunit L	1	1	6993.7
P33734	HIS5_YEAST	HIS7	Imidazole glycerol phosphate synthase hisHF	28	28	3.66062e+06
P33748	MSN2_YEAST	MSN2	Zinc finger protein MSN2	5	5	315018
P33749	MSN4_YEAST	MSN4	Zinc finger protein MSN4	1	1	1345.73
P33750	DCA13_YEAST	SOF1	Protein SOF1	4	4	689621
P33753	TRM2_YEAST	TRM2	tRNA (uracil(54)-C(5))-methyltransferase	1	1	154176
P33754	SEC66_YEAST	SEC66	Translocation protein SEC66	7	7	1.04469e+06
P33755	NPL4_YEAST	NPL4	Nuclear protein localization protein 4	13	13	1.18856e+06
P33760	PEX6_YEAST	PEX6	Peroxisomal ATPase PEX6	5	5	983903
P33767	OSTB_YEAST	WBP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	13	13	1.70874e+06
P33775	PMT1_YEAST	PMT1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	13	13	4.4315e+06
P33891	TIP20_YEAST	TIP20	Protein transport protein TIP20	6	6	244366
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	78	77	3.89985e+06
P33894	STE13_YEAST	STE13	Dipeptidyl aminopeptidase A	11	11	1.02828e+06
P33895	NUF2_YEAST	NUF2	Kinetochore protein NUF2	3	3	3.05889e+06
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	11	9	810730
P33920	NDPA_ECOLI	yejK	Nucleoid-associated protein YejK	2	2	128151
P33981	TTK_HUMAN	TTK	Dual specificity protein kinase TTK	4	4	2.2647e+06
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	28	27	1.10643e+07
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	32	32	4.72515e+06
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	28	28	8.8144e+06
P34059	GALNS_HUMAN	GALNS	N-acetylgalactosamine-6-sulfatase	2	2	3.19172e+06
P34072	MKS1_YEAST	MKS1	Negative regulator of RAS-cAMP pathway	5	5	151515
P34077	NIC96_YEAST	NIC96	Nucleoporin NIC96	16	16	1.06988e+06
P34078	LTV1_YEAST	LTV1	Protein LTV1	4	4	631031
P34087	RPB7_YEAST	RPB7	DNA-directed RNA polymerase II subunit RPB7	2	2	1.66142e+06
P34110	VPS35_YEAST	VPS35	Vacuolar protein sorting-associated protein 35	18	18	444655
P34111	TFC3_YEAST	TFC3	Transcription factor tau 138 kDa subunit	8	8	128961
P34160	NCBP1_YEAST	STO1	Nuclear cap-binding protein complex subunit 1	17	17	4.76954e+06
P34162	MED20_YEAST	SRB2	Mediator of RNA polymerase II transcription subunit 20	6	6	2.79565e+06
P34163	TGL1_YEAST	TGL1	Sterol esterase TGL1	12	12	712022
P34164	SIP2_YEAST	SIP2	SNF1 protein kinase subunit beta-2	6	4	3.30612e+06
P34167	IF4B_YEAST	TIF3	Eukaryotic translation initiation factor 4B	24	24	3.67701e+07
P34216	EDE1_YEAST	EDE1	EH domain-containing and endocytosis protein 1	40	40	2.13998e+06
P34217	PIN4_YEAST	PIN4	RNA-binding protein PIN4	8	8	408135
P34220	YBF5_YEAST	YBL055C	Deoxyribonuclease Tat-D	9	9	3.15164e+06
P34221	PP2C3_YEAST	PTC3	Protein phosphatase 2C homolog 3	5	5	662748
P34222	PTH2_YEAST	PTH2	Peptidyl-tRNA hydrolase 2	5	5	952656
P34223	UBX1_YEAST	SHP1	UBX domain-containing protein 1	16	16	3.13759e+06
P34226	SKT5_YEAST	SKT5	Chitin synthase regulator SKT5	3	3	267266
P34227	PRX1_YEAST	PRX1	Peroxiredoxin PRX1, mitochondrial	8	8	3.67386e+06
P34232	MTR2_YEAST	MTR2	mRNA transport regulator MTR2	3	3	333597
P34234	LOT5_YEAST	LOT5	Protein LOT5	1	1	155959
P34237	CASP_YEAST	COY1	Protein CASP	18	18	2.02726e+06
P34239	LST4_YEAST	LST4	Protein LST4	1	1	6627.04
P34240	ZRT3_YEAST	ZRT3	Zinc-regulated transporter 3	3	3	105281
P34241	URB1_YEAST	URB1	Nucleolar pre-ribosomal-associated protein 1	19	19	565552
P34243	HCS1_YEAST	HCS1	DNA polymerase alpha-associated DNA helicase A	5	5	499251
P34247	UTP11_YEAST	UTP11	U3 small nucleolar RNA-associated protein 11	1	1	8584.12
P34248	YKK0_YEAST	YKL100C	Probable intramembrane protease YKL100C	5	5	1.24013e+06
P34250	SEG2_YEAST	SEG2	Eisosome protein SEG2	4	4	862378
P34253	KTI12_YEAST	KTI12	Protein KTI12	5	5	172736
P34730	BMH2_YEAST	BMH2	Protein BMH2	3	3	9.32109e+06
P34756	FAB1_YEAST	FAB1	1-phosphatidylinositol 3-phosphate 5-kinase FAB1	5	5	946233
P34758	SCD5_YEAST	SCD5	Protein SCD5	4	4	3628.32
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	11	9	9.15797e+07
P34761	WHI3_YEAST	WHI3	Protein WHI3	5	5	2.11222e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	12	12	2.38328e+06
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	22	21	1.24245e+07
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	9	9	1.09035e+06
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	2	2	13990
P34931	HS71L_HUMAN	HSPA1L	Heat shock 70 kDa protein 1-like	8	1	2.17301e+07
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	43	40	1.02012e+07
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	7	7	4.99103e+06
P35030	TRY3_HUMAN	PRSS3	Trypsin-3	1	1	2788.25
P35052	GPC1_HUMAN	GPC1	Glypican-1	11	11	1.23207e+06
P35056	PEX5_YEAST	PEX5	Peroxisomal targeting signal receptor	4	4	993563
P35080	PROF2_HUMAN	PFN2	Profilin-2	4	4	607485
P35127	UBL1_YEAST	YUH1	Ubiquitin carboxyl-terminal hydrolase YUH1	4	4	2.10687e+06
P35169	TOR1_YEAST	TOR1	Serine/threonine-protein kinase TOR1	14	13	1.40597e+07
P35172	TREB_YEAST	NTH2	Probable trehalase	1	1	3939.99
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	8	8	3.90025e+06
P35177	SPT7_YEAST	SPT7	Transcriptional activator SPT7	5	5	901009
P35178	RRP1_YEAST	RRP1	Ribosomal RNA-processing protein 1	3	3	5250.3
P35179	SC61G_YEAST	SSS1	Protein transport protein SSS1	2	2	1.01847e+07
P35180	TOM20_YEAST	TOM20	Mitochondrial import receptor subunit TOM20	5	5	794919
P35181	AP1S1_YEAST	APS1	AP-1 complex subunit sigma-1	3	3	6.0575e+06
P35182	PP2C1_YEAST	PTC1	Protein phosphatase 2C homolog 1	2	2	1.02904e+07
P35183	AST1_YEAST	AST1	Protein AST1	7	6	891897
P35184	SQT1_YEAST	SQT1	Ribosome assembly protein SQT1	4	4	992621
P35189	TAF14_YEAST	TAF14	Transcription initiation factor TFIID subunit 14	6	6	1.07567e+06
P35191	MDJ1_YEAST	MDJ1	DnaJ homolog 1, mitochondrial	13	13	1.35995e+06
P35194	UTP20_YEAST	UTP20	U3 small nucleolar RNA-associated protein 20	31	31	2.43921e+06
P35197	GCS1_YEAST	GCS1	ADP-ribosylation factor GTPase-activating protein GCS1	17	17	1.82677e+07
P35202	THI80_YEAST	THI80	Thiamine pyrophosphokinase	5	5	74278.4
P35206	CSG2_YEAST	CSG2	Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2	1	1	543336
P35207	SKI2_YEAST	SKI2	Antiviral helicase SKI2	22	21	1.24481e+06
P35210	SPT23_YEAST	SPT23	Protein SPT23	3	2	75072.7
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	26	17	7.03971e+06
P35222	CTNB1_HUMAN	CTNNB1	Catenin beta-1	3	3	671910
P35226	BMI1_HUMAN	BMI1	Polycomb complex protein BMI-1	2	2	158205
P35232	PHB_HUMAN	PHB	Prohibitin	18	18	1.05749e+07
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	14	13	9.88116e+06
P35241	RADI_HUMAN	RDX	Radixin	14	13	6.18962e+06
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	5	5	2.07923e+06
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	14	14	5.72238e+06
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	15	15	3.13279e+06
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	23	23	858581
P35268	RL22_HUMAN	RPL22	60S ribosomal protein L22	2	2	2.81615e+07
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	10	10	721248
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	7	7	2.07287e+06
P35340	AHPF_ECOLI	ahpF	Alkyl hydroperoxide reductase subunit F	8	8	855113
P35354	PGH2_HUMAN	PTGS2	Prostaglandin G/H synthase 2	12	12	3.60787e+06
P35443	TSP4_HUMAN	THBS4	Thrombospondin-4	4	3	396052
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	27	27	2.2019e+06
P35579	MYH9_HUMAN	MYH9	Myosin-9	109	86	7.74559e+06
P35580	MYH10_HUMAN	MYH10	Myosin-10	9	7	120901
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	26	26	2.94579e+06
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	9	9	2.7949e+06
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	10	10	812072
P35613	BASI_HUMAN	BSG	Basigin	8	8	1.15896e+07
P35625	TIMP3_HUMAN	TIMP3	Metalloproteinase inhibitor 3	3	3	43822.7
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	8	6	1.3493e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	45	45	2.60442e+06
P35659	DEK_HUMAN	DEK	Protein DEK	11	11	7.23745e+06
P35688	LRG1_YEAST	LRG1	Rho-GTPase-activating protein LRG1	2	2	1908.59
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	7	7	2.83767e+07
P35718	RPC8_YEAST	RPC25	DNA-directed RNA polymerase III subunit RPC8	1	1	17865
P35719	MRP8_YEAST	MRP8	Uncharacterized protein MRP8	12	12	9.4312e+06
P35723	YET1_YEAST	YET1	Endoplasmic reticulum transmembrane protein 1	4	4	1.84974e+06
P35724	MNR2_YEAST	MNR2	Manganese resistance protein MNR2	5	5	695778
P35727	BLI1_YEAST	BLI1	Biogenesis of lysosome-related organelles complex 1 subunit BLI1	2	2	4855.9
P35728	MPE1_YEAST	MPE1	Protein MPE1	3	3	833648
P35729	NU120_YEAST	NUP120	Nucleoporin NUP120	13	13	1.6769e+07
P35732	DEF1_YEAST	DEF1	RNA polymerase II degradation factor 1	9	9	2.84625e+06
P35734	ASK1_YEAST	ASK1	DASH complex subunit ASK1	2	2	54734
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	2	2	2.92419e+06
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	9	7	879768
P35817	BDF1_YEAST	BDF1	Bromodomain-containing factor 1	13	13	996066
P35842;P38693	PPAB_YEAST;PPAC_YEAST	PHO11;PHO12	Acid phosphatase PHO11	3	0	5.98964e+06
P35844	KES1_YEAST	KES1	Oxysterol-binding protein homolog 4	19	19	3.64415e+06
