Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57354.raw
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	2	2	12145.1
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	3	3	293168
P0AG44	RL17_ECOLI	rplQ	Large ribosomal subunit protein bL17	2	2	2.38195e+06
P0AG48	RL21_ECOLI	rplU	Large ribosomal subunit protein bL21	2	2	1.93172e+06
P0AG51	RL30_ECOLI	rpmD	Large ribosomal subunit protein uL30	1	1	638125
P0AG55	RL6_ECOLI	rplF	Large ribosomal subunit protein uL6	6	6	1.63022e+06
P0AG59	RS14_ECOLI	rpsN	Small ribosomal subunit protein uS14	2	2	165289
P0AG63	RS17_ECOLI	rpsQ	Small ribosomal subunit protein uS17	1	1	224009
P0AG67	RS1_ECOLI	rpsA	Small ribosomal subunit protein bS1	11	11	2.84807e+06
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	2	2	673765
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	2	2	872845
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	4	4	1.44689e+06
P0AGE9	SUCD_ECOLI	sucD	Succinate--CoA ligase [ADP-forming] subunit alpha	10	9	1.9335e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	3	3	2.27826e+06
P0C018	RL18_ECOLI	rplR	Large ribosomal subunit protein uL18	2	2	599682
P0C037	PPNP_ECOLI	ppnP	Pyrimidine/purine nucleoside phosphorylase	1	1	89238.1
P0C074	YSF3_YEAST	YSF3	RDS3 complex subunit 10	1	1	403757
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	4	4	5.74772e+07
P0C0L4	CO4A_HUMAN	C4A	Complement C4-A	5	0	1.92906e+06
P0C0S5;Q71UI9	H2AV_HUMAN;H2AZ_HUMAN	H2AZ1;H2AZ2	Histone H2A.Z	2	0	2.29898e+07
P0C0T4;Q3E792	RS25A_YEAST;RS25B_YEAST	RPS25A;RPS25B	Small ribosomal subunit protein eS25B	4	0	2.54151e+07
P0C0V0	DEGP_ECOLI	degP	Periplasmic serine endoprotease DegP	2	2	3238.13
P0C0V8	RS21A_YEAST	RPS21A	Small ribosomal subunit protein eS21A	7	1	8.09981e+07
P0C0W1;Q3E7Y3	RS22A_YEAST;RS22B_YEAST	RPS22A;RPS22B	Small ribosomal subunit protein uS8A	6	0	4.25353e+07
P0C0W9;Q3E757	RL11A_YEAST;RL11B_YEAST	RPL11A;RPL11B	Large ribosomal subunit protein uL5A	5	0	6.70069e+07
P0C0X0;Q3E7X9	RS28A_YEAST;RS28B_YEAST	RPS28A;RPS28B	Small ribosomal subunit protein eS28B	3	0	7.73691e+07
P0C2H6;P0C2H7	RL27A_YEAST;RL27B_YEAST	RPL27A;RPL27B	Large ribosomal subunit protein eL27A	7	0	9.69608e+07
P0C2H8	RL31A_YEAST	RPL31A	Large ribosomal subunit protein eL31A	7	1	9.32298e+07
P0C2H9	RL31B_YEAST	RPL31B	Large ribosomal subunit protein eL31B	1	1	1.77304e+06
P0C2I4	YH11A_YEAST	TY1A-H	Transposon Ty1-H Gag polyprotein	1	0	974043
P0C2J4;P0C2J6;P0CX61;P0CX62;P25383;Q12293;Q12392;Q12439;Q99303	YC21A_YEAST;YD21A_YEAST;YD23A_YEAST;YF21A_YEAST;YG22A_YEAST;YL21A_YEAST;YL22A_YEAST;YO21A_YEAST;YO22A_YEAST	TY2A-C;TY2A-DR1;TY2A-DR3;TY2A-F;TY2A-GR2;TY2A-LR1;TY2A-LR2;TY2A-OR1;TY2A-OR2	Transposon Ty2-LR1 Gag polyprotein	1	0	81129.3
P0C2W1	FBSP1_HUMAN	FBXO45	F-box/SPRY domain-containing protein 1	1	1	82064.4
P0C5J1;Q8N7N1;Q96G04	EF2KT_HUMAN;F86B1_HUMAN;F86B2_HUMAN	EEF2KMT;FAM86B1;FAM86B2	Putative protein N-methyltransferase FAM86B2	1	0	3507.98
P0C5N3	YG41A_YEAST	YGL041W-A	Uncharacterized protein YGL041W-A, mitochondrial	2	2	187355
P0C7P0	CISD3_HUMAN	CISD3	CDGSH iron-sulfur domain-containing protein 3, mitochondrial	2	2	796428
P0C7T5	ATX1L_HUMAN	ATXN1L	Ataxin-1-like	3	3	3.55748e+06
P0C8J8	GATZ_ECOLI	gatZ	D-tagatose-1,6-bisphosphate aldolase subunit GatZ	4	3	766929
P0CAP2;Q9BZD3	GCOM2_HUMAN;GRL1A_HUMAN	GCOM2;POLR2M	DNA-directed RNA polymerase II subunit GRINL1A	1	0	3986
P0CE11;P40107	GMT1_YEAST;GMT2_YEAST	HVG1;VRG4	Probable GDP-mannose transporter 2	1	0	13127.4
P0CE47;P0CE48	EFTU1_ECOLI;EFTU2_ECOLI	tufA;tufB	Elongation factor Tu 1	12	0	9.8364e+06
P0CG12	DERPC_HUMAN	DERPC	Decreased expression in renal and prostate cancer protein	3	3	7.44455e+06
P0CG29;P0CG30	GST2_HUMAN;GSTT2_HUMAN	GSTT2;GSTT2B	Glutathione S-transferase theta-2	3	0	852563
P0CS90	HSP77_YEAST	SSC1	Import motor subunit, mitochondrial	27	20	5.66389e+07
P0CT04	IPB2_YEAST	PBI2	Protease B inhibitor 2	6	6	9.81256e+06
P0CW40;P0CW41;Q08295	IMA2_YEAST;MALX2_YEAST;MALX4_YEAST	IMA2;IMA3;IMA4	Oligo-1,6-glucosidase IMA3	2	0	167502
P0CX12;P0CX13;P43542;P47187;P53822;Q07788	COS1_YEAST;COS2_YEAST;COS3_YEAST;COS4_YEAST;COS5_YEAST;COS7_YEAST	COS1;COS2;COS3;COS4;COS5;COS7	Protein COS2	1	0	103646
P0CX20;P0CX21;P0CX22	YRF11_YEAST;YRF15_YEAST;YRF18_YEAST	YRF1-1;YRF1-5;YRF1-8	Y' element ATP-dependent helicase protein 1 copy 1	5	0	421022
P0CX23;P0CX24	RL20A_YEAST;RL20B_YEAST	RPL20A;RPL20B	Large ribosomal subunit protein eL20A	6	0	5.15694e+07
P0CX25;P0CX26	RL43A_YEAST;RL43B_YEAST	RPL43A;RPL43B	Large ribosomal subunit protein eL43A	4	0	1.49297e+07
P0CX27;P0CX28	RL44A_YEAST;RL44B_YEAST	RPL42A;RPL42B	Large ribosomal subunit protein eL42A	1	0	5.42079e+07
P0CX29;P0CX30	RS23A_YEAST;RS23B_YEAST	RPS23A;RPS23B	Small ribosomal subunit protein uS12A	4	0	1.87557e+07
P0CX31;P0CX32	RS24A_YEAST;RS24B_YEAST	RPS24A;RPS24B	Small ribosomal subunit protein eS24A	5	0	1.14917e+08
P0CX33;P0CX34	RS30A_YEAST;RS30B_YEAST	RPS30A;RPS30B	Small ribosomal subunit protein eS30A	1	0	5.69352e+07
P0CX35;P0CX36	RS4A_YEAST;RS4B_YEAST	RPS4A;RPS4B	Small ribosomal subunit protein eS4A	13	0	6.15776e+07
P0CX37;P0CX38	RS6A_YEAST;RS6B_YEAST	RPS6A;RPS6B	Small ribosomal subunit protein eS6A	9	0	6.08669e+07
P0CX39;P0CX40	RS8A_YEAST;RS8B_YEAST	RPS8A;RPS8B	Small ribosomal subunit protein eS8A	6	0	1.28947e+08
P0CX41;P0CX42	RL23A_YEAST;RL23B_YEAST	RPL23A;RPL23B	Large ribosomal subunit protein uL14A	6	0	6.8149e+07
P0CX43;P0CX44	RL1A_YEAST;RL1B_YEAST	RPL1A;RPL1B	Large ribosomal subunit protein uL1A	6	0	9.76691e+07
P0CX45;P0CX46	RL2A_YEAST;RL2B_YEAST	RPL2A;RPL2B	Large ribosomal subunit protein uL2A	9	0	9.93362e+07
P0CX47;P0CX48	RS11A_YEAST;RS11B_YEAST	RPS11A;RPS11B	Small ribosomal subunit protein uS17A	10	0	1.06704e+08
P0CX49;P0CX50	RL18A_YEAST;RL18B_YEAST	RPL18A;RPL18B	Large ribosomal subunit protein eL18A	6	0	4.83557e+07
P0CX51;P0CX52	RS16A_YEAST;RS16B_YEAST	RPS16A;RPS16B	Small ribosomal subunit protein uS9A	8	0	9.09034e+07
P0CX53;P0CX54	RL12A_YEAST;RL12B_YEAST	RPL12A;RPL12B	Large ribosomal subunit protein uL11A	7	0	5.24005e+07
P0CX55;P0CX56	RS18A_YEAST;RS18B_YEAST	RPS18A;RPS18B	Small ribosomal subunit protein uS13A	10	0	6.52306e+07
P0CX80;P0CX81	MTCU1_YEAST;MTCU2_YEAST	CUP1-1;CUP1-2	Copper metallothionein 1-1	2	0	617642
P0CX82;P0CX83	RL19A_YEAST;RL19B_YEAST	RPL19A;RPL19B	Large ribosomal subunit protein eL19A	6	0	9.87099e+07
P0CX84;P0CX85	RL35A_YEAST;RL35B_YEAST	RPL35A;RPL35B	Large ribosomal subunit protein uL29A	5	0	7.37782e+07
P0DI81;P0DI82	TPC2A_HUMAN;TPC2B_HUMAN	TRAPPC2;TRAPPC2B	Trafficking protein particle complex subunit 2	1	0	1216.58
P0DI83	NARR_HUMAN	RAB34	Ras-related protein Rab-34, isoform NARR	2	2	3666.2
P0DMM9;P0DMN0	ST1A3_HUMAN;ST1A4_HUMAN	SULT1A3;SULT1A4	Sulfotransferase 1A3	7	0	1.04807e+06
P0DMV8;P0DMV9	HS71A_HUMAN;HS71B_HUMAN	HSPA1A;HSPA1B	Heat shock 70 kDa protein 1A	10	0	1.59164e+07
P0DN76;Q01081	U2AF1_HUMAN;U2AF5_HUMAN	U2AF1;U2AF1L5	Splicing factor U2AF 35 kDa subunit-like protein	4	0	2.15351e+06
P0DN79;P35520	CBSL_HUMAN;CBS_HUMAN	CBS;CBSL	Cystathionine beta-synthase-like protein	11	0	2.28343e+06
P0DP23;P0DP24;P0DP25	CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN	CALM1;CALM2;CALM3	Calmodulin-1	8	0	2.1483e+07
P0DP91	ERPG3_HUMAN	ERCC6	Chimeric ERCC6-PGBD3 protein	2	0	172261
P0DPB6	RPAC2_HUMAN	POLR1D	DNA-directed RNA polymerases I and III subunit RPAC2	3	3	1.96646e+06
P0DPD7	EFMT4_HUMAN	EEF1AKMT4	EEF1A lysine methyltransferase 4	4	1	1.45854e+06
P10080	SSBP1_YEAST	SBP1	Single-stranded nucleic acid-binding protein	10	10	1.92008e+07
P10081	IF4A_YEAST	TIF1	ATP-dependent RNA helicase eIF4A	18	17	6.42827e+07
P10109	ADX_HUMAN	FDX1	Adrenodoxin, mitochondrial	3	3	405253
P10155	RO60_HUMAN	RO60	60 kDa SS-A/Ro ribonucleoprotein	9	9	1.77622e+06
P10176	COX8A_HUMAN	COX8A	Cytochrome c oxidase subunit 8A, mitochondrial	1	1	42003.4
P10253	LYAG_HUMAN	GAA	Lysosomal alpha-glucosidase	15	15	1.25617e+06
P10301	RRAS_HUMAN	RRAS	Ras-related protein R-Ras	4	3	539623
P10321	HLAC_HUMAN	HLA-C	HLA class I histocompatibility antigen, C alpha chain	10	3	7.47955e+06
P10356	YEY2_YEAST	YER152C	Uncharacterized protein YER152C	9	9	950921
P10363	PRI1_YEAST	PRI1	DNA primase small subunit	10	10	4.92053e+06
P10398	ARAF_HUMAN	ARAF	Serine/threonine-protein kinase A-Raf	12	9	1.23974e+06
P10408	SECA_ECOLI	secA	Protein translocase subunit SecA	2	2	1921.17
P10412	H14_HUMAN	H1-4	Histone H1.4	3	1	2.38617e+08
P10507	MPPB_YEAST	MAS1	Mitochondrial-processing peptidase subunit beta	10	10	1.8499e+06
P10515	ODP2_HUMAN	DLAT	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	8	8	1.10139e+06
P10586	PTPRF_HUMAN	PTPRF	Receptor-type tyrosine-protein phosphatase F	33	28	1.00411e+07
P10588	NR2F6_HUMAN	NR2F6	Nuclear receptor subfamily 2 group F member 6	3	2	4.22292e+06
P10591	HSP71_YEAST	SSA1	Heat shock protein SSA1	24	8	2.98832e+08
P10592	HSP72_YEAST	SSA2	Heat shock protein SSA2	8	7	7.67617e+07
P10599	THIO_HUMAN	TXN	Thioredoxin	5	5	6.78171e+07
P10606	COX5B_HUMAN	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	4	4	8.94228e+06
P10614	CP51_YEAST	ERG11	Lanosterol 14-alpha demethylase CYP51	13	13	3.63126e+07
P10619	PPGB_HUMAN	CTSA	Lysosomal protective protein	7	7	1.97299e+06
P10620	MGST1_HUMAN	MGST1	Microsomal glutathione S-transferase 1	3	3	4.40549e+06
P10622	RLA3_YEAST	RPP1B	Large ribosomal subunit protein P1B	1	1	4.19832e+07
P10643	CO7_HUMAN	C7	Complement component C7	1	1	307839
P10644	KAP0_HUMAN	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit	11	9	2.34142e+06
P10646	TFPI1_HUMAN	TFPI	Tissue factor pathway inhibitor	1	1	1493.43
P10659	METK1_YEAST	SAM1	S-adenosylmethionine synthase 1	16	9	3.66115e+07
P10662	RT01_YEAST	MRP1	Small ribosomal subunit protein mS43	10	10	1.48891e+06
P10664	RL4A_YEAST	RPL4A	Large ribosomal subunit protein uL4A	14	2	8.13527e+07
P10746	HEM4_HUMAN	UROS	Uroporphyrinogen-III synthase	10	10	2.08654e+06
P10768	ESTD_HUMAN	ESD	S-formylglutathione hydrolase	7	7	3.78224e+06
P10809	CH60_HUMAN	HSPD1	60 kDa heat shock protein, mitochondrial	21	21	5.1476e+07
P10823	GPA2_YEAST	GPA2	Guanine nucleotide-binding protein alpha-2 subunit	11	11	2.6684e+06
P10834	PET54_YEAST	PET54	Protein PET54	3	3	3.54891e+06
P10849	MTF2_YEAST	MTF2	Mitochondrial transcription factor 2	4	4	140289
P10862	RAD18_YEAST	RAD18	Postreplication repair E3 ubiquitin-protein ligase RAD18	3	3	919494
P10869	AK_YEAST	HOM3	Aspartokinase	9	9	2.94313e+06
P10909	CLUS_HUMAN	CLU	Clusterin	8	8	1.66453e+06
P10961	HSF_YEAST	HSF1	Heat shock transcription factor	16	16	1.92434e+06
P10962	MAK16_YEAST	MAK16	Protein MAK16	3	3	1.06185e+06
P10963	PCKA_YEAST	PCK1	Phosphoenolpyruvate carboxykinase (ATP)	15	15	1.03476e+06
P10964	RPA1_YEAST	RPA190	DNA-directed RNA polymerase I subunit RPA190	49	48	5.03623e+06
P11021	BIP_HUMAN	HSPA5	Endoplasmic reticulum chaperone BiP	29	24	1.94027e+08
P11047	LAMC1_HUMAN	LAMC1	Laminin subunit gamma-1	17	17	376017
P11075	SEC7_YEAST	SEC7	Protein transport protein SEC7	52	52	6.99495e+06
P11076	ARF1_YEAST	ARF1	ADP-ribosylation factor 1	8	2	3.1836e+07
P11117	PPAL_HUMAN	ACP2	Lysosomal acid phosphatase	12	12	598636
P11142	HSP7C_HUMAN	HSPA8	Heat shock cognate 71 kDa protein	26	19	4.91881e+07
P11154	PYC1_YEAST	PYC1	Pyruvate carboxylase 1	10	10	4.31794e+06
P11166	GTR1_HUMAN	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	3	3	2.1235e+06
P11169	GTR3_HUMAN	SLC2A3	Solute carrier family 2, facilitated glucose transporter member 3	5	1	1.56475e+06
P11171	41_HUMAN	EPB41	Protein 4.1	9	9	2.03082e+06
P11172	UMPS_HUMAN	UMPS	Uridine 5'-monophosphate synthase	15	14	2.0653e+06
P11177	ODPB_HUMAN	PDHB	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	12	12	4.16819e+06
P11182	ODB2_HUMAN	DBT	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	9	9	858186
P11216	PYGB_HUMAN	PYGB	Glycogen phosphorylase, brain form	19	17	3.21243e+06
P11233	RALA_HUMAN	RALA	Ras-related protein Ral-A	6	4	1.34219e+06
P11234	RALB_HUMAN	RALB	Ras-related protein Ral-B	2	2	475966
P11274	BCR_HUMAN	BCR	Breakpoint cluster region protein	1	1	4555.75
P11279	LAMP1_HUMAN	LAMP1	Lysosome-associated membrane glycoprotein 1	6	6	5.56933e+06
P11310	ACADM_HUMAN	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	8	8	6.3659e+07
P11325	SYLM_YEAST	NAM2	Leucine--tRNA ligase, mitochondrial	7	7	3.94962e+07
P11353	HEM6_YEAST	HEM13	Oxygen-dependent coproporphyrinogen-III oxidase	9	9	2.97155e+06
P11387	TOP1_HUMAN	TOP1	DNA topoisomerase 1	25	20	3.63718e+07
P11388	TOP2A_HUMAN	TOP2A	DNA topoisomerase 2-alpha	46	35	5.3644e+06
P11412	G6PD_YEAST	ZWF1	Glucose-6-phosphate 1-dehydrogenase	24	24	7.07468e+06
P11413	G6PD_HUMAN	G6PD	Glucose-6-phosphate 1-dehydrogenase	23	23	5.80085e+06
P11433	CDC24_YEAST	CDC24	Cell division control protein 24	14	14	2.66443e+06
P11441	UBL4A_HUMAN	UBL4A	Ubiquitin-like protein 4A	6	6	424964
P11484	SSB1_YEAST	SSB1	Ribosome-associated molecular chaperone SSB1	28	2	1.09773e+08
P11491	PPB_YEAST	PHO8	Repressible alkaline phosphatase	14	14	2.68964e+06
P11498	PYC_HUMAN	PC	Pyruvate carboxylase, mitochondrial	32	31	2.11061e+06
P11532	DMD_HUMAN	DMD	Dystrophin	11	11	2.16625e+06
P11586	C1TC_HUMAN	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic	35	35	1.16447e+07
P11632	NHP6A_YEAST	NHP6A	Non-histone chromosomal protein 6A	3	3	8.35355e+06
P11633	NHP6B_YEAST	NHP6B	Non-histone chromosomal protein 6B	1	1	5.43412e+06
P11655	SEC12_YEAST	SEC12	Guanine nucleotide-exchange factor SEC12	7	7	1.21302e+07
P11709	BIK1_YEAST	BIK1	Nuclear fusion protein BIK1	3	3	2.09799e+06
P11717	MPRI_HUMAN	IGF2R	Cation-independent mannose-6-phosphate receptor	43	43	3.77991e+06
P11745	RNA1_YEAST	RNA1	Ran GTPase-activating protein 1	21	21	5.21603e+06
P11746	MCM1_YEAST	MCM1	Pheromone receptor transcription factor	1	1	287550
P11747	TAF13_YEAST	TAF13	Transcription initiation factor TFIID subunit 13	1	1	473106
P11766	ADHX_HUMAN	ADH5	Alcohol dehydrogenase class-3	9	9	3.26603e+06
P11792	SCH9_YEAST	SCH9	Serine/threonine-protein kinase SCH9	8	8	1.41624e+07
P11802	CDK4_HUMAN	CDK4	Cyclin-dependent kinase 4	8	8	861553
P11908	PRPS2_HUMAN	PRPS2	Ribose-phosphate pyrophosphokinase 2	4	3	5.43947e+06
P11914	MPPA_YEAST	MAS2	Mitochondrial-processing peptidase subunit alpha	12	12	2.20505e+06
P11938	RAP1_YEAST	RAP1	DNA-binding protein RAP1	21	21	2.3216e+06
P11940	PABP1_HUMAN	PABPC1	Polyadenylate-binding protein 1	15	5	8.64855e+06
P11978	SIR4_YEAST	SIR4	Regulatory protein SIR4	3	3	797232
P11986	INO1_YEAST	INO1	Inositol-3-phosphate synthase	9	8	5.4524e+06
P12004	PCNA_HUMAN	PCNA	Proliferating cell nuclear antigen	12	12	1.50188e+07
P12081	HARS1_HUMAN	HARS1	Histidine--tRNA ligase, cytoplasmic	16	10	4.09122e+06
P12109	CO6A1_HUMAN	COL6A1	Collagen alpha-1(VI) chain	5	5	940469
P12235	ADT1_HUMAN	SLC25A4	ADP/ATP translocase 1	5	3	4.15914e+06
P12236	ADT3_HUMAN	SLC25A6	ADP/ATP translocase 3	1	1	8.60799e+06
P12259	FA5_HUMAN	F5	Coagulation factor V	7	7	1.64115e+06
P12268	IMDH2_HUMAN	IMPDH2	Inosine-5'-monophosphate dehydrogenase 2	19	18	5.25697e+06
P12270	TPR_HUMAN	TPR	Nucleoprotein TPR	68	68	4.8834e+06
P12277	KCRB_HUMAN	CKB	Creatine kinase B-type	11	10	1.68068e+06
P12383	PDR1_YEAST	PDR1	Transcription factor PDR1	14	14	489507
P12385	ERF1_YEAST	SUP45	Eukaryotic peptide chain release factor subunit 1	18	17	8.43462e+06
P12429	ANXA3_HUMAN	ANXA3	Annexin A3	16	16	1.36519e+07
P12532;P17540	KCRS_HUMAN;KCRU_HUMAN	CKMT1A;CKMT2	Creatine kinase U-type, mitochondrial	1	0	2686.12
P12611	WHI2_YEAST	WHI2	Growth regulation protein	10	10	521909
P12612	TCPA_YEAST	TCP1	T-complex protein 1 subunit alpha	21	21	1.12087e+07
P12630	BAR1_YEAST	BAR1	Barrierpepsin	4	4	693770
P12683	HMDH1_YEAST	HMG1	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1	12	12	2.59138e+07
P12684	HMDH2_YEAST	HMG2	3-hydroxy-3-methylglutaryl-coenzyme A reductase 2	16	14	1.72366e+06
P12686	RT13_YEAST	MRP13	Small ribosomal subunit protein mS27	2	2	3669.36
P12687	RM02_YEAST	MRP7	Large ribosomal subunit protein bL27m	3	3	207925
P12688	YPK1_YEAST	YPK1	Serine/threonine-protein kinase YPK1	20	18	2.72015e+06
P12694	ODBA_HUMAN	BCKDHA	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	8	8	704598
P12695	ODP2_YEAST	LAT1	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	15	15	1.02058e+07
P12709	G6PI_YEAST	PGI1	Glucose-6-phosphate isomerase	21	21	1.42528e+08
P12753	RAD50_YEAST	RAD50	DNA repair protein RAD50	17	17	2.09228e+06
P12754	EI2BD_YEAST	GCD2	Translation initiation factor eIF2B subunit delta	10	10	2.12599e+06
P12758	UDP_ECOLI	udp	Uridine phosphorylase	4	4	1.41757e+06
P12814	ACTN1_HUMAN	ACTN1	Alpha-actinin-1	27	23	2.43138e+07
P12868	PEP5_YEAST	PEP5	E3 ubiquitin-protein ligase PEP5	11	11	4.60421e+06
P12887	UNG_YEAST	UNG1	Uracil-DNA glycosylase	8	8	4.42107e+06
P12904	AAKG_YEAST	SNF4	5'-AMP-activated protein kinase subunit gamma	13	13	1.63372e+06
P12945	NAT1_YEAST	NAT1	N-terminal acetyltransferase A complex subunit NAT1	30	30	2.3339e+06
P12955	PEPD_HUMAN	PEPD	Xaa-Pro dipeptidase	6	6	951977
P12956	XRCC6_HUMAN	XRCC6	X-ray repair cross-complementing protein 6	22	22	1.16457e+07
P12962	CAF20_YEAST	CAF20	Cap-associated protein CAF20	3	3	2.70089e+06
P13010	XRCC5_HUMAN	XRCC5	X-ray repair cross-complementing protein 5	22	22	1.08513e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	5	5	1.88973e+06
P13045	GAL3_YEAST	GAL3	Protein GAL3	2	2	1.64441e+06
P13051	UNG_HUMAN	UNG	Uracil-DNA glycosylase	3	3	2.28269e+06
P13073	COX41_HUMAN	COX4I1	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	6	6	8.61293e+06
P13130	SS100_YEAST	SPS100	Sporulation-specific wall maturation protein	1	1	590867
P13134	KEX2_YEAST	KEX2	Kexin	4	4	417473
P13185	KIN1_YEAST	KIN1	Serine/threonine protein kinase KIN1	28	27	2.07802e+06
P13186	KIN2_YEAST	KIN2	Serine/threonine-protein kinase KIN2	24	24	3.14059e+06
P13188	SYQ_YEAST	GLN4	Glutamine--tRNA ligase	38	38	5.19321e+06
P13259	PCY1_YEAST	PCT1	Choline-phosphate cytidylyltransferase	9	9	845855
P13284	GILT_HUMAN	IFI30	Gamma-interferon-inducible lysosomal thiol reductase	2	2	1.83473e+06
P13298	PYRE_YEAST	URA5	Orotate phosphoribosyltransferase 1	12	10	4.34858e+06
P13382	DPOLA_YEAST	POL1	DNA polymerase alpha catalytic subunit A	21	21	1.78472e+07
P13393	TBP_YEAST	SPT15	TATA-box-binding protein	3	3	256896
P13433	RPOM_YEAST	RPO41	DNA-directed RNA polymerase, mitochondrial	12	12	5.84778e+06
P13473	LAMP2_HUMAN	LAMP2	Lysosome-associated membrane glycoprotein 2	2	2	3.59273e+06
P13482	TREA_ECOLI	treA	Periplasmic trehalase	2	2	167792
P13489	RINI_HUMAN	RNH1	Ribonuclease inhibitor	14	14	6.19657e+06
P13497	BMP1_HUMAN	BMP1	Bone morphogenetic protein 1	2	1	3948.41
P13498	CY24A_HUMAN	CYBA	Cytochrome b-245 light chain	2	2	413980
P13517	CAPZB_YEAST	CAP2	F-actin-capping protein subunit beta	11	11	3.01897e+06
P13574	STE12_YEAST	STE12	Protein STE12	4	4	37005.1
P13586	ATC1_YEAST	PMR1	Calcium-transporting ATPase 1	25	25	4.52116e+06
P13587	ATN1_YEAST	ENA1	Sodium/potassium exporting P-type ATPase 1	26	2	1.07279e+07
P13639	EF2_HUMAN	EEF2	Elongation factor 2	34	33	3.55433e+07
P13645	K1C10_HUMAN	KRT10	Keratin, type I cytoskeletal 10	16	12	7.7331e+06
P13663	DHAS_YEAST	HOM2	Aspartate-semialdehyde dehydrogenase	17	17	1.60033e+07
P13667	PDIA4_HUMAN	PDIA4	Protein disulfide-isomerase A4	27	27	6.00671e+07
P13674	P4HA1_HUMAN	P4HA1	Prolyl 4-hydroxylase subunit alpha-1	11	11	719464
P13693	TCTP_HUMAN	TPT1	Translationally-controlled tumor protein	4	4	1.43377e+07
P13711	ACOX_YEAST	POX1	Acyl-coenzyme A oxidase	4	4	4.38419e+06
P13712	MSI1_YEAST	MSI1	Chromatin assembly factor 1 subunit p50	5	5	165792
P13716	HEM2_HUMAN	ALAD	Delta-aminolevulinic acid dehydratase	3	3	150736
P13797	PLST_HUMAN	PLS3	Plastin-3	28	19	2.22977e+07
P13798	ACPH_HUMAN	APEH	Acylamino-acid-releasing enzyme	14	14	6.26033e+06
P13804	ETFA_HUMAN	ETFA	Electron transfer flavoprotein subunit alpha, mitochondrial	13	13	6.86833e+06
P13807	GYS1_HUMAN	GYS1	Glycogen [starch] synthase, muscle	10	9	524023
P13856	RSR1_YEAST	RSR1	Ras-related protein RSR1	6	6	1.82054e+06
P13861	KAP2_HUMAN	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit	14	11	1.94052e+06
P13928	ANXA8_HUMAN	ANXA8	Annexin A8	8	0	2.50192e+06
P13929	ENOB_HUMAN	ENO3	Beta-enolase	8	7	1.06713e+07
P13984	T2FB_HUMAN	GTF2F2	General transcription factor IIF subunit 2	4	4	2.36618e+06
P13987	CD59_HUMAN	CD59	CD59 glycoprotein	5	5	1.3453e+07
P13995	MTDC_HUMAN	MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial	8	8	5.63907e+08
P14020	DPM1_YEAST	DPM1	Dolichol-phosphate mannosyltransferase	13	13	1.37572e+07
P14065	GCY1_YEAST	GCY1	Glycerol 2-dehydrogenase (NADP(+))	11	11	2.11472e+06
P14120	RL30_YEAST	RPL30	Large ribosomal subunit protein eL30	4	4	4.43823e+07
P14126	RL3_YEAST	RPL3	Large ribosomal subunit protein uL3	16	16	7.27485e+07
P14164	ABF1_YEAST	ABF1	ARS-binding factor 1	12	12	1.6228e+06
P14174	MIF_HUMAN	MIF	Macrophage migration inhibitory factor	3	3	5.62838e+07
P14209	CD99_HUMAN	CD99	CD99 antigen	2	2	1.30066e+06
P14306	CPYI_YEAST	TFS1	Carboxypeptidase Y inhibitor	7	7	5.48182e+06
P14314	GLU2B_HUMAN	PRKCSH	Glucosidase 2 subunit beta	18	18	1.18987e+07
P14324	FPPS_HUMAN	FDPS	Farnesyl pyrophosphate synthase	7	7	7.12301e+06
P14359	SNA3_YEAST	SNA3	Protein SNA3	1	1	586765
P14373	TRI27_HUMAN	TRIM27	Zinc finger protein RFP	5	5	642928
