Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57376.raw
O95865	DDAH2_HUMAN	DDAH2	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2	5	5	304962
O95870	ABHGA_HUMAN	ABHD16A	Phosphatidylserine lipase ABHD16A	2	2	280928
O95881	TXD12_HUMAN	TXNDC12	Thioredoxin domain-containing protein 12	4	4	1.9603e+06
O95905	ECD_HUMAN	ECD	Protein ecdysoneless homolog	1	1	160333
O95983	MBD3_HUMAN	MBD3	Methyl-CpG-binding domain protein 3	3	3	1.77714e+06
O95985	TOP3B_HUMAN	TOP3B	DNA topoisomerase 3-beta-1	4	4	1.03261e+06
O95989	NUDT3_HUMAN	NUDT3	Diphosphoinositol polyphosphate phosphohydrolase 1	4	3	147212
O95994	AGR2_HUMAN	AGR2	Anterior gradient protein 2 homolog	1	0	15776.5
O95999	BCL10_HUMAN	BCL10	B-cell lymphoma/leukemia 10	1	1	60526.9
O96000	NDUBA_HUMAN	NDUFB10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	8	8	1.85106e+06
O96005	CLPT1_HUMAN	CLPTM1	Cleft lip and palate transmembrane protein 1	7	7	1.45729e+06
O96008	TOM40_HUMAN	TOMM40	Mitochondrial import receptor subunit TOM40 homolog	5	5	2.2494e+06
O96011	PX11B_HUMAN	PEX11B	Peroxisomal membrane protein 11B	6	6	1.00264e+06
O96013	PAK4_HUMAN	PAK4	Serine/threonine-protein kinase PAK 4	3	3	108411
O96017	CHK2_HUMAN	CHEK2	Serine/threonine-protein kinase Chk2	2	2	796842
O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A	12	9	2.51706e+06
O96033	MOC2A_HUMAN	MOCS2	Molybdopterin synthase sulfur carrier subunit	1	1	177840
P00044	CYC1_YEAST	CYC1	Cytochrome c isoform 1	3	3	2.76363e+06
P00045	CYC7_YEAST	CYC7	Cytochrome c isoform 2	4	3	4.79532e+06
P00127	QCR6_YEAST	QCR6	Cytochrome b-c1 complex subunit 6, mitochondrial	2	2	3.92773e+06
P00156	CYB_HUMAN	MT-CYB	Cytochrome b	2	2	2.02792e+06
P00175	CYB2_YEAST	CYB2	L-lactate dehydrogenase (cytochrome)	3	3	289992
P00330	ADH1_YEAST	ADH1	Alcohol dehydrogenase 1	13	9	8.39477e+08
P00331	ADH2_YEAST	ADH2	Alcohol dehydrogenase 2	1	1	13648.9
P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain	11	11	1.02702e+08
P00350	6PGD_ECOLI	gnd	6-phosphogluconate dehydrogenase, decarboxylating	8	8	1.67815e+06
P00358	G3P2_YEAST	TDH2	Glyceraldehyde-3-phosphate dehydrogenase 2	9	1	8.82539e+08
P00360	G3P1_YEAST	TDH1	Glyceraldehyde-3-phosphate dehydrogenase 1	17	10	2.62237e+09
P00367	DHE3_HUMAN	GLUD1	Glutamate dehydrogenase 1, mitochondrial	20	7	2.23024e+06
P00374	DYR_HUMAN	DHFR	Dihydrofolate reductase	5	3	512983
P00387	NB5R3_HUMAN	CYB5R3	NADH-cytochrome b5 reductase 3	10	10	4.42486e+06
P00390	GSHR_HUMAN	GSR	Glutathione reductase, mitochondrial	13	13	2.01968e+06
P00403	COX2_HUMAN	MT-CO2	Cytochrome c oxidase subunit 2	4	4	1.28416e+07
P00414	COX3_HUMAN	MT-CO3	Cytochrome c oxidase subunit 3	1	1	104065
P00425	COX5B_YEAST	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	5	4	404942
P00427	COX6_YEAST	COX6	Cytochrome c oxidase subunit 6, mitochondrial	7	7	2.13881e+07
P00431	CCPR_YEAST	CCP1	Cytochrome c peroxidase, mitochondrial	15	15	1.6769e+06
P00441	SODC_HUMAN	SOD1	Superoxide dismutase [Cu-Zn]	4	4	1.07881e+07
P00445	SODC_YEAST	SOD1	Superoxide dismutase [Cu-Zn]	12	12	1.37785e+08
P00447	SODM_YEAST	SOD2	Superoxide dismutase [Mn], mitochondrial	6	6	8.18102e+06
P00448	SODM_ECOLI	sodA	Superoxide dismutase [Mn]	3	3	4.30469e+06
P00488	F13A_HUMAN	F13A1	Coagulation factor XIII A chain	2	2	143712
P00490	PHSM_ECOLI	malP	Maltodextrin phosphorylase	2	2	167870
P00491	PNPH_HUMAN	PNP	Purine nucleoside phosphorylase	13	13	4.30228e+06
P00492	HPRT_HUMAN	HPRT1	Hypoxanthine-guanine phosphoribosyltransferase	8	8	7.52559e+06
P00498	HIS1_YEAST	HIS1	ATP phosphoribosyltransferase	11	11	6.71701e+06
P00505	AATM_HUMAN	GOT2	Aspartate aminotransferase, mitochondrial	20	19	8.61183e+06
P00509	AAT_ECOLI	aspC	Aspartate aminotransferase	6	6	1.89095e+06
P00519	ABL1_HUMAN	ABL1	Tyrosine-protein kinase ABL1	2	2	62283.4
P00533	EGFR_HUMAN	EGFR	Epidermal growth factor receptor	28	26	1.14319e+07
P00546	CDK1_YEAST	CDC28	Cyclin-dependent kinase 1	10	8	5.18813e+06
P00549	KPYK1_YEAST	CDC19	Pyruvate kinase 1	32	30	7.21178e+08
P00558	PGK1_HUMAN	PGK1	Phosphoglycerate kinase 1	24	19	8.76917e+07
P00560	PGK_YEAST	PGK1	Phosphoglycerate kinase	30	29	7.44407e+08
P00568	KAD1_HUMAN	AK1	Adenylate kinase isoenzyme 1	9	8	4.36986e+06
P00572	KTHY_YEAST	CDC8	Thymidylate kinase	2	2	338736
P00579	RPOD_ECOLI	rpoD	RNA polymerase sigma factor RpoD	1	1	82469.3
P00582	DPO1_ECOLI	polA	DNA polymerase I	2	2	2.56146e+06
P00635	PPA5_YEAST	PHO5	Repressible acid phosphatase	1	1	171747
P00724	INV2_YEAST	SUC2	Invertase 2	11	11	2.60188e+06
P00729	CBPY_YEAST	PRC1	Carboxypeptidase Y	5	5	6.72205e+06
P00734	THRB_HUMAN	F2	Prothrombin	6	6	2.69868e+06
P00742	FA10_HUMAN	F10	Coagulation factor X	2	2	90136.3
P00747	PLMN_HUMAN	PLG	Plasminogen	3	3	2.04206e+06
P00812	ARGI_YEAST	CAR1	Arginase	8	8	3.26019e+06
P00813	ADA_HUMAN	ADA	Adenosine deaminase	2	2	166495
P00815	HIS2_YEAST	HIS4	Histidine biosynthesis trifunctional protein	27	27	1.91135e+07
P00817	IPYR_YEAST	IPP1	Inorganic pyrophosphatase	12	12	5.27416e+07
P00830	ATPB_YEAST	ATP2	ATP synthase subunit beta, mitochondrial	17	13	2.90502e+07
P00846	ATP6_HUMAN	MT-ATP6	ATP synthase subunit a	1	1	2.29371e+06
P00864	CAPP_ECOLI	ppc	Phosphoenolpyruvate carboxylase	2	2	126984
P00890	CISY1_YEAST	CIT1	Citrate synthase, mitochondrial	16	15	9.20105e+06
P00899	TRPE_YEAST	TRP2	Anthranilate synthase component 1	21	21	2.77706e+06
P00912	TRPF_YEAST	TRP1	N-(5'-phosphoribosyl)anthranilate isomerase	1	1	523947
P00924	ENO1_YEAST	ENO1	Enolase 1	11	11	3.78808e+08
P00925	ENO2_YEAST	ENO2	Enolase 2	18	11	2.23728e+09
P00927	THDH_YEAST	ILV1	Threonine dehydratase, mitochondrial	15	15	2.56174e+06
P00931	TRP_YEAST	TRP5	Tryptophan synthase	29	29	8.08995e+06
P00937	TRPG_YEAST	TRP3	Multifunctional tryptophan biosynthesis protein	12	12	8.71322e+06
P00942	TPIS_YEAST	TPI1	Triosephosphate isomerase	11	11	2.18354e+08
P00950	PMG1_YEAST	GPM1	Phosphoglycerate mutase 1	12	12	4.49602e+08
P00954	SYW_ECOLI	trpS	Tryptophan--tRNA ligase	1	1	28238.7
P00956	SYI_ECOLI	ileS	Isoleucine--tRNA ligase	2	1	4890.91
P00958	SYMC_YEAST	MES1	Methionine--tRNA ligase, cytoplasmic	33	33	5.34788e+06
P00960	SYGA_ECOLI	glyQ	Glycine--tRNA ligase alpha subunit	2	2	1.3117e+06
P00961	SYGB_ECOLI	glyS	Glycine--tRNA ligase beta subunit	3	3	120990
P00966	ASSY_HUMAN	ASS1	Argininosuccinate synthase	14	14	2.8587e+07
P01008	ANT3_HUMAN	SERPINC1	Antithrombin-III	2	2	1.88805e+06
P01023	A2MG_HUMAN	A2M	Alpha-2-macroglobulin	7	5	2.4002e+07
P01024	CO3_HUMAN	C3	Complement C3	28	28	1.00755e+07
P01033	TIMP1_HUMAN	TIMP1	Metalloproteinase inhibitor 1	6	6	1.28399e+06
P01094	IPA3_YEAST	PAI3	Protease A inhibitor 3	2	2	2.28567e+06
P01097	ATIF_YEAST	INH1	F(1)-ATPase inhibitor IF(1), mitochondrial	2	2	996401
P01098	STF1_YEAST	STF1	F(1)-ATPase inhibitor STF1, mitochondrial	1	1	5.15586e+07
P01111	RASN_HUMAN	NRAS	GTPase NRas	5	1	1.89712e+06
P01112	RASH_HUMAN	HRAS	GTPase HRas	1	1	18885.7
P01116	RASK_HUMAN	KRAS	GTPase KRas	1	1	21116
P01119	RAS1_YEAST	RAS1	Ras-like protein 1	5	5	142150
P01120	RAS2_YEAST	RAS2	Ras-like protein 2	11	10	5.77228e+06
P01123	YPT1_YEAST	YPT1	GTP-binding protein YPT1	8	7	1.03818e+07
P01130	LDLR_HUMAN	LDLR	Low-density lipoprotein receptor	9	9	620656
P01215	GLHA_HUMAN	CGA	Glycoprotein hormones alpha chain	3	3	2.19943e+06
P01266	THYG_HUMAN	TG	Thyroglobulin	2	2	261515
P01889	HLAB_HUMAN	HLA-B	HLA class I histocompatibility antigen, B alpha chain	2	2	998466
P01893	HLAH_HUMAN	HLA-H	Putative HLA class I histocompatibility antigen, alpha chain H	1	1	84192.7
P02042	HBD_HUMAN	HBD	Hemoglobin subunit delta	2	0	2.47474e+07
P02144	MYG_HUMAN	MB	Myoglobin	1	1	452884
P02293;P02294	H2B1_YEAST;H2B2_YEAST	HTB1;HTB2	Histone H2B.1	5	0	1.08968e+09
P02309	H4_YEAST	HHF1	Histone H4	4	4	6.62663e+07
P02358	RS6_ECOLI	rpsF	Small ribosomal subunit protein bS6	3	3	2.03233e+06
P02359	RS7_ECOLI	rpsG	Small ribosomal subunit protein uS7	4	4	2.06233e+06
P02400	RLA4_YEAST	RPP2B	Large ribosomal subunit protein P2B	4	4	8.13836e+07
P02406	RL28_YEAST	RPL28	Large ribosomal subunit protein uL15	9	8	1.36269e+08
P02407;P14127	RS17A_YEAST;RS17B_YEAST	RPS17A;RPS17B	Small ribosomal subunit protein eS17A	6	0	8.86152e+07
P02413	RL15_ECOLI	rplO	Large ribosomal subunit protein uL15	5	5	1.76494e+06
P02462	CO4A1_HUMAN	COL4A1	Collagen alpha-1(IV) chain	3	1	518694
P02545	LMNA_HUMAN	LMNA	Prelamin-A/C	41	40	2.03617e+07
P02557	TBB_YEAST	TUB2	Tubulin beta chain	12	11	1.20781e+07
P02649	APOE_HUMAN	APOE	Apolipoprotein E	1	1	1.29972e+06
P02656	APOC3_HUMAN	APOC3	Apolipoprotein C-III	1	1	343335
P02675	FIBB_HUMAN	FGB	Fibrinogen beta chain	2	2	594169
P02679	FIBG_HUMAN	FGG	Fibrinogen gamma chain	1	1	20494.2
P02748	CO9_HUMAN	C9	Complement component C9	2	2	1.04528e+06
P02751	FINC_HUMAN	FN1	Fibronectin	7	7	395651
P02760	AMBP_HUMAN	AMBP	Protein AMBP	1	1	2.39191e+06
P02765	FETUA_HUMAN	AHSG	Alpha-2-HS-glycoprotein	3	3	4.79227e+07
P02769	ALBU_BOVIN	ALB	Albumin	37	35	3.87973e+07
P02771	FETA_HUMAN	AFP	Alpha-fetoprotein	1	1	818263
P02774	VTDB_HUMAN	GC	Vitamin D-binding protein	2	2	210575
P02786	TFR1_HUMAN	TFRC	Transferrin receptor protein 1	29	28	1.34692e+07
P02788	TRFL_HUMAN	LTF	Lactotransferrin	2	2	945959
P02792	FRIL_HUMAN	FTL	Ferritin light chain	1	1	117083
P02794	FRIH_HUMAN	FTH1	Ferritin heavy chain	7	7	1.26931e+06
P02795	MT2_HUMAN	MT2A	Metallothionein-2	3	1	4.23269e+06
P02829	HSP82_YEAST	HSP82	ATP-dependent molecular chaperone HSP82	5	5	2.158e+07
P02925	RBSB_ECOLI	rbsB	Ribose import binding protein RbsB	11	11	2.8013e+06
P02992	EFTU_YEAST	TUF1	Elongation factor Tu, mitochondrial	15	14	6.17687e+06
P02994	EF1A_YEAST	TEF1	Elongation factor 1-alpha	18	13	1.3419e+09
P03871	REP1_YEAST	REP1	Partitioning protein REP1	6	6	1.24444e+07
P03872	REP2_YEAST	REP2	Partitioning protein REP2	5	5	440005
P03874	CBP2_YEAST	CBP2	Cytochrome B pre-mRNA-processing protein 2	4	4	103766
P03891	NU2M_HUMAN	MT-ND2	NADH-ubiquinone oxidoreductase chain 2	1	1	109021
P03897	NU3M_HUMAN	MT-ND3	NADH-ubiquinone oxidoreductase chain 3	1	1	110848
P03905	NU4M_HUMAN	MT-ND4	NADH-ubiquinone oxidoreductase chain 4	2	2	1.34458e+06
P03915	NU5M_HUMAN	MT-ND5	NADH-ubiquinone oxidoreductase chain 5	2	2	230828
P03923	NU6M_HUMAN	MT-ND6	NADH-ubiquinone oxidoreductase chain 6	1	1	220273
P03928	ATP8_HUMAN	MT-ATP8	ATP synthase protein 8	2	2	160265
P03965	CARB_YEAST	CPA2	Carbamoyl phosphate synthase arginine-specific large chain	28	28	2.68453e+06
P03973	SLPI_HUMAN	SLPI	Antileukoproteinase	2	2	2.5675e+06
P04004	VTNC_HUMAN	VTN	Vitronectin	5	5	1.98432e+06
P04037	COX4_YEAST	COX4	Cytochrome c oxidase subunit 4, mitochondrial	5	5	604423
P04039	COX8_YEAST	COX8	Cytochrome c oxidase subunit 8, mitochondrial	1	1	1.31211e+06
P04040	CATA_HUMAN	CAT	Catalase	19	19	2.95504e+06
P04046	PUR1_YEAST	ADE4	Amidophosphoribosyltransferase	20	20	7.18703e+06
P04050	RPB1_YEAST	RPO21	DNA-directed RNA polymerase II subunit RPB1	43	42	6.56468e+06
P04051	RPC1_YEAST	RPO31	DNA-directed RNA polymerase III subunit RPC1	21	20	4.25365e+06
P04062	GLCM_HUMAN	GBA	Lysosomal acid glucosylceramidase	8	8	4.20963e+06
P04075	ALDOA_HUMAN	ALDOA	Fructose-bisphosphate aldolase A	24	19	5.83773e+07
P04076	ARLY_YEAST	ARG4	Argininosuccinate lyase	16	14	5.79451e+06
P04080	CYTB_HUMAN	CSTB	Cystatin-B	5	5	8.03358e+06
P04083	ANXA1_HUMAN	ANXA1	Annexin A1	17	17	2.32299e+07
P04114	APOB_HUMAN	APOB	Apolipoprotein B-100	5	5	618108
P04147	PABP_YEAST	PAB1	Polyadenylate-binding protein, cytoplasmic and nuclear	28	28	1.92068e+07
P04150	GCR_HUMAN	NR3C1	Glucocorticoid receptor	12	11	558428
P04156	PRIO_HUMAN	PRNP	Major prion protein	4	4	221682
P04161	PUR3_YEAST	ADE8	Phosphoribosylglycinamide formyltransferase	7	7	1.78331e+06
P04179	SODM_HUMAN	SOD2	Superoxide dismutase [Mn], mitochondrial	4	4	9.98456e+06
P04180	LCAT_HUMAN	LCAT	Phosphatidylcholine-sterol acyltransferase	1	1	497955
P04181	OAT_HUMAN	OAT	Ornithine aminotransferase, mitochondrial	7	7	493634
P04183	KITH_HUMAN	TK1	Thymidine kinase, cytosolic	7	7	396500
P04278	SHBG_HUMAN	SHBG	Sex hormone-binding globulin	1	1	5459.76
P04387	GAL80_YEAST	GAL80	Galactose/lactose metabolism regulatory protein GAL80	1	1	2936.03
P04406	G3P_HUMAN	GAPDH	Glyceraldehyde-3-phosphate dehydrogenase	15	15	1.67076e+08
P04424	ARLY_HUMAN	ASL	Argininosuccinate lyase	2	2	168366
P04439	HLAA_HUMAN	HLA-A	HLA class I histocompatibility antigen, A alpha chain	4	2	7.54403e+06
P04449	RL24A_YEAST	RPL24A	Large ribosomal subunit protein eL24A	7	1	7.54565e+07
P04456	RL25_YEAST	RPL25	Large ribosomal subunit protein uL23	6	6	6.94132e+07
P04632	CPNS1_HUMAN	CAPNS1	Calpain small subunit 1	4	3	2.41847e+06
P04650	RL39_YEAST	RPL39	Large ribosomal subunit protein eL39	1	1	3.02169e+07
P04710	ADT1_YEAST	AAC1	ADP,ATP carrier protein 1	1	1	4.05821e+06
P04733	MT1F_HUMAN	MT1F	Metallothionein-1F	2	1	178306
P04745;P04746;P19961	AMY1_HUMAN;AMY2B_HUMAN;AMYP_HUMAN	AMY1A;AMY2A;AMY2B	Alpha-amylase 1	1	0	158477
P04786	TOP1_YEAST	TOP1	DNA topoisomerase 1	16	16	1.75517e+07
P04792	HSPB1_HUMAN	HSPB1	Heat shock protein beta-1	10	10	1.45398e+07
P04801	SYTC_YEAST	THS1	Threonine--tRNA ligase, cytoplasmic	35	34	1.2157e+07
P04802	SYDC_YEAST	DPS1	Aspartate--tRNA ligase, cytoplasmic	26	26	1.35142e+07
P04806	HXKA_YEAST	HXK1	Hexokinase-1	17	17	5.83347e+07
P04807	HXKB_YEAST	HXK2	Hexokinase-2	20	18	1.64841e+08
P04818	TYSY_HUMAN	TYMS	Thymidylate synthase	7	7	1.05057e+06
P04819	DNLI1_YEAST	CDC9	DNA ligase 1	7	7	326023
P04821	CDC25_YEAST	CDC25	Cell division control protein 25	7	7	399927
P04825	AMPN_ECOLI	pepN	Aminopeptidase N	8	8	971965
P04840	VDAC1_YEAST	POR1	Mitochondrial outer membrane protein porin 1	15	15	5.68913e+07
P04843	RPN1_HUMAN	RPN1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	22	22	6.20267e+06
P04844	RPN2_HUMAN	RPN2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	9	9	3.83326e+06
P04899	GNAI2_HUMAN	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2	11	7	5.06788e+06
P04911;P04912	H2A1_YEAST;H2A2_YEAST	HTA1;HTA2	Histone H2A.1	3	0	3.66337e+07
P04920	B3A2_HUMAN	SLC4A2	Anion exchange protein 2	4	3	345371
P05020	PYRC_ECOLI	pyrC	Dihydroorotase	1	1	72258.6
P05023	AT1A1_HUMAN	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1	32	19	9.98428e+06
P05026	AT1B1_HUMAN	ATP1B1	Sodium/potassium-transporting ATPase subunit beta-1	7	7	1.29473e+06
P05030	PMA1_YEAST	PMA1	Plasma membrane ATPase 1	23	8	1.15343e+08
P05055	PNP_ECOLI	pnp	Polyribonucleotide nucleotidyltransferase	7	7	1.17174e+07
P05062	ALDOB_HUMAN	ALDOB	Fructose-bisphosphate aldolase B	1	1	7605.36
P05066	PHR_YEAST	PHR1	Deoxyribodipyrimidine photo-lyase, mitochondrial	3	3	5595.23
P05067	A4_HUMAN	APP	Amyloid-beta precursor protein	2	2	77516
P05091	ALDH2_HUMAN	ALDH2	Aldehyde dehydrogenase, mitochondrial	4	4	71636.3
P05114	HMGN1_HUMAN	HMGN1	Non-histone chromosomal protein HMG-14	4	4	2.58003e+06
P05120	PAI2_HUMAN	SERPINB2	Plasminogen activator inhibitor 2	2	2	523630
P05121	PAI1_HUMAN	SERPINE1	Plasminogen activator inhibitor 1	2	2	146093
P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2	12	3	4.52502e+07
P05150	OTC_YEAST	ARG3	Ornithine carbamoyltransferase	1	1	30145
P05155	IC1_HUMAN	SERPING1	Plasma protease C1 inhibitor	2	2	659920
P05161	ISG15_HUMAN	ISG15	Ubiquitin-like protein ISG15	8	8	5.97553e+06
P05165	PCCA_HUMAN	PCCA	Propionyl-CoA carboxylase alpha chain, mitochondrial	3	3	155118
P05166	PCCB_HUMAN	PCCB	Propionyl-CoA carboxylase beta chain, mitochondrial	7	7	119598
P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1	17	16	6.6986e+06
P05204	HMGN2_HUMAN	HMGN2	Non-histone chromosomal protein HMG-17	1	1	2.23668e+06
P05317	RLA0_YEAST	RPP0	Large ribosomal subunit protein uL10	11	10	7.15272e+07
P05318	RLA1_YEAST	RPP1A	Large ribosomal subunit protein P1A	1	1	5.43993e+07
P05319	RLA2_YEAST	RPP2A	Large ribosomal subunit protein P2A	4	4	9.82193e+07
P05362	ICAM1_HUMAN	ICAM1	Intercellular adhesion molecule 1	8	8	159118
P05373	HEM2_YEAST	HEM2	Delta-aminolevulinic acid dehydratase	11	11	1.49779e+06
P05374	CHO2_YEAST	CHO2	Phosphatidylethanolamine N-methyltransferase	16	16	1.21652e+06
P05375	PLMT_YEAST	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase	3	3	841532
P05387	RLA2_HUMAN	RPLP2	60S acidic ribosomal protein P2	5	5	4.37934e+07
P05423	RPC4_HUMAN	POLR3D	DNA-directed RNA polymerase III subunit RPC4	3	3	123245
P05453	ERF3_YEAST	SUP35	Eukaryotic peptide chain release factor GTP-binding subunit	17	16	5.58833e+06
P05455	LA_HUMAN	SSB	Lupus La protein	12	12	4.57086e+06
P05496;P48201;Q06055	AT5G1_HUMAN;AT5G2_HUMAN;AT5G3_HUMAN	ATP5MC1;ATP5MC2;ATP5MC3	ATP synthase F(0) complex subunit C1, mitochondrial	1	0	648810
P05543	THBG_HUMAN	SERPINA7	Thyroxine-binding globulin	3	3	1.12139e+06
P05546	HEP2_HUMAN	SERPIND1	Heparin cofactor 2	2	2	6.60615e+06
P05549	AP2A_HUMAN	TFAP2A	Transcription factor AP-2-alpha	1	1	8871.98
P05556	ITB1_HUMAN	ITGB1	Integrin beta-1	23	23	7.87628e+06
P05626	ATPF_YEAST	ATP4	ATP synthase subunit 4, mitochondrial	4	4	159697
P05694	METE_YEAST	MET6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	36	36	5.31977e+07
P05737	RL7A_YEAST	RPL7A	Large ribosomal subunit protein uL30A	13	1	1.17004e+08
P05738	RL9A_YEAST	RPL9A	Large ribosomal subunit protein uL6A	8	1	9.39984e+07
P05739	RL6B_YEAST	RPL6B	Large ribosomal subunit protein eL6B	10	5	8.72075e+07
P05740	RL17A_YEAST	RPL17A	Large ribosomal subunit protein uL22A	7	1	7.41394e+07
P05743	RL26A_YEAST	RPL26A	Large ribosomal subunit protein uL24A	8	1	1.17275e+08
P05744	RL33A_YEAST	RPL33A	Large ribosomal subunit protein eL33A	4	1	8.50438e+07
P05745	RL36A_YEAST	RPL36A	Large ribosomal subunit protein eL36A	1	1	1.18199e+07
P05748	RL15A_YEAST	RPL15A	Large ribosomal subunit protein eL15A	8	2	8.15882e+07
P05749	RL22A_YEAST	RPL22A	Large ribosomal subunit protein eL22A	3	2	3.21324e+07
P05750	RS3_YEAST	RPS3	Small ribosomal subunit protein uS3	17	17	1.0559e+08
P05755	RS9B_YEAST	RPS9B	Small ribosomal subunit protein uS4B	1	1	4.26933e+06
P05756	RS13_YEAST	RPS13	Small ribosomal subunit protein uS15	7	7	8.46365e+07
P05759	RS31_YEAST	RPS31	Ubiquitin-ribosomal protein eS31 fusion protein	6	2	2.66838e+08
P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18	24	21	1.04389e+08
P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8	27	21	1.19439e+08
P05986	KAPC_YEAST	TPK3	cAMP-dependent protein kinase type 3	5	4	719946
P06100	NOT2_YEAST	CDC36	General negative regulator of transcription subunit 2	3	3	1.41351e+06
P06101	CDC37_YEAST	CDC37	Hsp90 co-chaperone Cdc37	15	15	3.58983e+06
P06102	NOT3_YEAST	NOT3	General negative regulator of transcription subunit 3	22	22	6.83263e+06
P06103	EIF3B_YEAST	PRT1	Eukaryotic translation initiation factor 3 subunit B	28	28	7.4951e+06
P06104	UBC2_YEAST	RAD6	Ubiquitin-conjugating enzyme E2 2	1	1	527149
P06105	SC160_YEAST	SCP160	Protein SCP160	56	56	1.37946e+07
P06115	CATT_YEAST	CTT1	Catalase T	6	6	117886
P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase	5	5	551232
P06168	ILV5_YEAST	ILV5	Ketol-acid reductoisomerase, mitochondrial	14	14	4.21331e+07
P06169	PDC1_YEAST	PDC1	Pyruvate decarboxylase isozyme 1	23	15	1.05612e+09
P06174	HEM4_YEAST	HEM4	Uroporphyrinogen-III synthase	4	4	220769
P06182	CCHL_YEAST	CYC3	Holocytochrome-c synthase	7	7	3.40342e+06
P06197	PIS_YEAST	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	4	4	4.7393e+06
P06208	LEU1_YEAST	LEU4	2-isopropylmalate synthase	23	12	1.3822e+07
P06242	KIN28_YEAST	KIN28	Serine/threonine-protein kinase KIN28	4	4	196506
P06244	KAPA_YEAST	TPK1	cAMP-dependent protein kinase type 1	3	3	184203
P06245	KAPB_YEAST	TPK2	cAMP-dependent protein kinase type 2	10	7	2.4271e+06
P06280	AGAL_HUMAN	GLA	Alpha-galactosidase A	4	4	384347
P06396	GELS_HUMAN	GSN	Gelsolin	18	18	6.30622e+06
P06400	RB_HUMAN	RB1	Retinoblastoma-associated protein	2	2	57914.6
P06454	PTMA_HUMAN	PTMA	Prothymosin alpha	4	4	1.51026e+07
P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1	14	13	6.36758e+06
P06576	ATPB_HUMAN	ATP5F1B	ATP synthase subunit beta, mitochondrial	12	12	3.63102e+07
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	1	1	59922.7
P06634	DED1_YEAST	DED1	ATP-dependent RNA helicase DED1	21	16	1.3753e+07
P06700	SIR2_YEAST	SIR2	NAD-dependent histone deacetylase SIR2	4	4	455139
P06701	SIR3_YEAST	SIR3	Regulatory protein SIR3	4	4	165389
P06703	S10A6_HUMAN	S100A6	Protein S100-A6	3	3	1.91654e+08
P06704	CDC31_YEAST	CDC31	Cell division control protein 31	5	5	520285
P06720	AGAL_ECOLI	melA	Alpha-galactosidase	1	1	2.57571e+06
P06730	IF4E_HUMAN	EIF4E	Eukaryotic translation initiation factor 4E	7	7	1.03262e+07
P06733	ENOA_HUMAN	ENO1	Alpha-enolase	18	17	1.29371e+08
P06737	PYGL_HUMAN	PYGL	Glycogen phosphorylase, liver form	29	25	5.39662e+06
P06738	PHSG_YEAST	GPH1	Glycogen phosphorylase	34	34	1.03116e+07
P06744	G6PI_HUMAN	GPI	Glucose-6-phosphate isomerase	18	15	1.38376e+07
P06746	DPOLB_HUMAN	POLB	DNA polymerase beta	2	2	241022
P06748	NPM_HUMAN	NPM1	Nucleophosmin	7	7	8.58668e+07
P06753	TPM3_HUMAN	TPM3	Tropomyosin alpha-3 chain	2	2	6.64649e+06
P06756	ITAV_HUMAN	ITGAV	Integrin alpha-V	16	16	871900
P06774	HAP2_YEAST	HAP2	Transcriptional activator HAP2	2	2	31138
P06777	RAD1_YEAST	RAD1	DNA repair protein RAD1	4	4	2.96818e+06
P06778	RAD52_YEAST	RAD52	DNA repair and recombination protein RAD52	5	5	552046
P06779	RAD7_YEAST	RAD7	DNA repair protein RAD7	1	1	863290
P06780	RHO1_YEAST	RHO1	GTP-binding protein RHO1	6	4	2.70235e+07
P06781	RHO2_YEAST	RHO2	GTP-binding protein RHO2	4	4	2.01977e+06
P06782	SNF1_YEAST	SNF1	Carbon catabolite-derepressing protein kinase	13	13	1.1808e+06
P06785	TYSY_YEAST	CDC21	Thymidylate synthase	9	9	1.38641e+06
P06786	TOP2_YEAST	TOP2	DNA topoisomerase 2	26	26	9.12171e+06
P06787	CALM_YEAST	CMD1	Calmodulin	7	7	1.56286e+07
P06839	RAD3_YEAST	RAD3	General transcription and DNA repair factor IIH helicase subunit XPD	4	4	128223
