Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57360.raw
P14020	DPM1_YEAST	DPM1	Dolichol-phosphate mannosyltransferase	12	12	1.79734e+07
P14065	GCY1_YEAST	GCY1	Glycerol 2-dehydrogenase (NADP(+))	14	13	4.61865e+06
P14120	RL30_YEAST	RPL30	Large ribosomal subunit protein eL30	4	4	4.76275e+07
P14126	RL3_YEAST	RPL3	Large ribosomal subunit protein uL3	20	20	9.21516e+07
P14164	ABF1_YEAST	ABF1	ARS-binding factor 1	10	10	2.0236e+06
P14174	MIF_HUMAN	MIF	Macrophage migration inhibitory factor	3	3	6.3806e+07
P14209	CD99_HUMAN	CD99	CD99 antigen	2	2	1.19491e+06
P14306	CPYI_YEAST	TFS1	Carboxypeptidase Y inhibitor	6	6	5.84676e+06
P14314	GLU2B_HUMAN	PRKCSH	Glucosidase 2 subunit beta	17	17	1.42837e+07
P14324	FPPS_HUMAN	FDPS	Farnesyl pyrophosphate synthase	6	6	6.91728e+06
P14359	SNA3_YEAST	SNA3	Protein SNA3	1	1	1.27633e+06
P14373	TRI27_HUMAN	TRIM27	Zinc finger protein RFP	6	6	877544
P14384	CBPM_HUMAN	CPM	Carboxypeptidase M	8	8	1.25803e+06
P14406	CX7A2_HUMAN	COX7A2	Cytochrome c oxidase subunit 7A2, mitochondrial	2	2	5.80124e+06
P14540	ALF_YEAST	FBA1	Fructose-bisphosphate aldolase	16	16	6.94208e+08
P14550	AK1A1_HUMAN	AKR1A1	Aldo-keto reductase family 1 member A1	13	13	1.33158e+07
P14618	KPYM_HUMAN	PKM	Pyruvate kinase PKM	34	33	1.62321e+08
P14621	ACYP2_HUMAN	ACYP2	Acylphosphatase-2	1	1	7484.59
P14625	ENPL_HUMAN	HSP90B1	Endoplasmin	34	26	1.72737e+08
P14635	CCNB1_HUMAN	CCNB1	G2/mitotic-specific cyclin-B1	3	3	1.2694e+06
P14649	MYL6B_HUMAN	MYL6B	Myosin light chain 6B	1	1	170951
P14678;P63162	RSMB_HUMAN;RSMN_HUMAN	SNRPB;SNRPN	Small nuclear ribonucleoprotein-associated proteins B and B'	6	0	8.0881e+06
P14680	YAK1_YEAST	YAK1	Dual specificity protein kinase YAK1	11	11	3.11659e+06
P14681	KSS1_YEAST	KSS1	Mitogen-activated protein kinase KSS1	5	4	2.01688e+06
P14682	UBC3_YEAST	CDC34	Ubiquitin-conjugating enzyme E2-34 kDa	5	5	256946
P14693	SAM35_YEAST	SAM35	Sorting assembly machinery 35 kDa subunit	6	6	9.93838e+06
P14724	CDC26_YEAST	CDC26	Anaphase-promoting complex subunit CDC26	1	1	1003.84
P14735	IDE_HUMAN	IDE	Insulin-degrading enzyme	24	24	1.68429e+06
P14736	RAD4_YEAST	RAD4	DNA repair protein RAD4	2	2	8386.87
P14737	RAD9_YEAST	RAD9	DNA repair protein RAD9	1	1	2642.94
P14741	EI2BA_YEAST	GCN3	Translation initiation factor eIF2B subunit alpha	6	6	2.12968e+08
P14742	GFA1_YEAST	GFA1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	26	26	6.0401e+06
P14743	NMT_YEAST	NMT1	Glycylpeptide N-tetradecanoyltransferase	12	12	1.59357e+06
P14747	PP2B2_YEAST	CMP2	Serine/threonine-protein phosphatase 2B catalytic subunit A2	14	12	1.12153e+06
P14772	BPT1_YEAST	BPT1	Bile pigment transporter 1	15	15	3.61015e+06
P14832	CYPH_YEAST	CPR1	Peptidyl-prolyl cis-trans isomerase	5	5	2.40354e+08
P14843	AROF_YEAST	ARO3	Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited	15	14	9.48454e+06
P14854	CX6B1_HUMAN	COX6B1	Cytochrome c oxidase subunit 6B1	6	6	4.00185e+06
P14859	PO2F1_HUMAN	POU2F1	POU domain, class 2, transcription factor 1	4	1	16428.2
P14866	HNRPL_HUMAN	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	19	18	8.62264e+06
P14868	SYDC_HUMAN	DARS1	Aspartate--tRNA ligase, cytoplasmic	27	25	1.57968e+07
P14904	AMPL_YEAST	APE1	Vacuolar aminopeptidase 1	14	14	3.85836e+06
P14906	SEC63_YEAST	SEC63	Protein translocation protein SEC63	20	20	2.97603e+06
P14907	NSP1_YEAST	NSP1	Nucleoporin NSP1	28	28	2.98303e+07
P14908	MTF1_YEAST	MTF1	Mitochondrial transcription factor 1	4	4	229990
P14922	CYC8_YEAST	CYC8	General transcriptional corepressor CYC8	20	19	3.04051e+06
P14923	PLAK_HUMAN	JUP	Junction plakoglobin	21	19	6.50942e+06
P14927	QCR7_HUMAN	UQCRB	Cytochrome b-c1 complex subunit 7	4	4	3.77902e+06
P15019	TAL1_YEAST	TAL1	Transaldolase	16	15	4.23239e+07
P15036	ETS2_HUMAN	ETS2	Protein C-ets-2	1	1	3398.92
P15108	HSC82_YEAST	HSC82	ATP-dependent molecular chaperone HSC82	34	8	2.06919e+08
P15121	ALDR_HUMAN	AKR1B1	Aldo-keto reductase family 1 member B1	15	14	1.62269e+07
P15151	PVR_HUMAN	PVR	Poliovirus receptor	4	4	719177
P15169	CBPN_HUMAN	CPN1	Carboxypeptidase N catalytic chain	1	1	277204
P15170	ERF3A_HUMAN	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	16	9	2.94074e+06
P15179	SYDM_YEAST	MSD1	Aspartate--tRNA ligase, mitochondrial	3	3	202527
P15180	SYKC_YEAST	KRS1	Lysine--tRNA ligase, cytoplasmic	27	27	1.48531e+07
P15274	AMPD_YEAST	AMD1	AMP deaminase	24	23	2.16786e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	4	4	2.71953e+06
P15289	ARSA_HUMAN	ARSA	Arylsulfatase A	2	2	73084.5
P15291	B4GT1_HUMAN	B4GALT1	Beta-1,4-galactosyltransferase 1	7	7	3.15648e+06
P15303	SEC23_YEAST	SEC23	Protein transport protein SEC23	26	26	6.4674e+06
P15311	EZRI_HUMAN	EZR	Ezrin	15	14	6.71033e+06
P15315	CUP2_YEAST	CUP2	Transcriptional activator protein CUP2	2	2	195176
P15328	FOLR1_HUMAN	FOLR1	Folate receptor alpha	7	7	1.43379e+07
P15367	SEC11_YEAST	SEC11	Signal peptidase complex catalytic subunit SEC11	3	3	980751
P15374	UCHL3_HUMAN	UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	9	9	1.03013e+06
P15408	FOSL2_HUMAN	FOSL2	Fos-related antigen 2	2	2	251939
P15424	MS116_YEAST	MSS116	ATP-dependent RNA helicase MSS116, mitochondrial	16	16	1.57926e+06
P15436	DPOD_YEAST	POL3	DNA polymerase delta catalytic subunit	12	12	474262
P15442	GCN2_YEAST	GCN2	eIF-2-alpha kinase GCN2	7	7	620876
P15454	KGUA_YEAST	GUK1	Guanylate kinase	10	10	1.00975e+07
P15496	IDI1_YEAST	IDI1	Isopentenyl-diphosphate delta-isomerase	6	6	6.13301e+07
P15529	MCP_HUMAN	CD46	Membrane cofactor protein	8	8	3.34353e+06
P15531	NDKA_HUMAN	NME1	Nucleoside diphosphate kinase A	10	5	8.44358e+07
P15559	NQO1_HUMAN	NQO1	NAD(P)H dehydrogenase [quinone] 1	7	7	4.43235e+06
P15565	TRM1_YEAST	TRM1	tRNA (guanine(26)-N(2))-dimethyltransferase, mitochondrial	16	16	1.26266e+07
P15586	GNS_HUMAN	GNS	N-acetylglucosamine-6-sulfatase	9	9	1.19548e+06
P15624	SYFB_YEAST	FRS1	Phenylalanine--tRNA ligase beta subunit	28	28	1.35703e+07
P15625	SYFA_YEAST	FRS2	Phenylalanine--tRNA ligase alpha subunit	27	27	7.08741e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	2	2	88505.1
P15646	FBRL_YEAST	NOP1	rRNA 2'-O-methyltransferase fibrillarin	14	14	8.33936e+07
P15700	KCY_YEAST	URA6	Uridylate kinase	9	8	6.17815e+06
P15703	BGL2_YEAST	BGL2	Glucan 1,3-beta-glucosidase	9	9	9.18165e+06
P15705	STI1_YEAST	STI1	Heat shock protein STI1	32	32	1.63797e+07
P15731	UBC4_YEAST	UBC4	Ubiquitin-conjugating enzyme E2 4	3	2	1.50284e+07
P15732	UBC5_YEAST	UBC5	Ubiquitin-conjugating enzyme E2-16 kDa	1	1	6418.17
P15735	PHKG2_HUMAN	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	3	3	112898
P15790	CSK21_YEAST	CKA1	Casein kinase II subunit alpha	12	11	1.64825e+06
P15848	ARSB_HUMAN	ARSB	Arylsulfatase B	1	1	5919.63
P15873	PCNA_YEAST	POL30	Proliferating cell nuclear antigen	13	13	5.16161e+06
P15880	RS2_HUMAN	RPS2	40S ribosomal protein S2	13	13	3.32076e+07
P15891	ABP1_YEAST	ABP1	Actin-binding protein	26	26	1.45416e+07
P15924	DESP_HUMAN	DSP	Desmoplakin	52	52	3.85313e+06
P15927	RFA2_HUMAN	RPA2	Replication protein A 32 kDa subunit	6	6	2.08195e+06
P15938	PRP16_YEAST	PRP16	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	2	2	3912.78
P15941	MUC1_HUMAN	MUC1	Mucin-1	2	2	1.24012e+06
P15954	COX7C_HUMAN	COX7C	Cytochrome c oxidase subunit 7C, mitochondrial	1	1	5.88777e+06
P15992	HSP26_YEAST	HSP26	Heat shock protein 26	14	14	9.8661e+07
P15999	ATPA_RAT	Atp5f1a	ATP synthase subunit alpha, mitochondrial	1	1	16852.1
P16066	ANPRA_HUMAN	NPR1	Atrial natriuretic peptide receptor 1	7	7	722885
P16070	CD44_HUMAN	CD44	CD44 antigen	9	9	5.56987e+06
P16083	NQO2_HUMAN	NQO2	Ribosyldihydronicotinamide dehydrogenase [quinone]	6	6	2.81451e+06
P16104	H2AX_HUMAN	H2AX	Histone H2AX	5	2	6.02237e+08
P16120	THRC_YEAST	THR4	Threonine synthase	24	24	1.53791e+08
P16140	VATB_YEAST	VMA2	V-type proton ATPase subunit B	29	28	3.59339e+07
P16144	ITB4_HUMAN	ITGB4	Integrin beta-4	32	32	1.9141e+07
P16151	ERD1_YEAST	ERD1	Protein ERD1	1	1	116895
P16152	CBR1_HUMAN	CBR1	Carbonyl reductase [NADPH] 1	15	13	4.33855e+06
P16219	ACADS_HUMAN	ACADS	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	6	6	374262
P16220	CREB1_HUMAN	CREB1	Cyclic AMP-responsive element-binding protein 1	2	1	949051
P16278	BGAL_HUMAN	GLB1	Beta-galactosidase	10	10	672294
P16298	PP2BB_HUMAN	PPP3CB	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform	4	1	681880
P16333	NCK1_HUMAN	NCK1	Cytoplasmic protein NCK1	6	6	372889
P16370	RPB3_YEAST	RPB3	DNA-directed RNA polymerase II subunit RPB3	6	6	779371
P16383	GCFC2_HUMAN	GCFC2	GC-rich sequence DNA-binding factor 2	3	3	3.60671e+06
P16387	ODPA_YEAST	PDA1	Pyruvate dehydrogenase E1 component subunit alpha, mitochondrial	23	23	1.40431e+07
P16401	H15_HUMAN	H1-5	Histone H1.5	6	4	4.55598e+07
P16403	H12_HUMAN	H1-2	Histone H1.2	4	1	2.53252e+08
P16435	NCPR_HUMAN	POR	NADPH--cytochrome P450 reductase	17	17	1.13373e+06
P16451	ODPX_YEAST	PDX1	Pyruvate dehydrogenase complex protein X component, mitochondrial	12	12	2.51495e+06
P16455	MGMT_HUMAN	MGMT	Methylated-DNA--protein-cysteine methyltransferase	5	5	1.06316e+06
P16467	PDC5_YEAST	PDC5	Pyruvate decarboxylase isozyme 2	5	5	1.74206e+06
P16474	BIP_YEAST	KAR2	Endoplasmic reticulum chaperone BiP	29	26	2.51638e+08
P16521	EF3A_YEAST	YEF3	Elongation factor 3A	45	32	7.80656e+07
P16522	CDC23_YEAST	CDC23	Anaphase-promoting complex subunit CDC23	2	2	156032
P16547	OM45_YEAST	OM45	Mitochondrial outer membrane protein OM45	14	14	3.23589e+06
P16550	APA1_YEAST	APA1	Protein APA1	14	14	8.22609e+06
P16591	FER_HUMAN	FER	Tyrosine-protein kinase Fer	5	4	422425
P16603	NCPR_YEAST	NCP1	NADPH--cytochrome P450 reductase	26	26	2.27011e+07
P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	32	19	2.51691e+07
P16622	HEMH_YEAST	HEM15	Ferrochelatase, mitochondrial	12	12	2.95226e+06
P16639	ATE1_YEAST	ATE1	Arginyl-tRNA--protein transferase 1	4	4	3.69751e+06
P16649	TUP1_YEAST	TUP1	General transcriptional corepressor TUP1	26	26	3.09682e+06
P16659	SYP_ECOLI	proS	Proline--tRNA ligase	4	4	3.14283e+06
P16661	ALG1_YEAST	ALG1	Chitobiosyldiphosphodolichol beta-mannosyltransferase	8	8	1.75385e+06
P16664	RGP1_YEAST	RGP1	Guanine nucleotide exchange factor subunit RGP1	5	5	435884
P16861	PFKA1_YEAST	PFK1	ATP-dependent 6-phosphofructokinase subunit alpha	44	42	4.57422e+07
P16862	PFKA2_YEAST	PFK2	ATP-dependent 6-phosphofructokinase subunit beta	41	41	1.09836e+08
P16930	FAAA_HUMAN	FAH	Fumarylacetoacetase	2	2	106796
P16949	STMN1_HUMAN	STMN1	Stathmin	7	5	1.56923e+07
P16965	STF2_YEAST	STF2	ATPase-stabilizing factor 15 kDa protein	4	4	1.01522e+07
P16989	YBOX3_HUMAN	YBX3	Y-box-binding protein 3	8	8	5.79018e+06
P17050	NAGAB_HUMAN	NAGA	Alpha-N-acetylgalactosaminidase	3	3	5.25266e+06
P17064	FCY2_YEAST	FCY2	Purine-cytosine permease FCY2	2	2	421370
P17065	SEC2_YEAST	SEC2	Rab guanine nucleotide exchange factor SEC2	9	9	376152
P17076	RL8A_YEAST	RPL8A	Large ribosomal subunit protein eL8A	16	4	9.79947e+07
P17096	HMGA1_HUMAN	HMGA1	High mobility group protein HMG-I/HMG-Y	4	4	6.60836e+06
P17106	CBF1_YEAST	CBF1	Centromere-binding protein 1	11	11	2.01591e+06
P17121	SAC7_YEAST	SAC7	GTPase-activating protein SAC7	9	9	994742
P17152	TMM11_HUMAN	TMEM11	Transmembrane protein 11, mitochondrial	3	3	350213
P17157	PHO85_YEAST	PHO85	Cyclin-dependent protein kinase PHO85	8	8	2.82781e+06
P17169	GLMS_ECOLI	glmS	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	2	2	75213.6
P17174	AATC_HUMAN	GOT1	Aspartate aminotransferase, cytoplasmic	16	15	3.66093e+06
P17252	KPCA_HUMAN	PRKCA	Protein kinase C alpha type	8	3	658007
P17255	VATA_YEAST	VMA1	V-type proton ATPase catalytic subunit A	54	52	4.65282e+07
P17275	JUNB_HUMAN	JUNB	Transcription factor jun-B	8	8	2.92974e+07
P17301	ITA2_HUMAN	ITGA2	Integrin alpha-2	24	24	2.57686e+07
P17423	KHSE_YEAST	THR1	Homoserine kinase	10	10	1.54379e+07
P17442	PHO81_YEAST	PHO81	Phosphate system positive regulatory protein PHO81	31	31	1.47553e+06
P17480	UBF1_HUMAN	UBTF	Nucleolar transcription factor 1	15	15	1.20202e+06
P17505	MDHM_YEAST	MDH1	Malate dehydrogenase, mitochondrial	14	14	8.39967e+06
P17535	JUND_HUMAN	JUND	Transcription factor jun-D	3	3	30142.9
P17536	TPM1_YEAST	TPM1	Tropomyosin-1	13	13	1.45927e+07
P17544	ATF7_HUMAN	ATF7	Cyclic AMP-dependent transcription factor ATF-7	4	4	351834
P17555	CAP_YEAST	SRV2	Adenylyl cyclase-associated protein	19	19	3.55724e+07
P17568	NDUB7_HUMAN	NDUFB7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	5	5	1.42692e+06
P17612	KAPCA_HUMAN	PRKACA	cAMP-dependent protein kinase catalytic subunit alpha	6	2	1.80687e+06
P17629	HPR1_YEAST	HPR1	THO complex subunit HPR1	10	10	440429
P17649	GABAT_YEAST	UGA1	4-aminobutyrate aminotransferase	25	25	3.20286e+06
P17655	CAN2_HUMAN	CAPN2	Calpain-2 catalytic subunit	16	16	4.69294e+06
P17676	CEBPB_HUMAN	CEBPB	CCAAT/enhancer-binding protein beta	6	6	886563
P17695	GLRX2_YEAST	GRX2	Glutaredoxin-2	7	7	4.87534e+06
P17706	PTN2_HUMAN	PTPN2	Tyrosine-protein phosphatase non-receptor type 2	5	5	1.31288e+06
P17709	HXKG_YEAST	GLK1	Glucokinase-1	18	18	5.01122e+07
P17812	PYRG1_HUMAN	CTPS1	CTP synthase 1	18	16	2.8493e+06
P17813	EGLN_HUMAN	ENG	Endoglin	7	7	546045
P17844	DDX5_HUMAN	DDX5	Probable ATP-dependent RNA helicase DDX5	18	18	6.71097e+06
P17858	PFKAL_HUMAN	PFKL	ATP-dependent 6-phosphofructokinase, liver type	10	10	1.35885e+06
P17883	SKI3_YEAST	SKI3	Superkiller protein 3	23	23	1.23915e+06
P17890	RPC7_YEAST	RPC31	DNA-directed RNA polymerase III subunit RPC7	1	1	6849.5
P17891	CLC1_YEAST	CLC1	Clathrin light chain	15	15	1.24924e+07
P17898	CPT1_YEAST	CPT1	Cholinephosphotransferase 1	2	2	1.05936e+06
P17931	LEG3_HUMAN	LGALS3	Galectin-3	8	8	1.67688e+07
P17967	PDI_YEAST	PDI1	Protein disulfide-isomerase	24	23	3.64249e+07
P17980	PRS6A_HUMAN	PSMC3	26S proteasome regulatory subunit 6A	20	19	4.53092e+06
P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	26	26	7.95499e+06
P18031	PTN1_HUMAN	PTPN1	Tyrosine-protein phosphatase non-receptor type 1	14	14	4.39114e+06
P18074	ERCC2_HUMAN	ERCC2	General transcription and DNA repair factor IIH helicase subunit XPD	2	2	5684.66
P18077	RL35A_HUMAN	RPL35A	60S ribosomal protein L35a	6	6	1.79524e+07
P18084	ITB5_HUMAN	ITGB5	Integrin beta-5	10	10	922612
P18085	ARF4_HUMAN	ARF4	ADP-ribosylation factor 4	9	6	2.42146e+07
P18124	RL7_HUMAN	RPL7	60S ribosomal protein L7	11	11	2.90747e+07
P18206	VINC_HUMAN	VCL	Vinculin	57	57	5.04401e+07
P18239	ADT2_YEAST	PET9	ADP,ATP carrier protein 2	14	9	3.16052e+07
P18409	MDM10_YEAST	MDM10	Mitochondrial distribution and morphology protein 10	5	5	1.74296e+06
P18410	SPO7_YEAST	SPO7	Sporulation-specific protein SPO7	2	2	124486
P18414	ERD2_YEAST	ERD2	ER lumen protein-retaining receptor	3	3	1.61621e+06
P18433	PTPRA_HUMAN	PTPRA	Receptor-type tyrosine-protein phosphatase alpha	2	2	6202.49
P18480	SNF5_YEAST	SNF5	SWI/SNF chromatin-remodeling complex subunit SNF5	3	3	8341.01
P18494	GLN3_YEAST	GLN3	Nitrogen regulatory protein GLN3	5	5	133734
P18496	ATP10_YEAST	ATP10	Mitochondrial ATPase complex subunit ATP10	4	4	74182.4
P18544	ARGD_YEAST	ARG8	Acetylornithine aminotransferase, mitochondrial	2	2	2840.93
P18562	UPP_YEAST	FUR1	Uracil phosphoribosyltransferase	10	10	8.51659e+06
P18583	SON_HUMAN	SON	Protein SON	31	31	3.15864e+06
P18615	NELFE_HUMAN	NELFE	Negative elongation factor E	10	10	2.68254e+06
P18621	RL17_HUMAN	RPL17	60S ribosomal protein L17	8	8	3.08646e+07
P18634	ART10_YEAST	ART10	Arrestin-related trafficking adapter 10	2	2	14314.5
P18669	PGAM1_HUMAN	PGAM1	Phosphoglycerate mutase 1	10	3	1.71909e+07
P18754	RCC1_HUMAN	RCC1	Regulator of chromosome condensation	11	11	8.65875e+06
P18759	SEC18_YEAST	SEC18	Vesicular-fusion protein SEC18	24	24	4.78095e+06
P18827	SDC1_HUMAN	SDC1	Syndecan-1	2	2	375123
P18843	NADE_ECOLI	nadE	NH(3)-dependent NAD(+) synthetase	3	3	1.18456e+06
P18846	ATF1_HUMAN	ATF1	Cyclic AMP-dependent transcription factor ATF-1	1	1	179868
P18850	ATF6A_HUMAN	ATF6	Cyclic AMP-dependent transcription factor ATF-6 alpha	1	1	265169
P18851	GBB_YEAST	STE4	Guanine nucleotide-binding protein subunit beta	3	3	93861.6
P18852	GBG_YEAST	STE18	Guanine nucleotide-binding protein subunit gamma	1	1	6667.89
P18858	DNLI1_HUMAN	LIG1	DNA ligase 1	17	17	8.7222e+06
P18859	ATP5J_HUMAN	ATP5PF	ATP synthase-coupling factor 6, mitochondrial	4	4	4.74931e+06
P18887	XRCC1_HUMAN	XRCC1	DNA repair protein XRCC1	5	5	404865
P18888	SNF6_YEAST	SNF6	Transcription regulatory protein SNF6	3	3	246414
P18898	PGTB1_YEAST	CDC43	Geranylgeranyl transferase type-1 subunit beta	3	3	102922
P18899	DDR48_YEAST	DDR48	Stress protein DDR48	7	7	4.31856e+06
P18900	COQ1_YEAST	COQ1	Hexaprenyl pyrophosphate synthase, mitochondrial	10	10	3.19238e+06
P18961	YPK2_YEAST	YPK2	Serine/threonine-protein kinase YPK2/YKR2	9	9	422396
P18962	DAP2_YEAST	DAP2	Dipeptidyl aminopeptidase B	11	11	2.72321e+06
P18963	IRA1_YEAST	IRA1	Inhibitory regulator protein IRA1	16	16	1.28776e+06
P19073	CDC42_YEAST	CDC42	Cell division control protein 42	3	3	3.99455e+06
P19075	TSN8_HUMAN	TSPAN8	Tetraspanin-8	2	2	3.57694e+06
P19097	FAS2_YEAST	FAS2	Fatty acid synthase subunit alpha	81	81	1.35937e+07
P19146	ARF2_YEAST	ARF2	ADP-ribosylation factor 2	2	2	1.6377e+07
P19158	IRA2_YEAST	IRA2	Inhibitory regulator protein IRA2	11	11	827889
P19174	PLCG1_HUMAN	PLCG1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1	11	11	451425
P19211	IF5A2_YEAST	ANB1	Eukaryotic translation initiation factor 5A-2	2	2	1.12875e+06
P19256	LFA3_HUMAN	CD58	Lymphocyte function-associated antigen 3	3	3	892229
P19262	ODO2_YEAST	KGD2	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	11	11	6.87899e+06
P19263	MED14_YEAST	RGR1	Mediator of RNA polymerase II transcription subunit 14	11	11	1.32112e+06
P19338	NUCL_HUMAN	NCL	Nucleolin	23	23	2.48088e+07
P19358	METK2_YEAST	SAM2	S-adenosylmethionine synthase 2	10	10	1.00282e+07
P19367	HXK1_HUMAN	HK1	Hexokinase-1	2	2	226565
P19387	RPB3_HUMAN	POLR2C	DNA-directed RNA polymerase II subunit RPB3	5	5	1.20918e+06
P19388	RPAB1_HUMAN	POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1	4	4	1.1958e+06
P19404	NDUV2_HUMAN	NDUFV2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	8	8	1.98011e+06
P19414	ACON_YEAST	ACO1	Aconitate hydratase, mitochondrial	38	36	6.83541e+07
P19447	ERCC3_HUMAN	ERCC3	General transcription and DNA repair factor IIH helicase subunit XPB	3	3	97790.8
P19454	CSK22_YEAST	CKA2	Casein kinase II subunit alpha'	11	11	3.21905e+06
P19474	RO52_HUMAN	TRIM21	E3 ubiquitin-protein ligase TRIM21	4	4	864234
P19516	COX11_YEAST	COX11	Cytochrome c oxidase assembly protein COX11, mitochondrial	3	3	1.41224e+06
P19524	MYO2_YEAST	MYO2	Myosin-2	47	42	6.79065e+06
P19525	E2AK2_HUMAN	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase	12	12	3.17117e+08
P19541	RDS2_YEAST	RDS2	Regulator of drug sensitivity 2	3	3	4585.13
P19623	SPEE_HUMAN	SRM	Spermidine synthase	12	11	2.76896e+06
P19658	EXO70_YEAST	EXO70	Exocyst complex component EXO70	5	5	1.13912e+06
P19659	MED15_YEAST	GAL11	Mediator of RNA polymerase II transcription subunit 15	11	11	835672
P19735	PRP6_YEAST	PRP6	Pre-mRNA-splicing factor 6	4	4	213469
P19736	PRP9_YEAST	PRP9	Pre-mRNA-splicing factor PRP9	4	4	481018
P19784	CSK22_HUMAN	CSNK2A2	Casein kinase II subunit alpha'	8	8	658241
P19812	UBR1_YEAST	UBR1	E3 ubiquitin-protein ligase UBR1	27	27	1.80071e+06
P19823	ITIH2_HUMAN	ITIH2	Inter-alpha-trypsin inhibitor heavy chain H2	7	7	1.41187e+07
P19827	ITIH1_HUMAN	ITIH1	Inter-alpha-trypsin inhibitor heavy chain H1	1	1	808708
P19838	NFKB1_HUMAN	NFKB1	Nuclear factor NF-kappa-B p105 subunit	8	8	2.32553e+06
P19880	AP1_YEAST	YAP1	AP-1-like transcription factor YAP1	13	13	2.36444e+06
P19881	PNPP_YEAST	PHO13	4-nitrophenylphosphatase	12	12	3.6287e+06
P19882	HSP60_YEAST	HSP60	Heat shock protein 60, mitochondrial	32	30	4.02711e+07
P19926	AGP_ECOLI	agp	Glucose-1-phosphatase	8	8	1.10847e+06
P19955	KGD4_YEAST	YMR31	Alpha-ketoglutarate dehydrogenase subunit 4, mitochondrial	5	5	1.97382e+06
P20020	AT2B1_HUMAN	ATP2B1	Plasma membrane calcium-transporting ATPase 1	26	15	2.89449e+06
P20042	IF2B_HUMAN	EIF2S2	Eukaryotic translation initiation factor 2 subunit 2	20	20	7.52734e+06
P20049	TYR1_YEAST	TYR1	Prephenate dehydrogenase [NADP(+)]	9	9	1.09557e+06
P20051	PYRC_YEAST	URA4	Dihydroorotase	9	9	6.23818e+06
P20053	PRP4_YEAST	PRP4	U4/U6 small nuclear ribonucleoprotein PRP4	3	3	176922
P20073	ANXA7_HUMAN	ANXA7	Annexin A7	19	19	3.80899e+06
P20081	FKBP_YEAST	FPR1	FK506-binding protein 1	6	6	5.58876e+07
P20084	RM33_YEAST	MRPL33	Large ribosomal subunit protein uL30m	2	2	290533
P20095	PRP2_YEAST	PRP2	Pre-mRNA-splicing factor ATP-dependent RNA helicase-like protein PRP2	4	4	560640
P20107	ZRC1_YEAST	ZRC1	Vacuolar zinc transporter ZRC1	4	4	1.52617e+06
P20133	PGTB2_YEAST	BET2	Geranylgeranyl transferase type-2 subunit beta	4	4	2.93638e+06
P20134	SFL1_YEAST	SFL1	Flocculation suppression protein	3	3	5201.33
P20138	CD33_HUMAN	CD33	Myeloid cell surface antigen CD33	2	2	157057
P20226	TBP_HUMAN	TBP	TATA-box-binding protein	1	1	1.15459e+06
P20290	BTF3_HUMAN	BTF3	Transcription factor BTF3	5	5	4.67004e+06
P20339	RAB5A_HUMAN	RAB5A	Ras-related protein Rab-5A	7	5	7.51439e+06
P20340	RAB6A_HUMAN	RAB6A	Ras-related protein Rab-6A	5	2	3.72482e+06
P20424	SRP54_YEAST	SRP54	Signal recognition particle subunit SRP54	15	15	3.57038e+06
P20433	RPB4_YEAST	RPB4	DNA-directed RNA polymerase II subunit RPB4	5	5	2.73625e+06
P20434	RPAB1_YEAST	RPB5	DNA-directed RNA polymerases I, II, and III subunit RPABC1	6	6	2.49293e+06
P20435	RPAB2_YEAST	RPO26	DNA-directed RNA polymerases I, II, and III subunit RPABC2	2	2	3.45709e+06
P20436	RPAB3_YEAST	RPB8	DNA-directed RNA polymerases I, II, and III subunit RPABC3	4	4	2.29343e+06
P20447	DBP3_YEAST	DBP3	ATP-dependent RNA helicase DBP3	18	18	3.34672e+07
P20448	DBP4_YEAST	HCA4	ATP-dependent RNA helicase HCA4	10	10	2.34363e+06
P20449	DBP5_YEAST	DBP5	ATP-dependent RNA helicase DBP5	21	21	2.97799e+06
