Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57349.raw
P21170	SPEA_ECOLI	speA	Biosynthetic arginine decarboxylase	4	4	1.39442e+07
P21177	FADB_ECOLI	fadB	Fatty acid oxidation complex subunit alpha	8	8	939895
P21179	CATE_ECOLI	katE	Catalase HPII	4	4	6.54868e+06
P21182	DCAM_YEAST	SPE2	S-adenosylmethionine decarboxylase proenzyme	3	3	1.68794e+06
P21192	ACE2_YEAST	ACE2	Metallothionein expression activator	3	3	855380
P21242	PSA7_YEAST	PRE10	Probable proteasome subunit alpha type-7	11	11	1.44052e+07
P21243	PSA1_YEAST	SCL1	Proteasome subunit alpha type-1	14	12	6.5307e+06
P21264	PUR6_YEAST	ADE2	Phosphoribosylaminoimidazole carboxylase	27	27	2.76744e+06
P21266	GSTM3_HUMAN	GSTM3	Glutathione S-transferase Mu 3	14	13	8.49541e+06
P21269	CCA1_YEAST	CCA1	CCA tRNA nucleotidyltransferase, mitochondrial	7	7	1.87251e+06
P21281	VATB2_HUMAN	ATP6V1B2	V-type proton ATPase subunit B, brain isoform	15	11	6.24386e+07
P21283	VATC1_HUMAN	ATP6V1C1	V-type proton ATPase subunit C 1	8	7	837512
P21291	CSRP1_HUMAN	CSRP1	Cysteine and glycine-rich protein 1	9	9	9.04939e+06
P21304	PWP1_YEAST	PWP1	Periodic tryptophan protein 1	14	14	1.48314e+07
P21306	ATP5E_YEAST	ATP15	ATP synthase subunit epsilon, mitochondrial	3	3	3.1857e+06
P21333	FLNA_HUMAN	FLNA	Filamin-A	114	110	1.47318e+07
P21339	MSB1_YEAST	MSB1	Morphogenesis-related protein MSB1	4	4	4911
P21359	NF1_HUMAN	NF1	Neurofibromin	14	14	3.54913e+06
P21362	YCIF_ECOLI	yciF	Protein YciF	1	1	1549.76
P21367	YCAC_ECOLI	ycaC	Probable hydrolase YcaC	4	4	5.49894e+06
P21369	PNCA_ECOLI	pncA	Nicotinamidase	1	1	140829
P21373	UTR1_YEAST	UTR1	NAD(+) kinase	7	7	585775
P21375	OSM1_YEAST	OSM1	Fumarate reductase 2	12	12	1.06515e+06
P21399	ACOC_HUMAN	ACO1	Cytoplasmic aconitate hydratase	22	20	3.38682e+06
P21499	RNR_ECOLI	rnr	Ribonuclease R	3	3	754305
P21507	SRMB_ECOLI	srmB	ATP-dependent RNA helicase SrmB	2	2	10433.6
P21513	RNE_ECOLI	rne	Ribonuclease E	11	11	3.38705e+06
P21524	RIR1_YEAST	RNR1	Ribonucleoside-diphosphate reductase large chain 1	14	11	5.38292e+06
P21538	REB1_YEAST	REB1	DNA-binding protein REB1	15	15	2.67566e+06
P21560	CBP3_YEAST	CBP3	Protein CBP3, mitochondrial	5	5	890816
P21576	VPS1_YEAST	VPS1	Vacuolar protein sorting-associated protein 1	32	32	5.54333e+06
P21589	5NTD_HUMAN	NT5E	5'-nucleotidase	9	9	1.01449e+07
P21599	KPYK2_ECOLI	pykA	Pyruvate kinase II	10	10	453897
P21645	LPXD_ECOLI	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	1	1	7755.8
P21734	UBC1_YEAST	UBC1	Ubiquitin-conjugating enzyme E2 1	5	5	1.79156e+06
P21796	VDAC1_HUMAN	VDAC1	Voltage-dependent anion-selective channel protein 1	16	16	1.76292e+07
P21801	SDHB_YEAST	SDH2	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	2	2	133900
P21825	SEC62_YEAST	SEC62	Translocation protein SEC62	3	3	951746
P21827	RCC1_YEAST	SRM1	Guanine nucleotide exchange factor SRM1	12	12	1.66561e+06
P21888	SYC_ECOLI	cysS	Cysteine--tRNA ligase	3	3	2.67602e+06
P21889	SYD_ECOLI	aspS	Aspartate--tRNA ligase	11	11	1.02583e+06
P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	9	9	2.10669e+06
P21926	CD9_HUMAN	CD9	CD9 antigen	2	2	3.50451e+06
P21951	DPOE_YEAST	POL2	DNA polymerase epsilon catalytic subunit A	5	5	791362
P21953	ODBB_HUMAN	BCKDHB	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	4	4	1.06605e+06
P21954	IDHP_YEAST	IDP1	Isocitrate dehydrogenase [NADP], mitochondrial	23	19	8.22472e+06
P21957	OPI1_YEAST	OPI1	Transcriptional repressor OPI1	1	1	3344.62
P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase	7	7	3.82049e+06
P21965	MCK1_YEAST	MCK1	Protein kinase MCK1	16	15	5.32298e+06
P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	23	22	3.83564e+06
P22007	FNTB_YEAST	RAM1	Protein farnesyltransferase subunit beta	4	4	96585.5
P22023	KRE5_YEAST	KRE5	Killer toxin-resistance protein 5	19	19	1.50708e+06
P22033	MUTA_HUMAN	MMUT	Methylmalonyl-CoA mutase, mitochondrial	15	14	1.75106e+07
P22059	OSBP1_HUMAN	OSBP	Oxysterol-binding protein 1	19	17	1.57515e+06
P22061	PIMT_HUMAN	PCMT1	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	8	8	1.08874e+06
P22082	SNF2_YEAST	SNF2	Transcription regulatory protein SNF2	8	8	355987
P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	16	13	1.11757e+07
P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3	34	34	5.01839e+06
P22106	ASNB_ECOLI	asnB	Asparagine synthetase B [glutamine-hydrolyzing]	8	8	1.41814e+06
P22108	APA2_YEAST	APA2	Diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase 2	6	6	789414
P22133	MDHC_YEAST	MDH2	Malate dehydrogenase, cytoplasmic	7	7	5.81454e+06
P22134	MAG_YEAST	MAG1	DNA-3-methyladenine glycosylase	6	6	164478
P22135	ATP12_YEAST	ATP12	Protein ATP12, mitochondrial	2	2	199034
P22137	CLH_YEAST	CHC1	Clathrin heavy chain	61	61	7.04055e+06
P22138	RPA2_YEAST	RPA135	DNA-directed RNA polymerase I subunit RPA135	29	28	726609
P22139	RPAB5_YEAST	RPB10	DNA-directed RNA polymerases I, II, and III subunit RPABC5	1	1	1.47568e+06
P22140	EPT1_YEAST	EPT1	Choline/ethanolaminephosphotransferase 1	1	1	209091
P22141	PSB4_YEAST	PRE1	Proteasome subunit beta type-4	5	5	2.53242e+06
P22146	GAS1_YEAST	GAS1	1,3-beta-glucanosyltransferase GAS1	7	7	3.95576e+06
P22147	XRN1_YEAST	XRN1	5'-3' exoribonuclease 1	49	49	1.33022e+07
P22149	AFT1_YEAST	AFT1	Iron-regulated transcriptional activator AFT1	2	2	54444.9
P22202	HSP74_YEAST	SSA4	Heat shock protein SSA4	17	8	1.02878e+08
P22203	VATE_YEAST	VMA4	V-type proton ATPase subunit E	11	11	1.23291e+07
P22204	DBF2_YEAST	DBF2	Cell cycle protein kinase DBF2	7	4	1.83539e+06
P22211	NPR1_YEAST	NPR1	Nitrogen permease reactivator protein	8	8	6.94058e+06
P22213	SLY1_YEAST	SLY1	Protein SLY1	17	17	633226
P22214	SEC22_YEAST	SEC22	Protein transport protein SEC22	3	3	875040
P22215	SLY41_YEAST	SLY41	Uncharacterized transporter SLY41	3	3	239614
P22216	RAD53_YEAST	RAD53	Serine/threonine-protein kinase RAD53	4	4	6556.49
P22217	TRX1_YEAST	TRX1	Thioredoxin-1	7	5	8.39854e+07
P22219	VPS15_YEAST	VPS15	Serine/threonine-protein kinase VPS15	2	2	21517.1
P22224	SEC15_YEAST	SEC15	Exocyst complex component SEC15	8	8	300418
P22226;P54230	CTHL1_BOVIN;CTHL1_SHEEP	CATHL1;CATHL1A	Cathelicidin-1	2	0	8631.35
P22234	PUR6_HUMAN	PAICS	Multifunctional protein ADE2	15	15	9.6007e+06
P22255	CYSQ_ECOLI	cysQ	3'(2'),5'-bisphosphate nucleotidase CysQ	5	5	1.46052e+06
P22256	GABT_ECOLI	gabT	4-aminobutyrate aminotransferase GabT	12	12	7.07102e+06
P22259	PCKA_ECOLI	pckA	Phosphoenolpyruvate carboxykinase (ATP)	16	16	3.84238e+06
P22276	RPC2_YEAST	RET1	DNA-directed RNA polymerase III subunit RPC2	11	11	1.02293e+06
P22307	NLTP_HUMAN	SCP2	Non-specific lipid-transfer protein	7	7	2.1188e+06
P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	37	37	1.72898e+07
P22333	ADD_ECOLI	add	Adenosine deaminase	3	3	489834
P22336	RFA1_YEAST	RFA1	Replication factor A protein 1	19	19	1.43159e+07
P22352	GPX3_HUMAN	GPX3	Glutathione peroxidase 3	2	2	351138
P22392	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	6	2	1.75461e+07
P22415	USF1_HUMAN	USF1	Upstream stimulatory factor 1	1	1	18526.2
P22434	PDE1_YEAST	PDE1	3',5'-cyclic-nucleotide phosphodiesterase 1	2	2	203724
P22438	SYMM_YEAST	MSM1	Methionine--tRNA ligase, mitochondrial	2	2	7587.25
P22466	GALA_HUMAN	GAL	Galanin peptides	2	2	62211.7
P22470	SAN1_YEAST	SAN1	Protein SAN1	3	3	94312.3
P22515	UBA1_YEAST	UBA1	Ubiquitin-activating enzyme E1 1	42	42	1.22648e+07
P22516	CHL1_YEAST	CHL1	ATP-dependent DNA helicase CHL1	1	1	5047.23
P22517	KCC2_YEAST	CMK2	Calcium/calmodulin-dependent protein kinase II	18	18	4.50884e+06
P22524	MUKE_ECOLI	mukE	Chromosome partition protein MukE	1	1	109504
P22543	VPS34_YEAST	VPS34	Phosphatidylinositol 3-kinase VPS34	2	2	18476.2
P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	15	15	1.34426e+06
P22579	SIN3_YEAST	SIN3	Transcriptional regulatory protein SIN3	25	25	5.06126e+06
P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	20	19	8.71171e+07
P22670	RFX1_HUMAN	RFX1	MHC class II regulatory factor RFX1	9	8	3.19143e+06
P22681	CBL_HUMAN	CBL	E3 ubiquitin-protein ligase CBL	6	6	431729
P22694	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta	1	1	181304
P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	17	17	3.31686e+06
P22696	ESS1_YEAST	ESS1	Peptidyl-prolyl cis-trans isomerase ESS1	8	8	2.39853e+06
P22768	ASSY_YEAST	ARG1	Argininosuccinate synthase	16	16	1.18515e+06
P22803	TRX2_YEAST	TRX2	Thioredoxin-2	5	5	3.90669e+07
P22804	BET1_YEAST	BET1	Protein transport protein BET1	2	2	129840
P22830	HEMH_HUMAN	FECH	Ferrochelatase, mitochondrial	16	16	1.74897e+06
P22855	MAN1_YEAST	AMS1	Alpha-mannosidase	37	37	4.36253e+06
P22936	APN1_YEAST	APN1	Apurinic-apyrimidinic endonuclease 1	9	9	1.03143e+06
P22939	ISPA_ECOLI	ispA	Farnesyl diphosphate synthase	1	1	2937.79
P22943	HSP12_YEAST	HSP12	12 kDa heat shock protein	7	7	3.59412e+07
P23142	FBLN1_HUMAN	FBLN1	Fibulin-1	9	9	1.89564e+06
P23173	TNAB_ECOLI	tnaB	Low affinity tryptophan permease	1	1	308155
P23180	AIM17_YEAST	AIM17	Probable oxidoreductase AIM17	14	14	3.35207e+06
P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1	14	12	2.78851e+06
P23201	SPA2_YEAST	SPA2	Protein SPA2	25	25	1.14623e+06
P23202	URE2_YEAST	URE2	Transcriptional regulator URE2	6	6	1.10268e+06
P23219	PGH1_HUMAN	PTGS1	Prostaglandin G/H synthase 1	9	9	541134
P23229	ITA6_HUMAN	ITGA6	Integrin alpha-6	28	28	1.96659e+06
P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	28	27	1.42266e+07
P23248	RS3A2_YEAST	RPS1B	Small ribosomal subunit protein eS1B	11	2	4.9761e+07
P23254	TKT1_YEAST	TKL1	Transketolase 1	25	25	1.49204e+07
P23255	TAF2_YEAST	TAF2	Transcription initiation factor TFIID subunit 2	5	5	1.21318e+06
P23258	TBG1_HUMAN	TUBG1	Tubulin gamma-1 chain	11	4	1.66516e+06
P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	10	9	5.68219e+07
P23287	PP2B1_YEAST	CNA1	Serine/threonine-protein phosphatase 2B catalytic subunit A1	5	5	1.20571e+06
P23291	KC11_YEAST	YCK1	Casein kinase I homolog 1	13	10	1.78998e+07
P23292	KC12_YEAST	YCK2	Casein kinase I homolog 2	9	9	3.22908e+06
P23293	BUR1_YEAST	SGV1	Serine/threonine-protein kinase BUR1	8	8	4.05348e+06
P23301	IF5A1_YEAST	HYP2	Eukaryotic translation initiation factor 5A-1	6	4	6.27761e+07
P23331	KITH_ECOLI	tdk	Thymidine kinase	1	1	4899.38
P23337	GYS1_YEAST	GSY1	Glycogen [starch] synthase isoform 1	10	10	5.39195e+06
P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	15	14	1.29061e+06
P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic	16	16	4.38824e+06
P23394	PRP28_YEAST	PRP28	Pre-mRNA-splicing ATP-dependent RNA helicase PRP28	2	2	237218
P23396	RS3_HUMAN	RPS3	40S ribosomal protein S3	18	18	3.67223e+07
P23434	GCSH_HUMAN	GCSH	Glycine cleavage system H protein, mitochondrial	3	3	1.64985e+06
P23443	KS6B1_HUMAN	RPS6KB1	Ribosomal protein S6 kinase beta-1	3	3	75159.6
P23458	JAK1_HUMAN	JAK1	Tyrosine-protein kinase JAK1	3	3	138421
P23469	PTPRE_HUMAN	PTPRE	Receptor-type tyrosine-protein phosphatase epsilon	3	2	3.13586e+06
P23497	SP100_HUMAN	SP100	Nuclear autoantigen Sp-100	8	5	1.40582e+06
P23503	NAR1_YEAST	NAR1	Cytosolic Fe-S cluster assembly factor NAR1	1	1	6249.11
P23511	NFYA_HUMAN	NFYA	Nuclear transcription factor Y subunit alpha	2	2	37360.3
P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	21	17	4.2821e+07
P23528	COF1_HUMAN	CFL1	Cofilin-1	12	10	7.6728e+07
P23538	PPSA_ECOLI	ppsA	Phosphoenolpyruvate synthase	12	12	2.00899e+06
P23542	AATC_YEAST	AAT2	Aspartate aminotransferase, cytoplasmic	22	22	9.08214e+06
P23561	STE11_YEAST	STE11	Serine/threonine-protein kinase STE11	3	3	125353
P23585	HXT2_YEAST	HXT2	High-affinity glucose transporter HXT2	8	8	5.00329e+06
P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B	19	19	3.67572e+07
P23594	PP2A1_YEAST	PPH21	Serine/threonine-protein phosphatase PP2A-1 catalytic subunit	1	1	41844.2
P23595	PP2A2_YEAST	PPH22	Serine/threonine-protein phosphatase PP2A-2 catalytic subunit	7	1	4.32586e+06
P23615	SPT6_YEAST	SPT6	Transcription elongation factor SPT6	40	40	3.11173e+07
P23634	AT2B4_HUMAN	ATP2B4	Plasma membrane calcium-transporting ATPase 4	12	10	2.92082e+06
P23638	PSA3_YEAST	PRE9	Proteasome subunit alpha type-3	9	8	1.13873e+07
P23639	PSA2_YEAST	PRE8	Proteasome subunit alpha type-2	10	10	4.28296e+06
P23641	MPCP_YEAST	MIR1	Mitochondrial phosphate carrier protein	12	12	5.14507e+06
P23642	VAN1_YEAST	VAN1	Mannan polymerase I complex VAN1 subunit	7	7	2.3101e+07
P23643	VPS3_YEAST	VPS3	Vacuolar protein sorting-associated protein 3	4	4	130630
P23644	TOM40_YEAST	TOM40	Mitochondrial import receptor subunit TOM40	5	5	3.76588e+06
P23721	SERC_ECOLI	serC	Phosphoserine aminotransferase	9	9	1.44853e+06
P23724	PSB6_YEAST	PRE7	Proteasome subunit beta type-6	6	6	2.69669e+06
P23776	EXG1_YEAST	EXG1	Glucan 1,3-beta-glucosidase I/II	10	10	2.26273e+06
P23786	CPT2_HUMAN	CPT2	Carnitine O-palmitoyltransferase 2, mitochondrial	15	15	5.68583e+06
P23797	GPI12_YEAST	GPI12	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase	3	3	135524
P23827	ECOT_ECOLI	eco	Ecotin	4	4	1.21923e+06
P23830	PSS_ECOLI	pssA	CDP-diacylglycerol--serine O-phosphatidyltransferase	6	6	527518
P23833	SCO1_YEAST	SCO1	Protein SCO1, mitochondrial	4	4	708718
P23836	PHOP_ECOLI	phoP	Transcriptional regulatory protein PhoP	6	6	296746
P23839	YICC_ECOLI	yicC	Endoribonuclease YicC	5	5	242832
P23843	OPPA_ECOLI	oppA	Periplasmic oligopeptide-binding protein	5	5	494626
P23847	DPPA_ECOLI	dppA	Dipeptide-binding protein	14	14	3.46945e+06
P23857	PSPE_ECOLI	pspE	Thiosulfate sulfurtransferase PspE	3	3	963833
P23865	PRC_ECOLI	prc	Tail-specific protease	3	3	6.38764e+06
P23869	PPIB_ECOLI	ppiB	Peptidyl-prolyl cis-trans isomerase B	5	5	851662
P23882	FMT_ECOLI	fmt	Methionyl-tRNA formyltransferase	5	5	1.83712e+06
P23893	GSA_ECOLI	hemL	Glutamate-1-semialdehyde 2,1-aminomutase	10	10	3.40925e+06
P23900	FPS1_YEAST	FPS1	Glycerol uptake/efflux facilitator protein	2	2	5838.4
P23917	MAK_ECOLI	mak	Fructokinase	4	4	207397
P23919	KTHY_HUMAN	DTYMK	Thymidylate kinase	12	12	4.44922e+06
P23921	RIR1_HUMAN	RRM1	Ribonucleoside-diphosphate reductase large subunit	25	22	6.24619e+06
P24000	RL24B_YEAST	RPL24B	Large ribosomal subunit protein eL24B	1	1	1.58215e+07
P24004	PEX1_YEAST	PEX1	Peroxisomal ATPase PEX1	2	2	6274.46
P24031	PPA3_YEAST	PHO3	Constitutive acid phosphatase	4	2	3.45418e+06
P24171	DCP_ECOLI	dcp	Dipeptidyl carboxypeptidase	5	5	1.41654e+06
P24177	ACRD_ECOLI	acrD	Probable aminoglycoside efflux pump	1	1	903799
P24182	ACCC_ECOLI	accC	Biotin carboxylase	10	10	638521
P24186	FOLD_ECOLI	folD	Bifunctional protein FolD	4	4	1.12325e+06
P24215	UXUA_ECOLI	uxuA	Mannonate dehydratase	6	6	621182
P24276	SSD1_YEAST	SSD1	Protein SSD1	37	37	2.76448e+07
P24278	ZBT25_HUMAN	ZBTB25	Zinc finger and BTB domain-containing protein 25	1	1	513745
P24279	MCM3_YEAST	MCM3	DNA replication licensing factor MCM3	18	18	1.94076e+06
P24280	SEC14_YEAST	SEC14	SEC14 cytosolic factor	16	14	5.39717e+06
P24311	COX7B_HUMAN	COX7B	Cytochrome c oxidase subunit 7B, mitochondrial	1	1	551543
P24384	PRP22_YEAST	PRP22	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP22	2	2	161471
P24386	RAE1_HUMAN	CHM	Rab proteins geranylgeranyltransferase component A 1	5	4	647209
P24390;P33947	ERD21_HUMAN;ERD22_HUMAN	KDELR1;KDELR2	ER lumen protein-retaining receptor 1	2	0	2.81865e+06
P24482	DPB2_YEAST	DPB2	DNA polymerase epsilon subunit B	6	6	1.17217e+06
P24521	ERG8_YEAST	ERG8	Phosphomevalonate kinase	9	9	977612
P24534	EF1B_HUMAN	EEF1B2	Elongation factor 1-beta	7	7	9.83385e+06
P24539	AT5F1_HUMAN	ATP5PB	ATP synthase F(0) complex subunit B1, mitochondrial	9	9	7.71941e+06
P24583	KPC1_YEAST	PKC1	Protein kinase C-like 1	21	21	827127
P24666	PPAC_HUMAN	ACP1	Low molecular weight phosphotyrosine protein phosphatase	4	4	4.77786e+06
P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	16	16	2.52323e+06
P24783	DBP2_YEAST	DBP2	ATP-dependent RNA helicase DBP2	18	18	1.25377e+06
P24784	DBP1_YEAST	DBP1	ATP-dependent RNA helicase DBP1	3	3	135013
P24814	GRR1_YEAST	GRR1	SCF E3 ubiquitin ligase complex F-box protein GRR1	2	2	106639
P24928	RPB1_HUMAN	POLR2A	DNA-directed RNA polymerase II subunit RPB1	35	35	978257
P24941	CDK2_HUMAN	CDK2	Cyclin-dependent kinase 2	16	14	3.06054e+06
P25037	UBP1_YEAST	UBP1	Ubiquitin carboxyl-terminal hydrolase 1	13	13	782057
P25039	EFGM_YEAST	MEF1	Elongation factor G, mitochondrial	13	13	2.95021e+06
P25040	TSR4_YEAST	TSR4	20S rRNA accumulation protein 4	9	9	6.1569e+06
P25043	PSB2_YEAST	PUP1	Proteasome subunit beta type-2	6	6	1.70232e+06
P25044	PTP1_YEAST	PTP1	Tyrosine-protein phosphatase 1	5	5	172713
P25045	LCB1_YEAST	LCB1	Serine palmitoyltransferase 1	11	11	1.04801e+06
P25054	APC_HUMAN	APC	Adenomatous polyposis coli protein	2	2	4367.34
P25087	ERG6_YEAST	ERG6	Sterol 24-C-methyltransferase ERG6	18	18	6.52234e+06
P25098	ARBK1_HUMAN	GRK2	Beta-adrenergic receptor kinase 1	7	4	1.67286e+06
P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3	33	33	5.27451e+06
P25208	NFYB_HUMAN	NFYB	Nuclear transcription factor Y subunit beta	1	1	270340
P25293	NAP1_YEAST	NAP1	Nucleosome assembly protein	13	13	4.64817e+06
P25294	SIS1_YEAST	SIS1	Protein SIS1	14	14	4.8932e+06
P25296	CANB_YEAST	CNB1	Calcineurin subunit B	6	5	1.56699e+06
P25297	PHO84_YEAST	PHO84	Inorganic phosphate transporter PHO84	7	7	1.62394e+06
P25298	RNA14_YEAST	RNA14	mRNA 3'-end-processing protein RNA14	7	7	1.09389e+06
P25299	RNA15_YEAST	RNA15	mRNA 3'-end-processing protein RNA15	3	3	118467
P25302	SWI4_YEAST	SWI4	Regulatory protein SWI4	2	2	147688
P25303	SCJ1_YEAST	SCJ1	DnaJ-related protein SCJ1	11	11	5.08185e+06
P25325	THTM_HUMAN	MPST	3-mercaptopyruvate sulfurtransferase	7	7	1.77831e+06
P25332	RBSK_YEAST	RBK1	Ribokinase	8	8	1.12622e+06
P25336	MSH3_YEAST	MSH3	DNA mismatch repair protein MSH3	5	5	789010
P25337	BUD31_YEAST	BUD31	Pre-mRNA-splicing factor BUD31	1	1	776.437
P25338	MPO1_YEAST	MPO1	2-hydroxy-palmitic acid dioxygenase MPO1	1	1	558192
P25339	PUF4_YEAST	PUF4	Pumilio homology domain family member 4	6	6	1.70335e+06
P25340	ERG4_YEAST	ERG4	Delta(24(24(1)))-sterol reductase ERG4	7	7	7.60954e+06
P25342	CDC10_YEAST	CDC10	Cell division control protein 10	8	8	2.05726e+06
P25343	RV161_YEAST	RVS161	Reduced viability upon starvation protein 161	10	10	2.752e+06
P25344	STE50_YEAST	STE50	Protein STE50	1	1	188053
P25349	YCP4_YEAST	YCP4	Flavoprotein-like protein YCP4	9	8	5.66641e+06
P25351	YCR3_YEAST	YCR023C	Major facilitator superfamily domain-containing protein YCR023C	2	2	75220
P25353	NPP1_YEAST	NPP1	Ectonucleotide pyrophosphatase/phosphodiesterase 1	3	3	115583
P25355	CTR86_YEAST	CTR86	Copper transport protein 86	6	6	1.34713e+06
P25357	SNT1_YEAST	SNT1	Probable DNA-binding protein SNT1	6	6	839147
P25358	ELO2_YEAST	ELO2	Fatty acid elongase 2	4	4	2.9164e+06
P25359	RRP43_YEAST	RRP43	Exosome complex component RRP43	6	6	2.56849e+06
P25361	YCT3_YEAST	YCR043C	Uncharacterized protein YCR043C	2	2	428762
P25365	SED4_YEAST	SED4	Putative guanine nucleotide-exchange factor SED4	8	8	1.08616e+06
P25366	OCA4_YEAST	OCA4	Protein OCA4	4	4	278967
P25367	RNQ1_YEAST	RNQ1	[PIN+] prion protein RNQ1	5	5	872306
P25368	RRP7_YEAST	RRP7	Ribosomal RNA-processing protein 7	3	3	203926
P25369	LSB5_YEAST	LSB5	LAS seventeen-binding protein 5	5	5	659882
P25371	ADP1_YEAST	ADP1	Probable ATP-dependent permease	10	10	2.37773e+06
P25372	TRX3_YEAST	TRX3	Thioredoxin-3, mitochondrial	6	6	1.7232e+06
P25373	GLRX1_YEAST	GRX1	Glutaredoxin-1	7	7	1.13005e+07
P25374	NFS1_YEAST	NFS1	Cysteine desulfurase, mitochondrial	11	11	792650
P25375	PRTD_YEAST	PRD1	Saccharolysin	19	19	1.62011e+07
P25376	AGP1_YEAST	AGP1	General amino acid permease AGP1	4	4	648614
P25378	RHEB_YEAST	RHB1	Rheb-like protein RHB1	3	3	293281
P25379	STDH_YEAST	CHA1	Catabolic L-serine/threonine dehydratase	6	6	329900
P25382	NLE1_YEAST	RSA4	Ribosome assembly protein 4	5	5	611385
P25385	BOS1_YEAST	BOS1	Protein transport protein BOS1	5	5	710772
P25386	USO1_YEAST	USO1	Intracellular protein transport protein USO1	34	34	5.31367e+06
P25389	KCC4_YEAST	KCC4	Probable serine/threonine-protein kinase KCC4	2	2	222070
P25398	RS12_HUMAN	RPS12	40S ribosomal protein S12	6	6	1.90098e+07
P25437	FRMA_ECOLI	frmA	S-(hydroxymethyl)glutathione dehydrogenase	5	5	1.38604e+06
P25440	BRD2_HUMAN	BRD2	Bromodomain-containing protein 2	6	6	385728
P25441	RPC4_YEAST	RPC53	DNA-directed RNA polymerase III subunit RPC4	4	4	5.87201e+06
P25443	RS2_YEAST	RPS2	Small ribosomal subunit protein uS5	10	10	4.35564e+07
P25445	TNR6_HUMAN	FAS	Tumor necrosis factor receptor superfamily member 6	4	4	2.55111e+06
P25451	PSB3_YEAST	PUP3	Proteasome subunit beta type-3	4	4	2.03822e+06
P25454	RAD51_YEAST	RAD51	DNA repair protein RAD51	3	3	5.01863e+06
P25490	TYY1_HUMAN	YY1	Transcriptional repressor protein YY1	6	3	625217
P25491	MAS5_YEAST	YDJ1	Mitochondrial protein import protein MAS5	18	18	7.03367e+06
P25515	VATL1_YEAST	VMA3	V-type proton ATPase subunit c	1	1	903900
P25516	ACNA_ECOLI	acnA	Aconitate hydratase A	21	21	2.37517e+06
P25522	MNME_ECOLI	mnmE	tRNA modification GTPase MnmE	2	2	53337
P25526	GABD_ECOLI	gabD	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	12	12	1.2043e+06
P25553	ALDA_ECOLI	aldA	Lactaldehyde dehydrogenase	23	23	8.84274e+06
P25554	SGF29_YEAST	SGF29	SAGA-associated factor 29	2	2	14435.9
P25555	GBP2_YEAST	GBP2	Serine/arginine (SR)-type shuttling mRNA binding protein GBP2	14	14	2.37038e+06
P25558	BUD3_YEAST	BUD3	Bud site selection protein 3	12	12	6.9863e+07
P25560	RER1_YEAST	RER1	Protein RER1	4	4	1.17872e+06
P25567	SRO9_YEAST	SRO9	RNA-binding protein SRO9	9	9	2.85814e+06
P25568	ATG22_YEAST	ATG22	Autophagy-related protein 22	2	2	214064
P25569	GID7_YEAST	GID7	Glucose-induced degradation protein 7	6	6	967649
P25573	MGR1_YEAST	MGR1	Mitochondrial inner membrane i-AAA protease supercomplex subunit MGR1	6	6	2.08145e+06
P25574	EMC1_YEAST	EMC1	ER membrane protein complex subunit 1	12	12	2.99062e+06
P25576	POF1_YEAST	POF1	Nicotinamide mononucleotide adenylyltransferase	2	2	470044
P25579	LRE1_YEAST	LRE1	Laminarase-resistance protein LRE1	1	1	40694.7
P25580	PBN1_YEAST	PBN1	Protein PBN1	5	5	168887
