Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57371.raw
P32908	SMC1_YEAST	SMC1	Structural maintenance of chromosomes protein 1	8	8	941996
P32909	SMY2_YEAST	SMY2	Protein SMY2	12	12	650372
P32910	RPC6_YEAST	RPC34	DNA-directed RNA polymerase III subunit RPC6	6	6	70492
P32911	SUI1_YEAST	SUI1	Eukaryotic translation initiation factor eIF-1	6	6	2.34004e+06
P32912	VAM7_YEAST	VAM7	Vacuolar morphogenesis protein 7	3	3	308084
P32913	VPS17_YEAST	VPS17	Vacuolar protein sorting-associated protein 17	7	7	9.76992e+06
P32914	SPT4_YEAST	SPT4	Transcription elongation factor SPT4	1	1	131849
P32915	SC61A_YEAST	SEC61	Protein transport protein SEC61	7	7	1.90492e+06
P32916	SRPR_YEAST	SRP101	Signal recognition particle receptor subunit alpha homolog	13	13	1.38203e+07
P32917	STE5_YEAST	STE5	Protein STE5	1	1	2951.45
P32929	CGL_HUMAN	CTH	Cystathionine gamma-lyase	7	7	564012
P32939	YPT7_YEAST	YPT7	Ypt/Rab-type GTPase YPT7	3	3	883645
P32969	RL9_HUMAN	RPL9	60S ribosomal protein L9	7	7	2.06873e+07
P33136	OPGG_ECOLI	mdoG	Glucans biosynthesis protein G	9	9	1.37203e+06
P33176	KINH_HUMAN	KIF5B	Kinesin-1 heavy chain	37	27	1.69406e+06
P33195	GCSP_ECOLI	gcvP	Glycine dehydrogenase (decarboxylating)	17	16	6.26569e+06
P33201	MRT4_YEAST	MRT4	Ribosome assembly factor MRT4	6	6	942535
P33202	UFD4_YEAST	UFD4	Ubiquitin fusion degradation protein 4	15	15	1.18645e+06
P33203	PRP40_YEAST	PRP40	Pre-mRNA-processing protein PRP40	1	1	129594
P33204	ARPC4_YEAST	ARC19	Actin-related protein 2/3 complex subunit 4	3	3	1.06084e+06
P33219	YEBF_ECOLI	yebF	Protein YebF	2	2	470950
P33221	PURT_ECOLI	purT	Formate-dependent phosphoribosylglycinamide formyltransferase	3	3	50273
P33240	CSTF2_HUMAN	CSTF2	Cleavage stimulation factor subunit 2	6	6	2.02384e+06
P33297	PRS6A_YEAST	RPT5	26S proteasome regulatory subunit 6A	12	12	1.86315e+06
P33298	PRS6B_YEAST	RPT3	26S proteasome regulatory subunit 6B homolog	6	6	2.96324e+06
P33299	PRS7_YEAST	RPT1	26S proteasome regulatory subunit 7 homolog	10	10	1.8041e+06
P33302	PDR5_YEAST	PDR5	Pleiotropic ABC efflux transporter of multiple drugs	35	25	4.8689e+06
P33307	CSE1_YEAST	CSE1	Importin alpha re-exporter	15	15	2.37916e+06
P33309	DOM34_YEAST	DOM34	Protein DOM34	8	8	470249
P33311	MDL2_YEAST	MDL2	ATP-dependent permease MDL2, mitochondrial	2	2	150429
P33312	RIB7_YEAST	RIB7	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase	1	1	1802.15
P33313	CNS1_YEAST	CNS1	Hsp70/Hsp90 co-chaperone CNS1	7	7	437660
P33314	BUD2_YEAST	BUD2	Inhibitory regulator protein BUD2/CLA2	3	3	327640
P33315	TKT2_YEAST	TKL2	Transketolase 2	6	6	63388.1
P33316	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	9	9	5.11592e+06
P33317	DUT_YEAST	DUT1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	4	4	1.32637e+06
P33322	CBF5_YEAST	CBF5	H/ACA ribonucleoprotein complex subunit CBF5	11	11	4.05663e+06
P33324	YKJ1_YEAST	YKL091C	CRAL-TRIO domain-containing protein YKL091C	9	9	933409
P33327	DHE2_YEAST	GDH2	NAD-specific glutamate dehydrogenase	19	19	819203
P33328	SNC2_YEAST	SNC2	Synaptobrevin homolog 2	2	2	1.27386e+06
P33329	PPZ2_YEAST	PPZ2	Serine/threonine-protein phosphatase PP-Z2	2	2	595716
P33330	SERC_YEAST	SER1	Phosphoserine aminotransferase	11	11	6.58415e+06
P33331	NTF2_YEAST	NTF2	Nuclear transport factor 2	3	3	1.14052e+07
P33332	SEC3_YEAST	SEC3	Exocyst complex component SEC3	11	11	6.33325e+06
P33333	PLSC_YEAST	SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase	8	8	2.75832e+06
P33334	PRP8_YEAST	PRP8	Pre-mRNA-splicing factor 8	3	3	132975
P33336	SKN1_YEAST	SKN1	Beta-glucan synthesis-associated protein SKN1	2	2	3648.15
P33338	SLA2_YEAST	SLA2	Protein SLA2	22	22	1.11995e+06
P33339	TFC4_YEAST	TFC4	Transcription factor tau 131 kDa subunit	2	2	668738
P33362	YEHZ_ECOLI	yehZ	Glycine betaine-binding protein YehZ	4	4	535368
P33363	BGLX_ECOLI	bglX	Periplasmic beta-glucosidase	6	6	355248
P33368	YOHF_ECOLI	yohF	Uncharacterized oxidoreductase YohF	2	2	7739.91
P33399	LHP1_YEAST	LHP1	La protein homolog	5	5	5.06107e+06
P33401	PGM1_YEAST	PGM1	Phosphoglucomutase 1	14	14	1.77297e+06
P33412	ECT1_YEAST	ECT1	Ethanolamine-phosphate cytidylyltransferase	4	4	217832
P33416	HSP78_YEAST	HSP78	Heat shock protein 78, mitochondrial	21	21	1.74957e+06
P33417	IXR1_YEAST	IXR1	Intrastrand cross-link recognition protein	3	3	305916
P33418	XPOT_YEAST	LOS1	Exportin-T	4	4	214329
P33419	SPC29_YEAST	SPC29	Spindle pole component 29	1	1	3408.6
P33421	SDH3_YEAST	SDH3	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	1	1	383216
P33441	MFT1_YEAST	MFT1	THO complex subunit MFT1	3	3	594773
P33442	RS3A1_YEAST	RPS1A	Small ribosomal subunit protein eS1A	13	3	5.47427e+07
P33527	MRP1_HUMAN	ABCC1	Multidrug resistance-associated protein 1	24	23	1.8894e+06
P33570	TKT2_ECOLI	tktB	Transketolase 2	12	11	863134
P33599	NUOCD_ECOLI	nuoC	NADH-quinone oxidoreductase subunit C/D	11	11	327261
P33602	NUOG_ECOLI	nuoG	NADH-quinone oxidoreductase subunit G	11	11	2.49378e+06
P33643	RLUD_ECOLI	rluD	Ribosomal large subunit pseudouridine synthase D	1	1	1277.85
P33734	HIS5_YEAST	HIS7	Imidazole glycerol phosphate synthase hisHF	24	24	1.55049e+06
P33748	MSN2_YEAST	MSN2	Zinc finger protein MSN2	2	2	8225.6
P33750	DCA13_YEAST	SOF1	Protein SOF1	6	6	584314
P33753	TRM2_YEAST	TRM2	tRNA (uracil(54)-C(5))-methyltransferase	2	2	316917
P33754	SEC66_YEAST	SEC66	Translocation protein SEC66	6	6	702517
P33755	NPL4_YEAST	NPL4	Nuclear protein localization protein 4	14	14	445088
P33760	PEX6_YEAST	PEX6	Peroxisomal ATPase PEX6	4	4	240420
P33764	S10A3_HUMAN	S100A3	Protein S100-A3	1	1	2031.66
P33767	OSTB_YEAST	WBP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1	10	10	1.76022e+06
P33775	PMT1_YEAST	PMT1	Dolichyl-phosphate-mannose--protein mannosyltransferase 1	11	11	2.51562e+06
P33891	TIP20_YEAST	TIP20	Protein transport protein TIP20	5	5	233190
P33892	GCN1_YEAST	GCN1	eIF-2-alpha kinase activator GCN1	59	58	4.08485e+06
P33894	STE13_YEAST	STE13	Dipeptidyl aminopeptidase A	8	8	434197
P33895	NUF2_YEAST	NUF2	Kinetochore protein NUF2	4	4	2.23634e+06
P33897	ABCD1_HUMAN	ABCD1	ATP-binding cassette sub-family D member 1	11	9	433508
P33981	TTK_HUMAN	TTK	Dual specificity protein kinase TTK	6	6	185968
P33991	MCM4_HUMAN	MCM4	DNA replication licensing factor MCM4	22	22	3.1335e+06
P33992	MCM5_HUMAN	MCM5	DNA replication licensing factor MCM5	28	28	2.86487e+06
P33993	MCM7_HUMAN	MCM7	DNA replication licensing factor MCM7	23	23	5.96662e+06
P34072	MKS1_YEAST	MKS1	Negative regulator of RAS-cAMP pathway	1	1	4305.68
P34077	NIC96_YEAST	NIC96	Nucleoporin NIC96	16	16	1.22877e+06
P34078	LTV1_YEAST	LTV1	Protein LTV1	4	4	429286
P34087	RPB7_YEAST	RPB7	DNA-directed RNA polymerase II subunit RPB7	3	3	636188
P34110	VPS35_YEAST	VPS35	Vacuolar protein sorting-associated protein 35	16	16	4.36564e+06
P34111	TFC3_YEAST	TFC3	Transcription factor tau 138 kDa subunit	3	3	75287.5
P34160	NCBP1_YEAST	STO1	Nuclear cap-binding protein complex subunit 1	12	12	1.004e+06
P34162	MED20_YEAST	SRB2	Mediator of RNA polymerase II transcription subunit 20	5	5	2.50623e+06
P34163	TGL1_YEAST	TGL1	Sterol esterase TGL1	7	7	633666
P34164	SIP2_YEAST	SIP2	SNF1 protein kinase subunit beta-2	6	5	2.68442e+06
P34167	IF4B_YEAST	TIF3	Eukaryotic translation initiation factor 4B	21	21	3.70955e+06
P34209	YDCF_ECOLI	ydcF	Protein YdcF	1	1	32862.3
P34216	EDE1_YEAST	EDE1	EH domain-containing and endocytosis protein 1	31	31	2.09994e+06
P34217	PIN4_YEAST	PIN4	RNA-binding protein PIN4	9	9	752077
P34220	YBF5_YEAST	YBL055C	Deoxyribonuclease Tat-D	10	10	2.46545e+06
P34221	PP2C3_YEAST	PTC3	Protein phosphatase 2C homolog 3	6	6	574298
P34222	PTH2_YEAST	PTH2	Peptidyl-tRNA hydrolase 2	5	5	463828
P34223	UBX1_YEAST	SHP1	UBX domain-containing protein 1	16	16	2.46757e+06
P34226	SKT5_YEAST	SKT5	Chitin synthase regulator SKT5	4	4	327264
P34227	PRX1_YEAST	PRX1	Peroxiredoxin PRX1, mitochondrial	7	7	3.22969e+06
P34231	YKS7_YEAST	YKL187C	Uncharacterized protein YKL187C	1	1	37741.2
P34232	MTR2_YEAST	MTR2	mRNA transport regulator MTR2	3	3	286004
P34237	CASP_YEAST	COY1	Protein CASP	14	14	1.58997e+06
P34240	ZRT3_YEAST	ZRT3	Zinc-regulated transporter 3	1	1	3193.08
P34241	URB1_YEAST	URB1	Nucleolar pre-ribosomal-associated protein 1	17	17	564627
P34243	HCS1_YEAST	HCS1	DNA polymerase alpha-associated DNA helicase A	3	3	239729
P34247	UTP11_YEAST	UTP11	U3 small nucleolar RNA-associated protein 11	2	2	8.34531e+06
P34248	YKK0_YEAST	YKL100C	Probable intramembrane protease YKL100C	5	5	525724
P34250	SEG2_YEAST	SEG2	Eisosome protein SEG2	4	4	5575.73
P34251	YKK7_YEAST	YKL107W	Uncharacterized oxidoreductase YKL107W	1	1	4282.95
P34253	KTI12_YEAST	KTI12	Protein KTI12	4	4	83273.5
P34730	BMH2_YEAST	BMH2	Protein BMH2	3	3	7.20366e+06
P34756	FAB1_YEAST	FAB1	1-phosphatidylinositol 3-phosphate 5-kinase FAB1	5	5	3.43962e+06
P34758	SCD5_YEAST	SCD5	Protein SCD5	2	2	40719.2
P34760	TSA1_YEAST	TSA1	Peroxiredoxin TSA1	10	8	9.45668e+07
P34761	WHI3_YEAST	WHI3	Protein WHI3	7	7	7.54543e+06
P34896	GLYC_HUMAN	SHMT1	Serine hydroxymethyltransferase, cytosolic	11	11	1.79704e+06
P34897	GLYM_HUMAN	SHMT2	Serine hydroxymethyltransferase, mitochondrial	15	15	7.92346e+06
P34909	NOT4_YEAST	MOT2	General negative regulator of transcription subunit 4	4	4	176127
P34913	HYES_HUMAN	EPHX2	Bifunctional epoxide hydrolase 2	1	1	49692.3
P34932	HSP74_HUMAN	HSPA4	Heat shock 70 kDa protein 4	32	30	4.53734e+06
P34949	MPI_HUMAN	MPI	Mannose-6-phosphate isomerase	6	6	1.5443e+06
P35052	GPC1_HUMAN	GPC1	Glypican-1	10	10	423010
P35056	PEX5_YEAST	PEX5	Peroxisomal targeting signal receptor	2	2	45232
P35080	PROF2_HUMAN	PFN2	Profilin-2	3	3	389544
P35127	UBL1_YEAST	YUH1	Ubiquitin carboxyl-terminal hydrolase YUH1	3	3	1.91255e+06
P35169	TOR1_YEAST	TOR1	Serine/threonine-protein kinase TOR1	9	8	2.40959e+06
P35176	CYPD_YEAST	CPR5	Peptidyl-prolyl cis-trans isomerase D	5	5	3.90188e+06
P35177	SPT7_YEAST	SPT7	Transcriptional activator SPT7	5	5	2.05343e+06
P35178	RRP1_YEAST	RRP1	Ribosomal RNA-processing protein 1	2	2	145163
P35179	SC61G_YEAST	SSS1	Protein transport protein SSS1	1	1	1.20507e+07
P35180	TOM20_YEAST	TOM20	Mitochondrial import receptor subunit TOM20	4	4	1.37422e+06
P35181	AP1S1_YEAST	APS1	AP-1 complex subunit sigma-1	2	2	5.45244e+06
P35182	PP2C1_YEAST	PTC1	Protein phosphatase 2C homolog 1	2	2	2.42875e+06
P35183	AST1_YEAST	AST1	Protein AST1	7	7	706405
P35184	SQT1_YEAST	SQT1	Ribosome assembly protein SQT1	3	3	1.45494e+06
P35189	TAF14_YEAST	TAF14	Transcription initiation factor TFIID subunit 14	5	5	2.68056e+06
P35191	MDJ1_YEAST	MDJ1	DnaJ homolog 1, mitochondrial	13	13	797276
P35193	ATG19_YEAST	ATG19	Autophagy-related protein 19	1	1	7094.19
P35194	UTP20_YEAST	UTP20	U3 small nucleolar RNA-associated protein 20	27	27	2.22494e+06
P35196	RER2_YEAST	RER2	Dehydrodolichyl diphosphate synthase complex subunit RER2	2	2	301233
P35197	GCS1_YEAST	GCS1	ADP-ribosylation factor GTPase-activating protein GCS1	16	16	2.57957e+06
P35202	THI80_YEAST	THI80	Thiamine pyrophosphokinase	7	7	70434.9
P35206	CSG2_YEAST	CSG2	Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2	1	1	189169
P35207	SKI2_YEAST	SKI2	Antiviral helicase SKI2	23	22	2.65459e+06
P35210	SPT23_YEAST	SPT23	Protein SPT23	3	2	6558.94
P35221	CTNA1_HUMAN	CTNNA1	Catenin alpha-1	24	15	1.19058e+06
P35226	BMI1_HUMAN	BMI1	Polycomb complex protein BMI-1	1	1	226108
P35232	PHB_HUMAN	PHB	Prohibitin	13	13	1.1903e+07
P35237	SPB6_HUMAN	SERPINB6	Serpin B6	13	12	9.20716e+06
P35240	MERL_HUMAN	NF2	Merlin	2	2	138519
P35241	RADI_HUMAN	RDX	Radixin	10	10	4.27953e+06
P35244	RFA3_HUMAN	RPA3	Replication protein A 14 kDa subunit	5	5	1.74603e+06
P35249	RFC4_HUMAN	RFC4	Replication factor C subunit 4	11	11	2.90692e+06
P35250	RFC2_HUMAN	RFC2	Replication factor C subunit 2	12	12	5.92004e+06
P35251	RFC1_HUMAN	RFC1	Replication factor C subunit 1	15	15	516415
P35268	RL22_HUMAN	RPL22	60S ribosomal protein L22	2	2	2.58955e+07
P35269	T2FA_HUMAN	GTF2F1	General transcription factor IIF subunit 1	9	9	522976
P35270	SPRE_HUMAN	SPR	Sepiapterin reductase	6	6	1.82026e+06
P35272;P76372	WZZB3_ECOLX;WZZB_ECOLI	wzzB	Chain length determinant protein	2	2	171248
P35340	AHPF_ECOLI	ahpF	Alkyl hydroperoxide reductase subunit F	7	7	354920
P35354	PGH2_HUMAN	PTGS2	Prostaglandin G/H synthase 2	13	12	2.46296e+06
P35443	TSP4_HUMAN	THBS4	Thrombospondin-4	4	3	101862
P35555	FBN1_HUMAN	FBN1	Fibrillin-1	1	0	7104.46
P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	18	18	1.11547e+06
P35579	MYH9_HUMAN	MYH9	Myosin-9	87	69	2.88887e+07
P35580	MYH10_HUMAN	MYH10	Myosin-10	8	6	787085
P35606	COPB2_HUMAN	COPB2	Coatomer subunit beta'	27	27	1.82972e+06
P35610	SOAT1_HUMAN	SOAT1	Sterol O-acyltransferase 1	7	7	2.26348e+06
P35611	ADDA_HUMAN	ADD1	Alpha-adducin	9	9	277101
P35613	BASI_HUMAN	BSG	Basigin	8	8	1.23543e+07
P35625	TIMP3_HUMAN	TIMP3	Metalloproteinase inhibitor 3	2	2	322513
P35637	FUS_HUMAN	FUS	RNA-binding protein FUS	9	7	1.30203e+07
P35658	NU214_HUMAN	NUP214	Nuclear pore complex protein Nup214	42	42	1.82839e+06
P35659	DEK_HUMAN	DEK	Protein DEK	8	8	6.39331e+06
P35688	LRG1_YEAST	LRG1	Rho-GTPase-activating protein LRG1	3	3	556214
P35691	TCTP_YEAST	TMA19	Translationally-controlled tumor protein homolog	4	4	2.52304e+07
P35718	RPC8_YEAST	RPC25	DNA-directed RNA polymerase III subunit RPC8	1	1	21540.4
P35719	MRP8_YEAST	MRP8	Uncharacterized protein MRP8	7	7	9.81189e+06
P35723	YET1_YEAST	YET1	Endoplasmic reticulum transmembrane protein 1	5	5	1.83196e+06
P35724	MNR2_YEAST	MNR2	Manganese resistance protein MNR2	5	5	184593
P35725	YKG3_YEAST	YKL063C	Uncharacterized protein YKL063C	2	2	839367
P35727	BLI1_YEAST	BLI1	Biogenesis of lysosome-related organelles complex 1 subunit BLI1	1	1	3518.12
P35728	MPE1_YEAST	MPE1	Protein MPE1	2	2	724454
P35729	NU120_YEAST	NUP120	Nucleoporin NUP120	13	13	5.88152e+06
P35732	DEF1_YEAST	DEF1	RNA polymerase II degradation factor 1	6	6	2.54645e+06
P35734	ASK1_YEAST	ASK1	DASH complex subunit ASK1	3	3	1.36142e+06
P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	3	3	3.34192e+06
P35813	PPM1A_HUMAN	PPM1A	Protein phosphatase 1A	10	7	4.29587e+06
P35817	BDF1_YEAST	BDF1	Bromodomain-containing factor 1	16	16	1.03233e+06
P35842;P38693	PPAB_YEAST;PPAC_YEAST	PHO11;PHO12	Acid phosphatase PHO11	2	0	59748.4
P35844	KES1_YEAST	KES1	Oxysterol-binding protein homolog 4	15	15	3.5623e+06
P35845	OSH1_YEAST	SWH1	Oxysterol-binding protein homolog 1	20	20	7.26344e+06
P35869	AHR_HUMAN	AHR	Aryl hydrocarbon receptor	1	1	350262
P35914	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	7	7	1.68305e+06
P35997;P38711	RS27A_YEAST;RS27B_YEAST	RPS27A;RPS27B	Small ribosomal subunit protein eS27A	4	0	4.75773e+07
P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	22	17	7.50607e+06
P36000	AP1B1_YEAST	APL2	AP-1 complex subunit beta-1	13	13	1.34249e+06
P36006	MYO3_YEAST	MYO3	Myosin-3	15	15	3.89229e+06
P36007	LTHAD_YEAST	SRY1	L-threo-3-hydroxyaspartate ammonia-lyase	8	8	2.40655e+06
P36008	EF1G2_YEAST	TEF4	Elongation factor 1-gamma 2	13	13	2.21148e+07
P36010	NDK_YEAST	YNK1	Nucleoside diphosphate kinase	10	10	9.21558e+06
P36013	MAOM_YEAST	MAE1	NAD-dependent malic enzyme, mitochondrial	21	21	1.08568e+06
P36015	YKT6_YEAST	YKT6	Synaptobrevin homolog YKT6	11	11	2.67207e+06
P36016	LHS1_YEAST	LHS1	Heat shock protein 70 homolog LHS1	14	14	2.36521e+06
P36017	VPS21_YEAST	VPS21	Vacuolar protein sorting-associated protein 21	12	11	3.75319e+06
P36018	YPT52_YEAST	YPT52	GTP-binding protein YPT52	10	10	3.24072e+06
P36019	YPT53_YEAST	YPT53	GTP-binding protein YPT53	5	5	401368
P36022	DYHC_YEAST	DYN1	Dynein heavy chain, cytoplasmic	1	1	1.30804e+06
P36024	SIS2_YEAST	SIS2	Phosphopantothenoylcysteine decarboxylase subunit SIS2	8	8	1.9056e+07
P36027	MID2_YEAST	MID2	Cell wall integrity sensor MID2	2	1	13726.7
P36029	TPO5_YEAST	TPO5	Polyamine transporter TPO5	4	4	127712
P36035	JEN1_YEAST	JEN1	Carboxylic acid transporter protein homolog	3	3	715271
P36036	YRA2_YEAST	YRA2	RNA annealing protein YRA2	4	4	1.36512e+06
P36037	DOA1_YEAST	DOA1	Protein DOA1	18	18	3.24071e+06
P36039	EMC3_YEAST	EMC3	ER membrane protein complex subunit 3	1	1	3387.18
P36040	POC2_YEAST	ADD66	Proteasome assembly chaperone 2	6	6	5.27626e+06
P36041	EAP1_YEAST	EAP1	Protein EAP1	12	12	1.02174e+06
P36046	MIA40_YEAST	MIA40	Mitochondrial intermembrane space import and assembly protein 40	9	9	163188
P36047	SDS22_YEAST	SDS22	Protein phosphatase 1 regulatory subunit SDS22	9	9	1.86015e+06
P36048	SN114_YEAST	SNU114	Pre-mRNA-splicing factor SNU114	13	13	302187
P36049	EBP2_YEAST	EBP2	rRNA-processing protein EBP2	9	9	425388
P36051	MCD4_YEAST	MCD4	GPI ethanolamine phosphate transferase 1	6	6	627510
P36053	ELF1_YEAST	ELF1	Transcription elongation factor 1	2	2	502926
P36054	RCN1_YEAST	RCN1	Calcipressin-like protein	5	5	672453
P36056	RT22_YEAST	RSM22	Probable S-adenosyl-L-methionine-dependent RNA methyltransferase RSM22, mitochondrial	1	1	671908
P36057	SRPB_YEAST	SRP102	Signal recognition particle receptor subunit beta	1	1	10807.5
P36059	NNRD_YEAST	NNR2	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	8	8	493555
P36060	MCR1_YEAST	MCR1	NADH-cytochrome b5 reductase 2	13	13	4.60561e+06
P36062	AVT3_YEAST	AVT3	Vacuolar amino acid transporter 3	5	5	233523
P36064	COXM1_YEAST	CMC1	COX assembly mitochondrial protein	2	2	22036.4
P36068	SHE2_YEAST	SHE2	SWI5-dependent HO expression protein 2	3	3	1.09351e+06
P36069	PMU1_YEAST	PMU1	Probable phosphoglycerate mutase PMU1	4	4	1.95879e+06
P36076	CAB3_YEAST	CAB3	Coenzyme A biosynthesis protein 3	6	6	400938
P36077	SRX1_YEAST	SRX1	Sulfiredoxin	1	1	256294
P36080	RRP14_YEAST	RRP14	Ribosomal RNA-processing protein 14	4	4	648413
P36081	PSG1_YEAST	PSG1	PMA1 stabilization in the Golgi protein 1	6	6	1.36109e+06
P36083	YKH5_YEAST	YKL075C	Uncharacterized protein YKL075C	1	1	11074.9
P36084	MUD2_YEAST	MUD2	Splicing factor MUD2	3	3	3258.66
P36088	FRMSR_YEAST	YKL069W	Free methionine-R-sulfoxide reductase	3	3	371873
P36090	ANR2_YEAST	ANR2	Uncharacterized protein ANR2	6	6	2.23094e+06
P36091	DCW1_YEAST	DCW1	Mannan endo-1,6-alpha-mannosidase DCW1	3	3	18609.9
P36094	SPC42_YEAST	SPC42	Spindle pole body component SPC42	2	2	206603
P36095	VPS24_YEAST	VPS24	Vacuolar protein-sorting-associated protein 24	4	4	717470
P36100	T2EA_YEAST	TFA1	Transcription initiation factor IIE subunit alpha	4	4	1.01849e+06
P36101	TCD2_YEAST	TCD2	tRNA threonylcarbamoyladenosine dehydratase 2	7	7	134348
P36102	PAN3_YEAST	PAN3	PAN2-PAN3 deadenylation complex subunit PAN3	5	5	1.44054e+06
P36103	YKC3_YEAST	YKL023W	Uncharacterized protein YKL023W	2	2	64382.9
P36104	SWD2_YEAST	SWD2	COMPASS component SWD2	5	5	698727
P36105	RL14A_YEAST	RPL14A	Large ribosomal subunit protein eL14A	5	1	3.15023e+07
P36106	BYE1_YEAST	BYE1	Transcription factor BYE1	3	3	105887
P36107	AUR1_YEAST	AUR1	Inositol phosphorylceramide synthase catalytic subunit AUR1	2	2	7996.13
P36108	DID4_YEAST	DID4	DOA4-independent degradation protein 4	4	4	1.40228e+06
P36112	MIC60_YEAST	MIC60	MICOS complex subunit MIC60	13	13	3.08782e+06
P36114	YKR18_YEAST	YKR018C	IML2-like protein YKR018C	16	16	2.47735e+06
P36116	VPS51_YEAST	VPS51	Vacuolar protein sorting-associated protein 51	3	3	92376.4
P36117	ALY1_YEAST	ALY1	Arrestin-related trafficking adapter 6	3	3	69951.6
P36119	RQT4_YEAST	RQT4	RQC trigger complex subunit RQT4	7	7	197439
P36120	DBP7_YEAST	DBP7	ATP-dependent RNA helicase DBP7	3	3	161600
P36121	RPC5_YEAST	RPC37	DNA-directed RNA polymerase III subunit RPC5	4	4	113454
P36122	BCH2_YEAST	BCH2	Protein BCH2	1	1	8067.49
P36123	SA190_YEAST	SAP190	SIT4-associating protein SAP190	12	12	765050
P36124	SET3_YEAST	SET3	SET domain-containing protein 3	6	6	954055
P36126	SPO14_YEAST	SPO14	Phospholipase D1	2	2	7136.82
P36130	CAF4_YEAST	CAF4	CCR4-associated factor 4	3	3	799330
P36131	SPC34_YEAST	SPC34	DASH complex subunit SPC34	1	1	927.527
P36132	KAE1_YEAST	KAE1	tRNA N6-adenosine threonylcarbamoyltransferase	8	8	484401
P36135	UTH1_YEAST	UTH1	Probable secreted beta-glucosidase UTH1	3	3	743606
P36136	SHB17_YEAST	SHB17	Sedoheptulose 1,7-bisphosphatase	7	7	1.66705e+06
P36139	PET10_YEAST	PET10	Protein PET10	13	13	4.94082e+06
P36141	FMP46_YEAST	FMP46	Putative redox protein FMP46, mitochondrial	6	6	506040
P36143	GLG1_YEAST	GLG1	Glycogenin-1	1	1	2911.83
P36144	RL1D1_YEAST	UTP30	Ribosome biogenesis protein UTP30	5	5	269271
P36145	T2EB_YEAST	TFA2	Transcription initiation factor IIE subunit beta	4	4	397043
P36147	PAM17_YEAST	PAM17	Presequence translocated-associated motor subunit PAM17, mitochondrial	2	2	1.08591e+06
P36148	GPT2_YEAST	GPT2	Glycerol-3-phosphate O-acyltransferase 2	12	12	3.0856e+06
P36149	BET3_YEAST	BET3	Trafficking protein particle complex subunit BET3	1	1	6230.07
P36151	YK50_YEAST	YKR070W	Mitochondrial hydrolase YKR070W	4	4	2.06062e+06
P36152	DRE2_YEAST	DRE2	Fe-S cluster assembly protein DRE2	6	6	452589
P36154	AIM29_YEAST	AIM29	Altered inheritance rate of mitochondria protein 29	4	4	6.41795e+06
P36156	GTO2_YEAST	ECM4	Glutathione S-transferase omega-like 2	8	8	1.53684e+06
P36158	YK58_YEAST	YKR078W	Uncharacterized protein YKR078W	2	2	373880
P36159	RNZ_YEAST	TRZ1	Ribonuclease Z	2	2	2.67698e+06
P36160	RPF2_YEAST	RPF2	Ribosome biogenesis protein RPF2	4	4	741291
P36161	NU133_YEAST	NUP133	Nucleoporin NUP133	21	21	563981
P36162	DAD2_YEAST	DAD2	DASH complex subunit DAD2	1	1	117038
P36163	OMA1_YEAST	OMA1	Mitochondrial metalloendopeptidase OMA1	2	2	29826.8
P36164	TVP38_YEAST	TVP38	Golgi apparatus membrane protein TVP38	1	1	7291.64
P36165	TGL4_YEAST	TGL4	Triacylglycerol lipase 4	7	7	186024
P36166	PXL1_YEAST	PXL1	Paxillin-like protein 1	5	5	145285
P36168	ESL2_YEAST	ESL2	EST/SMG-like protein 2	1	1	1534.63
P36169	SKG1_YEAST	SKG1	Suppressor of lethality of KEX2 GAS1 double null mutant protein 1	4	4	129298
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	5	5	906941
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	8	8	1.45544e+06
P36421	SYYC_YEAST	TYS1	Tyrosine--tRNA ligase, cytoplasmic	12	12	4.79119e+06
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	12	8	2.62389e+06
P36516	RM03_YEAST	MRPL3	Large ribosomal subunit protein mL44	6	6	2.03339e+06
P36521	RM11_YEAST	MRPL11	Large ribosomal subunit protein uL10m	2	2	2.39652e+06
P36523	RM15_YEAST	MRPL15	Large ribosomal subunit protein mL57	2	2	211683
P36527	RM28_YEAST	MRPL28	Large ribosomal subunit protein mL40	2	2	27781.2
P36528	RM17_YEAST	MRPL17	Large ribosomal subunit protein mL46	3	3	118929
