Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57381.raw
P05066	PHR_YEAST	PHR1	Deoxyribodipyrimidine photo-lyase, mitochondrial	1	1	54354
P05067	A4_HUMAN	APP	Amyloid-beta precursor protein	5	5	55940.9
P05091	ALDH2_HUMAN	ALDH2	Aldehyde dehydrogenase, mitochondrial	7	7	278654
P05107;P26010	ITB2_HUMAN;ITB7_HUMAN	ITGB2;ITGB7	Integrin beta-2	1	0	192013
P05114	HMGN1_HUMAN	HMGN1	Non-histone chromosomal protein HMG-14	3	3	4.02377e+06
P05120	PAI2_HUMAN	SERPINB2	Plasminogen activator inhibitor 2	2	2	16846.2
P05121	PAI1_HUMAN	SERPINE1	Plasminogen activator inhibitor 1	1	1	7097.55
P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2	9	3	3.36527e+07
P05150	OTC_YEAST	ARG3	Ornithine carbamoyltransferase	2	2	29724.7
P05161	ISG15_HUMAN	ISG15	Ubiquitin-like protein ISG15	5	5	4.98882e+06
P05165	PCCA_HUMAN	PCCA	Propionyl-CoA carboxylase alpha chain, mitochondrial	8	8	1.47717e+06
P05166	PCCB_HUMAN	PCCB	Propionyl-CoA carboxylase beta chain, mitochondrial	5	5	65650.1
P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1	17	15	9.9755e+06
P05204	HMGN2_HUMAN	HMGN2	Non-histone chromosomal protein HMG-17	2	1	7.18968e+06
P05317	RLA0_YEAST	RPP0	Large ribosomal subunit protein uL10	10	9	5.52405e+07
P05318	RLA1_YEAST	RPP1A	Large ribosomal subunit protein P1A	1	1	394845
P05319	RLA2_YEAST	RPP2A	Large ribosomal subunit protein P2A	4	4	7.39021e+07
P05362	ICAM1_HUMAN	ICAM1	Intercellular adhesion molecule 1	10	10	1.25257e+06
P05373	HEM2_YEAST	HEM2	Delta-aminolevulinic acid dehydratase	10	10	2.48653e+06
P05374	CHO2_YEAST	CHO2	Phosphatidylethanolamine N-methyltransferase	11	11	2.02574e+06
P05375	PLMT_YEAST	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase	2	2	467632
P05387	RLA2_HUMAN	RPLP2	60S acidic ribosomal protein P2	5	5	6.82154e+07
P05423	RPC4_HUMAN	POLR3D	DNA-directed RNA polymerase III subunit RPC4	6	6	4.26056e+06
P05453	ERF3_YEAST	SUP35	Eukaryotic peptide chain release factor GTP-binding subunit	15	14	4.72646e+06
P05455	LA_HUMAN	SSB	Lupus La protein	13	13	7.60047e+06
P05459	PDXB_ECOLI	pdxB	Erythronate-4-phosphate dehydrogenase	7	7	160390
P05496;P48201;Q06055	AT5G1_HUMAN;AT5G2_HUMAN;AT5G3_HUMAN	ATP5MC1;ATP5MC2;ATP5MC3	ATP synthase F(0) complex subunit C1, mitochondrial	1	0	777066
P05543	THBG_HUMAN	SERPINA7	Thyroxine-binding globulin	2	2	877047
P05546	HEP2_HUMAN	SERPIND1	Heparin cofactor 2	1	1	794983
P05549	AP2A_HUMAN	TFAP2A	Transcription factor AP-2-alpha	2	2	39661.7
P05556	ITB1_HUMAN	ITGB1	Integrin beta-1	21	21	9.11495e+06
P05626	ATPF_YEAST	ATP4	ATP synthase subunit 4, mitochondrial	4	4	448816
P05694	METE_YEAST	MET6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	32	32	1.48849e+07
P05737	RL7A_YEAST	RPL7A	Large ribosomal subunit protein uL30A	11	1	9.0832e+07
P05738	RL9A_YEAST	RPL9A	Large ribosomal subunit protein uL6A	1	1	2.44563e+06
P05739	RL6B_YEAST	RPL6B	Large ribosomal subunit protein eL6B	9	5	6.95033e+07
P05740	RL17A_YEAST	RPL17A	Large ribosomal subunit protein uL22A	6	1	4.58885e+07
P05743	RL26A_YEAST	RPL26A	Large ribosomal subunit protein uL24A	8	1	8.99204e+07
P05744	RL33A_YEAST	RPL33A	Large ribosomal subunit protein eL33A	3	1	6.62577e+07
P05745	RL36A_YEAST	RPL36A	Large ribosomal subunit protein eL36A	1	1	9.56711e+06
P05748	RL15A_YEAST	RPL15A	Large ribosomal subunit protein eL15A	9	2	6.16516e+07
P05749	RL22A_YEAST	RPL22A	Large ribosomal subunit protein eL22A	3	2	2.20573e+07
P05750	RS3_YEAST	RPS3	Small ribosomal subunit protein uS3	11	11	7.31002e+07
P05755	RS9B_YEAST	RPS9B	Small ribosomal subunit protein uS4B	1	1	3.7515e+06
P05756	RS13_YEAST	RPS13	Small ribosomal subunit protein uS15	7	7	5.86219e+07
P05759	RS31_YEAST	RPS31	Ubiquitin-ribosomal protein eS31 fusion protein	6	2	3.51018e+08
P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18	21	19	1.13999e+08
P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8	28	22	1.56713e+08
P05791	ILVD_ECOLI	ilvD	Dihydroxy-acid dehydratase	1	1	45037.5
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase (NADP(+))	1	1	3744.24
P05986	KAPC_YEAST	TPK3	cAMP-dependent protein kinase type 3	4	4	43033.2
P06100	NOT2_YEAST	CDC36	General negative regulator of transcription subunit 2	3	3	636694
P06101	CDC37_YEAST	CDC37	Hsp90 co-chaperone Cdc37	12	12	2.53878e+06
P06102	NOT3_YEAST	NOT3	General negative regulator of transcription subunit 3	14	14	1.63803e+06
P06103	EIF3B_YEAST	PRT1	Eukaryotic translation initiation factor 3 subunit B	24	24	6.33413e+06
P06105	SC160_YEAST	SCP160	Protein SCP160	47	47	1.47387e+07
P06115	CATT_YEAST	CTT1	Catalase T	8	8	154365
P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase	5	5	186296
P06149	DLD_ECOLI	dld	Quinone-dependent D-lactate dehydrogenase	1	1	2951.38
P06168	ILV5_YEAST	ILV5	Ketol-acid reductoisomerase, mitochondrial	14	14	3.24773e+07
P06169	PDC1_YEAST	PDC1	Pyruvate decarboxylase isozyme 1	21	14	8.48311e+08
P06174	HEM4_YEAST	HEM4	Uroporphyrinogen-III synthase	1	1	334562
P06182	CCHL_YEAST	CYC3	Holocytochrome-c synthase	5	5	4.46313e+06
P06197	PIS_YEAST	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	3	3	4.44573e+06
P06208	LEU1_YEAST	LEU4	2-isopropylmalate synthase	18	8	6.27832e+06
P06213	INSR_HUMAN	INSR	Insulin receptor	1	1	1435.62
P06244	KAPA_YEAST	TPK1	cAMP-dependent protein kinase type 1	3	3	118217
P06245	KAPB_YEAST	TPK2	cAMP-dependent protein kinase type 2	5	4	2.34761e+06
P06280	AGAL_HUMAN	GLA	Alpha-galactosidase A	6	6	299282
P06396	GELS_HUMAN	GSN	Gelsolin	19	19	3.19029e+08
P06400	RB_HUMAN	RB1	Retinoblastoma-associated protein	3	3	87537.4
P06454	PTMA_HUMAN	PTMA	Prothymosin alpha	4	4	2.00001e+07
P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1	13	12	2.18817e+06
P06576	ATPB_HUMAN	ATP5F1B	ATP synthase subunit beta, mitochondrial	12	12	6.05752e+07
P06610	BTUE_ECOLI	btuE	Thioredoxin/glutathione peroxidase BtuE	3	3	2.01753e+06
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	11	11	2.91961e+06
P06616	ERA_ECOLI	era	GTPase Era	1	1	5217.97
P06634	DED1_YEAST	DED1	ATP-dependent RNA helicase DED1	18	14	1.42095e+07
P06700	SIR2_YEAST	SIR2	NAD-dependent histone deacetylase SIR2	2	2	241342
P06701	SIR3_YEAST	SIR3	Regulatory protein SIR3	2	2	187729
P06703	S10A6_HUMAN	S100A6	Protein S100-A6	3	3	3.16649e+08
P06704	CDC31_YEAST	CDC31	Cell division control protein 31	4	4	248925
P06715	GSHR_ECOLI	gor	Glutathione reductase	4	4	1.28233e+06
P06720	AGAL_ECOLI	melA	Alpha-galactosidase	2	2	1.71876e+06
P06721	METC_ECOLI	metC	Cystathionine beta-lyase MetC	2	2	968442
P06730	IF4E_HUMAN	EIF4E	Eukaryotic translation initiation factor 4E	7	7	7.7734e+06
P06733	ENOA_HUMAN	ENO1	Alpha-enolase	16	15	2.08287e+08
P06737	PYGL_HUMAN	PYGL	Glycogen phosphorylase, liver form	24	20	2.52231e+06
P06738	PHSG_YEAST	GPH1	Glycogen phosphorylase	27	27	1.66009e+07
P06744	G6PI_HUMAN	GPI	Glucose-6-phosphate isomerase	12	11	2.24411e+07
P06746	DPOLB_HUMAN	POLB	DNA polymerase beta	3	3	464637
P06748	NPM_HUMAN	NPM1	Nucleophosmin	8	8	1.54856e+08
P06753	TPM3_HUMAN	TPM3	Tropomyosin alpha-3 chain	3	3	1.01293e+07
P06756	ITAV_HUMAN	ITGAV	Integrin alpha-V	19	19	3.19017e+06
P06773	DCTD_YEAST	DCD1	Deoxycytidylate deaminase	2	2	470965
P06774	HAP2_YEAST	HAP2	Transcriptional activator HAP2	2	2	5119.75
P06777	RAD1_YEAST	RAD1	DNA repair protein RAD1	1	1	4683.33
P06778	RAD52_YEAST	RAD52	DNA repair and recombination protein RAD52	2	2	98926.9
P06779	RAD7_YEAST	RAD7	DNA repair protein RAD7	4	4	240690
P06780	RHO1_YEAST	RHO1	GTP-binding protein RHO1	6	4	3.45927e+07
P06781	RHO2_YEAST	RHO2	GTP-binding protein RHO2	3	3	705980
P06782	SNF1_YEAST	SNF1	Carbon catabolite-derepressing protein kinase	8	8	1.00884e+06
P06785	TYSY_YEAST	CDC21	Thymidylate synthase	8	8	1.16252e+06
P06786	TOP2_YEAST	TOP2	DNA topoisomerase 2	16	16	2.81208e+06
P06787	CALM_YEAST	CMD1	Calmodulin	7	7	1.14838e+07
P06843	SPT2_YEAST	SPT2	Protein SPT2	2	2	9829.77
P06844	SPT3_YEAST	SPT3	Protein SPT3	2	2	179788
P06865	HEXA_HUMAN	HEXA	Beta-hexosaminidase subunit alpha	9	9	1.16216e+06
P06899;P23527;P33778;Q16778;Q8N257	H2B1B_HUMAN;H2B1J_HUMAN;H2B1O_HUMAN;H2B2E_HUMAN;H2B3B_HUMAN	H2BC11;H2BC17;H2BC21;H2BC3;H2BU1	Histone H2B type 1-J	1	0	1.0103e+08
P06959	ODP2_ECOLI	aceF	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	15	15	2.16379e+07
P06968	DUT_ECOLI	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	1	1	8497.87
P06983	HEM3_ECOLI	hemC	Porphobilinogen deaminase	2	2	152280
P06986	HIS8_ECOLI	hisC	Histidinol-phosphate aminotransferase	3	3	2.89396e+06
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	2	2	62969
P06989	HIS2_ECOLI	hisI	Histidine biosynthesis bifunctional protein HisIE	1	1	13126.7
P06999	PFKB_ECOLI	pfkB	ATP-dependent 6-phosphofructokinase isozyme 2	4	4	767128
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	7	7	5.60807e+06
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	4	4	115253
P07012	RF2_ECOLI	prfB	Peptide chain release factor RF2	5	5	836625
P07014	SDHB_ECOLI	sdhB	Succinate dehydrogenase iron-sulfur subunit	5	5	609885
P07024	USHA_ECOLI	ushA	Protein UshA	4	4	20104.5
P07093	GDN_HUMAN	SERPINE2	Glia-derived nexin	6	6	394650
P07099	HYEP_HUMAN	EPHX1	Epoxide hydrolase 1	8	8	1.49158e+06
P07108	ACBP_HUMAN	DBI	Acyl-CoA-binding protein	2	2	6.44179e+06
P07118	SYV_ECOLI	valS	Valine--tRNA ligase	13	13	1.51852e+06
P07143	CY1_YEAST	CYT1	Cytochrome c1, heme protein, mitochondrial	3	3	1.16667e+06
P07149	FAS1_YEAST	FAS1	Fatty acid synthase subunit beta	59	59	1.08116e+07
P07170	KAD2_YEAST	ADK1	Adenylate kinase	11	11	2.65257e+07
P07172	HIS8_YEAST	HIS5	Histidinol-phosphate aminotransferase	10	10	1.24887e+07
P07195	LDHB_HUMAN	LDHB	L-lactate dehydrogenase B chain	13	12	1.44693e+08
P07199	CENPB_HUMAN	CENPB	Major centromere autoantigen B	6	6	176278
P07203	GPX1_HUMAN	GPX1	Glutathione peroxidase 1	11	11	3.82917e+06
P07213	TOM70_YEAST	TOM70	Mitochondrial import receptor subunit TOM70	14	14	2.61773e+06
P07237	PDIA1_HUMAN	P4HB	Protein disulfide-isomerase	22	22	2.18876e+07
P07244	PUR2_YEAST	ADE57	Bifunctional purine biosynthetic protein ADE5,7	25	25	1.34642e+07
P07245	C1TC_YEAST	ADE3	C-1-tetrahydrofolate synthase, cytoplasmic	35	34	2.75411e+07
P07246	ADH3_YEAST	ADH3	Alcohol dehydrogenase 3, mitochondrial	13	11	1.76887e+07
P07248	ADR1_YEAST	ADR1	Regulatory protein ADR1	13	13	906840
P07250	IPMK_YEAST	ARG82	Inositol polyphosphate multikinase	1	1	44140.8
P07251	ATPA_YEAST	ATP1	ATP synthase subunit alpha, mitochondrial	19	15	1.7102e+07
P07253	CBP6_YEAST	CBP6	Cytochrome B pre-mRNA-processing protein 6	5	5	995908
P07255	COX9_YEAST	COX9	Cytochrome c oxidase subunit 9, mitochondrial	1	1	2887.76
P07256	QCR1_YEAST	COR1	Cytochrome b-c1 complex subunit 1, mitochondrial	12	12	2.92085e+06
P07257	QCR2_YEAST	QCR2	Cytochrome b-c1 complex subunit 2, mitochondrial	15	15	3.44066e+06
P07258	CARA_YEAST	CPA1	Carbamoyl phosphate synthase arginine-specific small chain	2	2	77090
P07259	PYR1_YEAST	URA2	Multifunctional protein URA2	81	77	2.32578e+07
P07260	IF4E_YEAST	CDC33	Eukaryotic translation initiation factor 4E	10	10	4.64636e+06
P07262	DHE4_YEAST	GDH1	NADP-specific glutamate dehydrogenase 1	21	16	1.22412e+07
P07263	SYH_YEAST	HTS1	Histidine--tRNA ligase, mitochondrial	11	10	8.76914e+06
P07264	LEUC_YEAST	LEU1	3-isopropylmalate dehydratase	18	18	8.58616e+07
P07267	CARP_YEAST	PEP4	Saccharopepsin	8	8	2.46149e+07
P07269	PHO2_YEAST	PHO2	Regulatory protein PHO2	3	3	333596
P07270	PHO4_YEAST	PHO4	Phosphate system positive regulatory protein PHO4	1	1	9644
P07273	TFS2_YEAST	DST1	Transcription elongation factor S-II	10	10	1.21393e+06
P07274	PROF_YEAST	PFY1	Profilin	3	3	2.69957e+06
P07275	PUT2_YEAST	PUT2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	14	14	701679
P07276	RAD2_YEAST	RAD2	DNA repair protein RAD2	3	3	61084.6
P07277	ERG12_YEAST	ERG12	Mevalonate kinase	6	6	730058
P07278	KAPR_YEAST	BCY1	cAMP-dependent protein kinase regulatory subunit	14	14	5.51494e+06
P07280;P07281	RS19A_YEAST;RS19B_YEAST	RPS19A;RPS19B	Small ribosomal subunit protein eS19A	6	0	1.10539e+08
P07283	PMM_YEAST	SEC53	Phosphomannomutase	10	10	7.89712e+06
P07284	SYSC_YEAST	SES1	Serine--tRNA ligase, cytoplasmic	18	18	2.19075e+07
P07285	TRPD_YEAST	TRP4	Anthranilate phosphoribosyltransferase	6	6	2.59883e+06
P07305	H10_HUMAN	H1-0	Histone H1.0	3	3	3.56604e+06
P07311	ACYP1_HUMAN	ACYP1	Acylphosphatase-1	3	3	363827
P07339	CATD_HUMAN	CTSD	Cathepsin D	9	9	9.92045e+06
P07342	ILVB_YEAST	ILV2	Acetolactate synthase catalytic subunit, mitochondrial	17	17	3.89571e+07
P07347	ARD1_YEAST	ARD1	N-terminal acetyltransferase A complex catalytic subunit ARD1	6	6	2.95866e+06
P07355	ANXA2_HUMAN	ANXA2	Annexin A2	19	5	1.03604e+08
P07358	CO8B_HUMAN	C8B	Complement component C8 beta chain	3	3	2.28085e+06
P07384	CAN1_HUMAN	CAPN1	Calpain-1 catalytic subunit	23	23	1.0638e+07
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	16	16	1.59294e+06
P07437	TBB5_HUMAN	TUBB	Tubulin beta chain	12	3	4.86258e+07
P07560	SEC4_YEAST	SEC4	Ras-related protein SEC4	4	4	3.3901e+06
P07602	SAP_HUMAN	PSAP	Prosaposin	12	12	1.59217e+07
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	3	3	2.03629e+06
P07686	HEXB_HUMAN	HEXB	Beta-hexosaminidase subunit beta	13	13	3.1636e+06
P07702	LYS2_YEAST	LYS2	L-2-aminoadipate reductase	29	29	792990
P07703	RPAC1_YEAST	RPC40	DNA-directed RNA polymerases I and III subunit RPAC1	8	8	1.95669e+06
P07711	CATL1_HUMAN	CTSL	Cathepsin L1	3	3	218892
P07737	PROF1_HUMAN	PFN1	Profilin-1	7	7	8.51152e+07
P07738	PMGE_HUMAN	BPGM	Bisphosphoglycerate mutase	3	3	200887
P07741	APT_HUMAN	APRT	Adenine phosphoribosyltransferase	2	2	6.5846e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	2	2	192141
P07806	SYV_YEAST	VAS1	Valine--tRNA ligase, mitochondrial	36	36	8.76244e+06
P07807	DYR_YEAST	DFR1	Dihydrofolate reductase	2	2	15728.6
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	13	13	680549
P07814	SYEP_HUMAN	EPRS1	Bifunctional glutamate/proline--tRNA ligase	49	48	1.45186e+07
P07858	CATB_HUMAN	CTSB	Cathepsin B	5	5	2.00721e+07
P07866	LTE1_YEAST	LTE1	Guanine nucleotide exchange factor LTE1	1	1	2.69765e+06
P07884	MOD5_YEAST	MOD5	tRNA dimethylallyltransferase	2	2	310242
P07900	HS90A_HUMAN	HSP90AA1	Heat shock protein HSP 90-alpha	31	14	1.6027e+08
P07902	GALT_HUMAN	GALT	Galactose-1-phosphate uridylyltransferase	2	2	3856.16
P07910	HNRPC_HUMAN	HNRNPC	Heterogeneous nuclear ribonucleoproteins C1/C2	12	6	5.88249e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	3	3	842840
P07919	QCR6_HUMAN	UQCRH	Cytochrome b-c1 complex subunit 6, mitochondrial	2	1	3.43498e+06
P07942	LAMB1_HUMAN	LAMB1	Laminin subunit beta-1	9	9	385007
P07947	YES_HUMAN	YES1	Tyrosine-protein kinase Yes	6	2	4.58922e+06
P07948	LYN_HUMAN	LYN	Tyrosine-protein kinase Lyn	6	4	1.25517e+06
P07951	TPM2_HUMAN	TPM2	Tropomyosin beta chain	3	2	1.93163e+06
P07954	FUMH_HUMAN	FH	Fumarate hydratase, mitochondrial	11	11	4.46485e+07
P07991	OAT_YEAST	CAR2	Ornithine aminotransferase	9	9	2.20777e+06
P07992	ERCC1_HUMAN	ERCC1	DNA excision repair protein ERCC-1	5	5	1.15047e+07
P07996	TSP1_HUMAN	THBS1	Thrombospondin-1	24	24	3.7916e+06
P08004	CHS1_YEAST	CHS1	Chitin synthase 1	8	8	80988.8
P08018	PBS2_YEAST	PBS2	MAP kinase kinase PBS2	8	8	3.50691e+06
P08019	AMYG_YEAST	SGA1	Glucoamylase, intracellular sporulation-specific	1	1	182693
P08047	SP1_HUMAN	SP1	Transcription factor Sp1	3	3	440052
P08048;P17010	ZFX_HUMAN;ZFY_HUMAN	ZFX;ZFY	Zinc finger Y-chromosomal protein	1	0	3649.87
P08067	UCRI_YEAST	RIP1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	2	2	263854
P08069	IGF1R_HUMAN	IGF1R	Insulin-like growth factor 1 receptor	11	10	129739
P08133	ANXA6_HUMAN	ANXA6	Annexin A6	24	24	1.71103e+06
P08134	RHOC_HUMAN	RHOC	Rho-related GTP-binding protein RhoC	1	1	383819
P08174	DAF_HUMAN	CD55	Complement decay-accelerating factor	14	14	3.02799e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	2	2	535719
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	1	1	6539.33
P08192	FOLC_ECOLI	folC	Dihydrofolate synthase/folylpolyglutamate synthase	2	2	173041
P08194	GLPT_ECOLI	glpT	Glycerol-3-phosphate transporter	5	5	2.35939e+06
P08195	4F2_HUMAN	SLC3A2	4F2 cell-surface antigen heavy chain	19	19	1.73683e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	14	14	1.42209e+07
P08236	BGLR_HUMAN	GUSB	Beta-glucuronidase	7	7	1.26327e+06
P08237	PFKAM_HUMAN	PFKM	ATP-dependent 6-phosphofructokinase, muscle type	16	14	4.32863e+06
P08238	HS90B_HUMAN	HSP90AB1	Heat shock protein HSP 90-beta	19	9	8.50627e+07
P08240	SRPRA_HUMAN	SRPRA	Signal recognition particle receptor subunit alpha	14	14	1.46384e+06
P08243	ASNS_HUMAN	ASNS	Asparagine synthetase [glutamine-hydrolyzing]	16	16	1.07025e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	2	2	41483.9
P08254	MMP3_HUMAN	MMP3	Stromelysin-1	2	2	387937
P08263;P09210	GSTA1_HUMAN;GSTA2_HUMAN	GSTA1;GSTA2	Glutathione S-transferase A1	1	0	115578
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	8	8	752595
P08390	USG_ECOLI	usg	USG-1 protein	2	2	17273.6
P08397	HEM3_HUMAN	HMBS	Porphobilinogen deaminase	5	5	482636
P08417	FUMH_YEAST	FUM1	Fumarate hydratase, mitochondrial	12	12	3.65065e+06
P08425	SYFM_YEAST	MSF1	Phenylalanine--tRNA ligase, mitochondrial	2	2	14593.7
P08456	PSS_YEAST	CHO1	CDP-diacylglycerol--serine O-phosphatidyltransferase	5	5	2.87276e+06
P08465	MET2_YEAST	MET2	Homoserine O-acetyltransferase	1	1	49474.2
P08466	NUC1_YEAST	NUC1	Mitochondrial nuclease	6	6	2.51755e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	5	5	1.47191e+06
P08518	RPB2_YEAST	RPB2	DNA-directed RNA polymerase II subunit RPB2	25	23	2.43187e+06
P08524	ERG20_YEAST	ERG20	Farnesyl pyrophosphate synthase	11	10	1.38717e+07
P08536	MET3_YEAST	MET3	Sulfate adenylyltransferase	2	2	395278
P08539	GPA1_YEAST	GPA1	Guanine nucleotide-binding protein alpha-1 subunit	4	4	192280
P08559	ODPA_HUMAN	PDHA1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	10	9	7.65234e+06
P08566	ARO1_YEAST	ARO1	Pentafunctional AROM polypeptide	50	50	2.70312e+06
P08572	CO4A2_HUMAN	COL4A2	Collagen alpha-2(IV) chain	2	2	19786.5
P08574	CY1_HUMAN	CYC1	Cytochrome c1, heme protein, mitochondrial	7	7	5.24655e+06
P08579	RU2B_HUMAN	SNRPB2	U2 small nuclear ribonucleoprotein B''	4	4	2.96929e+06
P08581	MET_HUMAN	MET	Hepatocyte growth factor receptor	16	16	1.05615e+06
P08603	CFAH_HUMAN	CFH	Complement factor H	15	15	3.33186e+07
P08621	RU17_HUMAN	SNRNP70	U1 small nuclear ribonucleoprotein 70 kDa	9	9	7.34965e+06
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	1	1	6595.06
P08638	LEUR_YEAST	LEU3	Regulatory protein LEU3	1	1	4458.72
P08648	ITA5_HUMAN	ITGA5	Integrin alpha-5	12	12	2.15691e+06
P08651	NFIC_HUMAN	NFIC	Nuclear factor 1 C-type	7	6	714359
P08670	VIME_HUMAN	VIM	Vimentin	32	26	1.88584e+08
P08678	CYAA_YEAST	CYR1	Adenylate cyclase	16	16	336670
P08679	CISY2_YEAST	CIT2	Citrate synthase, peroxisomal	13	12	2.24215e+06
P08697	A2AP_HUMAN	SERPINF2	Alpha-2-antiplasmin	1	1	2.48308e+06
P08708	RS17_HUMAN	RPS17	40S ribosomal protein S17	5	5	1.10009e+07
P08727	K1C19_HUMAN	KRT19	Keratin, type I cytoskeletal 19	23	14	1.355e+08
P08729	K2C7_HUMAN	KRT7	Keratin, type II cytoskeletal 7	20	17	6.44906e+07
P08754	GNAI3_HUMAN	GNAI3	Guanine nucleotide-binding protein G(i) subunit alpha	4	4	1.31455e+06
P08758	ANXA5_HUMAN	ANXA5	Annexin A5	11	11	2.3992e+07
P08779	K1C16_HUMAN	KRT16	Keratin, type I cytoskeletal 16	6	3	42734.7
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	14	14	1.37205e+06
P08865	RSSA_HUMAN	RPSA	40S ribosomal protein SA	7	7	4.39027e+07
P08962	CD63_HUMAN	CD63	CD63 antigen	1	1	3.59456e+06
P08964	MYO1_YEAST	MYO1	Myosin-1	10	10	2.28746e+06
P08997	MASY_ECOLI	aceB	Malate synthase A	6	6	630469
P09001	RM03_HUMAN	MRPL3	39S ribosomal protein L3, mitochondrial	7	7	1.14589e+06
P09012	SNRPA_HUMAN	SNRPA	U1 small nuclear ribonucleoprotein A	7	6	4.49045e+06
P09029	PURK_ECOLI	purK	N5-carboxyaminoimidazole ribonucleotide synthase	1	1	10317.9
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	1	1	61543.1
P09032	EI2BG_YEAST	GCD1	Translation initiation factor eIF2B subunit gamma	8	8	332309
P09038	FGF2_HUMAN	FGF2	Fibroblast growth factor 2	4	4	1.24899e+06
P09064	IF2B_YEAST	SUI3	Eukaryotic translation initiation factor 2 subunit beta	11	11	2.72892e+06
P09104	ENOG_HUMAN	ENO2	Gamma-enolase	5	5	1.38179e+06
P09110	THIK_HUMAN	ACAA1	3-ketoacyl-CoA thiolase, peroxisomal	9	9	1.40398e+06
P09127	HEMX_ECOLI	hemX	Protein HemX	4	4	565662
P09132	SRP19_HUMAN	SRP19	Signal recognition particle 19 kDa protein	4	4	242075
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	1	1	194342
P09151	LEU1_ECOLI	leuA	2-isopropylmalate synthase	1	1	2512.18
P09158	SPEE_ECOLI	speE	Polyamine aminopropyltransferase	1	1	6281.52
P09211	GSTP1_HUMAN	GSTP1	Glutathione S-transferase P	1	1	5.69906e+07
P09232	PRTB_YEAST	PRB1	Cerevisin	9	9	4.18056e+07
P09234	RU1C_HUMAN	SNRPC	U1 small nuclear ribonucleoprotein C	3	3	5.21739e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	3	3	14716.9
P09372	GRPE_ECOLI	grpE	Protein GrpE	2	2	604133
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	19	18	5.07204e+06
P09382	LEG1_HUMAN	LGALS1	Galectin-1	8	8	3.41342e+07
P09394	GLPQ_ECOLI	glpQ	Glycerophosphodiester phosphodiesterase, periplasmic	10	10	9.59369e+06
P09417	DHPR_HUMAN	QDPR	Dihydropteridine reductase	4	4	1.75793e+06
P09424	MTLD_ECOLI	mtlD	Mannitol-1-phosphate 5-dehydrogenase	2	2	773821
P09429	HMGB1_HUMAN	HMGB1	High mobility group protein B1	6	3	4.6547e+06
P09436	SYIC_YEAST	ILS1	Isoleucine--tRNA ligase, cytoplasmic	36	35	8.5133e+06
P09440	C1TM_YEAST	MIS1	C-1-tetrahydrofolate synthase, mitochondrial	17	16	3.10749e+06
P09457	ATPO_YEAST	ATP5	ATP synthase subunit 5, mitochondrial	8	8	4.64628e+06
P09467	F16P1_HUMAN	FBP1	Fructose-1,6-bisphosphatase 1	1	1	157240
