Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57375.raw
P0A8A8	RIMP_ECOLI	rimP	Ribosome maturation factor RimP	1	1	407889
P0A8B5	YBAB_ECOLI	ybaB	Nucleoid-associated protein YbaB	1	1	524054
P0A8C4	YGFB_ECOLI	ygfB	UPF0149 protein YgfB	1	1	104945
P0A8D6	YMDB_ECOLI	ymdB	O-acetyl-ADP-ribose deacetylase	2	2	1.22244e+06
P0A8E1	YCFP_ECOLI	ycfP	UPF0227 protein YcfP	3	3	109864
P0A8E7	YAJQ_ECOLI	yajQ	UPF0234 protein YajQ	4	4	4.66584e+06
P0A8F0	UPP_ECOLI	upp	Uracil phosphoribosyltransferase	6	6	1.29908e+06
P0A8G3	UXAC_ECOLI	uxaC	Uronate isomerase	2	2	59507.6
P0A8H6	YIHI_ECOLI	yihI	Der GTPase-activating protein YihI	1	1	346117
P0A8H8	YACG_ECOLI	yacG	DNA gyrase inhibitor YacG	1	1	59357.6
P0A8I5	TRMB_ECOLI	trmB	tRNA (guanine-N(7)-)-methyltransferase	2	2	57672.3
P0A8J8	RHLB_ECOLI	rhlB	ATP-dependent RNA helicase RhlB	3	3	27626.8
P0A8K5	YAEP_ECOLI	yaeP	UPF0253 protein YaeP	1	1	6637.32
P0A8L1	SYS_ECOLI	serS	Serine--tRNA ligase	12	12	2.97418e+06
P0A8M0	SYN_ECOLI	asnS	Asparagine--tRNA ligase	11	10	1.07878e+06
P0A8M3	SYT_ECOLI	thrS	Threonine--tRNA ligase	8	8	481697
P0A8M6	YEEX_ECOLI	yeeX	UPF0265 protein YeeX	1	1	445988
P0A8N3	SYK1_ECOLI	lysS	Lysine--tRNA ligase	13	9	1.97699e+06
P0A8N5	SYK2_ECOLI	lysU	Lysine--tRNA ligase, heat inducible	4	4	1.98811e+06
P0A8P3	FETP_ECOLI	yggX	Probable Fe(2+)-trafficking protein	1	1	13354.9
P0A8R0	RRAA_ECOLI	rraA	Regulator of ribonuclease activity A	2	2	490710
P0A8T1	PRMA_ECOLI	prmA	Ribosomal protein L11 methyltransferase	1	1	493648
P0A8T7;Q0TA77	RPOC_ECOL5;RPOC_ECOLI	rpoC	DNA-directed RNA polymerase subunit beta'	36	36	3.06249e+06
P0A8V2	RPOB_ECOLI	rpoB	DNA-directed RNA polymerase subunit beta	35	35	3.08639e+06
P0A8W2	SLYA_ECOLI	slyA	Transcriptional regulator SlyA	1	1	11302.9
P0A8W8	YFBU_ECOLI	yfbU	UPF0304 protein YfbU	1	1	85001.3
P0A8X0	YJGA_ECOLI	yjgA	UPF0307 protein YjgA	2	2	3.01042e+06
P0A8X2	YCEI_ECOLI	yceI	Protein YceI	3	3	2.97083e+06
P0A8Y3	YIHX_ECOLI	yihX	Alpha-D-glucose 1-phosphate phosphatase YihX	2	2	1.26223e+06
P0A910	OMPA_ECOLI	ompA	Outer membrane protein A	8	8	2.61483e+07
P0A953	FABB_ECOLI	fabB	3-oxoacyl-[acyl-carrier-protein] synthase 1	8	8	4.25562e+06
P0A955	ALKH_ECOLI	eda	KHG/KDPG aldolase	6	6	3.36802e+06
P0A972	CSPE_ECOLI	cspE	Cold shock-like protein CspE	3	3	2.75296e+06
P0A978;P0A9X9	CSPA_ECOLI;CSPG_ECOLI	cspA;cspG	Cold shock-like protein CspG	1	0	329731
P0A988	DPO3B_ECOLI	dnaN	Beta sliding clamp	2	2	10308.4
P0A991	ALF1_ECOLI	fbaB	Fructose-bisphosphate aldolase class 1	3	3	118131
P0A993	F16PA_ECOLI	fbp	Fructose-1,6-bisphosphatase class 1	2	2	262605
P0A9A6	FTSZ_ECOLI	ftsZ	Cell division protein FtsZ	6	6	242083
P0A9A9	FUR_ECOLI	fur	Ferric uptake regulation protein	3	3	1.17817e+06
P0A9B2	G3P1_ECOLI	gapA	Glyceraldehyde-3-phosphate dehydrogenase A	16	13	2.8753e+07
P0A9C0	GLPA_ECOLI	glpA	Anaerobic glycerol-3-phosphate dehydrogenase subunit A	4	4	76727.5
P0A9C3	GALM_ECOLI	galM	Aldose 1-epimerase	2	2	1.1715e+06
P0A9C5	GLN1B_ECOLI	glnA	Glutamine synthetase	7	7	1.87756e+06
P0A9D2	GSTA_ECOLI	gstA	Glutathione S-transferase GstA	2	2	13451
P0A9D4	CYSE_ECOLI	cysE	Serine acetyltransferase	3	3	733070
P0A9D8	DAPD_ECOLI	dapD	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	7	7	4.5002e+06
P0A9F3	CYSB_ECOLI	cysB	HTH-type transcriptional regulator CysB	2	2	242124
P0A9G6	ACEA_ECOLI	aceA	Isocitrate lyase	16	16	5.68239e+06
P0A9H1	MUG_ECOLI	mug	G/U mismatch-specific DNA glycosylase	4	4	338078
P0A9J6	RBSK_ECOLI	rbsK	Ribokinase	4	4	671400
P0A9J8	CMPDT_ECOLI	pheA	Bifunctional chorismate mutase/prephenate dehydratase	4	4	2.88003e+06
P0A9K3	PHOL_ECOLI	ybeZ	PhoH-like protein	7	7	340771
P0A9K9	SLYD_ECOLI	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD	1	1	217715
P0A9L3	FKBB_ECOLI	fklB	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase	6	6	988722
P0A9L8	P5CR_ECOLI	proC	Pyrroline-5-carboxylate reductase	4	4	1.85818e+06
P0A9M0	LON_ECOLI	lon	Lon protease	12	12	655710
P0A9M2	HPRT_ECOLI	hpt	Hypoxanthine phosphoribosyltransferase	2	2	81271.9
P0A9M8	PTA_ECOLI	pta	Phosphate acetyltransferase	13	13	2.10288e+06
P0A9N4	PFLA_ECOLI	pflA	Pyruvate formate-lyase 1-activating enzyme	2	2	3.70691e+06
P0A9P0	DLDH_ECOLI	lpdA	Dihydrolipoyl dehydrogenase	16	16	2.58811e+06
P0A9P4	TRXB_ECOLI	trxB	Thioredoxin reductase	3	3	317304
P0A9Q1;P0A9Q2	ARCA_ECOL6;ARCA_ECOLI	arcA	Aerobic respiration control protein ArcA	6	6	4.70616e+06
P0A9Q5	ACCD_ECOLI	accD	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	3	3	2.79647e+06
P0A9Q7	ADHE_ECOLI	adhE	Bifunctional aldehyde-alcohol dehydrogenase AdhE	31	31	3.02407e+06
P0A9Q9	DHAS_ECOLI	asd	Aspartate-semialdehyde dehydrogenase	3	3	573380
P0A9R4	FER_ECOLI	fdx	2Fe-2S ferredoxin	1	1	82891.5
P0A9T0	SERA_ECOLI	serA	D-3-phosphoglycerate dehydrogenase	7	7	834094
P0A9T4	TAS_ECOLI	tas	Protein tas	1	1	11826.4
P0A9U3	YBIT_ECOLI	ybiT	Probable ATP-binding protein YbiT	1	1	8509.25
P0A9W3	ETTA_ECOLI	ettA	Energy-dependent translational throttle protein EttA	9	9	1.68792e+06
P0A9X4	MREB_ECOLI	mreB	Cell shape-determining protein MreB	6	6	1.24657e+06
P0A9Y6	CSPC_ECOLI	cspC	Cold shock-like protein CspC	3	3	2.82317e+07
P0A9Z1	GLNB_ECOLI	glnB	Nitrogen regulatory protein P-II 1	1	1	8122.38
P0AA04	PTHP_ECOLI	ptsH	Phosphocarrier protein HPr	4	4	2.6889e+06
P0AA10	RL13_ECOLI	rplM	Large ribosomal subunit protein uL13	7	7	3.86393e+06
P0AA25	THIO_ECOLI	trxA	Thioredoxin 1	3	3	3.64588e+06
P0AA39	RLUC_ECOLI	rluC	Ribosomal large subunit pseudouridine synthase C	1	1	11452
P0AAB4	UBID_ECOLI	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	2	2	12499.2
P0AAB6	GALF_ECOLI	galF	UTP--glucose-1-phosphate uridylyltransferase	2	2	72532.3
P0AAC0	USPE_ECOLI	uspE	Universal stress protein E	4	4	1.37188e+06
P0AAF3	ARAG_ECOLI	araG	Arabinose import ATP-binding protein AraG	1	1	14759.5
P0AAG8	MGLA_ECOLI	mglA	Galactose/methyl galactoside import ATP-binding protein MglA	2	2	151340
P0AAI3	FTSH_ECOLI	ftsH	ATP-dependent zinc metalloprotease FtsH	4	3	385238
P0AAI5	FABF_ECOLI	fabF	3-oxoacyl-[acyl-carrier-protein] synthase 2	3	3	526397
P0AAI9	FABD_ECOLI	fabD	Malonyl CoA-acyl carrier protein transacylase	3	3	316474
P0AAR3;P45202	YBAK_ECOLI;YBAK_HAEIN	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	1	1	5084.47
P0AAS7	YBCJ_ECOLI	ybcJ	Putative RNA-binding protein YbcJ	1	1	221667
P0AAT6	IOJAP_ECOLI	rsfS	Ribosomal silencing factor RsfS	1	1	9050.78
P0AAT9	YBEL_ECOLI	ybeL	Uncharacterized protein YbeL	3	3	996976
P0AAV6	YBGS_ECOLI	ybgS	Uncharacterized protein YbgS	1	1	2.02981e+06
P0AAZ7	YCAR_ECOLI	ycaR	UPF0434 protein YcaR	3	3	56037.1
P0AB14	YCCJ_ECOLI	yccJ	Uncharacterized protein YccJ	2	2	81119.5
P0AB24	EFEO_ECOLI	efeO	Iron uptake system component EfeO	1	1	366594
P0AB28	YCED_ECOLI	yceD	Large ribosomal RNA subunit accumulation protein YceD	2	2	184216
P0AB52	YCHN_ECOLI	ychN	Protein YchN	1	1	71426.9
P0AB55	YCII_ECOLI	yciI	Protein YciI	2	2	10200.5
P0AB61	YCIN_ECOLI	yciN	Protein YciN	2	2	94424.2
P0AB71	ALF_ECOLI	fbaA	Fructose-bisphosphate aldolase class 2	8	8	7.36452e+06
P0AB77	KBL_ECOLI	kbl	2-amino-3-ketobutyrate coenzyme A ligase	9	9	2.18194e+06
P0AB80	ILVE_ECOLI	ilvE	Branched-chain-amino-acid aminotransferase	2	2	524567
P0AB89	PUR8_ECOLI	purB	Adenylosuccinate lyase	4	4	296206
P0AB91	AROG_ECOLI	aroG	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive	3	3	196789
P0ABA0	ATPF_ECOLI	atpF	ATP synthase subunit b	4	4	1.23244e+06
P0ABA4	ATPD_ECOLI	atpH	ATP synthase subunit delta	2	2	937519
P0ABA6	ATPG_ECOLI	atpG	ATP synthase gamma chain	9	9	1.09755e+06
P0ABB0	ATPA_ECOLI	atpA	ATP synthase subunit alpha	17	17	2.00689e+07
P0ABB4	ATPB_ECOLI	atpD	ATP synthase subunit beta	13	13	4.75044e+06
P0ABC7	HFLK_ECOLI	hflK	Modulator of FtsH protease HflK	6	6	571343
P0ABD5	ACCA_ECOLI	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	4	4	1.39736e+06
P0ABD8	BCCP_ECOLI	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	2	2	2.38638e+06
P0ABE2	BOLA_ECOLI	bolA	DNA-binding transcriptional regulator BolA	1	1	674911
P0ABF6	CDD_ECOLI	cdd	Cytidine deaminase	4	4	104781
P0ABH7	CISY_ECOLI	gltA	Citrate synthase	9	9	6.07077e+06
P0ABH9	CLPA_ECOLI	clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	3	3	2.28185e+06
P0ABI8;P0ABI9;P0ABJ0	CYOB_ECO57;CYOB_ECOL6;CYOB_ECOLI	cyoB	Cytochrome bo(3) ubiquinol oxidase subunit 1	1	1	274116
P0ABJ1;P0ABJ2	CYOA_ECOL6;CYOA_ECOLI	cyoA	Cytochrome bo(3) ubiquinol oxidase subunit 2	1	1	621171
P0ABJ9;P0ABK0;P0ABK1	CYDA_ECOL6;CYDA_ECOLI;CYDA_SHIFL	cydA	Cytochrome bd-I ubiquinol oxidase subunit 1	1	1	65950.2
P0ABK5	CYSK_ECOLI	cysK	Cysteine synthase A	10	10	3.22774e+06
P0ABP8	DEOD_ECOLI	deoD	Purine nucleoside phosphorylase DeoD-type	8	8	2.5587e+06
P0ABQ2	GARR_ECOLI	garR	2-hydroxy-3-oxopropionate reductase	5	5	182324
P0ABQ4	DYR_ECOLI	folA	Dihydrofolate reductase	1	1	64422.3
P0ABS1	DKSA_ECOLI	dksA	RNA polymerase-binding transcription factor DksA	3	3	1.28146e+06
P0ABT2	DPS_ECOLI	dps	DNA protection during starvation protein	8	8	1.06093e+07
P0ABU0	MENB_ECOLI	menB	1,4-dihydroxy-2-naphthoyl-CoA synthase	2	2	340130
P0ABU2	YCHF_ECOLI	ychF	Ribosome-binding ATPase YchF	3	3	2.3592e+06
P0ABU5	ELBB_ECOLI	elbB	Glyoxalase ElbB	2	2	6879.63
P0AC19	FOLX_ECOLI	folX	Dihydroneopterin triphosphate 2'-epimerase	1	1	4889.28
P0AC33	FUMA_ECOLI	fumA	Fumarate hydratase class I, aerobic	16	8	2.47575e+06
P0AC38	ASPA_ECOLI	aspA	Aspartate ammonia-lyase	17	17	8.79971e+06
P0AC41	SDHA_ECOLI	sdhA	Succinate dehydrogenase flavoprotein subunit	14	14	2.46154e+06
P0AC53	G6PD_ECOLI	zwf	Glucose-6-phosphate 1-dehydrogenase	6	6	597961
P0AC59	GLRX2_ECOLI	grxB	Glutaredoxin 2	4	4	1.47329e+06
P0AC62	GLRX3_ECOLI	grxC	Glutaredoxin 3	2	2	1.3082e+06
P0AC69	GLRX4_ECOLI	grxD	Glutaredoxin 4	3	3	1.97902e+06
P0AC81	LGUL_ECOLI	gloA	Lactoylglutathione lyase	1	1	510612
P0AC84	GLO2_ECOLI	gloB	Hydroxyacylglutathione hydrolase GloB	2	2	12102.3
P0AC86	PHSG_ECOLI	glgP	Glycogen phosphorylase	4	4	65389.5
P0ACA1	YIBF_ECOLI	yibF	Uncharacterized GST-like protein YibF	1	1	139441
P0ACA3	SSPA_ECOLI	sspA	Stringent starvation protein A	4	4	1.50531e+06
P0ACA7	GSTB_ECOLI	gstB	Glutathione S-transferase GstB	1	1	58220.9
P0ACB2	HEM2_ECOLI	hemB	Delta-aminolevulinic acid dehydratase	2	2	270108
P0ACB4	HEMG_ECOLI	hemG	Protoporphyrinogen IX dehydrogenase [quinone]	1	1	254058
P0ACC3	ERPA_ECOLI	erpA	Iron-sulfur cluster insertion protein ErpA	3	3	2.39031e+06
P0ACC7	GLMU_ECOLI	glmU	Bifunctional protein GlmU	3	3	858856
P0ACD4	ISCU_ECOLI	iscU	Iron-sulfur cluster assembly scaffold protein IscU	3	3	196903
P0ACE7	HINT_ECOLI	hinT	Purine nucleoside phosphoramidase	1	1	506416
P0ACF0	DBHA_ECOLI	hupA	DNA-binding protein HU-alpha	3	3	1.93739e+07
P0ACF4	DBHB_ECOLI	hupB	DNA-binding protein HU-beta	2	2	1.48293e+07
P0ACF8	HNS_ECOLI	hns	DNA-binding protein H-NS	6	6	9.72217e+06
P0ACI6	ASNC_ECOLI	asnC	Regulatory protein AsnC	6	6	2.72206e+06
P0ACJ0	LRP_ECOLI	lrp	Leucine-responsive regulatory protein	6	6	5.96727e+06
P0ACJ8	CRP_ECOLI	crp	DNA-binding transcriptional dual regulator CRP	6	6	1.3229e+06
P0ACQ4	OXYR_ECOLI	oxyR	Hydrogen peroxide-inducible genes activator	1	1	5027.35
P0ACU7	YJDC_ECOLI	yjdC	HTH-type transcriptional regulator YjdC	1	1	55405.2
P0ACY1	YDJA_ECOLI	ydjA	Putative NAD(P)H nitroreductase YdjA	4	4	588910
P0ACY3	YEAG_ECOLI	yeaG	Uncharacterized protein YeaG	13	13	834300
P0AD24	YEJL_ECOLI	yejL	UPF0352 protein YejL	1	1	38405.6
P0AD33	YFCZ_ECOLI	yfcZ	UPF0381 protein YfcZ	2	2	378018
P0AD49	YFIA_ECOLI	raiA	Ribosome-associated inhibitor A	3	3	318961
P0AD59	IVY_ECOLI	ivy	Inhibitor of vertebrate lysozyme	1	1	322675
P0AD61	KPYK1_ECOLI	pykF	Pyruvate kinase I	14	14	2.94182e+06
P0ADA1	TESA_ECOLI	tesA	Thioesterase 1/protease 1/lysophospholipase L1	2	2	6591.54
P0ADA3;P0ADA4	NLPD_ECOLI;NLPD_SHIFL	nlpD	Murein hydrolase activator NlpD	3	3	203854
P0ADB1	OSME_ECOLI	osmE	Osmotically-inducible putative lipoprotein OsmE	4	4	566505
P0ADB7	ECNB_ECOLI	ecnB	Entericidin B	1	1	742464
P0ADE6	KBP_ECOLI	kbp	Potassium binding protein Kbp	3	3	6.88337e+06
P0ADE8	YGFZ_ECOLI	ygfZ	tRNA-modifying protein YgfZ	5	5	803791
P0ADF8	ILVN_ECOLI	ilvN	Acetolactate synthase isozyme 1 small subunit	1	1	77483.7
P0ADG4;P0ADG5;P0ADG6	SUHB_ECO57;SUHB_ECOL6;SUHB_ECOLI	suhB	Nus factor SuhB	4	4	4.36989e+06
P0ADG7	IMDH_ECOLI	guaB	Inosine-5'-monophosphate dehydrogenase	8	8	1.03074e+06
P0ADI4	ENTB_ECOLI	entB	Enterobactin synthase component B	2	2	33938.2
P0ADI7	YECD_ECOLI	yecD	Isochorismatase family protein YecD	1	1	166608
P0ADN2	YIFE_ECOLI	yifE	UPF0438 protein YifE	5	5	1.75041e+06
P0ADQ7	YGAM_ECOLI	ygaM	Uncharacterized protein YgaM	1	1	1.22571e+06
P0ADS9	YGGN_ECOLI	yggN	Uncharacterized protein YggN	2	2	8534.23
P0ADU2	YGIN_ECOLI	ygiN	Probable quinol monooxygenase YgiN	1	1	472467
P0ADU5	YGIW_ECOLI	ygiW	Protein YgiW	4	4	8.21258e+06
P0ADV7	MLAC_ECOLI	mlaC	Intermembrane phospholipid transport system binding protein MlaC	3	3	5.75626e+06
P0ADX7	YHHA_ECOLI	yhhA	Uncharacterized protein YhhA	1	1	12563.9
P0ADY1	PPID_ECOLI	ppiD	Periplasmic chaperone PpiD	4	4	323330
P0ADY3	RL14_ECOLI	rplN	Large ribosomal subunit protein uL14	5	5	4.99842e+06
P0ADY7	RL16_ECOLI	rplP	Large ribosomal subunit protein uL16	3	3	1.68025e+06
P0ADZ0	RL23_ECOLI	rplW	Large ribosomal subunit protein uL23	2	2	3.04329e+06
P0ADZ4	RS15_ECOLI	rpsO	Small ribosomal subunit protein uS15	2	2	6.66901e+06
P0ADZ7	YAJC_ECOLI	yajC	Sec translocon accessory complex subunit YajC	2	2	2.29335e+06
P0AE01	TRMJ_ECOLI	trmJ	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ	1	1	5435.95
P0AE06	ACRA_ECOLI	acrA	Multidrug efflux pump subunit AcrA	2	2	99644.3
P0AE08	AHPC_ECOLI	ahpC	Alkyl hydroperoxide reductase C	9	9	1.2595e+07
P0AE18	MAP1_ECOLI	map	Methionine aminopeptidase	2	2	64290.5
P0AE22	APHA_ECOLI	aphA	Class B acid phosphatase	2	2	4632.35
P0AE37	ASTA_ECOLI	astA	Arginine N-succinyltransferase	6	6	2.27016e+06
P0AE52	BCP_ECOLI	bcp	Peroxiredoxin Bcp	4	4	1.40173e+06
P0AE78	CORC_ECOLI	corC	Magnesium and cobalt efflux protein CorC	1	1	1823.35
P0AED5	UVRY_ECOLI	uvrY	Response regulator UvrY	1	1	31131.3
P0AEE5	MGLB_ECOLI	mglB	D-galactose/methyl-galactoside binding periplasmic protein MglB	18	18	6.43885e+06
P0AEG4	DSBA_ECOLI	dsbA	Thiol:disulfide interchange protein DsbA	5	5	3.46979e+06
P0AEG6	DSBC_ECOLI	dsbC	Thiol:disulfide interchange protein DsbC	2	2	8248.89
P0AEH3	ELAA_ECOLI	elaA	Protein ElaA	1	1	111341
P0AEH5	ELAB_ECOLI	elaB	Protein ElaB	2	2	1.11854e+06
P0AEI1	MIAB_ECOLI	miaB	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	2	2	44799.7
P0AEK2	FABG_ECOLI	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	5	5	2.40895e+06
P0AEK4	FABI_ECOLI	fabI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	7	7	7.89717e+06
P0AEM0	FKBX_ECOLI	fkpB	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase	1	1	290443
P0AEM9	TCYJ_ECOLI	tcyJ	L-cystine-binding protein TcyJ	9	9	2.52471e+06
P0AEN1	FRE_ECOLI	fre	NAD(P)H-flavin reductase	3	3	54729.3
P0AEP3	GALU_ECOLI	galU	UTP--glucose-1-phosphate uridylyltransferase	4	4	831333
P0AEQ3	GLNH_ECOLI	glnH	Glutamine-binding periplasmic protein	7	7	1.30576e+06
P0AES4;P0AES5	GYRA_ECOLI;GYRA_SHIFL	gyrA	DNA gyrase subunit A	15	15	450263
P0AES6;P0AES7;P0AES8	GYRB_ECO57;GYRB_ECOLI;GYRB_SHIFL	gyrB	DNA gyrase subunit B	9	9	236409
P0AET2	HDEB_ECOLI	hdeB	Acid stress chaperone HdeB	2	2	3.31853e+06
P0AET8	HDHA_ECOLI	hdhA	7alpha-hydroxysteroid dehydrogenase	4	4	415809
P0AEU0	HISJ_ECOLI	hisJ	Histidine-binding periplasmic protein	2	2	121197
P0AEU7	SKP_ECOLI	skp	Chaperone protein Skp	3	3	2.59879e+06
P0AEX5	KPPR_ECOLI	prkB	Probable phosphoribulokinase	1	1	2132.15
P0AEX9	MALE_ECOLI	malE	Maltose/maltodextrin-binding periplasmic protein	16	16	6.2158e+06
P0AEZ3	MIND_ECOLI	minD	Septum site-determining protein MinD	4	4	275462
P0AEZ9	MOAB_ECOLI	moaB	Molybdenum cofactor biosynthesis protein B	1	1	2679.96
P0AF03	MOG_ECOLI	mog	Molybdopterin adenylyltransferase	2	2	348401
P0AF08	APBC_ECOLI	mrp	Iron-sulfur cluster carrier protein	2	2	13309.1
P0AF12	MTNN_ECOLI	mtnN	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	1	1	2.62108e+06
P0AF18	NAGA_ECOLI	nagA	N-acetylglucosamine-6-phosphate deacetylase	3	3	212529
P0AF28	NARL_ECOLI	narL	Nitrate/nitrite response regulator protein NarL	2	2	249588
P0AF36	ZAPB_ECOLI	zapB	Cell division protein ZapB	2	2	432825
P0AF50	YJBR_ECOLI	yjbR	Uncharacterized protein YjbR	2	2	188200
P0AF54	YJCH_ECOLI	yjcH	Inner membrane protein YjcH	1	1	62805.1
P0AF67	TSAE_ECOLI	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	1	1	83389.3
P0AF90	RRAB_ECOLI	rraB	Regulator of ribonuclease activity B	2	2	460094
P0AF93	RIDA_ECOLI	ridA	2-iminobutanoate/2-iminopropanoate deaminase	3	3	3.40502e+06
P0AF96	TABA_ECOLI	tabA	Toxin-antitoxin biofilm protein TabA	3	3	588117
P0AFC3	NUOA_ECOLI	nuoA	NADH-quinone oxidoreductase subunit A	1	1	24650.4
P0AFD1	NUOE_ECOLI	nuoE	NADH-quinone oxidoreductase subunit E	2	2	4708.01
P0AFF6	NUSA_ECOLI	nusA	Transcription termination/antitermination protein NusA	11	11	1.17307e+06
P0AFG0	NUSG_ECOLI	nusG	Transcription termination/antitermination protein NusG	3	3	657057
P0AFG3	ODO1_ECOLI	sucA	2-oxoglutarate dehydrogenase E1 component	20	20	2.85875e+06
P0AFG6	ODO2_ECOLI	sucB	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	10	10	6.69425e+06
P0AFG8	ODP1_ECOLI	aceE	Pyruvate dehydrogenase E1 component	15	15	2.99012e+06
P0AFH8	OSMY_ECOLI	osmY	Osmotically-inducible protein Y	7	7	1.0088e+07
P0AFI2	PARC_ECOLI	parC	DNA topoisomerase 4 subunit A	4	4	645840
P0AFJ1	YJDM_ECOLI	yjdM	Protein YjdM	2	2	647120
P0AFK0	PMBA_ECOLI	pmbA	Metalloprotease PmbA	8	8	189519
P0AFL3	PPIA_ECOLI	ppiA	Peptidyl-prolyl cis-trans isomerase A	1	1	119277
P0AFM2	PROX_ECOLI	proX	Glycine betaine/proline betaine-binding periplasmic protein	3	3	107793
P0AFM4	PSIF_ECOLI	psiF	Phosphate starvation-inducible protein PsiF	4	4	343278
P0AFP6	GCH1L_ECOLI	ybgI	GTP cyclohydrolase 1 type 2 homolog	4	4	171034
P0AFR4	YCIO_ECOLI	yciO	Uncharacterized protein YciO	3	3	87325.1
P0AFW4	RNK_ECOLI	rnk	Regulator of nucleoside diphosphate kinase	1	1	462806
P0AFX0	HPF_ECOLI	hpf	Ribosome hibernation promoting factor	1	1	68801.8
P0AFY8	SEQA_ECOLI	seqA	Negative modulator of initiation of replication	2	2	1.2755e+06
P0AFZ3	SSPB_ECOLI	sspB	Stringent starvation protein B	3	3	455174
P0AG07	RPE_ECOLI	rpe	Ribulose-phosphate 3-epimerase	1	1	40999
P0AG16	PUR1_ECOLI	purF	Amidophosphoribosyltransferase	1	1	79325.9
P0AG18	PURE_ECOLI	purE	N5-carboxyaminoimidazole ribonucleotide mutase	1	1	33607.4
P0AG30	RHO_ECOLI	rho	Transcription termination factor Rho	11	11	901688
P0AG44	RL17_ECOLI	rplQ	Large ribosomal subunit protein bL17	4	4	1.20662e+07
P0AG48	RL21_ECOLI	rplU	Large ribosomal subunit protein bL21	4	4	9.55523e+06
P0AG51	RL30_ECOLI	rpmD	Large ribosomal subunit protein uL30	2	2	2.80644e+06
P0AG55	RL6_ECOLI	rplF	Large ribosomal subunit protein uL6	8	8	9.37929e+06
P0AG59	RS14_ECOLI	rpsN	Small ribosomal subunit protein uS14	2	2	941986
P0AG63	RS17_ECOLI	rpsQ	Small ribosomal subunit protein uS17	2	2	6.79155e+06
P0AG67	RS1_ECOLI	rpsA	Small ribosomal subunit protein bS1	18	18	6.12265e+06
P0AG78	SUBI_ECOLI	sbp	Sulfate-binding protein	1	1	11403.7
P0AG80	UGPB_ECOLI	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	11	11	1.17888e+06
P0AG82	PSTS_ECOLI	pstS	Phosphate-binding protein PstS	1	1	4824.78
P0AG84	YGHA_ECOLI	yghA	Uncharacterized oxidoreductase YghA	4	4	237845
P0AG86	SECB_ECOLI	secB	Protein-export protein SecB	2	2	3.45199e+06
P0AG93	SECF_ECOLI	secF	Protein translocase subunit SecF	1	1	72201.5
P0AGA2	SECY_ECOLI	secY	Protein translocase subunit SecY	2	2	46369.9
P0AGD1	SODC_ECOLI	sodC	Superoxide dismutase [Cu-Zn]	5	5	2.28507e+06
P0AGD3	SODF_ECOLI	sodB	Superoxide dismutase [Fe]	3	3	993893
P0AGE6	CHRR_ECOLI	chrR	Quinone reductase	1	1	13396.3
P0AGE9	SUCD_ECOLI	sucD	Succinate--CoA ligase [ADP-forming] subunit alpha	10	9	6.74751e+06
P0AGG8	TLDD_ECOLI	tldD	Metalloprotease TldD	3	3	74265.3
P0AGI1	RBSC_ECOLI	rbsC	Ribose import permease protein RbsC	1	1	6296.39
P0AGJ5	YFIF_ECOLI	yfiF	Uncharacterized tRNA/rRNA methyltransferase YfiF	2	2	1.09382e+06
P0AGJ9	SYY_ECOLI	tyrS	Tyrosine--tRNA ligase	5	5	132126
P0AGK4	YHBY_ECOLI	yhbY	RNA-binding protein YhbY	1	1	10761.7
P0C018	RL18_ECOLI	rplR	Large ribosomal subunit protein uL18	2	2	2.28703e+06
P0C037	PPNP_ECOLI	ppnP	Pyrimidine/purine nucleoside phosphorylase	3	3	566342
P0C074	YSF3_YEAST	YSF3	RDS3 complex subunit 10	1	1	130312
P0C0L2	OSMC_ECOLI	osmC	Peroxiredoxin OsmC	7	7	4.92377e+06
P0C0L4;P0C0L5	CO4A_HUMAN;CO4B_HUMAN	C4A;C4B	Complement C4-A	6	0	3.26024e+06
P0C0L7	PROP_ECOLI	proP	Proline/betaine transporter	2	2	76950.7
