Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57364.raw
P10515	ODP2_HUMAN	DLAT	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	7	7	5.62284e+06
P10586	PTPRF_HUMAN	PTPRF	Receptor-type tyrosine-protein phosphatase F	26	22	1.3495e+07
P10588	NR2F6_HUMAN	NR2F6	Nuclear receptor subfamily 2 group F member 6	3	2	19878.8
P10591	HSP71_YEAST	SSA1	Heat shock protein SSA1	7	7	1.39305e+08
P10592	HSP72_YEAST	SSA2	Heat shock protein SSA2	24	7	3.57389e+08
P10599	THIO_HUMAN	TXN	Thioredoxin	5	5	6.88949e+07
P10606	COX5B_HUMAN	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial	4	4	1.2177e+07
P10614	CP51_YEAST	ERG11	Lanosterol 14-alpha demethylase CYP51	12	12	4.04622e+06
P10619	PPGB_HUMAN	CTSA	Lysosomal protective protein	6	6	1.58457e+06
P10620	MGST1_HUMAN	MGST1	Microsomal glutathione S-transferase 1	3	3	4.99378e+06
P10622	RLA3_YEAST	RPP1B	Large ribosomal subunit protein P1B	1	1	4.97631e+07
P10636	TAU_HUMAN	MAPT	Microtubule-associated protein tau	2	2	63408.2
P10644	KAP0_HUMAN	PRKAR1A	cAMP-dependent protein kinase type I-alpha regulatory subunit	12	10	1.79826e+06
P10659	METK1_YEAST	SAM1	S-adenosylmethionine synthase 1	18	9	4.29302e+07
P10662	RT01_YEAST	MRP1	Small ribosomal subunit protein mS43	10	10	1.54051e+06
P10664	RL4A_YEAST	RPL4A	Large ribosomal subunit protein uL4A	14	2	9.44417e+07
P10746	HEM4_HUMAN	UROS	Uroporphyrinogen-III synthase	6	6	754827
P10768	ESTD_HUMAN	ESD	S-formylglutathione hydrolase	6	6	2.32759e+06
P10809	CH60_HUMAN	HSPD1	60 kDa heat shock protein, mitochondrial	21	21	6.14384e+07
P10823	GPA2_YEAST	GPA2	Guanine nucleotide-binding protein alpha-2 subunit	9	9	3.74027e+06
P10834	PET54_YEAST	PET54	Protein PET54	2	2	14160.8
P10849	MTF2_YEAST	MTF2	Mitochondrial transcription factor 2	2	2	63267.9
P10862	RAD18_YEAST	RAD18	Postreplication repair E3 ubiquitin-protein ligase RAD18	3	3	68275.7
P10869	AK_YEAST	HOM3	Aspartokinase	10	10	4.48049e+06
P10870	SNF3_YEAST	SNF3	Low glucose sensor SNF3	1	1	4622.36
P10909	CLUS_HUMAN	CLU	Clusterin	10	10	1.76748e+06
P10961	HSF_YEAST	HSF1	Heat shock transcription factor	11	11	1.06207e+06
P10962	MAK16_YEAST	MAK16	Protein MAK16	5	5	609402
P10963	PCKA_YEAST	PCK1	Phosphoenolpyruvate carboxykinase (ATP)	15	15	1.26193e+06
P10964	RPA1_YEAST	RPA190	DNA-directed RNA polymerase I subunit RPA190	42	41	8.56945e+06
P11021	BIP_HUMAN	HSPA5	Endoplasmic reticulum chaperone BiP	31	26	2.40432e+08
P11047	LAMC1_HUMAN	LAMC1	Laminin subunit gamma-1	12	12	2.19097e+06
P11075	SEC7_YEAST	SEC7	Protein transport protein SEC7	54	54	1.10895e+07
P11076	ARF1_YEAST	ARF1	ADP-ribosylation factor 1	8	2	4.44495e+07
P11117	PPAL_HUMAN	ACP2	Lysosomal acid phosphatase	11	11	958991
P11142	HSP7C_HUMAN	HSPA8	Heat shock cognate 71 kDa protein	27	19	5.76227e+07
P11154	PYC1_YEAST	PYC1	Pyruvate carboxylase 1	9	9	6.04594e+06
P11166	GTR1_HUMAN	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	4	4	2.45926e+06
P11169	GTR3_HUMAN	SLC2A3	Solute carrier family 2, facilitated glucose transporter member 3	4	1	238098
P11171	41_HUMAN	EPB41	Protein 4.1	8	8	3.36257e+06
P11172	UMPS_HUMAN	UMPS	Uridine 5'-monophosphate synthase	14	13	5.40349e+06
P11177	ODPB_HUMAN	PDHB	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	11	11	4.42073e+06
P11182	ODB2_HUMAN	DBT	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial	12	12	5.95907e+07
P11216	PYGB_HUMAN	PYGB	Glycogen phosphorylase, brain form	18	16	4.05984e+06
P11217	PYGM_HUMAN	PYGM	Glycogen phosphorylase, muscle form	1	1	209147
P11233	RALA_HUMAN	RALA	Ras-related protein Ral-A	5	3	1.65307e+06
P11234	RALB_HUMAN	RALB	Ras-related protein Ral-B	2	2	655584
P11274	BCR_HUMAN	BCR	Breakpoint cluster region protein	1	1	8520.49
P11279	LAMP1_HUMAN	LAMP1	Lysosome-associated membrane glycoprotein 1	6	6	8.03086e+06
P11310	ACADM_HUMAN	ACADM	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	9	9	2.71487e+07
P11325	SYLM_YEAST	NAM2	Leucine--tRNA ligase, mitochondrial	9	9	1.31062e+06
P11353	HEM6_YEAST	HEM13	Oxygen-dependent coproporphyrinogen-III oxidase	11	11	2.68248e+06
P11387	TOP1_HUMAN	TOP1	DNA topoisomerase 1	24	20	5.50478e+07
P11388	TOP2A_HUMAN	TOP2A	DNA topoisomerase 2-alpha	43	32	9.19277e+06
P11412	G6PD_YEAST	ZWF1	Glucose-6-phosphate 1-dehydrogenase	23	23	9.75461e+06
P11413	G6PD_HUMAN	G6PD	Glucose-6-phosphate 1-dehydrogenase	22	22	8.69369e+06
P11433	CDC24_YEAST	CDC24	Cell division control protein 24	10	10	822868
P11441	UBL4A_HUMAN	UBL4A	Ubiquitin-like protein 4A	7	7	1.23384e+06
P11484	SSB1_YEAST	SSB1	Ribosome-associated molecular chaperone SSB1	28	2	1.57471e+08
P11491	PPB_YEAST	PHO8	Repressible alkaline phosphatase	12	12	3.36311e+06
P11498	PYC_HUMAN	PC	Pyruvate carboxylase, mitochondrial	31	30	2.99428e+06
P11532	DMD_HUMAN	DMD	Dystrophin	14	13	1.82969e+06
P11586	C1TC_HUMAN	MTHFD1	C-1-tetrahydrofolate synthase, cytoplasmic	37	37	1.46499e+07
P11632	NHP6A_YEAST	NHP6A	Non-histone chromosomal protein 6A	3	3	1.10127e+07
P11633	NHP6B_YEAST	NHP6B	Non-histone chromosomal protein 6B	1	1	5.57494e+06
P11655	SEC12_YEAST	SEC12	Guanine nucleotide-exchange factor SEC12	7	7	1.4447e+07
P11709	BIK1_YEAST	BIK1	Nuclear fusion protein BIK1	4	4	4.94272e+06
P11717	MPRI_HUMAN	IGF2R	Cation-independent mannose-6-phosphate receptor	42	42	4.17894e+06
P11745	RNA1_YEAST	RNA1	Ran GTPase-activating protein 1	19	19	7.08678e+06
P11746	MCM1_YEAST	MCM1	Pheromone receptor transcription factor	1	1	383042
P11747	TAF13_YEAST	TAF13	Transcription initiation factor TFIID subunit 13	2	2	1.62793e+06
P11766	ADHX_HUMAN	ADH5	Alcohol dehydrogenase class-3	9	9	3.75874e+06
P11792	SCH9_YEAST	SCH9	Serine/threonine-protein kinase SCH9	7	7	1.45244e+07
P11802	CDK4_HUMAN	CDK4	Cyclin-dependent kinase 4	7	7	901021
P11908	PRPS2_HUMAN	PRPS2	Ribose-phosphate pyrophosphokinase 2	9	4	3.2259e+06
P11914	MPPA_YEAST	MAS2	Mitochondrial-processing peptidase subunit alpha	12	12	1.04058e+06
P11938	RAP1_YEAST	RAP1	DNA-binding protein RAP1	20	20	2.49624e+06
P11940	PABP1_HUMAN	PABPC1	Polyadenylate-binding protein 1	17	6	1.28335e+07
P11978	SIR4_YEAST	SIR4	Regulatory protein SIR4	7	7	291340
P11986	INO1_YEAST	INO1	Inositol-3-phosphate synthase	7	6	1.08016e+06
P12004	PCNA_HUMAN	PCNA	Proliferating cell nuclear antigen	13	13	2.12429e+07
P12081	HARS1_HUMAN	HARS1	Histidine--tRNA ligase, cytoplasmic	16	10	3.26141e+06
P12109	CO6A1_HUMAN	COL6A1	Collagen alpha-1(VI) chain	3	3	600660
P12235	ADT1_HUMAN	SLC25A4	ADP/ATP translocase 1	4	2	3.50506e+06
P12236	ADT3_HUMAN	SLC25A6	ADP/ATP translocase 3	2	2	1.16744e+07
P12259	FA5_HUMAN	F5	Coagulation factor V	7	7	1.38062e+06
P12268	IMDH2_HUMAN	IMPDH2	Inosine-5'-monophosphate dehydrogenase 2	18	17	7.11649e+06
P12270	TPR_HUMAN	TPR	Nucleoprotein TPR	64	64	9.99545e+06
P12277	KCRB_HUMAN	CKB	Creatine kinase B-type	11	10	2.97886e+06
P12383	PDR1_YEAST	PDR1	Transcription factor PDR1	15	15	931680
P12385	ERF1_YEAST	SUP45	Eukaryotic peptide chain release factor subunit 1	19	18	6.83145e+06
P12429	ANXA3_HUMAN	ANXA3	Annexin A3	15	15	2.45548e+07
P12611	WHI2_YEAST	WHI2	Growth regulation protein	9	9	573929
P12612	TCPA_YEAST	TCP1	T-complex protein 1 subunit alpha	20	20	1.64758e+07
P12630	BAR1_YEAST	BAR1	Barrierpepsin	3	3	973026
P12683	HMDH1_YEAST	HMG1	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1	10	10	516672
P12684	HMDH2_YEAST	HMG2	3-hydroxy-3-methylglutaryl-coenzyme A reductase 2	17	15	660318
P12686	RT13_YEAST	MRP13	Small ribosomal subunit protein mS27	1	1	98015.8
P12687	RM02_YEAST	MRP7	Large ribosomal subunit protein bL27m	3	3	92773.9
P12688	YPK1_YEAST	YPK1	Serine/threonine-protein kinase YPK1	19	16	4.06514e+06
P12694	ODBA_HUMAN	BCKDHA	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial	4	4	403673
P12695	ODP2_YEAST	LAT1	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	16	16	3.62135e+07
P12709	G6PI_YEAST	PGI1	Glucose-6-phosphate isomerase	21	21	1.71726e+08
P12753	RAD50_YEAST	RAD50	DNA repair protein RAD50	10	10	988103
P12754	EI2BD_YEAST	GCD2	Translation initiation factor eIF2B subunit delta	11	11	1.52152e+06
P12758	UDP_ECOLI	udp	Uridine phosphorylase	4	4	1.60857e+06
P12814	ACTN1_HUMAN	ACTN1	Alpha-actinin-1	26	22	2.89645e+07
P12868	PEP5_YEAST	PEP5	E3 ubiquitin-protein ligase PEP5	10	10	6.10327e+06
P12887	UNG_YEAST	UNG1	Uracil-DNA glycosylase	5	5	5.06856e+06
P12904	AAKG_YEAST	SNF4	5'-AMP-activated protein kinase subunit gamma	11	11	2.80521e+06
P12945	NAT1_YEAST	NAT1	N-terminal acetyltransferase A complex subunit NAT1	27	27	3.02736e+06
P12955	PEPD_HUMAN	PEPD	Xaa-Pro dipeptidase	7	7	7.22672e+06
P12956	XRCC6_HUMAN	XRCC6	X-ray repair cross-complementing protein 6	21	21	1.64136e+07
P12962	CAF20_YEAST	CAF20	Cap-associated protein CAF20	2	2	2.92096e+06
P13010	XRCC5_HUMAN	XRCC5	X-ray repair cross-complementing protein 5	18	18	1.63287e+07
P13029	KATG_ECOLI	katG	Catalase-peroxidase	3	3	19726.9
P13051	UNG_HUMAN	UNG	Uracil-DNA glycosylase	6	6	1.96812e+06
P13073	COX41_HUMAN	COX4I1	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial	6	6	9.66254e+06
P13130	SS100_YEAST	SPS100	Sporulation-specific wall maturation protein	1	1	560581
P13134	KEX2_YEAST	KEX2	Kexin	2	2	112834
P13185	KIN1_YEAST	KIN1	Serine/threonine protein kinase KIN1	24	23	2.31865e+06
P13186	KIN2_YEAST	KIN2	Serine/threonine-protein kinase KIN2	17	17	290850
P13188	SYQ_YEAST	GLN4	Glutamine--tRNA ligase	37	37	6.52117e+06
P13259	PCY1_YEAST	PCT1	Choline-phosphate cytidylyltransferase	10	10	938427
P13284	GILT_HUMAN	IFI30	Gamma-interferon-inducible lysosomal thiol reductase	2	2	1.22393e+06
P13298	PYRE_YEAST	URA5	Orotate phosphoribosyltransferase 1	11	9	5.81263e+06
P13382	DPOLA_YEAST	POL1	DNA polymerase alpha catalytic subunit A	22	22	1.96882e+07
P13393	TBP_YEAST	SPT15	TATA-box-binding protein	3	3	187766
P13433	RPOM_YEAST	RPO41	DNA-directed RNA polymerase, mitochondrial	8	8	1.34297e+06
P13473	LAMP2_HUMAN	LAMP2	Lysosome-associated membrane glycoprotein 2	2	2	5.6437e+06
P13482	TREA_ECOLI	treA	Periplasmic trehalase	1	1	85968.5
P13483	DATI_YEAST	DAT1	Oligo(A)/oligo(T)-binding protein	1	1	1978.4
P13489	RINI_HUMAN	RNH1	Ribonuclease inhibitor	14	14	7.23652e+06
P13517	CAPZB_YEAST	CAP2	F-actin-capping protein subunit beta	11	11	4.32488e+06
P13574	STE12_YEAST	STE12	Protein STE12	4	4	147312
P13586	ATC1_YEAST	PMR1	Calcium-transporting ATPase 1	22	22	5.20928e+06
P13587	ATN1_YEAST	ENA1	Sodium/potassium exporting P-type ATPase 1	27	2	1.18602e+07
P13639	EF2_HUMAN	EEF2	Elongation factor 2	34	33	4.82646e+07
P13645	K1C10_HUMAN	KRT10	Keratin, type I cytoskeletal 10	18	14	1.67497e+07
P13663	DHAS_YEAST	HOM2	Aspartate-semialdehyde dehydrogenase	16	16	2.12729e+07
P13667	PDIA4_HUMAN	PDIA4	Protein disulfide-isomerase A4	26	26	6.17577e+06
P13674	P4HA1_HUMAN	P4HA1	Prolyl 4-hydroxylase subunit alpha-1	11	11	1.23588e+06
P13693	TCTP_HUMAN	TPT1	Translationally-controlled tumor protein	5	4	1.52139e+07
P13711	ACOX_YEAST	POX1	Acyl-coenzyme A oxidase	1	1	142568
P13712	MSI1_YEAST	MSI1	Chromatin assembly factor 1 subunit p50	4	4	342387
P13716	HEM2_HUMAN	ALAD	Delta-aminolevulinic acid dehydratase	4	4	1.8958e+06
P13797	PLST_HUMAN	PLS3	Plastin-3	28	19	1.02097e+07
P13798	ACPH_HUMAN	APEH	Acylamino-acid-releasing enzyme	13	13	2.2214e+06
P13804	ETFA_HUMAN	ETFA	Electron transfer flavoprotein subunit alpha, mitochondrial	11	11	7.54405e+06
P13807	GYS1_HUMAN	GYS1	Glycogen [starch] synthase, muscle	12	11	527576
P13856	RSR1_YEAST	RSR1	Ras-related protein RSR1	7	7	1.19712e+08
P13861	KAP2_HUMAN	PRKAR2A	cAMP-dependent protein kinase type II-alpha regulatory subunit	13	11	3.84685e+06
P13928	ANXA8_HUMAN	ANXA8	Annexin A8	9	1	4.9646e+06
P13929	ENOB_HUMAN	ENO3	Beta-enolase	8	7	2.04897e+07
P13984	T2FB_HUMAN	GTF2F2	General transcription factor IIF subunit 2	3	3	757941
P13987	CD59_HUMAN	CD59	CD59 glycoprotein	5	5	2.08491e+07
P13995	MTDC_HUMAN	MTHFD2	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial	8	8	4.30096e+08
P14020	DPM1_YEAST	DPM1	Dolichol-phosphate mannosyltransferase	12	12	2.07392e+07
P14065	GCY1_YEAST	GCY1	Glycerol 2-dehydrogenase (NADP(+))	13	12	3.04656e+07
P14120	RL30_YEAST	RPL30	Large ribosomal subunit protein eL30	4	4	5.65119e+07
P14126	RL3_YEAST	RPL3	Large ribosomal subunit protein uL3	16	16	9.25253e+07
P14164	ABF1_YEAST	ABF1	ARS-binding factor 1	11	11	858512
P14174	MIF_HUMAN	MIF	Macrophage migration inhibitory factor	3	3	7.31402e+07
P14209	CD99_HUMAN	CD99	CD99 antigen	2	2	1.59687e+06
P14306	CPYI_YEAST	TFS1	Carboxypeptidase Y inhibitor	7	7	7.0417e+06
P14314	GLU2B_HUMAN	PRKCSH	Glucosidase 2 subunit beta	15	15	1.50498e+07
P14324	FPPS_HUMAN	FDPS	Farnesyl pyrophosphate synthase	6	6	7.86648e+06
P14359	SNA3_YEAST	SNA3	Protein SNA3	1	1	1.54689e+06
P14373	TRI27_HUMAN	TRIM27	Zinc finger protein RFP	4	4	106460
P14384	CBPM_HUMAN	CPM	Carboxypeptidase M	8	8	1.02431e+06
P14406	CX7A2_HUMAN	COX7A2	Cytochrome c oxidase subunit 7A2, mitochondrial	2	2	6.53078e+06
P14540	ALF_YEAST	FBA1	Fructose-bisphosphate aldolase	15	15	7.61653e+08
P14550	AK1A1_HUMAN	AKR1A1	Aldo-keto reductase family 1 member A1	13	13	1.55758e+07
P14618	KPYM_HUMAN	PKM	Pyruvate kinase PKM	31	30	1.42632e+08
P14621	ACYP2_HUMAN	ACYP2	Acylphosphatase-2	1	1	11158.5
P14625	ENPL_HUMAN	HSP90B1	Endoplasmin	35	28	1.80315e+08
P14635	CCNB1_HUMAN	CCNB1	G2/mitotic-specific cyclin-B1	4	4	7.09232e+06
P14649	MYL6B_HUMAN	MYL6B	Myosin light chain 6B	2	2	85351.7
P14678	RSMB_HUMAN	SNRPB	Small nuclear ribonucleoprotein-associated proteins B and B'	6	0	2.38794e+06
P14680	YAK1_YEAST	YAK1	Dual specificity protein kinase YAK1	11	11	1.23276e+06
P14681	KSS1_YEAST	KSS1	Mitogen-activated protein kinase KSS1	6	5	984879
P14682	UBC3_YEAST	CDC34	Ubiquitin-conjugating enzyme E2-34 kDa	5	5	193666
P14693	SAM35_YEAST	SAM35	Sorting assembly machinery 35 kDa subunit	6	6	8.1086e+06
P14735	IDE_HUMAN	IDE	Insulin-degrading enzyme	22	22	2.43269e+06
P14736	RAD4_YEAST	RAD4	DNA repair protein RAD4	3	3	65400.9
P14737	RAD9_YEAST	RAD9	DNA repair protein RAD9	3	3	1.02442e+06
P14741	EI2BA_YEAST	GCN3	Translation initiation factor eIF2B subunit alpha	6	6	3.64332e+06
P14742	GFA1_YEAST	GFA1	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	21	21	6.27668e+06
P14743	NMT_YEAST	NMT1	Glycylpeptide N-tetradecanoyltransferase	9	9	1.63035e+06
P14747	PP2B2_YEAST	CMP2	Serine/threonine-protein phosphatase 2B catalytic subunit A2	15	13	1.64446e+06
P14772	BPT1_YEAST	BPT1	Bile pigment transporter 1	15	15	3.13488e+06
P14832	CYPH_YEAST	CPR1	Peptidyl-prolyl cis-trans isomerase	6	6	2.7819e+08
P14843	AROF_YEAST	ARO3	Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited	12	11	1.30851e+07
P14854	CX6B1_HUMAN	COX6B1	Cytochrome c oxidase subunit 6B1	4	4	3.27699e+06
P14859	PO2F1_HUMAN	POU2F1	POU domain, class 2, transcription factor 1	4	1	95777.5
P14866	HNRPL_HUMAN	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	18	18	9.30848e+06
P14868	SYDC_HUMAN	DARS1	Aspartate--tRNA ligase, cytoplasmic	24	22	1.87891e+07
P14904	AMPL_YEAST	APE1	Vacuolar aminopeptidase 1	15	15	5.01663e+06
P14906	SEC63_YEAST	SEC63	Protein translocation protein SEC63	17	17	3.50577e+06
P14907	NSP1_YEAST	NSP1	Nucleoporin NSP1	25	25	3.43096e+07
P14908	MTF1_YEAST	MTF1	Mitochondrial transcription factor 1	4	4	1.42307e+06
P14922	CYC8_YEAST	CYC8	General transcriptional corepressor CYC8	17	17	1.97547e+06
P14923	PLAK_HUMAN	JUP	Junction plakoglobin	19	16	9.06066e+06
P14927	QCR7_HUMAN	UQCRB	Cytochrome b-c1 complex subunit 7	3	3	1.4623e+06
P15019	TAL1_YEAST	TAL1	Transaldolase	15	15	4.99599e+07
P15036	ETS2_HUMAN	ETS2	Protein C-ets-2	1	1	11113.6
P15085;P15086	CBPA1_HUMAN;CBPB1_HUMAN	CPA1;CPB1	Carboxypeptidase A1	1	0	3877.14
P15108	HSC82_YEAST	HSC82	ATP-dependent molecular chaperone HSC82	33	8	1.98265e+08
P15121	ALDR_HUMAN	AKR1B1	Aldo-keto reductase family 1 member B1	14	13	2.03689e+07
P15151	PVR_HUMAN	PVR	Poliovirus receptor	4	4	662114
P15153	RAC2_HUMAN	RAC2	Ras-related C3 botulinum toxin substrate 2	1	1	2759.04
P15169	CBPN_HUMAN	CPN1	Carboxypeptidase N catalytic chain	1	1	72016.1
P15170	ERF3A_HUMAN	GSPT1	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	14	8	3.96759e+06
P15179	SYDM_YEAST	MSD1	Aspartate--tRNA ligase, mitochondrial	2	2	78805.7
P15180	SYKC_YEAST	KRS1	Lysine--tRNA ligase, cytoplasmic	27	27	1.52662e+07
P15254	PUR4_ECOLI	purL	Phosphoribosylformylglycinamidine synthase	1	1	5021.3
P15274	AMPD_YEAST	AMD1	AMP deaminase	23	23	2.46218e+06
P15288	PEPD_ECOLI	pepD	Cytosol non-specific dipeptidase	6	6	1.80559e+06
P15289	ARSA_HUMAN	ARSA	Arylsulfatase A	3	3	76141.8
P15291	B4GT1_HUMAN	B4GALT1	Beta-1,4-galactosyltransferase 1	7	7	3.94656e+06
P15303	SEC23_YEAST	SEC23	Protein transport protein SEC23	23	23	7.77268e+06
P15311	EZRI_HUMAN	EZR	Ezrin	12	12	7.5443e+06
P15315	CUP2_YEAST	CUP2	Transcriptional activator protein CUP2	1	1	10326.8
P15328	FOLR1_HUMAN	FOLR1	Folate receptor alpha	6	6	1.72436e+07
P15336	ATF2_HUMAN	ATF2	Cyclic AMP-dependent transcription factor ATF-2	3	3	3081.74
P15367	SEC11_YEAST	SEC11	Signal peptidase complex catalytic subunit SEC11	3	3	904835
P15374	UCHL3_HUMAN	UCHL3	Ubiquitin carboxyl-terminal hydrolase isozyme L3	8	8	1.60207e+06
P15408	FOSL2_HUMAN	FOSL2	Fos-related antigen 2	4	4	222819
P15424	MS116_YEAST	MSS116	ATP-dependent RNA helicase MSS116, mitochondrial	14	14	2.08198e+06
P15436	DPOD_YEAST	POL3	DNA polymerase delta catalytic subunit	13	13	406227
P15442	GCN2_YEAST	GCN2	eIF-2-alpha kinase GCN2	10	10	1.3957e+06
P15454	KGUA_YEAST	GUK1	Guanylate kinase	9	9	1.38946e+07
P15496	IDI1_YEAST	IDI1	Isopentenyl-diphosphate delta-isomerase	7	7	7.37081e+07
P15509	CSF2R_HUMAN	CSF2RA	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha	2	2	10748
P15529	MCP_HUMAN	CD46	Membrane cofactor protein	8	8	2.84499e+06
P15531	NDKA_HUMAN	NME1	Nucleoside diphosphate kinase A	10	5	9.38219e+07
P15559	NQO1_HUMAN	NQO1	NAD(P)H dehydrogenase [quinone] 1	7	7	4.8518e+06
P15565	TRM1_YEAST	TRM1	tRNA (guanine(26)-N(2))-dimethyltransferase, mitochondrial	17	17	1.06385e+07
P15586	GNS_HUMAN	GNS	N-acetylglucosamine-6-sulfatase	8	8	994101
P15624	SYFB_YEAST	FRS1	Phenylalanine--tRNA ligase beta subunit	25	25	2.19921e+07
P15625	SYFA_YEAST	FRS2	Phenylalanine--tRNA ligase alpha subunit	24	24	7.42583e+06
P15639	PUR9_ECOLI	purH	Bifunctional purine biosynthesis protein PurH	1	1	5916.3
P15646	FBRL_YEAST	NOP1	rRNA 2'-O-methyltransferase fibrillarin	10	10	1.16364e+08
P15700	KCY_YEAST	URA6	Uridylate kinase	6	6	2.46086e+06
P15703	BGL2_YEAST	BGL2	Glucan 1,3-beta-glucosidase	7	7	1.02976e+07
P15705	STI1_YEAST	STI1	Heat shock protein STI1	29	29	1.18396e+07
P15731	UBC4_YEAST	UBC4	Ubiquitin-conjugating enzyme E2 4	2	1	2.00339e+07
P15732	UBC5_YEAST	UBC5	Ubiquitin-conjugating enzyme E2-16 kDa	1	1	2657
P15735	PHKG2_HUMAN	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	3	3	302887
P15790	CSK21_YEAST	CKA1	Casein kinase II subunit alpha	10	9	1.5472e+06
P15873	PCNA_YEAST	POL30	Proliferating cell nuclear antigen	13	13	6.07011e+06
P15877	DHG_ECOLI	gcd	Quinoprotein glucose dehydrogenase	1	1	160158
P15880	RS2_HUMAN	RPS2	40S ribosomal protein S2	10	10	3.80552e+07
P15891	ABP1_YEAST	ABP1	Actin-binding protein	24	24	1.71799e+07
P15924	DESP_HUMAN	DSP	Desmoplakin	60	60	4.18671e+06
P15927	RFA2_HUMAN	RPA2	Replication protein A 32 kDa subunit	6	6	2.36824e+06
P15938	PRP16_YEAST	PRP16	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	4	4	13108
P15941	MUC1_HUMAN	MUC1	Mucin-1	2	2	1.19959e+06
P15954	COX7C_HUMAN	COX7C	Cytochrome c oxidase subunit 7C, mitochondrial	2	2	5.58713e+06
P15976;P23769	GATA1_HUMAN;GATA2_HUMAN	GATA1;GATA2	Erythroid transcription factor	1	0	306.776
P15992	HSP26_YEAST	HSP26	Heat shock protein 26	13	13	1.00176e+08
P16066	ANPRA_HUMAN	NPR1	Atrial natriuretic peptide receptor 1	5	5	208347
P16070	CD44_HUMAN	CD44	CD44 antigen	9	9	5.26201e+06
P16083	NQO2_HUMAN	NQO2	Ribosyldihydronicotinamide dehydrogenase [quinone]	6	6	2.70397e+06
P16104	H2AX_HUMAN	H2AX	Histone H2AX	3	1	6.81014e+08
P16120	THRC_YEAST	THR4	Threonine synthase	22	22	1.51558e+07
P16140	VATB_YEAST	VMA2	V-type proton ATPase subunit B	29	28	4.06605e+07
P16144	ITB4_HUMAN	ITGB4	Integrin beta-4	37	37	1.09657e+07
P16152	CBR1_HUMAN	CBR1	Carbonyl reductase [NADPH] 1	12	10	5.46475e+06
P16219	ACADS_HUMAN	ACADS	Short-chain specific acyl-CoA dehydrogenase, mitochondrial	7	7	2.24071e+06
P16220	CREB1_HUMAN	CREB1	Cyclic AMP-responsive element-binding protein 1	3	2	901227
P16278	BGAL_HUMAN	GLB1	Beta-galactosidase	13	12	1.0052e+06
P16333	NCK1_HUMAN	NCK1	Cytoplasmic protein NCK1	4	4	569638
P16370	RPB3_YEAST	RPB3	DNA-directed RNA polymerase II subunit RPB3	6	6	1.39107e+06
P16383	GCFC2_HUMAN	GCFC2	GC-rich sequence DNA-binding factor 2	2	2	46490.3
P16387	ODPA_YEAST	PDA1	Pyruvate dehydrogenase E1 component subunit alpha, mitochondrial	17	17	1.50504e+07
P16401	H15_HUMAN	H1-5	Histone H1.5	6	4	1.69851e+07
P16403	H12_HUMAN	H1-2	Histone H1.2	1	1	218163
P16415;Q14592	ZN460_HUMAN;ZN823_HUMAN	ZNF460;ZNF823	Zinc finger protein 823	1	0	2559.84
P16435	NCPR_HUMAN	POR	NADPH--cytochrome P450 reductase	18	18	1.18152e+06
P16451	ODPX_YEAST	PDX1	Pyruvate dehydrogenase complex protein X component, mitochondrial	13	13	3.20473e+06
P16455	MGMT_HUMAN	MGMT	Methylated-DNA--protein-cysteine methyltransferase	5	5	1.08783e+06
P16467	PDC5_YEAST	PDC5	Pyruvate decarboxylase isozyme 2	4	4	826005
P16474	BIP_YEAST	KAR2	Endoplasmic reticulum chaperone BiP	23	20	2.53015e+08
P16521	EF3A_YEAST	YEF3	Elongation factor 3A	39	29	8.67395e+07
P16522	CDC23_YEAST	CDC23	Anaphase-promoting complex subunit CDC23	4	4	170057
P16547	OM45_YEAST	OM45	Mitochondrial outer membrane protein OM45	13	13	2.93517e+06
P16550	APA1_YEAST	APA1	Protein APA1	14	14	9.90847e+06
P16591	FER_HUMAN	FER	Tyrosine-protein kinase Fer	5	3	148119
P16603	NCPR_YEAST	NCP1	NADPH--cytochrome P450 reductase	24	24	2.5923e+07
P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	29	16	3.94294e+06
P16622	HEMH_YEAST	HEM15	Ferrochelatase, mitochondrial	15	15	3.13678e+06
