Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57379.raw
P04786	TOP1_YEAST	TOP1	DNA topoisomerase 1	11	11	8.63037e+06
P04792	HSPB1_HUMAN	HSPB1	Heat shock protein beta-1	10	10	2.2036e+07
P04801	SYTC_YEAST	THS1	Threonine--tRNA ligase, cytoplasmic	30	30	5.77204e+06
P04802	SYDC_YEAST	DPS1	Aspartate--tRNA ligase, cytoplasmic	22	22	1.02534e+07
P04805	SYE_ECOLI	gltX	Glutamate--tRNA ligase	8	8	2.42158e+06
P04806	HXKA_YEAST	HXK1	Hexokinase-1	16	16	4.54002e+07
P04807	HXKB_YEAST	HXK2	Hexokinase-2	19	18	1.36394e+08
P04818	TYSY_HUMAN	TYMS	Thymidylate synthase	7	7	1.36268e+06
P04819	DNLI1_YEAST	CDC9	DNA ligase 1	6	6	874328
P04821	CDC25_YEAST	CDC25	Cell division control protein 25	6	6	3.6242e+06
P04825	AMPN_ECOLI	pepN	Aminopeptidase N	15	15	1.75137e+06
P04840	VDAC1_YEAST	POR1	Mitochondrial outer membrane protein porin 1	15	15	4.5311e+07
P04843	RPN1_HUMAN	RPN1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	22	22	1.90247e+07
P04844	RPN2_HUMAN	RPN2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	9	9	4.71841e+06
P04899	GNAI2_HUMAN	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2	12	7	1.23154e+07
P04911;P04912	H2A1_YEAST;H2A2_YEAST	HTA1;HTA2	Histone H2A.1	2	0	2.66492e+07
P04920	B3A2_HUMAN	SLC4A2	Anion exchange protein 2	6	5	2.53248e+06
P04951	KDSB_ECOLI	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	5	5	958340
P04983	RBSA_ECOLI	rbsA	Ribose import ATP-binding protein RbsA	4	4	168987
P05020	PYRC_ECOLI	pyrC	Dihydroorotase	1	1	192967
P05023	AT1A1_HUMAN	ATP1A1	Sodium/potassium-transporting ATPase subunit alpha-1	30	18	1.02324e+07
P05026	AT1B1_HUMAN	ATP1B1	Sodium/potassium-transporting ATPase subunit beta-1	6	6	853037
P05030	PMA1_YEAST	PMA1	Plasma membrane ATPase 1	21	9	8.16159e+07
P05042	FUMC_ECOLI	fumC	Fumarate hydratase class II	7	7	2.89686e+06
P05055	PNP_ECOLI	pnp	Polyribonucleotide nucleotidyltransferase	15	15	1.51043e+06
P05062	ALDOB_HUMAN	ALDOB	Fructose-bisphosphate aldolase B	1	1	6464.96
P05066	PHR_YEAST	PHR1	Deoxyribodipyrimidine photo-lyase, mitochondrial	2	2	1.64241e+06
P05067	A4_HUMAN	APP	Amyloid-beta precursor protein	6	6	349900
P05091	ALDH2_HUMAN	ALDH2	Aldehyde dehydrogenase, mitochondrial	7	7	149538
P05114	HMGN1_HUMAN	HMGN1	Non-histone chromosomal protein HMG-14	3	3	4.00761e+06
P05120	PAI2_HUMAN	SERPINB2	Plasminogen activator inhibitor 2	1	1	10567.2
P05121	PAI1_HUMAN	SERPINE1	Plasminogen activator inhibitor 1	2	2	29325.4
P05141	ADT2_HUMAN	SLC25A5	ADP/ATP translocase 2	8	3	3.55186e+07
P05161	ISG15_HUMAN	ISG15	Ubiquitin-like protein ISG15	6	6	4.66379e+06
P05165	PCCA_HUMAN	PCCA	Propionyl-CoA carboxylase alpha chain, mitochondrial	7	7	1.98797e+06
P05166	PCCB_HUMAN	PCCB	Propionyl-CoA carboxylase beta chain, mitochondrial	6	6	63810.1
P05194	AROD_ECOLI	aroD	3-dehydroquinate dehydratase	1	1	19527.8
P05198	IF2A_HUMAN	EIF2S1	Eukaryotic translation initiation factor 2 subunit 1	14	13	9.10558e+06
P05204	HMGN2_HUMAN	HMGN2	Non-histone chromosomal protein HMG-17	2	1	7.69194e+06
P05317	RLA0_YEAST	RPP0	Large ribosomal subunit protein uL10	9	8	5.42124e+07
P05318	RLA1_YEAST	RPP1A	Large ribosomal subunit protein P1A	1	1	301403
P05319	RLA2_YEAST	RPP2A	Large ribosomal subunit protein P2A	4	4	7.79813e+07
P05362	ICAM1_HUMAN	ICAM1	Intercellular adhesion molecule 1	10	10	1.98223e+06
P05373	HEM2_YEAST	HEM2	Delta-aminolevulinic acid dehydratase	10	10	1.08267e+06
P05374	CHO2_YEAST	CHO2	Phosphatidylethanolamine N-methyltransferase	14	14	1.06336e+06
P05375	PLMT_YEAST	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase	2	2	397705
P05387	RLA2_HUMAN	RPLP2	60S acidic ribosomal protein P2	5	5	6.96302e+07
P05423	RPC4_HUMAN	POLR3D	DNA-directed RNA polymerase III subunit RPC4	7	7	4.69056e+06
P05453	ERF3_YEAST	SUP35	Eukaryotic peptide chain release factor GTP-binding subunit	14	13	4.75824e+06
P05455	LA_HUMAN	SSB	Lupus La protein	11	11	6.26005e+06
P05458	PTRA_ECOLI	ptrA	Protease 3	1	1	6929.95
P05459	PDXB_ECOLI	pdxB	Erythronate-4-phosphate dehydrogenase	7	7	284971
P05543	THBG_HUMAN	SERPINA7	Thyroxine-binding globulin	2	2	855417
P05546	HEP2_HUMAN	SERPIND1	Heparin cofactor 2	1	1	365997
P05549	AP2A_HUMAN	TFAP2A	Transcription factor AP-2-alpha	3	2	132051
P05556	ITB1_HUMAN	ITGB1	Integrin beta-1	21	21	9.12589e+06
P05626	ATPF_YEAST	ATP4	ATP synthase subunit 4, mitochondrial	4	4	120317
P05694	METE_YEAST	MET6	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	32	32	1.46683e+07
P05737	RL7A_YEAST	RPL7A	Large ribosomal subunit protein uL30A	11	1	8.37765e+07
P05738	RL9A_YEAST	RPL9A	Large ribosomal subunit protein uL6A	1	1	2.46716e+06
P05739	RL6B_YEAST	RPL6B	Large ribosomal subunit protein eL6B	10	6	6.76093e+07
P05740	RL17A_YEAST	RPL17A	Large ribosomal subunit protein uL22A	6	1	5.01438e+07
P05743	RL26A_YEAST	RPL26A	Large ribosomal subunit protein uL24A	7	1	9.04669e+07
P05744	RL33A_YEAST	RPL33A	Large ribosomal subunit protein eL33A	3	1	6.39834e+07
P05745	RL36A_YEAST	RPL36A	Large ribosomal subunit protein eL36A	1	1	8.63502e+06
P05748	RL15A_YEAST	RPL15A	Large ribosomal subunit protein eL15A	7	1	3.65394e+07
P05749	RL22A_YEAST	RPL22A	Large ribosomal subunit protein eL22A	3	2	2.24493e+07
P05750	RS3_YEAST	RPS3	Small ribosomal subunit protein uS3	12	12	8.58135e+07
P05755	RS9B_YEAST	RPS9B	Small ribosomal subunit protein uS4B	1	1	4.59189e+06
P05756	RS13_YEAST	RPS13	Small ribosomal subunit protein uS15	7	7	5.71445e+07
P05759	RS31_YEAST	RPS31	Ubiquitin-ribosomal protein eS31 fusion protein	6	2	3.52444e+08
P05783	K1C18_HUMAN	KRT18	Keratin, type I cytoskeletal 18	22	20	1.14155e+08
P05787	K2C8_HUMAN	KRT8	Keratin, type II cytoskeletal 8	28	22	1.48906e+08
P05791	ILVD_ECOLI	ilvD	Dihydroxy-acid dehydratase	2	2	35830.7
P05793	ILVC_ECOLI	ilvC	Ketol-acid reductoisomerase (NADP(+))	2	2	270633
P05986	KAPC_YEAST	TPK3	cAMP-dependent protein kinase type 3	2	2	579036
P06100	NOT2_YEAST	CDC36	General negative regulator of transcription subunit 2	3	3	827284
P06101	CDC37_YEAST	CDC37	Hsp90 co-chaperone Cdc37	15	15	2.45569e+06
P06102	NOT3_YEAST	NOT3	General negative regulator of transcription subunit 3	14	14	2.16249e+06
P06103	EIF3B_YEAST	PRT1	Eukaryotic translation initiation factor 3 subunit B	23	23	3.76482e+06
P06105	SC160_YEAST	SCP160	Protein SCP160	48	48	1.3699e+07
P06115	CATT_YEAST	CTT1	Catalase T	8	8	192197
P06132	DCUP_HUMAN	UROD	Uroporphyrinogen decarboxylase	4	4	497000
P06168	ILV5_YEAST	ILV5	Ketol-acid reductoisomerase, mitochondrial	14	14	3.20059e+07
P06169	PDC1_YEAST	PDC1	Pyruvate decarboxylase isozyme 1	22	15	8.71095e+08
P06174	HEM4_YEAST	HEM4	Uroporphyrinogen-III synthase	3	3	188772
P06182	CCHL_YEAST	CYC3	Holocytochrome-c synthase	4	4	4.86218e+06
P06197	PIS_YEAST	PIS1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	3	3	4.51527e+06
P06208	LEU1_YEAST	LEU4	2-isopropylmalate synthase	17	8	6.34751e+06
P06244	KAPA_YEAST	TPK1	cAMP-dependent protein kinase type 1	2	2	48484.1
P06245	KAPB_YEAST	TPK2	cAMP-dependent protein kinase type 2	5	3	746410
P06280	AGAL_HUMAN	GLA	Alpha-galactosidase A	5	5	544373
P06396	GELS_HUMAN	GSN	Gelsolin	16	16	3.13788e+08
P06454	PTMA_HUMAN	PTMA	Prothymosin alpha	6	6	2.47204e+07
P06493	CDK1_HUMAN	CDK1	Cyclin-dependent kinase 1	14	13	2.69276e+06
P06576	ATPB_HUMAN	ATP5F1B	ATP synthase subunit beta, mitochondrial	12	12	5.94408e+07
P06610	BTUE_ECOLI	btuE	Thioredoxin/glutathione peroxidase BtuE	3	3	1.51926e+06
P06612	TOP1_ECOLI	topA	DNA topoisomerase 1	9	9	2.93526e+06
P06634	DED1_YEAST	DED1	ATP-dependent RNA helicase DED1	19	15	1.55915e+07
P06700	SIR2_YEAST	SIR2	NAD-dependent histone deacetylase SIR2	1	1	579216
P06701	SIR3_YEAST	SIR3	Regulatory protein SIR3	3	3	50939.9
P06703	S10A6_HUMAN	S100A6	Protein S100-A6	3	3	3.00618e+08
P06704	CDC31_YEAST	CDC31	Cell division control protein 31	4	4	177141
P06715	GSHR_ECOLI	gor	Glutathione reductase	4	4	2.07644e+06
P06720	AGAL_ECOLI	melA	Alpha-galactosidase	1	1	2.55533e+06
P06721	METC_ECOLI	metC	Cystathionine beta-lyase MetC	2	2	669334
P06730	IF4E_HUMAN	EIF4E	Eukaryotic translation initiation factor 4E	7	7	7.24115e+06
P06733	ENOA_HUMAN	ENO1	Alpha-enolase	17	16	2.00615e+08
P06737	PYGL_HUMAN	PYGL	Glycogen phosphorylase, liver form	25	21	3.65036e+06
P06738	PHSG_YEAST	GPH1	Glycogen phosphorylase	29	29	4.56317e+06
P06744	G6PI_HUMAN	GPI	Glucose-6-phosphate isomerase	10	10	2.18625e+07
P06746	DPOLB_HUMAN	POLB	DNA polymerase beta	2	2	331469
P06748	NPM_HUMAN	NPM1	Nucleophosmin	8	8	1.53768e+08
P06753	TPM3_HUMAN	TPM3	Tropomyosin alpha-3 chain	3	3	1.00231e+07
P06756	ITAV_HUMAN	ITGAV	Integrin alpha-V	18	18	2.81881e+06
P06774	HAP2_YEAST	HAP2	Transcriptional activator HAP2	1	1	41267.1
P06777	RAD1_YEAST	RAD1	DNA repair protein RAD1	1	1	8702.12
P06778	RAD52_YEAST	RAD52	DNA repair and recombination protein RAD52	3	3	1.61188e+06
P06779	RAD7_YEAST	RAD7	DNA repair protein RAD7	2	2	66149.1
P06780	RHO1_YEAST	RHO1	GTP-binding protein RHO1	6	4	2.66704e+07
P06781	RHO2_YEAST	RHO2	GTP-binding protein RHO2	4	4	1.33691e+06
P06782	SNF1_YEAST	SNF1	Carbon catabolite-derepressing protein kinase	12	12	1.09508e+06
P06785	TYSY_YEAST	CDC21	Thymidylate synthase	8	8	1.53354e+06
P06786	TOP2_YEAST	TOP2	DNA topoisomerase 2	18	18	1.79915e+06
P06787	CALM_YEAST	CMD1	Calmodulin	7	7	1.26944e+07
P06865	HEXA_HUMAN	HEXA	Beta-hexosaminidase subunit alpha	9	9	1.38173e+06
P06959	ODP2_ECOLI	aceF	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex	14	14	2.06492e+07
P06968	DUT_ECOLI	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase	1	1	231979
P06983	HEM3_ECOLI	hemC	Porphobilinogen deaminase	2	2	167340
P06986	HIS8_ECOLI	hisC	Histidinol-phosphate aminotransferase	3	3	3.17827e+06
P06987	HIS7_ECOLI	hisB	Histidine biosynthesis bifunctional protein HisB	1	1	5065.34
P06988	HISX_ECOLI	hisD	Histidinol dehydrogenase	2	2	203460
P06999	PFKB_ECOLI	pfkB	ATP-dependent 6-phosphofructokinase isozyme 2	5	5	352385
P07001	PNTA_ECOLI	pntA	NAD(P) transhydrogenase subunit alpha	2	2	80009.9
P07003	POXB_ECOLI	poxB	Pyruvate dehydrogenase [ubiquinone]	8	8	7.15786e+06
P07004	PROA_ECOLI	proA	Gamma-glutamyl phosphate reductase	6	6	251613
P07012	RF2_ECOLI	prfB	Peptide chain release factor RF2	5	5	672516
P07014	SDHB_ECOLI	sdhB	Succinate dehydrogenase iron-sulfur subunit	5	5	1.73418e+06
P07024	USHA_ECOLI	ushA	Protein UshA	6	6	5.33833e+06
P07093	GDN_HUMAN	SERPINE2	Glia-derived nexin	6	6	1.07442e+06
P07099	HYEP_HUMAN	EPHX1	Epoxide hydrolase 1	9	9	1.73714e+06
P07108	ACBP_HUMAN	DBI	Acyl-CoA-binding protein	4	4	7.08806e+06
P07118	SYV_ECOLI	valS	Valine--tRNA ligase	12	12	1.81243e+06
P07143	CY1_YEAST	CYT1	Cytochrome c1, heme protein, mitochondrial	5	5	1.80979e+06
P07149	FAS1_YEAST	FAS1	Fatty acid synthase subunit beta	63	63	1.04464e+07
P07170	KAD2_YEAST	ADK1	Adenylate kinase	12	12	2.68756e+07
P07172	HIS8_YEAST	HIS5	Histidinol-phosphate aminotransferase	10	10	1.3463e+07
P07195	LDHB_HUMAN	LDHB	L-lactate dehydrogenase B chain	13	12	1.45655e+08
P07199	CENPB_HUMAN	CENPB	Major centromere autoantigen B	6	6	128181
P07203	GPX1_HUMAN	GPX1	Glutathione peroxidase 1	10	10	3.36884e+06
P07205	PGK2_HUMAN	PGK2	Phosphoglycerate kinase 2	1	1	126221
P07213	TOM70_YEAST	TOM70	Mitochondrial import receptor subunit TOM70	15	15	2.26464e+06
P07236	SYTM_YEAST	MST1	Threonine--tRNA ligase, mitochondrial	2	2	4.14521e+06
P07237	PDIA1_HUMAN	P4HB	Protein disulfide-isomerase	21	21	2.33771e+07
P07244	PUR2_YEAST	ADE57	Bifunctional purine biosynthetic protein ADE5,7	26	26	1.38254e+07
P07245	C1TC_YEAST	ADE3	C-1-tetrahydrofolate synthase, cytoplasmic	33	32	1.07607e+07
P07246	ADH3_YEAST	ADH3	Alcohol dehydrogenase 3, mitochondrial	13	11	1.77099e+07
P07248	ADR1_YEAST	ADR1	Regulatory protein ADR1	18	18	6.25465e+06
P07250	IPMK_YEAST	ARG82	Inositol polyphosphate multikinase	2	2	9488.01
P07251	ATPA_YEAST	ATP1	ATP synthase subunit alpha, mitochondrial	19	15	1.68078e+07
P07253	CBP6_YEAST	CBP6	Cytochrome B pre-mRNA-processing protein 6	4	4	1.00927e+06
P07255	COX9_YEAST	COX9	Cytochrome c oxidase subunit 9, mitochondrial	1	1	100515
P07256	QCR1_YEAST	COR1	Cytochrome b-c1 complex subunit 1, mitochondrial	12	12	3.40379e+06
P07257	QCR2_YEAST	QCR2	Cytochrome b-c1 complex subunit 2, mitochondrial	15	15	4.13079e+06
P07259	PYR1_YEAST	URA2	Multifunctional protein URA2	78	75	2.88276e+07
P07260	IF4E_YEAST	CDC33	Eukaryotic translation initiation factor 4E	10	10	4.34837e+06
P07261	GCR1_YEAST	GCR1	Glycolytic genes transcriptional activator GCR1	3	3	19648.1
P07262	DHE4_YEAST	GDH1	NADP-specific glutamate dehydrogenase 1	20	15	1.19459e+07
P07263	SYH_YEAST	HTS1	Histidine--tRNA ligase, mitochondrial	10	10	4.88174e+06
P07264	LEUC_YEAST	LEU1	3-isopropylmalate dehydratase	18	18	8.52809e+07
P07267	CARP_YEAST	PEP4	Saccharopepsin	8	8	2.37375e+07
P07269	PHO2_YEAST	PHO2	Regulatory protein PHO2	1	1	71057.7
P07270	PHO4_YEAST	PHO4	Phosphate system positive regulatory protein PHO4	1	1	8490.37
P07273	TFS2_YEAST	DST1	Transcription elongation factor S-II	8	8	1.62169e+06
P07274	PROF_YEAST	PFY1	Profilin	2	2	4.06519e+06
P07275	PUT2_YEAST	PUT2	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial	13	13	1.47838e+06
P07276	RAD2_YEAST	RAD2	DNA repair protein RAD2	3	3	7587.16
P07277	ERG12_YEAST	ERG12	Mevalonate kinase	5	5	512442
P07278	KAPR_YEAST	BCY1	cAMP-dependent protein kinase regulatory subunit	14	14	5.58055e+06
P07280;P07281	RS19A_YEAST;RS19B_YEAST	RPS19A;RPS19B	Small ribosomal subunit protein eS19A	6	0	1.07306e+08
P07283	PMM_YEAST	SEC53	Phosphomannomutase	9	9	7.5936e+06
P07284	SYSC_YEAST	SES1	Serine--tRNA ligase, cytoplasmic	17	17	2.24377e+07
P07285	TRPD_YEAST	TRP4	Anthranilate phosphoribosyltransferase	3	3	4.48186e+06
P07305	H10_HUMAN	H1-0	Histone H1.0	3	3	4.03811e+06
P07311	ACYP1_HUMAN	ACYP1	Acylphosphatase-1	3	3	414660
P07339	CATD_HUMAN	CTSD	Cathepsin D	10	10	7.8838e+06
P07342	ILVB_YEAST	ILV2	Acetolactate synthase catalytic subunit, mitochondrial	14	14	1.00817e+07
P07347	ARD1_YEAST	ARD1	N-terminal acetyltransferase A complex catalytic subunit ARD1	6	6	3.65121e+06
P07355	ANXA2_HUMAN	ANXA2	Annexin A2	20	5	1.04735e+08
P07358	CO8B_HUMAN	C8B	Complement component C8 beta chain	3	3	1.34776e+06
P07384	CAN1_HUMAN	CAPN1	Calpain-1 catalytic subunit	23	23	1.11893e+07
P07395	SYFB_ECOLI	pheT	Phenylalanine--tRNA ligase beta subunit	16	16	2.20147e+06
P07437	TBB5_HUMAN	TUBB	Tubulin beta chain	11	2	4.96404e+07
P07464	THGA_ECOLI	lacA	Galactoside O-acetyltransferase	1	1	12880.2
P07560	SEC4_YEAST	SEC4	Ras-related protein SEC4	4	4	4.13759e+06
P07602	SAP_HUMAN	PSAP	Prosaposin	10	10	1.49943e+07
P07650	TYPH_ECOLI	deoA	Thymidine phosphorylase	4	4	2.31149e+06
P07686	HEXB_HUMAN	HEXB	Beta-hexosaminidase subunit beta	14	14	2.80248e+06
P07702	LYS2_YEAST	LYS2	L-2-aminoadipate reductase	33	33	1.11304e+06
P07703	RPAC1_YEAST	RPC40	DNA-directed RNA polymerases I and III subunit RPAC1	8	8	1.46355e+06
P07711	CATL1_HUMAN	CTSL	Cathepsin L1	3	3	349803
P07737	PROF1_HUMAN	PFN1	Profilin-1	7	7	8.43696e+07
P07738	PMGE_HUMAN	BPGM	Bisphosphoglycerate mutase	2	2	265977
P07741	APT_HUMAN	APRT	Adenine phosphoribosyltransferase	2	2	6.00175e+06
P07762	GLGB_ECOLI	glgB	1,4-alpha-glucan branching enzyme GlgB	3	3	83122.1
P07806	SYV_YEAST	VAS1	Valine--tRNA ligase, mitochondrial	35	35	6.94115e+06
P07807	DYR_YEAST	DFR1	Dihydrofolate reductase	3	3	76209.3
P07813	SYL_ECOLI	leuS	Leucine--tRNA ligase	14	14	507292
P07814	SYEP_HUMAN	EPRS1	Bifunctional glutamate/proline--tRNA ligase	49	48	1.45542e+07
P07858	CATB_HUMAN	CTSB	Cathepsin B	5	5	8.44504e+06
P07900	HS90A_HUMAN	HSP90AA1	Heat shock protein HSP 90-alpha	32	14	1.60247e+08
P07910	HNRPC_HUMAN	HNRNPC	Heterogeneous nuclear ribonucleoproteins C1/C2	12	6	5.68459e+07
P07913	TDH_ECOLI	tdh	L-threonine 3-dehydrogenase	2	2	575063
P07919	QCR6_HUMAN	UQCRH	Cytochrome b-c1 complex subunit 6, mitochondrial	2	1	3.10517e+06
P07942	LAMB1_HUMAN	LAMB1	Laminin subunit beta-1	10	10	811158
P07947	YES_HUMAN	YES1	Tyrosine-protein kinase Yes	7	2	5.69357e+06
P07948	LYN_HUMAN	LYN	Tyrosine-protein kinase Lyn	4	4	874639
P07951	TPM2_HUMAN	TPM2	Tropomyosin beta chain	2	2	1.71931e+06
P07954	FUMH_HUMAN	FH	Fumarate hydratase, mitochondrial	11	11	2.97862e+07
P07991	OAT_YEAST	CAR2	Ornithine aminotransferase	9	9	1.82903e+06
P07992	ERCC1_HUMAN	ERCC1	DNA excision repair protein ERCC-1	4	4	1.12785e+06
P07996	TSP1_HUMAN	THBS1	Thrombospondin-1	22	22	3.16852e+06
P08004	CHS1_YEAST	CHS1	Chitin synthase 1	9	9	4.98416e+06
P08018	PBS2_YEAST	PBS2	MAP kinase kinase PBS2	7	7	87847.8
P08019	AMYG_YEAST	SGA1	Glucoamylase, intracellular sporulation-specific	1	1	159059
P08047	SP1_HUMAN	SP1	Transcription factor Sp1	3	3	701558
P08067	UCRI_YEAST	RIP1	Cytochrome b-c1 complex subunit Rieske, mitochondrial	3	3	420242
P08069	IGF1R_HUMAN	IGF1R	Insulin-like growth factor 1 receptor	8	7	115122
P08133	ANXA6_HUMAN	ANXA6	Annexin A6	22	22	1.50516e+06
P08134	RHOC_HUMAN	RHOC	Rho-related GTP-binding protein RhoC	1	1	95357.9
P08174	DAF_HUMAN	CD55	Complement decay-accelerating factor	14	14	2.93123e+07
P08178	PUR5_ECOLI	purM	Phosphoribosylformylglycinamidine cyclo-ligase	2	2	319776
P08179	PUR3_ECOLI	purN	Phosphoribosylglycinamide formyltransferase	1	1	151766
P08194	GLPT_ECOLI	glpT	Glycerol-3-phosphate transporter	4	4	4.71796e+06
P08195	4F2_HUMAN	SLC3A2	4F2 cell-surface antigen heavy chain	19	19	1.87324e+07
P08200	IDH_ECOLI	icd	Isocitrate dehydrogenase [NADP]	12	12	1.31327e+07
P08236	BGLR_HUMAN	GUSB	Beta-glucuronidase	8	8	858114
P08237	PFKAM_HUMAN	PFKM	ATP-dependent 6-phosphofructokinase, muscle type	15	14	2.65227e+06
P08238	HS90B_HUMAN	HSP90AB1	Heat shock protein HSP 90-beta	20	9	7.9229e+07
P08240	SRPRA_HUMAN	SRPRA	Signal recognition particle receptor subunit alpha	14	14	1.9246e+06
P08243	ASNS_HUMAN	ASNS	Asparagine synthetase [glutamine-hydrolyzing]	17	17	1.54597e+07
P08244	PYRF_ECOLI	pyrF	Orotidine 5'-phosphate decarboxylase	2	2	6071.83
P08312	SYFA_ECOLI	pheS	Phenylalanine--tRNA ligase alpha subunit	9	9	495989
P08397	HEM3_HUMAN	HMBS	Porphobilinogen deaminase	3	3	521235
P08417	FUMH_YEAST	FUM1	Fumarate hydratase, mitochondrial	12	12	3.05916e+06
P08425	SYFM_YEAST	MSF1	Phenylalanine--tRNA ligase, mitochondrial	1	1	14767.3
P08456	PSS_YEAST	CHO1	CDP-diacylglycerol--serine O-phosphatidyltransferase	4	4	3.3314e+06
P08465	MET2_YEAST	MET2	Homoserine O-acetyltransferase	2	2	63569.7
P08466	NUC1_YEAST	NUC1	Mitochondrial nuclease	4	4	2.80281e+06
P08506	DACC_ECOLI	dacC	D-alanyl-D-alanine carboxypeptidase DacC	1	1	3348.18
P08518	RPB2_YEAST	RPB2	DNA-directed RNA polymerase II subunit RPB2	28	26	2.88024e+06
P08524	ERG20_YEAST	ERG20	Farnesyl pyrophosphate synthase	12	11	1.46902e+07
P08539	GPA1_YEAST	GPA1	Guanine nucleotide-binding protein alpha-1 subunit	3	3	122340
P08559	ODPA_HUMAN	PDHA1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	11	10	7.2903e+06
P08566	ARO1_YEAST	ARO1	Pentafunctional AROM polypeptide	52	52	1.01295e+08
P08572	CO4A2_HUMAN	COL4A2	Collagen alpha-2(IV) chain	1	1	14709.8
P08574	CY1_HUMAN	CYC1	Cytochrome c1, heme protein, mitochondrial	7	7	5.42578e+06
P08579	RU2B_HUMAN	SNRPB2	U2 small nuclear ribonucleoprotein B''	5	5	2.9786e+06
P08581	MET_HUMAN	MET	Hepatocyte growth factor receptor	16	16	760298
P08603	CFAH_HUMAN	CFH	Complement factor H	14	13	3.39398e+07
P08621	RU17_HUMAN	SNRNP70	U1 small nuclear ribonucleoprotein 70 kDa	8	8	7.02626e+06
P08622	DNAJ_ECOLI	dnaJ	Chaperone protein DnaJ	2	2	18556.2
P08638	LEUR_YEAST	LEU3	Regulatory protein LEU3	1	1	12448.3
P08648	ITA5_HUMAN	ITGA5	Integrin alpha-5	9	9	1.71458e+06
P08651	NFIC_HUMAN	NFIC	Nuclear factor 1 C-type	7	6	1.58804e+06
P08670	VIME_HUMAN	VIM	Vimentin	33	27	1.95512e+08
P08678	CYAA_YEAST	CYR1	Adenylate cyclase	17	17	304269
P08679	CISY2_YEAST	CIT2	Citrate synthase, peroxisomal	11	10	979415
P08697	A2AP_HUMAN	SERPINF2	Alpha-2-antiplasmin	1	1	2.36912e+06
P08708	RS17_HUMAN	RPS17	40S ribosomal protein S17	5	5	1.05162e+07
P08727	K1C19_HUMAN	KRT19	Keratin, type I cytoskeletal 19	24	15	1.39551e+08
P08729	K2C7_HUMAN	KRT7	Keratin, type II cytoskeletal 7	21	18	6.54317e+07
P08754	GNAI3_HUMAN	GNAI3	Guanine nucleotide-binding protein G(i) subunit alpha	3	3	1.78845e+06
P08758	ANXA5_HUMAN	ANXA5	Annexin A5	11	11	2.46457e+07
P08779	K1C16_HUMAN	KRT16	Keratin, type I cytoskeletal 16	6	4	330391
P08839	PT1_ECOLI	ptsI	Phosphoenolpyruvate-protein phosphotransferase	15	15	1.41572e+06
P08842	STS_HUMAN	STS	Steryl-sulfatase	1	1	43564.4
P08865	RSSA_HUMAN	RPSA	40S ribosomal protein SA	7	7	4.29597e+07
P08962	CD63_HUMAN	CD63	CD63 antigen	1	1	3.19117e+06
P08964	MYO1_YEAST	MYO1	Myosin-1	4	4	104275
P08997	MASY_ECOLI	aceB	Malate synthase A	7	7	382660
P09001	RM03_HUMAN	MRPL3	39S ribosomal protein L3, mitochondrial	7	7	1.65307e+06
P09012	SNRPA_HUMAN	SNRPA	U1 small nuclear ribonucleoprotein A	7	6	4.77798e+06
P09030	EX3_ECOLI	xthA	Exodeoxyribonuclease III	1	1	13028.1
P09032	EI2BG_YEAST	GCD1	Translation initiation factor eIF2B subunit gamma	7	7	452564
P09038	FGF2_HUMAN	FGF2	Fibroblast growth factor 2	4	4	1.52686e+06
P09064	IF2B_YEAST	SUI3	Eukaryotic translation initiation factor 2 subunit beta	11	11	3.39441e+06
P09104	ENOG_HUMAN	ENO2	Gamma-enolase	6	5	1.28217e+06
P09110	THIK_HUMAN	ACAA1	3-ketoacyl-CoA thiolase, peroxisomal	9	9	1.38751e+06
P09127	HEMX_ECOLI	hemX	Protein HemX	2	2	11652.2
P09132	SRP19_HUMAN	SRP19	Signal recognition particle 19 kDa protein	4	4	315566
P09147	GALE_ECOLI	galE	UDP-glucose 4-epimerase	1	1	193101
P09158	SPEE_ECOLI	speE	Polyamine aminopropyltransferase	1	1	82780.4
P09232	PRTB_YEAST	PRB1	Cerevisin	10	10	3.1464e+07
P09234	RU1C_HUMAN	SNRPC	U1 small nuclear ribonucleoprotein C	3	3	7.14178e+06
P09323	PTW3C_ECOLI	nagE	PTS system N-acetylglucosamine-specific EIICBA component	2	2	13851.9
P09368	PUT1_YEAST	PUT1	Proline dehydrogenase, mitochondrial	2	2	86621.6
P09372	GRPE_ECOLI	grpE	Protein GrpE	1	1	216938
P09373	PFLB_ECOLI	pflB	Formate acetyltransferase 1	18	17	6.08134e+06
P09382	LEG1_HUMAN	LGALS1	Galectin-1	8	8	3.48957e+07
