Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57370.raw
P36034	COS9_YEAST	COS9	Protein COS9	2	2	10932.2
P36035	JEN1_YEAST	JEN1	Carboxylic acid transporter protein homolog	3	3	257678
P36036	YRA2_YEAST	YRA2	RNA annealing protein YRA2	5	5	1.99972e+06
P36037	DOA1_YEAST	DOA1	Protein DOA1	23	23	8.67589e+07
P36039	EMC3_YEAST	EMC3	ER membrane protein complex subunit 3	1	1	3508.76
P36040	POC2_YEAST	ADD66	Proteasome assembly chaperone 2	6	6	4.16112e+06
P36041	EAP1_YEAST	EAP1	Protein EAP1	14	14	1.48351e+06
P36046	MIA40_YEAST	MIA40	Mitochondrial intermembrane space import and assembly protein 40	10	10	2.20763e+06
P36047	SDS22_YEAST	SDS22	Protein phosphatase 1 regulatory subunit SDS22	9	9	4.90792e+06
P36048	SN114_YEAST	SNU114	Pre-mRNA-splicing factor SNU114	18	18	540824
P36049	EBP2_YEAST	EBP2	rRNA-processing protein EBP2	10	10	622785
P36051	MCD4_YEAST	MCD4	GPI ethanolamine phosphate transferase 1	6	6	692501
P36053	ELF1_YEAST	ELF1	Transcription elongation factor 1	3	3	479240
P36054	RCN1_YEAST	RCN1	Calcipressin-like protein	4	4	948990
P36057	SRPB_YEAST	SRP102	Signal recognition particle receptor subunit beta	2	2	117506
P36059	NNRD_YEAST	NNR2	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	9	9	5.58198e+06
P36060	MCR1_YEAST	MCR1	NADH-cytochrome b5 reductase 2	14	14	6.93454e+06
P36062	AVT3_YEAST	AVT3	Vacuolar amino acid transporter 3	5	5	61778.6
P36064	COXM1_YEAST	CMC1	COX assembly mitochondrial protein	2	2	15576.1
P36068	SHE2_YEAST	SHE2	SWI5-dependent HO expression protein 2	3	3	902441
P36069	PMU1_YEAST	PMU1	Probable phosphoglycerate mutase PMU1	7	7	5.275e+06
P36075	CUE2_YEAST	CUE2	Endonuclease CUE2	1	1	3032.74
P36076	CAB3_YEAST	CAB3	Coenzyme A biosynthesis protein 3	12	12	429677
P36080	RRP14_YEAST	RRP14	Ribosomal RNA-processing protein 14	4	4	1.36502e+06
P36081	PSG1_YEAST	PSG1	PMA1 stabilization in the Golgi protein 1	7	7	2.22453e+06
P36084	MUD2_YEAST	MUD2	Splicing factor MUD2	3	3	794527
P36088	FRMSR_YEAST	YKL069W	Free methionine-R-sulfoxide reductase	4	4	603242
P36090	ANR2_YEAST	ANR2	Uncharacterized protein ANR2	7	7	827267
P36091	DCW1_YEAST	DCW1	Mannan endo-1,6-alpha-mannosidase DCW1	3	3	579116
P36094	SPC42_YEAST	SPC42	Spindle pole body component SPC42	3	3	260310
P36095	VPS24_YEAST	VPS24	Vacuolar protein-sorting-associated protein 24	4	4	283298
P36096	TUL1_YEAST	TUL1	Transmembrane E3 ubiquitin-protein ligase 1	2	2	1.45233e+06
P36100	T2EA_YEAST	TFA1	Transcription initiation factor IIE subunit alpha	6	6	2.84818e+06
P36101	TCD2_YEAST	TCD2	tRNA threonylcarbamoyladenosine dehydratase 2	10	10	496647
P36102	PAN3_YEAST	PAN3	PAN2-PAN3 deadenylation complex subunit PAN3	6	6	2.51446e+06
P36103	YKC3_YEAST	YKL023W	Uncharacterized protein YKL023W	3	3	81044.7
P36104	SWD2_YEAST	SWD2	COMPASS component SWD2	6	6	2.36867e+06
P36105	RL14A_YEAST	RPL14A	Large ribosomal subunit protein eL14A	5	1	5.02025e+07
P36106	BYE1_YEAST	BYE1	Transcription factor BYE1	4	4	11218.2
P36107	AUR1_YEAST	AUR1	Inositol phosphorylceramide synthase catalytic subunit AUR1	3	3	347586
P36108	DID4_YEAST	DID4	DOA4-independent degradation protein 4	4	4	467087
P36112	MIC60_YEAST	MIC60	MICOS complex subunit MIC60	13	13	5.28832e+06
P36114	YKR18_YEAST	YKR018C	IML2-like protein YKR018C	17	17	3.71547e+06
P36115	IRS4_YEAST	IRS4	Increased rDNA silencing protein 4	2	2	77143.1
P36116	VPS51_YEAST	VPS51	Vacuolar protein sorting-associated protein 51	4	4	128753
P36117	ALY1_YEAST	ALY1	Arrestin-related trafficking adapter 6	5	5	204395
P36119	RQT4_YEAST	RQT4	RQC trigger complex subunit RQT4	7	7	93622.9
P36120	DBP7_YEAST	DBP7	ATP-dependent RNA helicase DBP7	3	3	11151.5
P36121	RPC5_YEAST	RPC37	DNA-directed RNA polymerase III subunit RPC5	8	8	203963
P36122	BCH2_YEAST	BCH2	Protein BCH2	5	5	613134
P36123	SA190_YEAST	SAP190	SIT4-associating protein SAP190	13	13	8.1559e+06
P36124	SET3_YEAST	SET3	SET domain-containing protein 3	8	8	5.27135e+06
P36126	SPO14_YEAST	SPO14	Phospholipase D1	7	7	350086
P36130	CAF4_YEAST	CAF4	CCR4-associated factor 4	2	2	9359.98
P36131	SPC34_YEAST	SPC34	DASH complex subunit SPC34	2	2	150314
P36132	KAE1_YEAST	KAE1	tRNA N6-adenosine threonylcarbamoyltransferase	9	9	1.06714e+06
P36135	UTH1_YEAST	UTH1	Probable secreted beta-glucosidase UTH1	4	4	869755
P36136	SHB17_YEAST	SHB17	Sedoheptulose 1,7-bisphosphatase	7	7	1.89085e+06
P36139	PET10_YEAST	PET10	Protein PET10	14	14	4.49607e+06
P36141	FMP46_YEAST	FMP46	Putative redox protein FMP46, mitochondrial	7	7	1.06086e+06
P36143	GLG1_YEAST	GLG1	Glycogenin-1	3	3	56736.2
P36144	RL1D1_YEAST	UTP30	Ribosome biogenesis protein UTP30	4	4	1.58759e+06
P36145	T2EB_YEAST	TFA2	Transcription initiation factor IIE subunit beta	8	8	596010
P36147	PAM17_YEAST	PAM17	Presequence translocated-associated motor subunit PAM17, mitochondrial	2	2	1.26943e+06
P36148	GPT2_YEAST	GPT2	Glycerol-3-phosphate O-acyltransferase 2	18	18	2.04535e+06
P36149	BET3_YEAST	BET3	Trafficking protein particle complex subunit BET3	2	2	44824.9
P36151	YK50_YEAST	YKR070W	Mitochondrial hydrolase YKR070W	7	7	1.41739e+06
P36152	DRE2_YEAST	DRE2	Fe-S cluster assembly protein DRE2	8	8	648757
P36154	AIM29_YEAST	AIM29	Altered inheritance rate of mitochondria protein 29	5	5	1.32541e+07
P36156	GTO2_YEAST	ECM4	Glutathione S-transferase omega-like 2	6	6	2.38418e+06
P36158	YK58_YEAST	YKR078W	Uncharacterized protein YKR078W	2	2	234400
P36159	RNZ_YEAST	TRZ1	Ribonuclease Z	7	7	3.79597e+06
P36160	RPF2_YEAST	RPF2	Ribosome biogenesis protein RPF2	5	5	4.80165e+06
P36161	NU133_YEAST	NUP133	Nucleoporin NUP133	26	26	3.767e+06
P36162	DAD2_YEAST	DAD2	DASH complex subunit DAD2	1	1	478932
P36163	OMA1_YEAST	OMA1	Mitochondrial metalloendopeptidase OMA1	4	4	343813
P36164	TVP38_YEAST	TVP38	Golgi apparatus membrane protein TVP38	2	2	640890
P36165	TGL4_YEAST	TGL4	Triacylglycerol lipase 4	10	10	705704
P36166	PXL1_YEAST	PXL1	Paxillin-like protein 1	13	13	933709
P36168	ESL2_YEAST	ESL2	EST/SMG-like protein 2	1	1	1210.76
P36169	SKG1_YEAST	SKG1	Suppressor of lethality of KEX2 GAS1 double null mutant protein 1	5	5	471438
P36404	ARL2_HUMAN	ARL2	ADP-ribosylation factor-like protein 2	5	5	648196
P36405	ARL3_HUMAN	ARL3	ADP-ribosylation factor-like protein 3	7	7	3.46211e+06
P36421	SYYC_YEAST	TYS1	Tyrosine--tRNA ligase, cytoplasmic	13	13	7.61822e+06
P36507	MP2K2_HUMAN	MAP2K2	Dual specificity mitogen-activated protein kinase kinase 2	11	7	2.08641e+06
P36516	RM03_YEAST	MRPL3	Large ribosomal subunit protein mL44	9	9	1.31497e+06
P36517	RM04_YEAST	MRPL4	Large ribosomal subunit protein uL29m	1	1	588292
P36519	RM07_YEAST	MRPL7	Large ribosomal subunit protein uL5m	2	2	314809
P36521	RM11_YEAST	MRPL11	Large ribosomal subunit protein uL10m	3	3	2.28975e+06
P36523	RM15_YEAST	MRPL15	Large ribosomal subunit protein mL57	4	4	574342
P36527	RM28_YEAST	MRPL28	Large ribosomal subunit protein mL40	3	3	130050
P36528	RM17_YEAST	MRPL17	Large ribosomal subunit protein mL46	3	3	82602.1
P36531	RM36_YEAST	MRPL36	Large ribosomal subunit protein bL31m	2	2	5250.66
P36534	RM40_YEAST	MRPL40	Large ribosomal subunit protein uL24m	2	2	67736
P36542	ATPG_HUMAN	ATP5F1C	ATP synthase subunit gamma, mitochondrial	9	9	4.02362e+06
P36543	VATE1_HUMAN	ATP6V1E1	V-type proton ATPase subunit E 1	6	4	8.96868e+06
P36551	HEM6_HUMAN	CPOX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	6	6	1.12409e+06
P36578	RL4_HUMAN	RPL4	60S ribosomal protein L4	14	13	2.31969e+07
P36639	8ODP_HUMAN	NUDT1	7,8-dihydro-8-oxoguanine triphosphatase	3	3	120282
P36683	ACNB_ECOLI	acnB	Aconitate hydratase B	12	12	1.64644e+06
P36775	LONM_YEAST	PIM1	Lon protease homolog, mitochondrial	27	26	7.94101e+06
P36776	LONM_HUMAN	LONP1	Lon protease homolog, mitochondrial	22	22	8.09387e+06
P36871	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	22	22	1.82919e+07
P36873	PP1G_HUMAN	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	3	3	1.0217e+06
P36897	TGFR1_HUMAN	TGFBR1	TGF-beta receptor type-1	3	3	198028
P36915	GNL1_HUMAN	GNL1	Guanine nucleotide-binding protein-like 1	8	8	1.12824e+06
P36938	PGM_ECOLI	pgm	Phosphoglucomutase	3	3	520944
P36952	SPB5_HUMAN	SERPINB5	Serpin B5	16	16	2.05334e+07
P36954	RPB9_HUMAN	POLR2I	DNA-directed RNA polymerase II subunit RPB9	1	1	2435.6
P36955	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	3	3	3.31072e+06
P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	9	9	1.99635e+06
P36969	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase	7	7	635220
P36973	APT2_YEAST	APT2	Adenine phosphoribosyltransferase 2	2	2	1.43221e+06
P37012	PGM2_YEAST	PGM2	Phosphoglucomutase 2	18	16	1.7607e+07
P37020	GEF1_YEAST	GEF1	Anion/proton exchange transporter GEF1	11	11	1.2079e+06
P37095	PEPB_ECOLI	pepB	Peptidase B	3	3	1.90807e+06
P37108	SRP14_HUMAN	SRP14	Signal recognition particle 14 kDa protein	6	6	4.13832e+06
P37198	NUP62_HUMAN	NUP62	Nuclear pore glycoprotein p62	8	8	4.49742e+06
P37235	HPCL1_HUMAN	HPCAL1	Hippocalcin-like protein 1	8	4	1.25329e+06
P37254	ADCS_YEAST	ABZ1	Aminodeoxychorismate synthase	8	8	4.6487e+06
P37262	SOL2_YEAST	SOL2	6-phosphogluconolactonase-like protein 2	4	4	1.53601e+06
P37263	YC16_YEAST	YCR087C-A	UPF0743 protein YCR087C-A	6	6	944436
P37267	CBP4_YEAST	CBP4	Assembly factor CBP4	3	3	228009
P37268	FDFT_HUMAN	FDFT1	Squalene synthase	1	1	1753.38
P37291	GLYC_YEAST	SHM2	Serine hydroxymethyltransferase, cytosolic	23	23	4.09761e+07
P37292	GLYM_YEAST	SHM1	Serine hydroxymethyltransferase, mitochondrial	22	22	4.9884e+06
P37293	NAT2_YEAST	NAT2	Putative N-terminal acetyltransferase 2	3	3	1.36741e+06
P37296	VPP2_YEAST	STV1	V-type proton ATPase subunit a, Golgi isoform	8	8	2.0282e+06
P37297	STT4_YEAST	STT4	Phosphatidylinositol 4-kinase STT4	17	17	3.89107e+06
P37298	DHSD_YEAST	SDH4	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	2	2	54552.7
P37302	APE3_YEAST	APE3	Aminopeptidase Y	9	9	1.5379e+07
P37303	GLY1_YEAST	GLY1	Low specificity L-threonine aldolase	13	13	1.89548e+06
P37304	PAM1_YEAST	PAM1	Protein PAM1	18	18	1.20868e+06
P37330	MASZ_ECOLI	glcB	Malate synthase G	4	4	4.5268e+06
P37366	CCL1_YEAST	CCL1	Cyclin CCL1	9	9	104195
P37370	VRP1_YEAST	VRP1	Verprolin	11	11	5.90232e+07
P37440	UCPA_ECOLI	ucpA	Oxidoreductase UcpA	1	1	3913
P37647	KDGK_ECOLI	kdgK	2-dehydro-3-deoxygluconokinase	5	5	1.33807e+06
P37685	ALDB_ECOLI	aldB	Aldehyde dehydrogenase B	6	6	1.85371e+06
P37744	RMLA1_ECOLI	rfbA	Glucose-1-phosphate thymidylyltransferase 1	1	0	687945
P37747	GLF_ECOLI	glf	UDP-galactopyranose mutase	2	2	192534
P37769	KDUD_ECOLI	kduD	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase	4	4	691587
P37802	TAGL2_HUMAN	TAGLN2	Transgelin-2	8	7	1.88757e+07
P37837	TALDO_HUMAN	TALDO1	Transaldolase	11	11	4.26412e+07
P37838	NOP4_YEAST	NOP4	Nucleolar protein 4	14	14	929919
P37898	AAP1_YEAST	AAP1	Alanine/arginine aminopeptidase	24	24	3.1934e+06
P37902	GLTI_ECOLI	gltI	Glutamate/aspartate import solute-binding protein	2	2	621913
P38009	PUR92_YEAST	ADE17	Bifunctional purine biosynthesis protein ADE17	19	13	2.34819e+07
P38011	GBLP_YEAST	ASC1	Small ribosomal subunit protein RACK1	9	9	3.60984e+07
P38013	AHP1_YEAST	AHP1	Peroxiredoxin AHP1	7	7	1.93952e+08
P38038	CYSJ_ECOLI	cysJ	Sulfite reductase [NADPH] flavoprotein alpha-component	2	2	2149.36
P38041	BOB1_YEAST	BOI1	Protein BOB1	21	21	1.24875e+06
P38061	RL32_YEAST	RPL32	Large ribosomal subunit protein eL32	6	6	5.9865e+07
P38063	KPR4_YEAST	PRS4	Ribose-phosphate pyrophosphokinase 4	5	5	2.29094e+06
P38065	AP2A_YEAST	APL3	AP-2 complex subunit alpha	13	13	3.22672e+06
P38066	RIB1_YEAST	RIB1	GTP cyclohydrolase-2	6	6	816670
P38067	UGA2_YEAST	UGA2	Succinate-semialdehyde dehydrogenase [NADP(+)]	8	8	1.03178e+06
P38068	GLRX7_YEAST	GRX7	Monothiol glutaredoxin-7	3	3	614136
P38069	MNN2_YEAST	MNN2	Alpha-1,2-mannosyltransferase MNN2	19	19	1.87579e+06
P38070	YPK3_YEAST	YPK3	Serine/threonine-protein kinase YPK3	5	5	95913.3
P38071	ETR1_YEAST	ETR1	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	12	12	2.29104e+06
P38072	SCO2_YEAST	SCO2	Protein SCO2, mitochondrial	5	5	4.05453e+06
P38074	HMT1_YEAST	HMT1	Protein arginine N-methyltransferase 1	5	5	3.37636e+06
P38075	PDX3_YEAST	PDX3	Pyridoxamine 5'-phosphate oxidase	12	12	2.41121e+06
P38077	ATPG_YEAST	ATP3	ATP synthase subunit gamma, mitochondrial	10	10	2.41616e+06
P38079	YRO2_YEAST	YRO2	Protein YRO2	1	1	3.73544e+06
P38080	AKL1_YEAST	AKL1	Serine/threonine-protein kinase AKL1	28	27	1.68353e+06
P38081	YBQ6_YEAST	YBR056W	Uncharacterized glycosyl hydrolase YBR056W	14	14	5.05882e+06
P38084	BAP2_YEAST	BAP2	Leu/Val/Ile amino-acid permease	1	1	2530.99
P38085	TAT1_YEAST	TAT1	Valine/tyrosine/tryptophan amino-acid permease 1	2	2	1.54e+06
P38086	RDH54_YEAST	RDH54	DNA repair and recombination protein RDH54	5	5	57966.2
P38087	YMC2_YEAST	YMC2	Carrier protein YMC2, mitochondrial	1	1	67307.5
P38088	SYG_YEAST	GRS1	Glycine--tRNA ligase 1, mitochondrial	27	27	1.00029e+07
P38089	PP2C4_YEAST	PTC4	Protein phosphatase 2C homolog 4	8	8	2.34558e+07
P38090	AGP2_YEAST	AGP2	General amino acid permease AGP2	3	3	52612
P38109	ATG42_YEAST	ATG42	Vacuolar serine-type carboxypeptidase ATG42	4	4	1.00302e+06
P38112	MAK5_YEAST	MAK5	ATP-dependent RNA helicase MAK5	14	14	3.01214e+06
P38113	ADH5_YEAST	ADH5	Alcohol dehydrogenase 5	7	7	1.68365e+06
P38114	TBS1_YEAST	TBS1	Uncharacterized transcriptional regulatory protein TBS1	2	2	755564
P38115	ARA1_YEAST	ARA1	D-arabinose dehydrogenase [NAD(P)+] heavy chain	14	14	9.18213e+06
P38116	ARL1_YEAST	ARL1	ADP-ribosylation factor-like protein 1	5	5	3.6991e+06
P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	12	12	6.6984e+06
P38121	DPOA2_YEAST	POL12	DNA polymerase alpha subunit B	6	6	571865
P38122	PANB_YEAST	ECM31	3-methyl-2-oxobutanoate hydroxymethyltransferase	2	2	552257
P38123	SWD3_YEAST	SWD3	COMPASS component SWD3	1	1	5156.51
P38127	RIM2_YEAST	RIM2	Mitochondrial carrier protein RIM2	1	1	4425.79
P38129	TAF5_YEAST	TAF5	Transcription initiation factor TFIID subunit 5	19	19	813911
P38130	KTR3_YEAST	KTR3	Probable mannosyltransferase KTR3	12	12	1.32591e+06
P38131	KTR4_YEAST	KTR4	Probable mannosyltransferase KTR4	11	11	827966
P38132	MCM7_YEAST	MCM7	DNA replication licensing factor MCM7	7	7	5.28982e+06
P38137	FAT2_YEAST	PCS60	Oxalate--CoA ligase	13	13	2.51186e+06
P38138	GLU2A_YEAST	ROT2	Glucosidase 2 subunit alpha	18	18	4.48085e+06
P38139	LDH1_YEAST	LDH1	Lipid droplet hydrolase 1	5	5	67411.9
P38142	YB91_YEAST	YBR241C	Probable metabolite transport protein YBR241C	1	1	5511.99
P38143	GPX2_YEAST	GPX2	Glutathione peroxidase-like peroxiredoxin 2	5	3	4.90899e+06
P38144	ISW1_YEAST	ISW1	ISWI chromatin-remodeling complex ATPase ISW1	31	29	1.61959e+06
P38145	RISA_YEAST	RIB5	Riboflavin synthase	5	5	768590
P38146	YPT10_YEAST	YPT10	GTP-binding protein YPT10	8	8	5.07738e+06
P38149	DUG2_YEAST	DUG2	Probable di- and tripeptidase DUG2	9	9	509347
P38151	PBP2_YEAST	PBP2	PAB1-binding protein 2	3	3	49214.6
P38153	AP3M_YEAST	APM3	AP-3 complex subunit mu	8	8	1.12668e+06
P38159	RBMX_HUMAN	RBMX	RNA-binding motif protein, X chromosome	12	3	6.45335e+06
P38162	MIX23_YEAST	MIX23	Mitochondrial intermembrane space cysteine motif-containing protein MIX23	5	5	4.55555e+06
P38164	SEA4_YEAST	SEA4	SEH-associated protein 4	8	8	149673
P38165	RTG3_YEAST	RTG3	Retrograde regulation protein 3	9	9	775374
P38166	SFT2_YEAST	SFT2	Protein transport protein SFT2	5	5	509669
P38167	ECM21_YEAST	ECM21	Protein ECM21	21	21	1.03725e+07
P38169	KMO_YEAST	BNA4	Kynurenine 3-monooxygenase	6	6	1.89438e+06
P38170	CND2_YEAST	BRN1	Condensin complex subunit 2	4	4	412455
P38174	MAP2_YEAST	MAP2	Methionine aminopeptidase 2	11	11	2.71473e+06
P38177	YBI6_YEAST	YBL086C	Uncharacterized protein YBL086C	8	8	425542
P38179	ALG3_YEAST	ALG3	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase	3	3	189539
P38180	YBI1_YEAST	YBL081W	Uncharacterized protein YBL081W	1	1	2.35557e+06
P38181	NU170_YEAST	NUP170	Nucleoporin NUP170	23	23	927658
P38187	UBP13_YEAST	UBP13	Ubiquitin carboxyl-terminal hydrolase 13	12	12	3.00827e+06
P38193	PP4R2_YEAST	PSY4	Serine/threonine-protein phosphatase 4 regulatory subunit 2	2	2	32526.1
P38197	PLPHP_YEAST	YBL036C	Pyridoxal phosphate homeostasis protein	10	10	783087
P38198	STU1_YEAST	STU1	Protein STU1	7	7	2.42214e+07
P38199	HEK2_YEAST	HEK2	Heterogeneous nuclear rnp K-like protein 2	9	9	1.90135e+06
P38203	LSM2_YEAST	LSM2	U6 snRNA-associated Sm-like protein LSm2	3	3	1.25856e+06
P38205	NCL1_YEAST	NCL1	Multisite-specific tRNA:(cytosine-C(5))-methyltransferase	22	22	3.07043e+06
P38206	RFT1_YEAST	RFT1	Oligosaccharide translocation protein RFT1	2	2	149625
P38208	POP8_YEAST	POP8	Ribonucleases P/MRP protein subunit POP8	1	1	2775.79
P38212	RCR1_YEAST	RCR1	Protein RCR1	5	5	1.12057e+06
P38213	DSF2_YEAST	DSF2	Protein DSF2	2	2	3074.32
P38217	IMB2_YEAST	KAP104	Importin subunit beta-2	14	14	9.65322e+06
P38218	POA1_YEAST	POA1	ADP-ribose 1''-phosphate phosphatase	3	3	166323
P38219	OLA1_YEAST	OLA1	Obg-like ATPase 1	17	17	1.01581e+07
P38221	CDS1_YEAST	CDS1	Phosphatidate cytidylyltransferase	6	6	6.43954e+06
P38222	RKM3_YEAST	RKM3	Ribosomal lysine N-methyltransferase 3	4	4	918133
P38225	FAT1_YEAST	FAT1	Very long-chain fatty acid transport protein	12	12	1.42478e+06
P38226	CST26_YEAST	CST26	2-acyl-1-lysophosphatidylinositol acyltransferase	5	5	372337
P38230	QOR_YEAST	ZTA1	Probable quinone oxidoreductase	9	9	2.04051e+06
P38234	RFS1_YEAST	RFS1	Protein RFS1	5	5	3.06332e+06
P38235	YBQ3_YEAST	YBR053C	Uncharacterized protein YBR053C	8	8	1.20794e+06
P38236	FL2D_YEAST	MUM2	Protein MUM2	1	1	3683.53
P38237	UBP14_YEAST	UBP14	Ubiquitin carboxyl-terminal hydrolase 14	11	11	4.96532e+06
P38238	TRM7_YEAST	TRM7	tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	3	3	297029
P38239	YBR2_YEAST	YBR062C	Uncharacterized RING finger protein YBR062C	2	2	265800
P38242	ALG14_YEAST	ALG14	UDP-N-acetylglucosamine transferase subunit ALG14	2	2	138912
P38243	YBS1_YEAST	YBR071W	Uncharacterized protein YBR071W	2	2	69701.1
P38244	PFF1_YEAST	PFF1	Vacuolar membrane protease	7	7	810544
P38246	ECM8_YEAST	ECM8	Protein ECM8	1	1	439795
P38247	SLM4_YEAST	SLM4	Protein SLM4	2	2	3.44657e+06
P38248	ECM33_YEAST	ECM33	Cell wall protein ECM33	3	3	1.04299e+07
P38249	EIF3A_YEAST	RPG1	Eukaryotic translation initiation factor 3 subunit A	35	35	2.72961e+07
P38250	IST2_YEAST	IST2	Increased sodium tolerance protein 2	21	21	1.63004e+06
P38251	RFC5_YEAST	RFC5	Replication factor C subunit 5	10	10	398810
P38254	TTL_YEAST	PBY1	Probable tubulin--tyrosine ligase PBY1	10	10	722946
P38255	RXT2_YEAST	RXT2	Transcriptional regulatory protein RXT2	4	4	815916
P38256	YBU6_YEAST	YBR096W	Probable thioesterase YBR096W	4	4	698035
P38260	FES1_YEAST	FES1	Hsp70 nucleotide exchange factor FES1	10	10	3.0226e+06
P38261	EXO84_YEAST	EXO84	Exocyst complex component EXO84	10	10	146386
P38262	SIF2_YEAST	SIF2	SIR4-interacting protein SIF2	6	6	262206
P38264	PHO88_YEAST	PHO88	SRP-independent targeting protein 3	4	4	7.64198e+06
P38266	AIM3_YEAST	AIM3	Altered inheritance of mitochondria protein 3	7	7	600482
P38271	OPY1_YEAST	OPY1	Protein OPY1	5	5	288670
P38272	SHE3_YEAST	SHE3	SWI5-dependent HO expression protein 3	10	10	1.58101e+06
P38274	HSL7_YEAST	HSL7	Protein arginine N-methyltransferase HSL7	3	3	155243
P38276	YBY7_YEAST	YBR137W	UPF0303 protein YBR137W	4	4	446273
P38281	APD1_YEAST	APD1	Actin patches distal protein 1	9	9	1.13651e+07
P38282	SP381_YEAST	SPP381	Pre-mRNA-splicing factor SPP381	1	1	1904.75
P38284	ICS2_YEAST	ICS2	Increased copper sensitivity protein 2	1	1	80776.4
P38286	MKAR_YEAST	IFA38	Very-long-chain 3-oxoacyl-CoA reductase	9	9	2.17642e+06
P38288	TOS1_YEAST	TOS1	Probable circularly permuted 1,3-beta-glucanase TOS1	4	4	753045
P38291	POP7_YEAST	POP7	Ribonucleases P/MRP protein subunit POP7	2	2	61393.8
P38293	UMP1_YEAST	UMP1	Proteasome maturation factor UMP1	4	4	281836
P38295	MCFS2_YEAST	EHT1	Medium-chain fatty acid ethyl ester synthase/esterase 2	14	14	3.46905e+06
P38297	FZO1_YEAST	FZO1	Mitofusin FZO1	4	4	1.49542e+06
P38301	GDT1_YEAST	GDT1	Divalent cation/proton antiporter GDT1	2	2	259256
P38302	NTC20_YEAST	NTC20	Pre-mRNA-splicing factor NTC20	2	2	11525.6
P38304	MED8_YEAST	MED8	Mediator of RNA polymerase II transcription subunit 8	3	3	1.09977e+06
P38306	YB47_YEAST	YBR197C	Uncharacterized protein YBR197C	3	3	3970.49
P38307	DER1_YEAST	DER1	Degradation in the endoplasmic reticulum protein 1	2	2	85750.2
P38310	FTH1_YEAST	FTH1	Iron transporter FTH1	4	4	453258
P38313	CENPU_YEAST	AME1	Inner kinetochore subunit AME1	3	3	59312.2
P38314	SDS24_YEAST	SDS24	Protein SDS24	10	10	1.89501e+06
P38315	YBP1_YEAST	YBP1	YAP1-binding protein 1	14	14	1.98591e+06
P38317;P38318	YB69_YEAST;YB70_YEAST	YBR219C;YBR220C	Uncharacterized protein YBR219C	1	0	230485
P38319	TYDP1_YEAST	TDP1	Tyrosyl-DNA phosphodiesterase 1	3	3	186328
P38321	YB75_YEAST	YBR225W	Uncharacterized protein YBR225W	7	7	157206
P38323	CLPX_YEAST	MCX1	ATP-dependent clpX-like chaperone, mitochondrial	7	7	234363
P38325	OM14_YEAST	OM14	Mitochondrial outer membrane protein OM14	1	1	811997
P38326	SWC5_YEAST	SWC5	SWR1-complex protein 5	1	1	1181.35
P38328	ARPC1_YEAST	ARC40	Actin-related protein 2/3 complex subunit 1	9	9	2.56602e+06
P38329	VHC1_YEAST	VHC1	Vacuolar cation-chloride cotransporter 1	4	4	687864
P38331	YB92_YEAST	YBR242W	5'-deoxynucleotidase YBR242W	2	2	3423.69
P38332	DPH7_YEAST	RRT2	Diphthine methyltransferase	3	3	81975.1
P38333	ENP1_YEAST	ENP1	Essential nuclear protein 1	16	16	514710
P38334	TRS20_YEAST	TRS20	Trafficking protein particle complex subunit 20	1	1	2100.69
P38335	MTC4_YEAST	MTC4	Maintenance of telomere capping protein 4	5	5	650519
P38337	SHG1_YEAST	SHG1	COMPASS component SHG1	1	1	10191.4
P38339	RGD1_YEAST	RGD1	RHO GTPase-activating protein RGD1	11	11	228048
P38340	NTM1_YEAST	TAE1	Alpha N-terminal protein methyltransferase 1	6	6	1.33328e+06
P38341	MIC12_YEAST	MIC12	MICOS complex subunit MIC12	4	4	925695
P38342	TSC10_YEAST	TSC10	3-ketodihydrosphingosine reductase TSC10	4	4	415259
P38344	REI1_YEAST	REI1	Cytoplasmic 60S subunit biogenesis factor REI1	5	5	35533.2
P38345	SDHF4_YEAST	SDH8	Succinate dehydrogenase assembly factor 4, mitochondrial	2	2	145404
P38348	HSM3_YEAST	HSM3	DNA mismatch repair protein HSM3	7	7	280467
P38349	UBX7_YEAST	UBX7	UBX domain-containing protein 7	9	9	975950
P38351	PAF1_YEAST	PAF1	RNA polymerase II-associated protein 1	10	10	2.12284e+06
P38352	SAF1_YEAST	SAF1	SCF-associated factor 1	9	9	257237
P38353	SSH1_YEAST	SSH1	Sec sixty-one protein homolog	7	7	2.67255e+06
